内容,主题概率,主题类型
总体 不错 酒店 京都 世纪 酒店 交通 设施 服务 早餐 满意 大阪 第一 饭店 安排 吸烟 房间 子房 安排 大跌眼镜 房间 烟味 整夜 空气 净化器 难受 旅游 愉快 事情 大阪 第一 饭店 早餐 远不如 京都 酒店 房间 卫生间 不用 一日 产品 照片 京都 世纪 酒店 机会 想住,"[(1, 0.28867063), (6, 0.69542193)]",6
入住 两家 酒店 各有特色 奈良 特色 日式 服务 交通 便利 大阪 高度 略逊 万豪 酒店 装修 服务 胜出一筹 装修 极具 艺术风格 利用 令人惊叹 工作人员 颜值 担当 服务 亲切 敬业 怀念 奈良 蟹乐道 美味 此行 遗憾 咨询 携程 在线 人员 两个 酒店 交通 接驳 回复 并未 明了 时间 攻略 推荐,"[(1, 0.2074962), (3, 0.15880501), (6, 0.6210128)]",6
总体 满意 酒店 位置 不错 车站 不远 处于 繁华 地段 旅游 核心区 小贵 较晚 樱花季 关系 接送 服务 调整 麻烦 协调 解决 司机 沟通 携程 做不了,"[(0, 0.3286394), (1, 0.28136978), (6, 0.36767122)]",6
正好 赶上 樱花 假期 机票 宾馆 几天 日本 樱花 预报 时间 来定 日本 精准 疏漏,"[(0, 0.59276015), (5, 0.3622539)]",0
购物 自由 红松 牛肉,"[(0, 0.029325143), (1, 0.029510695), (2, 0.8236893), (3, 0.029277904), (4, 0.0293066), (5, 0.029512975), (6, 0.02937735)]",2
满意 行程 特别 不愧 京都 服务 超级 完美 完胜 一家 五星 五星 酒店,"[(0, 0.13619222), (1, 0.38644654), (2, 0.010261263), (3, 0.43628582), (4, 0.010269622), (5, 0.010262309), (6, 0.010282254)]",3
行程 朋友 安排 大阪 京都 奈良 神户 民宿 房东 房间 公用设施 卫生 干净 出行 耐心 解答 解决 疑问,"[(0, 0.09531364), (1, 0.8638816)]",1
交通 关注 小气 少年 部落 京都 森莱 酒店 房间 卫生间 无窗 房间 潮湿 空调 声音 自助 早餐 不错 第二家 酒店 位于 大阪 地理位置,"[(2, 0.14807694), (6, 0.8163148)]",6
总体 不错 携程 推荐 建议 交通 攻略 弄清 想买 东西 位置 省事,"[(0, 0.011647473), (1, 0.7804968), (2, 0.011637329), (3, 0.011649705), (4, 0.16125855), (5, 0.011655688), (6, 0.01165446)]",1
表扬 携程 飞机 选座 安排 迪斯尼 酒店 特别 满意 导游 很大 开心 旅行,"[(0, 0.010232982), (1, 0.010239752), (2, 0.010230709), (3, 0.0102506485), (4, 0.010245029), (5, 0.59132814), (6, 0.35747272)]",5
两天 迪士尼 喜来登 真的 不错 还给 免费 升级 海景房 孩子 还给 加床 房间 三个 舒坦 唯一 不住 迪斯尼 两天 银座 酒店 日本 房间 真的 房间 感觉 酒店 超级 床房 不错 超大 睡着 舒服 出行 不错 银座 商业区 买买,"[(1, 0.122555435), (2, 0.06623019), (6, 0.7959076)]",6
去程 航班 时间 实在 不好 精神不振 没法 好玩 坐在 地铁 打瞌睡 喜来登 酒店 位置 不错 迪斯尼 半小时 搞定 新宿 华盛顿 酒店 房间,"[(6, 0.9596751)]",6
目的地 迪士尼 乐园 感觉 排队 有序 等候 时间 进园 检查 上海 迪士尼 简单 晚上 巡游 花车 很漂亮 酒店 房间 市区,"[(1, 0.0944857), (4, 0.12517327), (6, 0.75295764)]",6
携程 出行 出发 微信 分享 有用 信息 机场 大巴 地铁 线路 酒店 不错 迪士尼 航班 不错 飞机 丰盛,"[(6, 0.9547058)]",6
旅游 第一次 日本 自由 担心 汉字 能看懂 地铁 不用 担心 坐错 不用 套票 地铁 坐地铁 单程票 足以 费用 推荐 地图 日本 换乘 两个 出行 路线 交通 解决 东京 繁华 区域 房间 大小 很小 香港,"[(0, 0.23753284), (1, 0.57452834), (5, 0.1708068)]",1
迪斯尼 酒店 不错 东京 记得 有人 安静 明明 铁路 边上 分钟 车子 有大 浴场 泡泡 挺舒服,"[(0, 0.10561999), (4, 0.08760756), (6, 0.77306277)]",6
暑假 一周 遇上 人山人海,"[(0, 0.028707739), (1, 0.02877431), (2, 0.028702104), (3, 0.42433453), (4, 0.028753031), (5, 0.4320049), (6, 0.028723365)]",5
总体 台场 华盛顿 酒店 交通 铁路 巴士 迪斯尼 海洋 台场 商业区 居民区,"[(0, 0.26991472), (1, 0.011025787), (2, 0.011013302), (3, 0.011008165), (4, 0.011024263), (5, 0.011008527), (6, 0.67500526)]",6
性价比 附加 产品 枫叶 高山 地道 唯一 时间 太短 有个 两天 住宿 客户 自由选择 酒店 完美,"[(5, 0.23630536), (6, 0.7215094)]",6
机场 大巴 酒店 下车 走路 分钟 酒店 百货店 潮牌 景点 没逛 买买 巴士站 直达 特莱斯 名古屋 地方 适合 自由 日本 一年 两次 散心,"[(1, 0.13615571), (6, 0.8327323)]",6
名古屋 航班 时间 航班 离来 日本 开心 去年 预订 包含 行李 托运 自由选择 不错 认同 酒店 房间 酒店 房间 很小 性价比 几百块 一晚 早餐 房间 认可 携程 预订 不错,"[(5, 0.240787), (6, 0.73320216)]",6
酒店 位置 旁边 适合 购物 交通 机场 巴士 直达 名铁 电车 名古屋 大须 地方 日本 景点 放假 地方 只能 门外 打卡 可惜 整体 很好,"[(4, 0.15551247), (6, 0.8133226)]",6
酒吧 乐高 乐园 好玩 算是 愿望 白川乡 高山 慢慢 味道 季节 枫叶 没开 名古屋 上天 守阁 很大 小时,"[(3, 0.07031431), (5, 0.19914214), (6, 0.69677114)]",6
整体 预定 优势 价格 机票 时间 尚可 行程 预定 迪士尼 大使 酒店 距离 乐园 旁边 商场 购物 吃饭,"[(1, 0.14727612), (6, 0.8149923)]",6
非常适合 自由 城市 无需 语言 标示 中国 能看懂 好玩 日本 礼貌 守纪律 学习 地方 迪士尼 排队 迪士尼 海洋 特别 排队 时间 足够 随意 创作 迪士尼 食物 不算 味道 足以 怀疑 味觉,"[(5, 0.18200102), (6, 0.7942886)]",6
酒店 接送 师傅 热情 向导 美食,"[(0, 0.5780528), (1, 0.02050887), (2, 0.020444982), (3, 0.3195315), (4, 0.020465251), (5, 0.020443562), (6, 0.020553032)]",0
航班 酒店 很棒 适合 自由 掌控 攻略 东京 旅游 城市 外国人 游人 友好 地铁 想象 可怕 明白 稍微 一点 英语,"[(0, 0.3186374), (3, 0.09575093), (6, 0.55826634)]",6
华盛顿 酒店 太小 香港 酒店 前台 中文 服务 不错,"[(0, 0.014319274), (1, 0.01435101), (2, 0.014316884), (3, 0.014320818), (4, 0.014310755), (5, 0.014304551), (6, 0.91407675)]",6
不错 三口 出游 携程 安排 细致 周到 经验 功课 导致 成本 浪费 整体 满意 期待 着下 自由 假期,"[(1, 0.1306409), (3, 0.83045316)]",3
新宿 华盛顿 酒店 房间 真的 很小 早晨 选择性 地方 自由选择 东京湾 希尔顿 酒店 房间 很大 迪斯尼 小孩 不错 选择,"[(6, 0.95702446)]",6
服务 组合 自由 搭配 微信 客服 全程 帮忙 回答 旅游 形式 自由 保障 选择 方式 旅游,"[(5, 0.85269266), (6, 0.10514742)]",5
酒店 不错 新宿 酒店 双床 适合 亲子 迪士尼 酒店 房间 三人间 舒服,"[(0, 0.011012603), (1, 0.011027282), (2, 0.011006435), (3, 0.011002838), (4, 0.011016516), (5, 0.011018094), (6, 0.9339162)]",6
满意 老公 干嘛 酒店 麻烦 酒店 麻烦 两个 酒店 公里 打车 人民币 一百多 市里 美国 海边 感觉 很棒 总体 满意,"[(5, 0.13640822), (6, 0.8276993)]",6
开心 酒店 很棒 特别 奥里 本部 舒适 海景 超赞 水族馆,"[(0, 0.015132486), (1, 0.015167404), (2, 0.015133318), (3, 0.015142979), (4, 0.015166426), (5, 0.015209918), (6, 0.90904754)]",6
两家 酒店 很棒 第二家 酒店 升级 好开心 酒店 日出日落,"[(0, 0.014440559), (1, 0.24686377), (2, 0.0144415945), (3, 0.014432333), (4, 0.0144535415), (5, 0.014442716), (6, 0.6809254)]",6
航班 时间 稍微 尴尬 贵在 便宜 行程 适合 购物 需求 三天 那霸市 两天 美国 北部 人群 出游 性价比,"[(1, 0.29083502), (4, 0.082554184), (6, 0.59632385)]",6
不错 冲绳 携程 上订 加酒 自由 预订 酒店 满意 环境 中文 服务 海景房 享受 酒店 对面 著名景点 万座 二十分钟 旅游 体验,"[(1, 0.10028113), (6, 0.8670643)]",6
假期 亲子 期盼 海滩 开心 冲绳 一日游 满意 吴导 司机 热情 纯朴 临别 惊喜 礼物 开心,"[(3, 0.6051554), (6, 0.34737805)]",3
超级 满意 旅行 三个 家庭 三个 学前 孩子 玩遍 日本 亲子 景点 东京 电视塔 迪士尼 银座 三丽鸥 彩虹 乐园 乐园 宫崎骏 美术馆 大阪 环球 影城 清水 三年 二年 日本 交通 便捷 稍微 一点 三家 包车 合适 酒店 推荐 很好 几个 景点,"[(4, 0.33644852), (6, 0.64626503)]",6
不错 暑假 旅游 东进阪 折返 省时省力 推荐 酒店 不错 几天 时间 想去 景点 来得 相比 自由 轻松,"[(1, 0.9503172)]",1
儿子 不想 回来 强烈推荐 迪士尼 酒店 酒店 两个 迪士尼 环球 唯一 完美 西进东 大阪 机场 大牌 东京 机场,"[(6, 0.95250106)]",6
出游 三个 酒店 位置 特别 总体 感觉 性价比 日本 自由 新宿 酒店 自助餐 特别 希尔顿酒店 子房 很大 三个 酒店 古老 位置,"[(1, 0.23319079), (6, 0.73307043)]",6
行程 安排 不错 家人 开心 唯一 遗憾 当初 酒店 大阪 行程 选择 新阪 酒店 榻榻米 房型 舒服 女儿 开心 新体验,"[(1, 0.80056995), (6, 0.16402355)]",1
去过 日本 自由 第一印象 酒店 白花 团好 地理位置 不错 迪斯尼 希尔顿 假日 东京 市中心 酒店 银座 新宿 涩谷 地铁 大阪 酒店 老婆 逛累 酒店 睡会 睡醒,"[(0, 0.37270325), (2, 0.08343056), (4, 0.22736357), (6, 0.2995195)]",0
酒店 价格 携程 单独 预定 价格 明细 东京湾 希尔顿 多元 每晚 大阪 环球 影城 每晚 建议 选择 不划算,"[(1, 0.22142273), (6, 0.73897237)]",6
酒店 挺好 机票 时间 不错 出头 交通 吃喝 额外 加进来 我话 群里 导游 回复,"[(0, 0.011095126), (1, 0.9333748), (2, 0.011104632), (3, 0.0110854395), (4, 0.011117802), (5, 0.011105826), (6, 0.011116322)]",1
套餐 特别 满意 入住 京都 酒店 环境 没话说 窗外 环境 特别 惬意 酒店 往返 乘坐 四晚 大阪 酒店 环境 夜景 位置 挑剔 地方 完美 可惜 床房 朋友 想换 双床 日元 台风 行程 延误 南航 免费 改签 携程 补贴 一共 补贴 满意 计划 行程 开心 第三次 日本 特别 开心 满意,"[(2, 0.09495155), (3, 0.049696032), (5, 0.055100877), (6, 0.79163444)]",6
酒店 位置 京都 天王 寺站 出行 便捷 卫生 服务 没话说 大阪 万豪 景观 一流 住店 客人 赠送 观景台 门票 傍晚 时分 天亮 天黑 大阪 景观 一览无余 天黑 灯光 喜欢 京都 氛围 大阪 下后 坐车 往返 京都 推荐 酒店 小路 公园 博物馆 孩子 不想 住宿 灵活 搭配 两地 住宿 天数 更好,"[(1, 0.44164795), (6, 0.54380226)]",6
日本 值得 游历 京都 文化 建筑 餐饮 住宿服务 甚为 不错 大阪 万豪 品质 品牌 相差 甚远 不值 入住,"[(1, 0.3079232), (6, 0.6485733)]",6
附加 蟹道 订错 时间 吃成,"[(0, 0.02936125), (1, 0.029117493), (2, 0.02909744), (3, 0.0290679), (4, 0.029081542), (5, 0.5650536), (6, 0.28922075)]",5
总体 行程 不错 全程 酒店 接送 车辆 全程 阿尔法 服务 热情周到 大坂 酒店 位置 繁华 酒店 楼下 高岛 购物中心 美食 完美 旅行,"[(3, 0.19394857), (6, 0.77487457)]",6
满意 宾馆 下次 日本 选择,"[(0, 0.023867665), (1, 0.02388093), (2, 0.023850484), (3, 0.023926623), (4, 0.02386418), (5, 0.85672235), (6, 0.023887772)]",5
出行 酒店 酒店设施 齐全 中文 服务 出行 舒服 精神 玩耍,"[(0, 0.013020232), (1, 0.013061652), (2, 0.013008552), (3, 0.18876621), (4, 0.013027254), (5, 0.0130265355), (6, 0.7460896)]",6
更改 航班 住宿 酒店 不错 日本 酒店 房间 设施 服务 京都 大阪 特别 值得 运气 赶上 京都 梵高 画展 安静 环境 服务 真的 一流,"[(6, 0.9632534)]",6
提醒 预定 朋友 瑞士 南海 酒店 京都 威斯汀 酒店 中文 服务员 英语 基础 总体 性价比 两个 酒店,"[(0, 0.10634188), (6, 0.8538501)]",6
行程 大人 孩子 需求 乐高 乐园 年龄 孩子 吸引力 乐高 酒店 孩子 喜欢 不行 自行 前往 第二家 酒店 交通 酒店 位置 距离 商圈 唯一 默认 航班 时间 友好 到达 直达 公共交通 回程,"[(6, 0.97368413)]",6
出行 目的 乐高 总体 感觉 不错 乐高 酒店 孩子 喜欢 乐园 适合 低龄 孩子 游玩 时间 足够 接送 服务到位 天公不作美 小雨,"[(1, 0.43853205), (6, 0.5288381)]",6
包车 司机 日本 天有 咨询 孩子 帽子 车上 司机 师傅 晚上 特意 酒店 一趟 万分 感谢,"[(6, 0.9492955)]",6
乐高 乐园 非常适合 学龄前 儿童 乐高 乐园 酒店 乐园 正对面 酒店 好玩 地方 我家 酒店 戏水 泳池 记得 提前 预约 两天 正好 转住 名古屋 行程 白川乡 值得,"[(3, 0.05678279), (6, 0.91595995)]",6
冲绳 适合 亲子 恩纳村 蒙特利 酒店 名不虚传 海景房 出门 吃饭 那霸 格拉斯 国际 通路 购物,"[(1, 0.10357245), (6, 0.8491461)]",6
很棒 旅游 体验 冲绳 既有 日式 风情 美国 一带 海边 游泳 体验 风景 日本 热情,"[(3, 0.33649176), (6, 0.61861426)]",6
酒店 不错 日本 偏大 舒适 美国 坎帕纳 酒店 泡汤 舒服 玻璃瓶 牛奶 可可 更好 早餐 日式 菜单 变化 选择 清洁 喜欢 有人 打扫 回到 房间 整整齐齐 感觉 周边 热闹 晚上 吃饭 那霸 丽嘉 皇家 酒店 房间 很大 舒服 润肤露 出乎意料 早餐 西式 日式 很棒 缺点 周边 吃饭 地方 酒店 前台 一楼 行李 女生 帮忙 行李 推到 前台 找到 名字 打印 预订单 很久 发现 名字 预定 代理 下次 选择 靠近 国际 酒店 买买,"[(1, 0.16589858), (6, 0.8235558)]",6
错峰 刚刚 海滩 市区 地点 位置 不错 贴心 领队 全程 解答 开心,"[(0, 0.011014345), (1, 0.011054924), (2, 0.011020173), (3, 0.011042381), (4, 0.011025065), (5, 0.31587505), (6, 0.62896806)]",6
自助 旅游 整体 评价 推荐 酒店 地铁 交通 自助游 微信 服务 有问必答 推荐 信息 准确 感谢 唯一 遗憾 会员 定制 酒店 酒店 信息 入住 护照 没法 登记 确认 带去 朋友 登记 入住 尴尬 希望 携程 关注 重视 谢谢,"[(1, 0.8748189), (4, 0.10676732)]",1
井泽 季节 太美 酒店 很漂亮 东京 酒店 地铁 有点儿,"[(0, 0.295735), (1, 0.014599957), (2, 0.0145708425), (3, 0.014578127), (4, 0.014572015), (5, 0.10675912), (6, 0.539185)]",6
参加 单独 机票 太贵 选择 便宜 东京 城市 真的 很漂亮,"[(0, 0.013050817), (1, 0.013036478), (2, 0.013027), (3, 0.013033029), (4, 0.013023644), (5, 0.013058177), (6, 0.9217708)]",6
境外 游乐园 总想 体验 主题 酒店 毫不犹豫 预定 这家 环球 影城 官方 合作 酒店 酒店 出彩 旅行 两天 官方 酒店 活动 减免 费用 另一家 园前 酒店 环境 环境 真的 不用 大堂 富丽堂皇 小朋友 换装 拍照 专属 座位 朋友 拍照 打卡 面积 日本 酒店 好多 家庭 酒店 几平 环球 影城 园前 酒店 家庭 一共 三家 酒店 洗漱间 干湿 分离 洗漱 用品 不错 酒店 洗发 沐浴 产品 日本 酒店 真的 房型 费用 家庭 人间 优惠券 一间 酒店 环球 影城 门口 免费 矿泉水 日本 酒店 门口 药妆店 礼品店 美食 应有尽有 玩到 闭园 吃宵夜 酒店 休息,"[(1, 0.079240315), (2, 0.013700892), (3, 0.04407385), (4, 0.11441212), (6, 0.7451532)]",6
携程 旅行 太好了 包车 接送 携程 推出 包车 私家 自由 肯定 交通 第一次 困难 做足 功课 包车 省去 路上 时间 景点 日本 交通 费用 很高 司导 接送 师傅 中文 服务 希望 携程 越来越,"[(1, 0.40614858), (3, 0.41121227), (4, 0.16576047)]",3
携程 上定 自由 满意 行程 自由 后台 跟踪服务 携程 大撒把 妈妈 孩子 自由 全程 放心 出行 忐忑 差池 选择 全程 包车 没想到 包车 司导 专业 热情 幸运 携程 选择 旅游 公司 指派 司导 反正 服务 物超所值 有时候 听到 携程 负面 消息 金无足赤 瑕不掩瑜 栗子 飞机 延误 日本 接机 时间 排好 接机 携程 携程 第一 时间 解决 接机 打车 酒店 打车 票据 报销 车费 日本 车费 咋舌 只不过 粗心 小票 第一 时间 主动 选择 放弃 报销 携程 方法 称赞 整体 安排 满意,"[(0, 0.056571893), (1, 0.3594115), (2, 0.02546145), (3, 0.12232596), (5, 0.43238613)]",5
妈妈 大宝 出行 哺乳期 定时 排乳 特意 这款 包车 自由 产品 事实证明 选错 合理安排 时间 不用 操心 路线 交通 京都 酒店 花见 小路 回到 大阪 远处 景点 统一安排 用车 那天 时间 酒店 周边 几位 专车 司机 师傅 特别 奈良 小伟 还给 矿泉水 大阪 酒店 语言不通 主动 提出 办理 入住 一条 裤子 京都 酒店 热心 酒店 天太 手心 出水 排乳 担误 游玩 时间 出行 完美,"[(1, 0.5143916), (3, 0.15591164), (6, 0.32001245)]",1
环球 酒店 周边 环球 酒店 服务 五人 家庭 一如既往 一应俱全 京都 三井 酒店 闹钟 取静 日式 风格 公共 澡堂 泡澡 喜欢 酒店 大阪 新阪 酒店 地理位置 交通 便利 酒店 空港 巴士 高峰 十分钟 一班 当初 还订 送机 酒店 有送阪 一日 儿童 洗浴 用品 贴心 房间 适合 晚上 休息,"[(1, 0.066505454), (4, 0.106451325), (6, 0.81454086)]",6
司导 小景 非常热心 一家 三口 带来 欢乐 谢谢 小景 期待 下次 再见,"[(0, 0.29605708), (1, 0.07517326), (2, 0.34791607), (3, 0.24774332), (4, 0.011042064), (5, 0.011029841), (6, 0.011038322)]",2
套餐 算错 机票 好几千 接送 包车 司机 礼貌 服务 酒店 性价比 超高 推荐 路线 实用 下次 携程 自由,"[(1, 0.62500894), (6, 0.33546734)]",1
行程 安排 开心 接车 司机 负责 特别 包车 司导 贴心 推荐 景点 不错 下次 旅游 携程,"[(3, 0.71481466), (5, 0.24303304)]",3
孩子 接送 酒店 轻松 几天 自由 体验 交通 酒店 自选 灵活 司机 满意,"[(0, 0.010230788), (1, 0.01026104), (2, 0.010238414), (3, 0.010258741), (4, 0.01023374), (5, 0.010265814), (6, 0.93851143)]",6
安排 不错 特别 两天 用车 机场 接送 司导人,"[(0, 0.015931161), (1, 0.9043866), (2, 0.015915168), (3, 0.01594484), (4, 0.01592652), (5, 0.015928755), (6, 0.015966995)]",1
挺不错 酒店 机票 用车 选择性 很大 包车 司机 老公 很聊 孩子 小玩 时间 司机 师父 休息 出行 晚上 推辞 半天 师傅 送走 负责 三天 自由 时间 时间 师傅 开车 跟着 商量 着来,"[(1, 0.32438126), (6, 0.6506116)]",6
出行 安排 不错 想不到 携程 周到 订单 全程 跟踪 直至 行程 结束 行程 安排 不错,"[(5, 0.9463199)]",5
满意 行程 希望 携程 推出 自由 包车 相结合 项目,"[(0, 0.014348836), (1, 0.014333744), (2, 0.0143129015), (3, 0.014356988), (4, 0.46631533), (5, 0.46199122), (6, 0.014340985)]",4
游记 陆续 更新 很好 旅程,"[(0, 0.023965413), (1, 0.8559963), (2, 0.024019446), (3, 0.024058182), (4, 0.023938501), (5, 0.024050504), (6, 0.023971627)]",1
酒店 很棒 行程 需求 调整 满意 唯一 舒服 过程 帮忙 司机 反馈 投诉 反馈 服务态度 不错 整体 满意 出行 推荐 朋友 选择 携程 自由,"[(1, 0.49788135), (5, 0.36515117), (6, 0.11403968)]",1
携程 自由 性价比 五天 四晚 海边 度假 机票 酒店 不错 二个 酒店 满意 第一个 酒店 位于 北部 本部 酒店 酒店 美丽 海洋馆 游玩 酒店 超级 无敌 海景 房间 阳台 冲绳 美丽 翡翠 海滩 酒店 服务 自助 早餐 不错 第二个 酒店 位于 中部 蒙特利尔 水疗 酒店 私人 海滩 老虎滩 酒店 历史 欧式 风格 建筑 房间 阳台 美丽 海景 白色 教堂 不错 总体 评价 携程 产品质量 价格 实惠 售后服务 不错 加油 支持,"[(1, 0.043198243), (3, 0.13702747), (6, 0.8111931)]",6
个性 选择 酒店 百分百 满意 航班 时间 不错 唯一 遗憾 机票 提前 值机 来回 坐在 机尾,"[(5, 0.49878067), (6, 0.45712268)]",5
不错 吃喝 酒店 独立 海滩 算是 一点 遗憾,"[(0, 0.015906645), (1, 0.01596653), (2, 0.015944708), (3, 0.015894938), (4, 0.4833336), (5, 0.015959922), (6, 0.4369936)]",4
日本 国家 值得 学习 地方 游玩 的的 开心 美食 景观 人文 期待 下次 日本 第一站 名古屋 电视塔 天守阁 乐高 乐园 蓬莱 本店 鳗鱼 风来坊 鸡翅 蛋糕 第二站 大阪 环球 影城 大阪 公园 黑门 市场 黑门 黑银 金枪鱼 赤身 盖浇饭 拉面 章鱼 小丸子 毛猪 烤肉 意犹未尽,"[(0, 0.50005156), (1, 0.15271154), (4, 0.07982642), (6, 0.25696364)]",0
本次 自由 满意 酒店 选址 名古屋 市中心 繁华 地带 飞机 机场 巴士 酒店 边上 京都 大阪 新阪 大站 边上 东西 轻松 大阪 酒店 门口 机场 巴士点 行理 上车 攻略 介绍 有吃 时间 行程 改变 吉祥 航空 廉价 服务 打折 看法 回程 遇上 台风 公司 协调 飞机 工作人员 耐心 解释 归国 攻略 建议 增加 旅游 优惠 小提示 名古屋 地铁 一日 景点 优惠 京都 建议 巴士 一日 大阪 更是 两日 周游 包含 门票 游船 提前 船票 总体,"[(1, 0.23647302), (6, 0.75342)]",6
满意 旅行 前两天 名古屋 酒店 单人间 太小 不错,"[(0, 0.015926473), (1, 0.015967503), (2, 0.015943935), (3, 0.015957441), (4, 0.4022373), (5, 0.015947435), (6, 0.51802)]",6
预定 三家 酒店 名古屋 名楼 京都 莱斯 满意 名古屋 楼下 高岛 地铁 总站 酒店 早餐 性价比 超高 味道 超好 京都 这家 酒店 房间 喜欢 服务 满分 离花 小路 清水 三年 二年 八坂 神社 步行 到达 大阪 瑞士 南海 位置 高岛 楼上 购物 吃饭 超级 两家 酒店 相比 总体 三家 酒店 高分,"[(1, 0.14580254), (6, 0.8397095)]",6
名古屋 京都 酒店 干净 大阪 酒店 国人 房间 卫生 环境 只能 希望 下次 改进,"[(6, 0.94265455)]",6
旅游 整体 满意 地方 交通 领队 服务 到位,"[(0, 0.015919909), (1, 0.26235282), (2, 0.015920568), (3, 0.65799993), (4, 0.015906883), (5, 0.015957624), (6, 0.015942246)]",3
行程 不错 等于 深度 东京 自由自在 飞机票 自助 打出 酒店 签到 快速,"[(0, 0.21122903), (1, 0.011766108), (2, 0.011734847), (3, 0.011732339), (4, 0.011738419), (5, 0.30663088), (6, 0.43516842)]",6
整体 不错 匆忙 单独 机票 酒店 自由 套餐 价格 酒店 慢慢,"[(0, 0.011945546), (1, 0.38585097), (2, 0.16183232), (3, 0.0119278645), (4, 0.011972258), (5, 0.0119814295), (6, 0.40448964)]",6
行程 携程 回复 开心 圆满 旅程 好评 满分 满意,"[(0, 0.014312033), (1, 0.014317556), (2, 0.014312472), (3, 0.014368573), (4, 0.0143018), (5, 0.7640886), (6, 0.164299)]",5
酒店 携程 推荐 市中心 地段 购物 餐饮 走路 交通 地铁 走路 几分钟 交流 出行 天气 购物 拼车 提供 相关 出行 卡壳 司机 接送 短信 微信 通知,"[(0, 0.11176851), (6, 0.8608363)]",6
初次 日本 交通 酒店 住宿 满意 服务态度 超好,"[(0, 0.01590157), (1, 0.9044033), (2, 0.015912428), (3, 0.01593661), (4, 0.015901927), (5, 0.016014455), (6, 0.015929705)]",1
说走就走 行程 礼拜 出发 吉祥 来回 可惜 下午 回来 机票 回程 下午 回来 更好 酒店 名古屋 酒店 意外 性价比 超级 酒店 一小 小型 双人床 太小 忘记 问能 差价 双床 大阪 日航 日币 双床 两个 酒店 地理位置 地铁 超级 满意,"[(1, 0.06441014), (2, 0.047490854), (6, 0.8728614)]",6
总体 不错 携程 推荐 酒店 位置 服务 挺不错 冲绳 一日游 包车 服务 司机 师傅 地方 时间 控制 很好 大阪 酒店 超级 好玩 好吃,"[(1, 0.25907516), (6, 0.7110574)]",6
整体 乐高 乐园 大阪 环球 影城 唯一 缺点 名古屋 酒店 房间 太小 愉快 家庭 推荐,"[(6, 0.94623446)]",6
乐高 酒店 惊艳 下次 推出 晚餐 套餐 完美 乐高 乐园 值得 游玩 水族馆 虎鲸 足够 推荐 地方 日本 地铁 地图 一目了然 买完 车票 乘务员 确认 车次 方向,"[(2, 0.066181056), (4, 0.08947632), (5, 0.080393896), (6, 0.7474947)]",6
春节 期间 孩子 福岗 熊本 提前 价格 合适 酒店 市中心 购物中心 东西 特别,"[(0, 0.01087811), (1, 0.010863656), (2, 0.010849027), (3, 0.01088038), (4, 0.010862943), (5, 0.010856591), (6, 0.93480927)]",6
本次 行程 顺利 特别 包车 非常热心 耐心 一路 旅程 愉快,"[(0, 0.013027044), (1, 0.27506143), (2, 0.013024384), (3, 0.6598034), (4, 0.013013226), (5, 0.013042453), (6, 0.01302804)]",3
飞机 误点 起飞 降落 半小时 两个 酒店 福冈 酒店 想象 地理位置 百货商店 美食 机场 大巴 两天 汤布院 开心 小镇 真的 天公不作美 旅行 开心 顺利,"[(1, 0.48092288), (2, 0.06293697), (6, 0.43319097)]",1
行程 科学 高山 金泽 两个 目的地 连住 悠闲 体验 特色 白川乡 自然风光 景点 但其 特色 之处 建议 到达 景点 一点 探寻 美丽 回到 名古屋 过买 护肤品 离开 日子 机场 大巴 停开 只好 坐地铁 机场 大箱子 挺重,"[(1, 0.27956417), (3, 0.12104262), (6, 0.5817907)]",6
不错 旅行 体验 配合 升龙 五日 出行 便捷 个人感觉 行程 高山 金泽 对调 旅行 体验 感会 更好 特别 酒店 安排 便捷 第二次 选择 携程 自营 项目 出行,"[(5, 0.5148711), (6, 0.45802748)]",5
高山 舒服 建议 延长 高山 住宿 时间 减少 名古屋 时间,"[(0, 0.013015734), (1, 0.013142895), (2, 0.013022326), (3, 0.013013486), (4, 0.013026814), (5, 0.01303692), (6, 0.92174184)]",6
机票 酒店 满意 目前为止 感觉 携程 可靠 出行 第一 选择,"[(0, 0.013037292), (1, 0.8091978), (2, 0.12555285), (3, 0.013054735), (4, 0.013022184), (5, 0.013062983), (6, 0.013072196)]",1
地方 建议 年龄 喜欢 游泳 建议 自由 建议 旅游 公司 参加 二天 旅游 活动 活动 车费,"[(1, 0.36610803), (4, 0.07840295), (5, 0.52164185)]",5
机票 酒店 自选 价格 名古屋 酒店 真的 不错 房间 服务 两个 酒店 服务 房间 日本 酒店 城市 孩子 有点累,"[(6, 0.9570164)]",6
东航 直飞 名古屋 住宿 不好 京都 大阪 不错 推荐 行程 好多 搞不定 地铁,"[(0, 0.3616133), (1, 0.21627066), (2, 0.010642867), (3, 0.010638666), (4, 0.010674395), (5, 0.0106577), (6, 0.3795024)]",6
孩子 全程 开心 包车 京都 奈良 购物 商城 环球 影城 大阪 水族馆 名古屋 乐高馆 科技 博物馆 不错,"[(4, 0.75001484), (5, 0.20950268)]",4
选择 错峰 出行 价格 大阪 几次 酒店 地点 满意 日本 经济型 酒店 长不多 房间 设施 大同小异 最终 地理位置 服务 楼下 便利店 拐角 依旧 选择 这家 酒店 名古屋 酒店 地理位置 商区 酒店 算是 五星 房间 很大 大堂 派头 关键 酒店 机场,"[(3, 0.045879655), (6, 0.93553466)]",6
