内容,主题概率,主题类型
酒店 缩水 三晚 三星 酒店 奈订 三人间 回来 客服 推辞 说白了 分包 分包 越南 旅行社 总体 评价 体验 承诺 不符 酒店 那么回事,"[(5, 0.9632754)]",5
携程 行程 安排 不算 私导 司机 杨先生 满意,"[(0, 0.018760512), (1, 0.018874278), (2, 0.018697107), (3, 0.01871667), (4, 0.90626276), (5, 0.018688671)]",4
游客 远在他乡 解决 手机 打电话 好歹 有个 客服 微信 机票 没人 告诉 还好 年轻人 老年人 别去了 新加坡 打电话 携程 回来 电话 麻烦 新加坡 导游 不错 携程 服务 太粗 英语 不好 幸好 新加坡 回来,"[(1, 0.9750879)]",1
行程 结束 不准 说好 时间 不到 希望 投诉 未来 几天 解决,"[(0, 0.3270332), (1, 0.014042402), (2, 0.014042376), (3, 0.013982129), (4, 0.61693734), (5, 0.013962603)]",4
马来西亚 私家 额外 行李 额度 机场 查不到 第一 时间 半天 接通 转来转去 解决 现场 支付 行李 费用 保留 凭证 提供 凭证 推诿 航司 核实 质疑 行李 超重 解决问题 机场 一家 大小 飞奔 一遍 质疑 推诿 伤害,"[(1, 0.22788753), (2, 0.75394434)]",2
出行 唯一 遗憾 去时 航班 台风 延误 导致 赶上 转机 无奈 香港 滞留 行程 景点 没来 值得一提的是 携程 服务 退订 飞机 延误 导致 酒店 首夜 入住 取消 担心 酒店 退款 酒店 房价 求助 客服 携程 客服 用心 跟进 事情 直至 解决 非常感谢 酒店 前两天 两天 两家 酒店 不错 环境 超棒 酒店 床间 大床 超大 孩子 绰绰有余 水疗 酒店 很棒 行程 匆忙 酒店 好好 逛一逛 超大 度假村 风景 随便 拍拍 明信片 豪华 海景房 一眼 望去 大海 值得 体验 坐在 岩石 酒水 看着 海浪 情调 孩子 几分钟 孩子 无聊 适合 情侣 早餐 不错 孩子 支付 美金 酒店 供应 拖鞋 牙刷 牙膏 用品 一应俱全 攻略 巴厘岛 大酒店 提供 拖鞋 洗漱 用品,"[(1, 0.9922758)]",1
酒店 公用设施 不错 房间 好像 国内 五星级 酒店 标准差 第一 二晚 住金 巴兰 房间 烧水 自动 好长时间 断电 特别 热垫 毛巾 房间 还好 儿童床 二个 孩子 三岁 收费 大床 很大 两个 一大 孩子 挺舒服 看着 森林 安静 晚上 开门 吃饭 酒店 巴兰 餐厅 雅娜 酒店 吃饭 费用 挺贵 服务 费用 沙滩 烧烤 景色 吃饭 值得,"[(1, 0.9849703)]",1
首次 选择 携程 自由 酒店 携程 价格 报价 六千 加到 房间 加钱 机票 三千块 巴厘岛 不想 酒店 提出 酒店 差价 第一天 巴厘岛 凌晨 酒店 没住 浪费 一晚 没睡 不想 再搬 行李 到处跑 携程 不行 要出 房款 更改 六千 加到 更改 携程 更改 记录 真的 无语 携程 小天 导游 推介 行程 回扣 价格 离谱 自由 一家 大姐 推介 火山 行程 一路 脏乱差 旅行团 那种 推介 泡温泉 温泉 很差 游泳池 扣脚 特别 泥土 苍蝇 直飞 味道 难闻 包车 小天 推介 餐饮 五天 小天 推介 毛家 菜馆 味道 价格 同事 蛋汤 鸡杂 黄瓜 两碗饭 店家 海鲜 态度 不好 一只 二两 不到 携程 领队,"[(1, 0.07364681), (4, 0.91965115)]",4
预定 入住 地震 邮件 电话 通知 酒店 房费 延期 酒店 答复 全额 扣款 花钱消灾,"[(0, 0.0112254275), (1, 0.94389457), (2, 0.011223312), (3, 0.011196865), (4, 0.011219378), (5, 0.011240448)]",1
泰国 满意 行程 安排 尽兴 休息 调整 时间 导游 在线 回答 解决 自助 菜单 选择 日后 旅游 最佳 方式 下次 选择 携程,"[(4, 0.9635793)]",4
携程 客服 不靠 不负责任 形容 酒店 晚后 想要 一家 酒店 退掉 两天 寻求 客服 客服 答复 违约金 理解 酒店 想法 答应 方案 客服 当晚 答复 重点 当天 告诉 相关 人员 下班 第二天 早上 答复 第二天 电话 后续 打电话 确认 下午 打电话 默认 放心 打算 入住 酒店 下午 打电话 说退 办法 解决 回去 第一 方案 携程 客服 酒店 口头 确认 后续 反悔 怎么回事 确认 告诉 延迟 当天 下午 晚上 推到 第二天 早上 推到 第二天 下午 两天 无果 更是 主动 效率 第三 推卸责任 明明 客服 回复 导致 重订 酒店 入住 反问 最终 回复 打电话 效率 责任 客人 身上 厉害,"[(1, 0.24309541), (2, 0.75003153)]",2
携程 管家 导游 安排 下次 出游 优选 携程 感谢 携程,"[(0, 0.015262604), (1, 0.015374823), (2, 0.01531421), (3, 0.015257826), (4, 0.9234909), (5, 0.015299671)]",4
回去 为啥 咨询 改签 回复 电话 客服 电话 消息,"[(0, 0.016723245), (1, 0.9162998), (2, 0.016733298), (3, 0.016766304), (4, 0.016746903), (5, 0.01673038)]",1
预定 两家 酒店 接送 两次 一日游 项目 顺利 特别 皇家 酒店 惊喜 六天 行程,"[(0, 0.011198426), (1, 0.011243272), (2, 0.011166421), (3, 0.011164479), (4, 0.9439987), (5, 0.0112286955)]",4
整体 旅行 不错 唯一 遗憾 携程 购买 接机 送机 服务 携程 酒店 地址 错误 接机 送机 搞错 酒店 过分 送机 提出 地址 搞错 客户 支付 搞错 地址 费用 携程 十年 有余 感觉 携程 服务质量 倒退 遗憾,"[(1, 0.97728777)]",1
明明 一半 机舱 航班 携程 页面 提示 下单 选择 价格 多遭 下次 单独 机票 酒店,"[(0, 0.010613329), (1, 0.33169016), (2, 0.010567876), (3, 0.010563346), (4, 0.6259866), (5, 0.010578718)]",4
住宿 接机 好评 导游 介绍 风土人情 行程 安排 沟通 真的 出发 详细 告知 行程 包车 小时 时间 提前 告知 调整 行程 选择 超时 包车 打车 回去 包括 行程 核对 沟通 悬崖 咖啡厅 路上 浪费 时间 第五天 上午 按摩 一点 午饭 带去 晚餐 预定 晚餐 点钟 时间 不合理 没用 提前 告知 行程 注明 冰淇淋 自费 去不去 诸如此类 沟通 对称 旅游 恢复 安排 特别 丝滑 旅游业 希望 更好 整体 不错 适合 不想 攻略 的的 游客,"[(4, 0.9886486)]",4
普吉岛 超级 第二天 行程 升级 第一天 行程 加购 车导 打卡 景点 第三天 皮岛 蛋岛 第四天 皇帝 珊瑚岛 提前 两周 微信 助理 拉群 小时 值班 解答 泰国 免签 护照 手续 晚上 十一点多 飞机 机场 出口 接机 开车 小时 到达 酒店 睡一觉 早上 慢悠悠 早餐 十点 司机 导游 准时 集合 行程 提前 沟通 悬崖 咖啡厅 普吉 大佛 龙寺 尚泰 商场 普吉 老街 青蛙 夜市 晚上 八点 回到 酒店 第二天 大象 大餐 飞机 沙滩 打卡 网红 莲花 咖啡厅 行程 时间 超时 九点 酒店 终点 表扬 导游 阿浩 中文 一路 讲解 风土人情 安排 行程 第三天 九点半 司机 码头 快艇 三十个 小时 去皮 皮岛 天气 晴转多云 暴雨 海上 大好 刺激 当心 晕船 浮潜 体验 真的 啊啊啊 船员 帮忙 鱼饵 鱼群 游泳 第四天 彩虹 不开 免费 升级 黑珍珠 昨天 吧台 音乐 六个 一张 桌子 沙发 船头 二层 懒人 沙发 晒太阳 拍照 海水 昨天 清澈 好多 珊瑚岛 自费 水上 项目 飞伞 看着 刺激 送机 服务,"[(4, 0.828399), (5, 0.16703936)]",4
洲际 好感 巴厘岛 毫不犹豫 选择 洲际 酒店 酒店 整体 真的 适合 度假 洲际 落日 落日 此行 重点 转折点 入住 房间 蚂蚁 不明 生物 睡着 叫醒 赶紧 前台 底下 一颗 花生 蚂蚁 回想 些许 后怕 第二天 有位 中文 工作人员 表达 歉意 巴厘岛 热带地区 蚊虫 算是 不解 一家 五星级 酒店 客房 蚂蚁 不明 生物 不可思议 酒店 防虫 预防 这面 欠缺 热带地区 入住 酒店 一家 情况 更换 房间 提出 房间 杀虫剂 味道 受得了 携程 专供 中国 人选 房间 房间 国内 朋友 记得 入住 房间 行程 预期 完美,"[(1, 0.25700754), (2, 0.73505914)]",2
手机 携程 旅行 预订 机票 酒店 机票 酒店 五个 晚上 订单 取消 订单 支付 款项 接到 携程 发来 邮件 微信 提示 机票 出票 酒店 预订 成功 酒店 入住 凭证 发到 邮箱 打印 携程 旅行 客服 打电话 酒店 房间 订单 取消 订单 取消 取消 代理商 酒店 实在 房间 机票 取消 来回 接送 酒店 机场 出租车 三个 酒店 出发 一日游 携程 取消 取消 补偿 多元 接受 反反复复 预订 酒店 的定 酒店 上涨 情况紧急 无奈 只能 原定 酒店 就近 酒店 只能 孩子 临时 乞丐,"[(1, 0.98973507)]",1
旅行 成行 糟心 订单 提前 一个月 系统 显示 机票 最晚 天内 出票 等待 出票 答复 团队 票会 出发 几天 出票 理解 信任 携程 发生 事情 真的 糟心 出发 凌晨 显示 出票 答复 肯定 保证 下午 出票 信任 等待 下午 收到 出票 每隔 小时 携程 答复 肯定 航空公司 原因 出票 情况 网上 携程 糟糕 体验 内心 焦急 蜜月旅行 终于 出票 体验 真的 糟糕,"[(1, 0.40616208), (3, 0.58313185)]",3
出游 顺利 洲际 酒店 服务 环境优美 服务 人员 态度 早餐 食物 房间 提供 多瓶 退房 休息室,"[(0, 0.12598506), (1, 0.5348074), (5, 0.30942494)]",1
携程 客服 真心 拖延时间 导致 机票 损失 理直气壮 诺大 携程 没人,"[(0, 0.013993246), (1, 0.515301), (2, 0.01400444), (3, 0.42851955), (4, 0.014159554), (5, 0.014022262)]",1
巴厘岛 阿贡 火山爆发 危险 出发 前夕 下午 东航 终于 内部 发文 火山 影响 旅客 退改 机票 告知 携程 酒店 机票 携程 处理结果,"[(3, 0.9631848)]",3
巴厘岛 飞机票 确实 太贵 转机 折腾 适合 拖家带口,"[(0, 0.7683083), (1, 0.018727833), (2, 0.01883112), (3, 0.018669162), (4, 0.018715078), (5, 0.1567485)]",0
巴厘岛 半夜 接机 服务 好多 电话 二人 很着急,"[(0, 0.018709373), (1, 0.90623635), (2, 0.018685065), (3, 0.018717457), (4, 0.018871186), (5, 0.018780533)]",1
住宿 金沙 本来 好玩 下午 两点 拿到 凌晨 三点 出发 机场 飞机 推迟 客户 回复 不行 酒店 酒店 车辆 安排,"[(4, 0.95986956)]",4
行程 安排 经典 景点 安排 安排 自由 活动 时间 自由 活动 地方 入住 酒店 空间 酒店 司机 师傅 特别 准时 热情 健谈 咨询 行程 价格 不值,"[(1, 0.57856375), (4, 0.39655063)]",1
万豪 房间 壁虎 说换 哪间 壁虎 酒店 还开 壁虎 分钟 没人来 携程 沟通 分钟 解决 前台 沟通 此事 几经周折 解决 慎重 选择 体验 女孩子 壁虎 害怕 卫生间 卫生间 酒店 人员 解决 房间 大堂 分钟 见到 实则 推托 解决 女孩子 外国 够呛 平时 小虫子 害怕 那种,"[(1, 0.41418487), (2, 0.5711828)]",2
行程 安排 阿芬 导游 服务 过程 帮忙 拍照,"[(0, 0.018626994), (1, 0.018746924), (2, 0.01863028), (3, 0.018617865), (4, 0.906764), (5, 0.018613908)]",4
行程 安排 接待 准时 微信 服务 导游 中文,"[(0, 0.018612431), (1, 0.90678835), (2, 0.0186117), (3, 0.018577047), (4, 0.01881621), (5, 0.018594198)]",1
免签 泰国 家人 没什么 语言 基础 耽误 团队 行程 安排 曼谷 经典 线路 自助游 国内 性价比 酒店 周边 吃饭 选择 解决 管家 安排 小哥 司机 接送 流程 车号 提前 告知 麻烦 导游 小施 服务 热情好客 旅游 途中 很好 解决 满意,"[(1, 0.16162555), (4, 0.821936)]",4
旅游 体验 预期 出行 行程 携程 客服 导游 合理安排 尽职尽责 轻松愉快 旅行 感谢,"[(0, 0.012045278), (1, 0.2825829), (2, 0.012064403), (3, 0.012081913), (4, 0.6692375), (5, 0.011988027)]",4
差评 携程 导游 行程 比较满意 加项 项目 自愿 参加 小团 整体 氛围 布草 自行 预定 符合 作息时间 航班 预定 刚下 携程 通知 乘坐 原定 航班 自付 被迫 降落 城市 原则 凌晨 飞机 行程 携程 工作人员 期间 服务态度 傲慢 交接 诉求 解决问题 能力 导致 享受 市中心 美景 美食 凌晨 被迫 乘坐 携程 指定 航班 整体 体验 选择 携程 旅游 建议 慎选 被迫 行程 消费者 权益 公司 解决问题 能力 消费者 角度 消费,"[(1, 0.98813695)]",1
导游 卖东西 地方 行程 早起 晚归 办法 自由 购物 项目 只能 导游 选择 第一天 小费 携程 订单 可不 实际上 选项 泰国 值得,"[(4, 0.9634451)]",4
整体 旅游 快乐 建议 携程 自费 项目 列举 游客 提前 有个 导游 负责,"[(0, 0.012001663), (1, 0.012027417), (2, 0.31051555), (3, 0.0119959675), (4, 0.6414366), (5, 0.012022816)]",4
送机 时间 满意 提前 四个 小时 扔到 机场 反复 协商 晚一点 送机 不行 耽误 塞车 机场 值机 柜台 机场 外面 分钟 中午 送机 傍晚 曼谷 时间段 塞车,"[(0, 0.6284502), (1, 0.3475246)]",0
导游 全程 中文 讲解 自费 项目 泰铢 现金,"[(0, 0.018686024), (1, 0.018680908), (2, 0.018604208), (3, 0.018625911), (4, 0.9065063), (5, 0.018896649)]",4
泰国 之行 免签 管家 导游 服务 下次 萨瓦迪卡,"[(0, 0.9062315), (1, 0.018795995), (2, 0.018767439), (3, 0.018615747), (4, 0.018888991), (5, 0.018700346)]",0
导游 经验 行程 安排 愉快 出行,"[(0, 0.023915464), (1, 0.024039272), (2, 0.02394197), (3, 0.02392696), (4, 0.8802585), (5, 0.023917787)]",4
出游 十分满意 无论是 领队 导游 服务态度 友好 强制 消费 增加 自费 项目 感觉 差别 下次 出游 依旧 选择 携程 旅行 粗心大意 东西 导游 领队 寻找 回来 表示感谢,"[(4, 0.96989834)]",4
旅行 体验 领队 专业 耐心 漂亮 一点 国内 协助 助理 给我发 酒店 确认 只发 第一天 行程 到达 泰国 第二天 凌晨 落地 出示 第二天 酒店 确认 不予 浪费 大把 休息 时间,"[(4, 0.972842)]",4
结束 行程 明天 单独 逛逛 回家 行程 满意 导游 英语 不好 泰语 导游 何家荣 小哥 问问 答答 详细 明白 非常感谢 导游 行程 安排 全程 包含 红书 绝大部分 网红 景点 耽误 买买 全程 蛮值 太阳 防晒 墨镜,"[(4, 0.97719485)]",4
导游 阿果 真的 超级 超级 特别 细心 服务 特别 周到 水上 市场 阿果 告诉 礼物 是从 中国 进的 告诉 船家 不行 强买强卖 他家 礼品 开船 没钱 船家 女儿 特别 生气 没钱 把换 东西 真的 无语 导游 关系 旅行社 关系 船家 阿果 真的 超级 芭堤雅 酒店 屋子 特别 床上 鼻屎 马桶 旁边 真的 被子 鼻屎 头发 枕头 一大块 天呀 酒店 阿果 酒店 沟通 床单 被套 枕头 阿果 尽力 沟通 酒店 差劲 阿果 真的 特别 细心 特别 下次 阿果 管家 栗子 细心 管家 东西 照片 大寸 落地 签要 落地 栗子 发过 明白 麻烦 栗子 帮忙 旅行社 真的 纯玩 购物 阿果 栗子 真的 太好了,"[(4, 0.11621499), (5, 0.87718517)]",5
自助 机票 行李 下载 打车 软件 大众 点评 红店 推荐 支付宝 小摊 小贩 支持 支付 税率 不好 王权 免税店 市区 价格 太美丽,"[(1, 0.9632767)]",1
陈剑 领队人 开心 香港 行程 影响 期待 携程 帮忙 解决,"[(0, 0.015245586), (1, 0.015364947), (2, 0.0152993165), (3, 0.015394188), (4, 0.9234275), (5, 0.015268455)]",4
巨坑 行程 结束 车上 刘勇 导游 就让 携程 好评 截图 公司 考核 被扣 泰铢 车上 推销 卖东西 强迫 司机 助理 小费 没钱 转账 玩意儿 携程 司机 助理 第三 路线 本来 机场 免税店 曼谷 市区 第四 一站 购物 珠宝 中心 购物点 乳胶 喷买 上课 回去 不好 交代 黑脸 业绩 不让 导游 本来 信任 携程 第五 自费 项目 自愿 游说 消费 自愿 强迫 关系,"[(4, 0.98660976)]",4
行程 导游 不错 旅行 开心 机场 车子 说好 一个多 小时 司机 给力,"[(0, 0.0129837), (1, 0.9350643), (2, 0.012975732), (3, 0.012955139), (4, 0.013030787), (5, 0.012990351)]",1
出游 开心 曼谷 酒店 导游 司机 尽职尽责 满意,"[(0, 0.018638536), (1, 0.53287196), (2, 0.018760148), (3, 0.018649679), (4, 0.39244476), (5, 0.018634943)]",1
整体 行程 包括 车上 推销 情感 绑架 导游 五星 好评 截图 公司 没法 报账,"[(0, 0.011223299), (1, 0.011287458), (2, 0.0112152025), (3, 0.011216941), (4, 0.94384617), (5, 0.01121095)]",4
旅行 自助 旅行 波折 导游 超级 不到 携程 客服 只能 导游 凌晨 四点 吵醒 断断续续 几次 语音 电话 顺利 通关 服务 到位 非常感谢,"[(1, 0.9650378)]",1
报名 携程 曼谷 芭提雅 六天 五晚 行程 自助游 每位 客人 航班 国内 领队 境外 导游 值得一提的是 这团 成团 预定 付款 客服 发过来 机票 确认 单和 行程 出发 前会 国内 微信 管家 建立 微信 告知 接送 机信息 办理 落地 签证 流程 退税 不懂 导游 财人 负责 解决 总体 行程 安排 不错 夜市 小时 时间 吃货 喜欢 行程 犹豫 赶紧 报名,"[(4, 0.985942)]",4
希望 报团 谨慎 异国他乡 美好记忆 行程 不好 行程 超烂 携程 超级 会员 携程 行程 很大 担忧 报团 谨慎 出钱 活受罪 团费 便宜,"[(2, 0.63989353), (4, 0.3307126)]",2
家里 妈妈 小姨 携程 好久 感觉 不错 包括 评论 感觉 评论 删除 携程 不想 真的 妈妈 满心欢喜 机场 接上 回家 路上 埋怨 小时 反正 希望 评论 朋友 三思 真的 不好 不好 不好 多花钱 接受 反驳,"[(4, 0.9766157)]",4
闹心 旅行 携程 多年 老客户 第一次 酒店 偏僻 第一天 东西 送机 迟到 小时 携程 说法,"[(0, 0.010520905), (1, 0.36178607), (2, 0.010487728), (3, 0.59616107), (4, 0.010544097), (5, 0.010500117)]",3
一点 没意思 后悔 朋友 不值 三千块 别拍 特别,"[(0, 0.01889982), (1, 0.9060696), (2, 0.018739097), (3, 0.018685043), (4, 0.018849479), (5, 0.01875693)]",1
本来 整体 行程 晚在 胡志明 酒店 安排 二楼 风景 凌晨 两三点 清洗 大堂 二楼 清晰 听到 第二天 早班 飞机 酒店 操作 实在 早上 退房 电梯 厚重 香蕉水 酒店 打分 一分,"[(1, 0.13694184), (4, 0.84128004)]",4
尼泊尔 之行 满意 住宿 安排 导游 司机 导游 朴实 耐心 中文 有待 提高 一点 境外 全程 客服 负责 下次 出国 携程,"[(4, 0.9617911)]",4
小团 司机 导游 不错 行程 安排 三个 地方 距离 坐车 时间,"[(0, 0.013997245), (1, 0.014049776), (2, 0.013943879), (3, 0.0140053015), (4, 0.92999214), (5, 0.0140116345)]",4
尼泊尔 适合 旅游 国内 感受 不到 风景 文化 体验 民风 淳朴 唯一 一点 遗憾 两天 奇特 地区 酒店 酒店 饮食 希望 携程 慎重考虑 更换 影响 旅游 体验 导游 司机 全程 跟随 友好 感谢 导游 天赐 陪同 尼泊尔 游玩,"[(4, 0.97838354)]",4
旅行 一团 合适 季节 云雾 雪山 看不见 卡拉 时间 下雨 天气 国内 餐厅 空调 酒店 转机 酒店 接送 服务 小时 间房 跳电 奇旺 野营 酒店 入住 空调 电话 数据 没用 导游 不上 卡拉 香格里拉 熟知 香格里拉 庭园 很漂亮 入住 第二天 起床 日出 酒店 停水 洗漱 出发 有人 古堡 堡垒 度假村 外观 很漂亮 当晚 自助餐 奶油 蔬菜汤 苍蝇 人房 蜘蛛 顶灯 窗框 上吊 晚上 关灯 飞蛾 空调 扑腾 导游 出团 通知书 导游 行程 提醒 陶器 广场 导游 吃惊 一顿 安排 导游 中式 团餐 导游 酒店 人员 带队 路上 开去 路边摊 旁边 导游 野营 酒店 餐厅 人团 导游 很好 利用 用餐 时间 注意事项 孩子 没加 饮料 酒店 人员 沟通,"[(4, 0.99216795)]",4
临时 匆忙 小团 两个 贵宾团 行程 休闲 赶时间 团餐量 挺大 卡拉 加德满都 满意,"[(0, 0.012055206), (1, 0.01213715), (2, 0.012109053), (3, 0.0120052975), (4, 0.9396667), (5, 0.012026599)]",4
戴维斯 瀑布 小小的 有个 戴维斯 跌入 水潭 失踪 命名,"[(0, 0.9161063), (1, 0.016740777), (2, 0.016788349), (3, 0.016796717), (4, 0.016743785), (5, 0.016824106)]",0
老人 想要 悠闲 旅游 合适 产品 产品 别名 花钱 尝试 特种兵 行程 新加坡 受罪 吃苦 体验 穷游 快乐 产品 唯一 优点 用车 埃尔法 包车 选择 埃尔法 价钱 差别 便宜 几十块 包含 接送 行李 两天 团游 资金 朋友 省钱 朋友 适合 产品 产品 别名 花式 携程 尊贵 客人 携程 页面 步行 小时 携程 投诉 建议 义务 没关系 上海 文旅局 投诉 产品 经理 优化 时间 时间 老人 开开心心 碰上 杀人 行程 导致 老人 身体 不适 花钱 情况 再次发生 这辈子 没吃过 旅游 小时 行程 期间 火上浇油 几个 售后 产品 谋财害命 希望 一条 行程 评论 评价 内容 帮到 意义,"[(2, 0.82972467), (4, 0.16324921)]",2
携程 售后服务 人员 程洪磊 回复 消息 服务质量 地方 海伦 旅游 服务 信号 酒店 退房 时间 酒店 退房 时间 回复 满分 新加坡 司机 守时 提前 半小时 到达 哈哈哈哈 服务 好好,"[(0, 0.30410874), (1, 0.6734926)]",1
出行 顺利 携程 安排 司机 准时 地方 行程 原定 计划 一模一样 整体 满意 唯一 同一个 酒店 拼车 守时 等待 影响 行程,"[(1, 0.61703557), (4, 0.3522497)]",1
经典 景点 游玩 游玩 携程 客服 新加坡 客服 提醒 主动 行程 开车 师傅 提前 等候 上车 交通 放心 省心,"[(1, 0.95797044)]",1
整体 行程 两天 太紧 两天 太空 新加坡 著名 景点 遗憾 导游 不用 导游,"[(0, 0.011988059), (1, 0.012006005), (2, 0.011999915), (3, 0.011985112), (4, 0.9400358), (5, 0.011985142)]",4
接送 师傅 第一天 安排 安排 行程 酒店 房间 稍微 一点 交通 三岁 小朋友 升级 人房 刚刚 好够,"[(4, 0.95318574)]",4
预定 携程 多年 最差 全程 安排 混乱 时间 浪费 安排 不合理 投诉 渠道 实在 失望,"[(0, 0.010520864), (1, 0.29338068), (2, 0.010482652), (3, 0.010506959), (4, 0.6646551), (5, 0.010453738)]",4
肆意 更改 行程 满意 购买 项目 看好 司机 师傅 热情,"[(0, 0.015352891), (1, 0.63399154), (2, 0.015258944), (3, 0.30469933), (4, 0.015440947), (5, 0.015256288)]",1
司机 接送 准时 热情 新加坡 航空 不靠 本来 明星 航空公司 肯定 准时 延误 小时 导致 凌晨 三四点 无语 价格 便宜 航空公司 不靠,"[(1, 0.96348244)]",1
第二天 行程 太满 乌节路 时间 计划 小时 整体,"[(0, 0.018614179), (1, 0.018628413), (2, 0.018702766), (3, 0.018584717), (4, 0.90683365), (5, 0.0186363)]",4
飞机 晚点 当天 到达 顺延 酒店 顺延 一晚 房费 可恨 凌晨 一点多 新加坡 酒店 告知 携程 酒店 取消 酒店 住满 酒店 老婆 四岁 孩子 行李 满城 酒店 郁闷 携程 不肯 赔偿 当晚 酒店 房费 投诉 追回 携程 中途 应急 服务 一塌糊涂 不上,"[(1, 0.21738303), (4, 0.7669222)]",4
携程 越来越 服务 旅游 安排 还好 携程 前期 服务 到位 后续 再续 携程 服务 没用,"[(0, 0.010483727), (1, 0.9475574), (2, 0.0104905125), (3, 0.01048069), (4, 0.010518214), (5, 0.010469485)]",1
愉快 旅行 老爸 游玩 不想 劳累 行程 安排 接送 司机 师傅 一位 热心 负责 途中 贴心 游玩 提示 接客 全程 响应 在线 入住 两家 酒店 酒店 图片 房间 服务 设施 到位 新加坡 适合 老人 孩子 旅游 城市 想要 游玩 推荐 线路 五星,"[(1, 0.8235277), (4, 0.16083542)]",1
行程 安排 小朋友 行程 不用 操心 用车 师傅 特别 行程 第三天 用车 师傅 热情 主动 告诉 自由 两天 酒店 周边 吃饭 地方 路程 地点 刻意 绕过去 告诉 地点 以防 搞错 地点,"[(1, 0.97369087)]",1
门票 时间 环球 影城 门票 几十天 时长 区间 任意 时光 门票 唯一 场次 圣淘沙 区域 游览 这方面 微信 导游 提醒 计划 圣淘沙 岛上 新加坡 硬石 宾馆 自助餐厅 用餐 提醒您 单词 感慨 错过 培根 有生以来 入住 新加坡 丽思 卡尔顿 美年 酒店 惬意 感觉 服务生 发现 关掉 空调 悄悄地 送来 棉被 发现 睡衣 悄悄地 前台 接待 手写 入住 中文 明信片 放在 房间 茶几 感觉 温暖,"[(1, 0.85310805), (5, 0.136313)]",1
导游 负责 全程 热情服务 给予 意见 送机 预定 想到 机场 时间 购物 提前 导游 爽快 答应 全程无 强制 购物,"[(4, 0.7680196), (5, 0.19832636)]",4
整体 不错 用车 杨小姐 态度 回复 杨小姐 满分 缺失 卡尔登 酒店 设施 配得 星级 孩子 第一天 入住 咳嗽 空调 固定 温度 冰箱 不能自己 设置 温度 地毯 清扫 酒店,"[(1, 0.9152914), (5, 0.061424397)]",1
闺蜜 出游 完美 好吃 此行 亮点 领队 年轻 随和 长辈 尊重 每晚 定时 发送 第二天 出发 时间 天气情况 提醒 添加 衣服 黄导 幽默 风趣 敬业 负责 好多 美照 告诉 最佳 位置 讲解 拍照 衣服 湿透 不厌其烦 拍摄 整团 感动 司机 师傅 辛苦 两次 搬运 行李 任劳任怨 情况 麻烦 师傅 开箱 怨言 笑眯眯 携程 期待 携程 合作,"[(1, 0.80285877), (4, 0.185237)]",1
越南 不错 景点 订单 描述 轻松 旅游 全家 领队 钟亚男 满意 碰到 疑问 耐心 解决 谢谢 领队 服务 携程 牌子 下次 旅游 携程,"[(4, 0.96502805)]",4
导游 领队 服务 携程 产品 描述 不符 冰火 两重天 景点 描述 匹配 沙丘 渔村 风马牛不 描述 误导 消费者 没想到 携程 失望 希望 后续 旅游者 原定 胡志明市 航班 中午 起飞 原因 改为 晚上 起飞 办好 入住 半夜 第二天 早上 飞机 上海 孩子 旅游 受罪 产品 安排 携程 对此 说法 满意 投诉 希望 携程 有个 交代 白班 超赞 航时 套路 航班,"[(4, 0.98596597)]",4
领队 杨琦 导游 詹志龙 同志 工作 服务 热情 解决问题 景点 介绍 详细 事项 提醒 车辆 驾驶员 行驶 愉快 旅行 好评 谢谢,"[(1, 0.51109904), (4, 0.45824093)]",1
行程 休闲 不错 建议 美奈和大叻 合理安排 时间 调整 胡志明 安排 胡志明 自由 活动 半天,"[(0, 0.01116363), (1, 0.0111848395), (2, 0.01116721), (3, 0.011163675), (4, 0.9441452), (5, 0.011175413)]",4
胡志明市 酒店 临街 几个 酒店 美奈 遗憾 海景房 领队 一问三不知,"[(0, 0.0152150085), (1, 0.14376807), (2, 0.015234726), (3, 0.015257659), (4, 0.7952458), (5, 0.015278713)]",4
信任 攜程 出遊 選擇 攜程 跟團 住宿 安排 不錯 比較 偏遠 喜歡 特別 建築 大叻 天氣 不錯 領隊 婷婷 導遊 阿娟,"[(3, 0.9618968)]",3
领队 羞容 一脸 无表情 冷若冰霜 惜字如金 答非所问 利用 身份 代购 随行 游客 协助 出关 达成 目的 占用 游客 份额 一举两得 不耻 导游 一份 职业 更是 服务 每位 游客 利用 条件 实惠 行程 心声 回复,"[(1, 0.7702989), (4, 0.2103582)]",1
行程 安排 不合理 不错 导演 老实 第三代 越南 福建人 社会 实在 怀有 初心 羞容 领队 实在 旅游 遇见 可有可无 领队 领队 责任感 代购 领队 这份 工作 大钱 领队 应有 责任,"[(4, 0.97278917)]",4
领队 黄亚丽 尽职 行程 提前 小时 机场 实在 大叻 行程 安排 宽松 回到 胡志明市 开车 小时 晚餐 浪费时间 绕路 嫌疑 有待 改进 优化,"[(4, 0.96498424)]",4
行程 强迫 东西 几天 开心,"[(0, 0.02804206), (1, 0.028163409), (2, 0.027971223), (3, 0.027946109), (4, 0.8598969), (5, 0.027980303)]",4
行程 安排 想去 景点 导游 领队 服务态度 安排 酒店 餐饮 出乎意料,"[(0, 0.01396184), (1, 0.013997898), (2, 0.013953067), (3, 0.01395271), (4, 0.93017596), (5, 0.01395849)]",4
