内容,主题概率,主题类型
行程 轻松 悠闲 度假 导游 不错 负责 任的 游泳 浮潜 游泳圈 东西 海水 特别 第四天 购物 王权 免税店 地方 建议 中文 主动 聊天 想要 诱导 东西 东西 确实 不错 中国 价格 汇率 中国 价格 泰国 本地人 月工资 泰铢 珠宝 乳胶 床垫 十几万 现实 中国 中国 便宜 汇率 便宜 泰国人 市场 本地人 便宜 外国人 水果 建议 好吃 便宜 榴莲 芒果 菠萝 酒店 不让 带进去 自由 活动 药店 商店 买点 东西 免税店 芒果 好吃 按摩 舒缓 行程 做好 攻略 看清楚 酒店 服务 客服 沟通 客服 理由 反正 出门在外 做好 指望 携程 客服 白金 会员 客服 旅行 管家 小时 小时 回复 出行 行程 打印 一份 对照 行程 开心 满意 客服,"[(0, 0.10595078), (2, 0.15184277), (4, 0.2601677), (6, 0.023233486), (8, 0.32000387), (9, 0.095299095), (10, 0.03989498)]",8
感觉 行程 第一天 接机 特别 顺利 机场 两个 小时 地方 早上 折腾 晚上 睡觉 第二天 几个 地方 大象 人妖 吃饭 团餐 第二天 出海 全程 十几分钟 浮潜 穿着 救生衣 海底 失望 潜水 第三天 购物 强迫 购物 不错 几天 酒店 太行 拥挤 不想 度假 酒店 前三天 酒店 海景房 不错 两天 自由 活动 巴东 夜市 海鲜 市场 水分 很大 还价 泰国人 中国 景区 椰子 真的 市场 榴莲 没买 感觉 国内 泰国 菠萝 好吃 特别 回来,"[(3, 0.038173635), (4, 0.568221), (6, 0.2261219), (8, 0.033753023), (9, 0.12604442)]",4
导游 责任心 一路上 愉快 介绍 泰国 皇室 历史,"[(0, 0.010105377), (1, 0.010105594), (2, 0.010104993), (3, 0.010105405), (4, 0.010104878), (5, 0.010104783), (6, 0.010104967), (7, 0.010104828), (8, 0.8989465), (9, 0.010105681), (10, 0.010107)]",8
感想 人生 意义 旅行 旅行 意义 真的 美好 哈哈哈 哈哈哈 不期而遇 刻骨铭心,"[(5, 0.43886882), (8, 0.48686495)]",8
团餐 好吃 美味 购物 时间 酒店 距离 商业区 打车 太贵,"[(4, 0.9173442)]",4
导游 阿颖 阿建 服务 贴心 周到 事事 提前 提醒 一家人 开心,"[(1, 0.22001888), (8, 0.6981934)]",8
海岛 真的 出乎意外 导游 阿阳 不错 帮忙 牙痛 导游 助手 阿能 帮忙 翻译,"[(8, 0.90919393)]",8
行程 安排 环岛 出海 开心 导游 小宝 热情 服务 周到 泰国 文化 讲解 详细 耐心 推荐 泰国 旅游 导游 小宝,"[(0, 0.7141146), (3, 0.24302669)]",0
彭家雄 导游 态度 特别 时间 安排 妥当 认真负责 中文 特别 热情洋溢 非常热心 下次 再来,"[(0, 0.9350688)]",0
幸福 出游 帅哥 阿明 导游 帅气 旅游 讲解 阿明,"[(0, 0.570428), (4, 0.34771475)]",0
导游 阿明 哥哥 棒棒 下次 阿明,"[(0, 0.012991958), (1, 0.012991619), (2, 0.012991642), (3, 0.0129919415), (4, 0.012991814), (5, 0.012991006), (6, 0.012992082), (7, 0.0129917795), (8, 0.8700814), (9, 0.012992911), (10, 0.012991813)]",8
巴厘岛 好看 酒店 环境 不错 干净 卫生 中国 团餐 好吃 团餐 饭店 接待 中国 旅行团 中餐 自由 导游 带去 吃海鲜 国内 一斤 关键 吃饱 百分之五 服务费 菠萝 一份 坑人 吃了饭 消费水平 不高 便利店 东西 国内 便宜 导游 不让 街边 药店 药膏 面膜 汇率 赚钱,"[(0, 0.2181184), (3, 0.19536373), (4, 0.43691716), (5, 0.06312669), (9, 0.07283882)]",4
丽丽 导游 很棒 好好 还给 拍照片 照顾 推销 强迫 消费 一百个 赞给 丽丽 导游,"[(8, 0.26515844), (9, 0.66674876)]",9
行程 轻松 下次 自助游 充实 轻松 导游 孩子 参加 自助游 轻松 舒服,"[(0, 0.9300552)]",0
小翠 丽丽 五星 好评 职责 照顾 很好 榴莲 最最 强买强卖 开心 服务 同行 大哥 称作 导游 金杯 丽丽 非常感谢 导游 服务 开心 辛苦 希望 下次 机会 再见 春荣 感谢 一路 细心 照顾 希望 下次 丽丽 导游,"[(1, 0.10908067), (9, 0.8617625)]",9
第一次 携程 抱团 行程 整体 满意 入住 两家 酒店 环境 喜欢 类型 第一家 海边 第二家 海边 坐船 海边 阿豹 导游 服务 周到 细致 第一次 潜水 游到 海水 干净 地方 海底 景色 大大的,"[(4, 0.4096871), (8, 0.5639158)]",8
第一次 泰国 第一次 国外 担心 司机 接机 提前 房间 环境 不错 超导 幽默 热情 负责人 有问必答 三天 行程 开心 安排 舒服 行程 很满 体验 感谢 携程 感谢 导游 阿超,"[(8, 0.579192), (9, 0.3912085)]",8
愉快 旅行 导游 小平 用心 周到 周到 四个 周到 棒棒,"[(8, 0.44129664), (9, 0.4768951)]",9
普吉岛 休闲 无奈 济南 直飞 路上 辛苦 昆明 转机 飞往 昆明 经停 一回 导致 路上 辛苦 此团 全国 拼团 一路上 领队 自由 区别 转机 入关 自由 奠定 基础 行程 内容 价钱 摆在 便宜 方法 只能 自由 导游 尽心 景色 泰国 想去 地方,"[(0, 0.29974332), (2, 0.14500462), (3, 0.34683388), (4, 0.1897077)]",3
导游 阿伟 华裔 长得帅 中文 服务周到 热情 导游 默默 提供 服务 行程 服务 贴心 开心,"[(4, 0.07675717), (6, 0.110471316), (8, 0.76728)]",8
超级 墙裂 推荐 导游 哈铃 风趣 有意思 下次 公司 出行,"[(7, 0.20317785), (10, 0.7150333)]",10
彭家熊 导游 一路 介绍 风景 美食 不遗余力 游览 景点 机会 推荐 朋友,"[(1, 0.9174455)]",1
旅行 特别 满意 行程 安排 以下几点 珠宝 购物 环节 缺乏 人性 无意 购物 旅客 关门 离店 王权 免税店 办理 旅客 信息卡 小时 购物 时间 半个 小时 回程 凌晨 四点 二十 飞机 旅客 旅行社 延长 退房 旅行 一种 美好 体验 服务 表现 更多 唯利是图 希望 赚取 利益 多一份 人性 关怀,"[(0, 0.34482884), (3, 0.21583545), (6, 0.035952426), (9, 0.33777925), (10, 0.052240282)]",0
姐带 总体 不错 酒店 奈斯 团队 人数 游玩 开心,"[(0, 0.47342202), (1, 0.010100988), (2, 0.010100609), (3, 0.010100842), (4, 0.010101124), (5, 0.010100311), (6, 0.010100442), (7, 0.010100808), (8, 0.4356715), (9, 0.010100871), (10, 0.010100523)]",0
导游 棒棒 负责 行程 安排 期待 下次,"[(0, 0.011365616), (1, 0.011366448), (2, 0.011365182), (3, 0.0113648595), (4, 0.01136434), (5, 0.011364299), (6, 0.011364834), (7, 0.011365151), (8, 0.011365162), (9, 0.8863489), (10, 0.011365159)]",9
导游 服务态度 很棒 导游 照顾 无微不至 旅游 开心 非常感谢 导游 热情 陪伴 中文 阿英姐 导游,"[(0, 0.93940604)]",0
满意 普吉岛 很棒 旅行社 认真负责 导游 中文 流利 亲切 可爱 乐于助人,"[(8, 0.29741442), (9, 0.6282187)]",9
超级 墙裂 推荐 导游 哈铃 风趣 有意思 下次 公司 出行,"[(7, 0.20311362), (10, 0.71509755)]",10
价格 泰国 不错 团餐 导游 不错 值得 推荐 下次 给点钱 一两 购物 反正 东西 不值,"[(0, 0.23583694), (4, 0.7057532)]",4
自助游 感觉 购物 强迫 行程 自由 时间 导游,"[(0, 0.010103227), (1, 0.010102411), (2, 0.010102133), (3, 0.010102409), (4, 0.010102868), (5, 0.010102194), (6, 0.20173128), (7, 0.010102513), (8, 0.010102826), (9, 0.7073456), (10, 0.010102477)]",9
安排 行程 愉快 住宿 安排 预期 行程 安排 旅程 工作人员 热情,"[(9, 0.9242368)]",9
不错 导游 中文 不用 担心 沟通 行程 安排 不错 第一天 飞机 晚点 有点累,"[(8, 0.93505543)]",8
酒店 房间 满意 协调 挺不错 酒店 泳池 真的 超级 几天 天气 阳光 导游 真的 超级,"[(2, 0.3852163), (3, 0.56363726)]",3
导游 热情 旅途 愉快 一路上 说说笑笑 幽默 好评 泰国 愉快 旅行,"[(0, 0.23083699), (1, 0.7009658)]",1
导游 讲解 详细 地道 吹捧 地方 特色 地方 介绍 购物 负责 建议 性价比 东西 历史 讲解 到位,"[(8, 0.4410694), (10, 0.5108067)]",10
小马哥 时间 安排 有点累 开心 数量 合适,"[(0, 0.0113735115), (1, 0.52753866), (2, 0.011373082), (3, 0.37010416), (4, 0.01137401), (5, 0.011371883), (6, 0.011371972), (7, 0.0113729825), (8, 0.011373901), (9, 0.011373567), (10, 0.011372296)]",1
导游 中文 很棒 购物 地方 强求 购买 出海 好玩 推荐,"[(6, 0.9091703)]",6
幽默 介绍 详细 一路上 照顾 满意,"[(0, 0.60596114), (1, 0.27714184), (2, 0.012988399), (3, 0.01298869), (4, 0.012987789), (5, 0.012987737), (6, 0.012988062), (7, 0.012987909), (8, 0.012989154), (9, 0.012988962), (10, 0.012990334)]",0
导游 超级 家人 没想到 地方 导游 主动 导游 导游 特别 耐心 回程 导游 关注 很棒 导游 唯一 满意 飞机 经停 转机 麻烦,"[(9, 0.9586761)]",9
携程 感谢 携程 泰国 好玩 建议 攻略 开心 保护 权益 伤害 利益 服务质量 跟不上,"[(0, 0.45621338), (4, 0.15674825), (7, 0.17838453), (9, 0.15967551)]",0
满意 导游 小齐 负责 亲切 感谢 几日 辛苦 付出 谢谢,"[(1, 0.77820647), (6, 0.13998635)]",1
愉快 旅途 酒店 环境 很棒 导游 更是 辛苦 一路 讲解 详细 耐心 解决,"[(8, 0.9350569)]",8
自由 活动 蹉跎 时间 返程 航班 时间 建议 调整 比较满意,"[(0, 0.43249476), (7, 0.3198036), (10, 0.17498405)]",0
亲情 小玉 调动 游玩 气氛 亲子 游玩 孩子 全程 融洽 不忍,"[(0, 0.3484551), (1, 0.010097373), (2, 0.010098396), (3, 0.010097479), (4, 0.010097027), (5, 0.010096676), (6, 0.010097029), (7, 0.21315345), (8, 0.35761216), (9, 0.010097396), (10, 0.010097949)]",8
旅行 体验 导游 工作 认真负责 物美价廉 服务 必需,"[(0, 0.8864182), (1, 0.011358814), (2, 0.011357826), (3, 0.011358154), (4, 0.011357595), (5, 0.011357562), (6, 0.011358145), (7, 0.011358052), (8, 0.011358769), (9, 0.0113585275), (10, 0.011358306)]",0
住宿 满意 餐饮 描述 产品 真实情况 导游 讲解 事情 三遍 导游 购买 面膜 官网 检查 假货 导游 购买 面膜 官网 检查 假货 导游 购买 面膜 官网 检查 假货 导游 提供 货物 清单 价格 便宜 小心,"[(1, 0.35059875), (3, 0.55083203), (6, 0.07262564)]",3
来到 泰国 导游 夏雨荷 服务 不错 泰国 导游 阿明 喜欢 钟意 旅行,"[(1, 0.23505293), (8, 0.69059145)]",8
普吉岛 之行 不错 导游 阿滔 热情 讲解 到位 开心,"[(0, 0.010098792), (1, 0.010098925), (2, 0.010098564), (3, 0.010098758), (4, 0.010098424), (5, 0.010098367), (6, 0.010098557), (7, 0.010098379), (8, 0.8990133), (9, 0.010099021), (10, 0.010098983)]",8
行程 体验 不错 导游 专业 热心 管家 豆豆 负责 强制 购物 强制 消费 不错 体验,"[(9, 0.93940467)]",9
行程 体验 导游 专业 热情 真诚 管家 豆豆 责任心 不错 选择,"[(9, 0.917376)]",9
行程 安排 两个 孩子 一点 导游 开心 旅行,"[(0, 0.010102165), (1, 0.010102114), (2, 0.010102147), (3, 0.010101904), (4, 0.010101948), (5, 0.010101635), (6, 0.010101675), (7, 0.010101969), (8, 0.010102734), (9, 0.8989799), (10, 0.0101018725)]",9
阿林 导游 真的 出行 导游 安排 很好 辛苦 真的 幸运 期待 下次,"[(2, 0.46342894), (9, 0.47362253)]",9
感觉 超值 报团 全程无 强买强卖 特别强调 酒店 超值 遗憾 免税店 产品 便宜 国内 机场 免税 特别 导游 阿宝 全程 照顾 很好,"[(3, 0.74900997), (9, 0.2079534)]",3
挺好 演出 导游 贴心 帮忙 孩子 自由 泰国 闷热 出汗 防晒 记得 勤快 晒黑 晒伤,"[(0, 0.44526666), (1, 0.106344886), (8, 0.26853076), (9, 0.13437404)]",0
不错 出行 经历 小朋友 向导 阿饶 一路 照顾 行程 安排 小孩 购物 自愿 喜欢 两天 自由 普吉 风光 特别 泰国 朋友 热情,"[(0, 0.20349179), (8, 0.44518235), (9, 0.31824327)]",8
自助游 第一天 泼水 娱乐 出海 辛苦 好玩 第三天 购物 珠宝 乳胶 蛇药 不好 评价 不好意思 总体 感觉 第一次 可选 自由 携程 服务 不错,"[(6, 0.73807573), (10, 0.22109635)]",6
吃住 不错 酒店 早餐 自助 水果 饮料 全程 自费 超级 感谢 杨导 中文 特别 认真负责 懂得 耐心 解答 相识 友好 开心 旅游 两个 酒店 完美,"[(1, 0.0818852), (8, 0.3901064), (9, 0.49892053)]",9
小青 导游 喜欢 讲解 详细 硬性 消费 普吉岛 漂亮 酒店 送错 酒店 行程,"[(8, 0.9242604)]",8
第一次 普吉 游玩 行程 导游 小菁 安排 周到 自由 想去 地方 安排 很好 旅行 开心 期待 下次 相遇,"[(0, 0.59344864), (9, 0.3610926)]",0
两个 家庭 四大 保姆 感觉 吃住 不错 两天 自由 活动 小孩 家庭 轻松 惬意 行程 拥挤 排队 不用 导游 热情,"[(0, 0.4389267), (9, 0.5180219)]",9
落地 导游 东哥 负责 几天 行程 贴心 服务 购物 环节 全部都是 自愿 导游 东西,"[(0, 0.9300935)]",0
本次 旅行 满意 助理 特好 幽默 可爱 团友 好好 特别感谢 小荔 胖胖 小朋友 谢谢 谢谢,"[(9, 0.76098955), (10, 0.18057638)]",9
导游 耐心 解答 疑问 学到 泰国 文化 旅行 强制 消费,"[(8, 0.9091039)]",8
满意哦 导游 阿兰 服务 行程 负责 泰国 风景 很美 海岛 浮潜 好玩儿 赞赞,"[(3, 0.83750933), (4, 0.10398434)]",3
导游 阿英 很棒 人长 漂亮 特别 贴心 第一次 出国 旅行,"[(0, 0.37140787), (6, 0.16873905), (9, 0.3871357)]",9
行程 安排 两天 景点 购物 两天 自由 酒店 环境,"[(9, 0.9090816)]",9
旅游 满意 团队 起码 中国 领队 泰国 导游 旅费 便宜,"[(0, 0.9091127)]",0
携程 自营 行程 规划 安排 舒服 领队 责任心 性格 专业 善良 可爱 开心 愉快,"[(3, 0.2968607), (9, 0.3310054), (10, 0.32363504)]",9
酒店 导游 讲解 两天 开心,"[(0, 0.0151530085), (1, 0.0151531), (2, 0.01515314), (3, 0.01515314), (4, 0.015152805), (5, 0.015152252), (6, 0.015152658), (7, 0.015152891), (8, 0.015153521), (9, 0.84847087), (10, 0.015152607)]",9
旅游 满意 导游 专业 耐心 安排 行程 惬意 中途 宝宝 咳嗽 导游 专程 开车 买药 行程 安排 有趣 孩子 家人 满意,"[(3, 0.22800867), (9, 0.7330269)]",9
导游 阿莉 服务 特别 开心 孩子 喜欢 阿莉 导游 屁城,"[(0, 0.011345271), (1, 0.011345262), (2, 0.011345074), (3, 0.011344938), (4, 0.011344873), (5, 0.0113444505), (6, 0.011344813), (7, 0.011345073), (8, 0.011345268), (9, 0.8865503), (10, 0.011344733)]",9
导游 行程 安排 提前 景点 减少 拥挤 棒棒,"[(0, 0.8989553), (1, 0.010104315), (2, 0.010103923), (3, 0.010104778), (4, 0.010104637), (5, 0.010103637), (6, 0.010104058), (7, 0.01010526), (8, 0.010104679), (9, 0.01010543), (10, 0.010103928)]",0
很棒 全程 舒心 好吃 好玩 推荐,"[(0, 0.012989533), (1, 0.012989403), (2, 0.012989211), (3, 0.012989457), (4, 0.012989368), (5, 0.012988258), (6, 0.8701081), (7, 0.012988702), (8, 0.012989136), (9, 0.012989608), (10, 0.012989231)]",6
行程 安排 不错 全程 强制 消费 导游 态度 照顾 不错 下次 选择,"[(0, 0.9300632)]",0
想要 旅行 泰国 普吉 普通话 很好 热情 开心 下次 再来,"[(8, 0.9173358)]",8
导游 阿伟 导游 风格 幽默 风趣 中文 旅游 安排 行程 圆满 期待 相遇,"[(0, 0.23415643), (1, 0.4622302), (10, 0.25164938)]",1
行程 安排 重点 表扬 导游 丽丽 讲解 细致 耐心 全方位 服务中心 希望 下次 出行 丽丽,"[(6, 0.13083783), (9, 0.8063447)]",9
意外 四个 小王 依旧 服务 耐心 认真负责 谢谢 小王 热情服务,"[(0, 0.68847185), (1, 0.010094799), (2, 0.010095058), (3, 0.010094716), (4, 0.010094061), (5, 0.010093093), (6, 0.010094306), (7, 0.22068042), (8, 0.010094023), (9, 0.010094174), (10, 0.01009351)]",0
天气 景色 好看 刺激 导游 超哥 超级 开朗 亲和力 喜欢,"[(1, 0.25872552), (3, 0.42171156), (8, 0.24684225)]",3
导游 超哥 热心 讲解 出游 几天 开心,"[(0, 0.0129834255), (1, 0.0129832635), (2, 0.01298231), (3, 0.0129827), (4, 0.012982002), (5, 0.012982018), (6, 0.01298214), (7, 0.012982152), (8, 0.012982848), (9, 0.87017393), (10, 0.012983177)]",9
旅途 愉快 第一次 普吉岛 导游 贴心 照顾 到位 推荐,"[(8, 0.90908015)]",8
出游 挺不错 出海 很巴 太阳 真的 防晒,"[(0, 0.012975194), (1, 0.0129737295), (2, 0.012974277), (3, 0.012974186), (4, 0.012974435), (5, 0.012974122), (6, 0.8702547), (7, 0.012974548), (8, 0.012974382), (9, 0.012976582), (10, 0.012973874)]",6
开心 地导 慧和超 很棒 中文 一流 谢谢 司机 大哥 嘿嘿嘿 泰国人 热情 不想 离开,"[(6, 0.34501117), (9, 0.59208727)]",9
总体 前两天 两天 自由 酒店 满意,"[(0, 0.012988356), (1, 0.012988167), (2, 0.012988607), (3, 0.01298858), (4, 0.012989057), (5, 0.012988248), (6, 0.012988157), (7, 0.012988788), (8, 0.012989522), (9, 0.8701143), (10, 0.012988196)]",9
第一次 泰国 体验 满意 行程 安排 导游 很棒 好评,"[(0, 0.40060136), (9, 0.51757294)]",9
满意 导游 热情周到 超值 超赞,"[(0, 0.015155206), (1, 0.015154525), (2, 0.5698725), (3, 0.015154592), (4, 0.015153596), (5, 0.015153504), (6, 0.015153818), (7, 0.015154294), (8, 0.01515556), (9, 0.015155963), (10, 0.2937364)]",2
导游 阿斌 热情 行程 安排 服务 贴心 好评,"[(0, 0.3234579), (1, 0.010108641), (2, 0.010108058), (3, 0.010108389), (4, 0.010107828), (5, 0.010107895), (6, 0.010108243), (7, 0.010108207), (8, 0.010108828), (9, 0.5855675), (10, 0.010108524)]",9
行程 整体 不错 出海 那天 好玩 购物 环节 还好 强迫 两天 自由 不错,"[(9, 0.93505114)]",9
导游 阿超 真的 要点 行程 安排 妥当 细心 景色 不错,"[(9, 0.907431)]",9
孩子 泰国 选择 团游 孤注一掷 后劲 哈哈哈 全程 中文 导游 阿荣 带队 交流 全程无 障碍 体验 不错 强制 购物 流程 孩子 玩儿 开心 回来,"[(8, 0.7460377), (9, 0.2183901)]",8
超级 推荐 推荐 普吉岛 宝宝 闭眼 他家 行程 紧凑 规划 重点 真的 不用 早起 服务 超级 推荐 阿荣 领队 不紧 讲解 还给 拍照 技术,"[(0, 0.101479396), (8, 0.44557598), (9, 0.42262954)]",8
蜜月旅行 太棒了 风景 导游 阿荣 体验 拉满 好评,"[(0, 0.0101219565), (1, 0.2269266), (2, 0.010121949), (3, 0.0101217115), (4, 0.010121298), (5, 0.010121511), (6, 0.010121705), (7, 0.010121614), (8, 0.01012253), (9, 0.5328077), (10, 0.15929146)]",9
整体 行程 不累 浪费时间 玩到 景点 项目 一家老小 开心 特别感谢 导游 讲解 详细 团员 照顾 周到 性格开朗 幽默 主动 拍照 五星 好评,"[(2, 0.07538421), (4, 0.071105264), (8, 0.62494904), (10, 0.20088069)]",8
携程 旅游 业务 值得 信赖 全程 吃住行 安排 妥妥 网购 营销员 耐心 麻烦 帮忙 调细 适合 线路 服务 热心 周到 导游 几天 陪伴 业务 熟练 无缝 衔接 安排 妥妥 轻松愉快 度过 异国他乡 岁月 安排 自由 更是 锦上添花 融入 泰国 日常生活 平台 感谢 团队 吉林省 一对 小可爱 老年人 关照 关爱 五湖四海 转身 一辈子 美好记忆 永存,"[(0, 0.4117648), (1, 0.0846375), (2, 0.02616813), (6, 0.08846892), (9, 0.22120823), (10, 0.15738869)]",0
为期 泰国 体验 感到 庆幸 很好 导游 阿财 讲解 专业 避坑 晚上 下班 出去玩 打车 相处 轻松 调动 气氛 很棒 一堆 很好 旅游 伙伴 天时地利人和 这段 旅途 舒适度 顶点 强制 消费,"[(1, 0.13012089), (3, 0.19169562), (8, 0.651239)]",8
行程 总体 不错 芭提雅 满意 芭提雅 酒店 体验 很棒 曼谷 泰国 雨季 程度 雨水 困扰 泰式 马杀鸡 旅行 喜欢 机会,"[(8, 0.74077785), (9, 0.218268)]",8
不错 行程 导游 热情 中文 强迫 购物 行程 安排 感觉 酒店 七八点 整体 感觉,"[(4, 0.23616354), (9, 0.7092567)]",9
总体 满意 行程 安排 泰式 口味 习惯 导游 细心 一位 客人 照顾 到位 选择 携程 自营 出行 线路 没让 费心 希望,"[(8, 0.76905227), (9, 0.19196278)]",8
性价比 超高 物超所值 安利 小伙伴 点名 表扬 导游 阿财 真的 尽职尽责 幽默 热情 办事 超级 庆幸 携程 自营 保障 体验 同团 五湖四海 小伙伴 素质 超高 互相关照 超级 欢乐 快乐 舒适,"[(1, 0.26053032), (8, 0.7102595)]",8
时间 特快 泰国 曼谷 结束 行程 充实 轻松 性价比 特别 洪雨 管家 导游 服务周到,"[(0, 0.37150466), (1, 0.56563)]",1
开心 泰国 寺庙 大象 人妖 表演 特色 管家 服务 贴心 整体 行程 安排 比较满意,"[(1, 0.93938696)]",1
五天 泰国 结束 怀着 一份 留恋 此行 导游 阿顺 同志 导游 工作 满意 几天 小马 生活 起居 照顾 无微不至 充分发挥 熟练 业务 专长 领略 泰国 风土人情 泰国 美丽 风光 真诚 质朴 乐观 开朗 性格 泰国 充满 欢乐 泰国 充满 留恋,"[(0, 0.33999005), (1, 0.31302902), (2, 0.1689482), (3, 0.16036312)]",0
满意 行程 安排 导游 阿冰 专业 热情 游览 线路 安排 住宿 条件 满意 泰国,"[(8, 0.5264481), (9, 0.25382748), (10, 0.16830346)]",8
出游 全家老小 出游 满意 行程 安排 导游 阿冰 热情 温柔 景点 安排 满意 泰国,"[(0, 0.83580065), (7, 0.10834721)]",0
满意 出行 感谢 携程 接机 酒店 安排 出行 安排 特别感谢 导游 特别 人帅 聊天 服务 体贴 到位,"[(9, 0.9469398)]",9
不错 出国 旅行 导游 特别 贴心 耐心 中文 有问必答 带来 很好 服务,"[(8, 0.9300555)]",8
提前 二十几天 筛选 几家 最终 这家 携程 自营 不错 全程无 购物 负责 接送 行程 轻松 特别 情况 导游 经验 热情 帮忙 解决 疑问 吃住 不错 感谢 几天 带领,"[(7, 0.18782115), (9, 0.5777643), (10, 0.20747884)]",9
泰国 旅游 服务 放心 导游 周到 安排 沙岛 唯一 缺憾 海滩 停靠 船太 柴油 不错,"[(8, 0.92430717)]",8
行程 紧凑 泰国 安排 泰国 中文 导游 阿彪 泰国 本土 历史 国情 讲解 角度 泰国 入住 酒店 停电 意外 状况 携程 自营 线路 后台 给予 及时处理 总体 满意 旅程,"[(3, 0.10561936), (6, 0.117378645), (8, 0.6470148), (9, 0.10554165)]",8
行程 安排 很好 景色 优美 行程 顺畅 感谢 导游 服务 照顾 非常感谢,"[(0, 0.9300528)]",0
第一间 酒店 喜欢 窗户 排风 喜欢 海边 酒店 导游 很棒 行程 不错 强制 购物,"[(2, 0.2302802), (3, 0.34508058), (9, 0.37265623)]",9
路途 整体 满意 接机 送机 客服 奥莉 小星星 全程 微信 服务 周到 提醒 相关 事宜 导游 阿钟人 告诉 地方 东西 酒店 五星级 市中心 海边 海景 酒店 很棒 老公 开心 晒黑,"[(7, 0.18820588), (8, 0.78156984)]",8
小团 不错 行程 安排 轻松 景点 包含 住宿 五星 挺好 网红 打卡 导游 阿東 热门 景点 资讯 照顾,"[(0, 0.85206234), (2, 0.09981931)]",0
住宿 描述 十万八千里 说好 小团 超大,"[(0, 0.015097136), (1, 0.015096951), (2, 0.015097701), (3, 0.015096989), (4, 0.015096672), (5, 0.8490292), (6, 0.015097135), (7, 0.015096623), (8, 0.015097444), (9, 0.015097485), (10, 0.015096699)]",5
完美 行程 安排 井然有序 特别 导游 阿平 认真仔细 亲和力 知识 讲解 幽默 携程 管家 贴心 到位 无懈可击 旅程,"[(0, 0.17119354), (1, 0.48174375), (10, 0.30429155)]",1
小姐姐 遇见 生动 导游 太棒了 超级 泰国 很棒 日落 餐厅 美景,"[(0, 0.54273856), (6, 0.22773097), (9, 0.16890222)]",0
行程 整体 安排 满意 配有 携程 管家 小星星 贴心 服务 提醒 第二天 出游 注意事项 沟通 解决 随叫随到 很棒 住宿 五星 标准 房间 楼层 安静 配有 早餐 自助 曼谷 市中心 出行 导游 阿华 风趣 幽默 带团 时间 安排 介绍 特色 历史 照顾 细致 推荐 划算 开心,"[(3, 0.10721914), (8, 0.56469834), (10, 0.31193206)]",8
旅途 开心 导游 负责 行程 安排 司机 大哥 负责 整体 满意 值得 推荐,"[(8, 0.93505764)]",8
旅行 不错 体会 曼谷 方方面面 酒店 很棒 了集 智慧 帅气 一体 爸妈 开心,"[(9, 0.5411311), (10, 0.37767646)]",9
行程 开心 导游 服务 特别 住宿 酒店 市中心 酒店 国际 五星 舒适 此团 全程无 购物 希望 感兴趣 泰国 旅游 选择 携程,"[(0, 0.36282068), (2, 0.18356092), (9, 0.4189885)]",9
头尾 两天 自由 地方 折腾 喜欢 建议 席娜 卡琳 夜市,"[(0, 0.011349394), (1, 0.01134923), (2, 0.011349588), (3, 0.011350092), (4, 0.8865039), (5, 0.011349487), (6, 0.011349798), (7, 0.011349866), (8, 0.011349546), (9, 0.011349858), (10, 0.011349287)]",4
旅行 住宿 行程 不错 自由 活动 时间 行程 棒棒,"[(9, 0.90908146)]",9
总体 行程 满意 曼谷 可玩 地方 几个 景点 寺庙 佛教文化 佛教文化 兴趣 感觉 单调 适合 小孩子 沙美岛 海上 项目 增加 互动 类型 项目 更好,"[(1, 0.12946142), (4, 0.5877949), (6, 0.1684899), (10, 0.08538332)]",4
导游 接待 热情 服务 周到 微信 管家 前期 安排 到位 极好 旅行 体验 五星 好评 泰国,"[(8, 0.7503594), (9, 0.20149298)]",8
总体 比较满意 幸运 四个 成团 感觉 私人 酒店 住宿 不错 时间 宽裕 地方 管家 小羊 很棒 一只 小可爱 回答 小星星 很棒 真的 感谢 导游 小丽 不错 中文 很好 总体 不错,"[(4, 0.22606413), (5, 0.06683815), (8, 0.68024594)]",8
行程 安排 轻松 导游 阿东 热情 管家 星星 有问必答 建兴 酒楼 咖喱,"[(1, 0.3086909), (8, 0.3497954), (9, 0.2809059)]",8
总体 不错 安排 服务周到 无进 消费 改进 意见 希望 导游 多些 景点 历史 讲解,"[(0, 0.45931524), (2, 0.11135201), (10, 0.37737375)]",0
旅行 安导 超级 愉快 下次 安导 特别感谢 辛苦,"[(0, 0.010152664), (1, 0.89847475), (2, 0.010153179), (3, 0.0101522235), (4, 0.010151979), (5, 0.010151719), (6, 0.010152884), (7, 0.010152128), (8, 0.010153198), (9, 0.010152784), (10, 0.0101524275)]",1
旅行 感受 芭堤雅 海上 景色 团餐 不太好 导游 很棒,"[(1, 0.6645071), (6, 0.2536526)]",1
国庆 假期 泰国 旅游 曼谷 芭堤雅 一线 总体 愉快 导游 服务 不错,"[(1, 0.5144027), (4, 0.41743943)]",1
开心 泰国 导游 小冰 服务 细致 周到 热情 红牛 有求必应 体验 泰国 风土人情 行程 轻松愉快 曼谷 芭提 城市 海景 愉悦,"[(1, 0.49089593), (8, 0.2734032), (10, 0.19750857)]",1
体验 不错 全程 强制 购物 唯一 不太好 导游 每人 司机 小费 感觉 不是太好,"[(6, 0.9350519)]",6
