内容,主题概率,主题类型
名古屋 酒店 不错 东京 格拉斯 银座 酒店 满意 酒店 位置 不错 酒店 平时 入住 房间 一股 怪味 空调 出风口 灰尘 导致 第一晚 空调 同行 孩子 咳嗽 第二天 一早 酒店 房间 安排 房间 空调 出风口 灰尘 特别 提醒 酒店 前台 清理 空调 出风口 酒店 人员 妥善 安排 晚上 回到 酒店 房间内 一张 纸条 今日 屋内 有人 打扫 酒店 外面 游玩 酒店 卫生 人员 屋里 有人 第三天 房间 清理 空调 出风口 灰尘 依旧 反正 懒得 酒店 人员 结账 酒店 前台 拿出 一罐 前天 房间 房间 牛奶 当天 发现 换房 客人 留下 东西 当天 送到 房间 住客 结账 保质期 意义 不解 游玩 归来 特地 上网 这家 酒店 点评 希望 游客 再选 这家 酒店 希望 帮到 出行 小伙伴 附上 换房 空调 出风口 图片 换房 房间 灰尘 日本 东京 客房 条件 实属 罕见,"[(2, 0.99279934)]",2
旅途 线路 接送 包车 司机 服务 到位 全家 留下 美好 印象 唯一 航班 机票 注明 行李 托运费 提供 单独 购买 行李 窗口 顾客 购买 第一 时间 告知 旅客 机场 行李 公斤 计算 麻烦 路途 唯一 遗憾,"[(0, 0.13314146), (7, 0.84368044)]",7
机票价格 携程 上做 不太好 东航 酒店 预定 九州 一共 价格 总体 不错,"[(7, 0.9285188)]",7
行程 安排 适合 第一次 东京 朋友 游玩 车导 送机 安排 瑕疵 安排 车导 号称 日本 文都 看不懂 英文 全程 相关 景点 介绍 只能 完美 扮演 司机 角色 日本 熟悉 送机 安排 更是 携程 提供 司机 微信 始终 添加 日本 期间 沟通 送机 安排 好不容易 日本 司机 中文 上车 明明 告诉 司机 成田 送到 羽田 进出 第一次 成田 就怕 不熟 送机 自行解决 出行 用车 真真是 评价 出行 唯一 值得 推荐 酒店 新宿 格拉斯 酒店 歌舞伎 街里 周边 吃喝玩乐 步行 分钟 有一兰 拉面 分钟 唐吉 坷德 分钟 地铁 河口 秀峰 酒店 很棒 窗户 面向 河口 天气 富士山 房间 日式 晚餐 提供 合食 料理 房间 用餐 和服 妹妹 全程 服务 晚上 榻榻米 铺床 体验 传统 日式 风格 初次 日本 朋友 体验,"[(7, 0.99219203)]",7
春节 出行 安逸 轻松 一点儿 选择 自由 方案 玩儿 东京 挑选 几个 想去 就行 滑雪 轻井泽没 玩儿 东京 酒店 歌舞伎 逛街 井泽 小木屋 建议 东京 带足 便利店 包车 东京 机场 接机 司机 三天 包车 玩儿 司机 出行 前一天 准时 三天 包车 司机 准时 安排 路线 满意 送机 司机 前一天 第二天 早上 飞机 订单 提前 小时 早上 酒店 晚上 携程 客服 希望 司机 客服 答应 查询 半小时 半小时 信号 告诉 客服 客服 司机 迟迟 司机 确认 第二天 接机 时间 这一 没睡 异乡 那种 无措 特别 第一 携程 订单 专车 司机 发给 客人 客人 被动 客服 效率 沟通 小时 司机 第三 投诉 专车 司机 地方 投诉 本来 完美 行程 大大的 遗憾,"[(7, 0.9915541)]",7
行程 途中 酒店 门口 发生意外 携程 代理 配合 京都 威斯汀 酒店 配合 客人 酒店 区域 摔倒 骨折 酒店 无人 协助 就医 赔偿 收取 首晚 全额 房费 一间 入住 推荐 此家 酒店 辜负 五星级 标准,"[(7, 0.973451)]",7
酒店 行程 安排 满意 导游 专业 讲解 水平 极差 只能 司机 负责 开车 接送 希望 有个 专业 导游 慎重考虑,"[(3, 0.953562)]",3
携程 强项 订房 订机票 合作 旅游 策划 组织 专业 旅行社 差距 几个 一个半 自助 全程 导游 事情 国内 也许 小事 境外 麻烦 介绍 误导 订单 管理 混乱 下单 期间 价格 变动 三次 半小时 付出 价格 孩子 时间 固定 选择 只能 接受 住宿 订单 科学 酒店 硬件 尚可 三个 地方 两个 大床 老人 在内 家庭 两个 房间 两张 大床 分配 稍微 考虑一下 经验 敷衍了事 客户 诉求 周全 可气 日本 东京 京王 酒店 一张 床房 提供 一床 被子 交涉 半天 傲慢 毯子 不肯 增加 携程 协调 半天 一床 薄毯 非礼 中国 某种 歧视 建议 选择 这家 酒店 建议 携程 推荐 司机 师傅 不错 有人 生病 耐心 陪同 医院 看病 更改 行程 怨言 表扬 携程 告知 工作 十小时 晚上 酒店,"[(2, 0.2358552), (7, 0.56685495), (8, 0.19062023)]",7
整体 行程 宽松 自由度 随行 司机 情况 排想 地点 餐馆 好评,"[(10, 0.9226033)]",10
一家 四口 日本 开心 酒店 行程 安排 符合 度假 最最 司导 朱师傅 早上 提前 二十分钟 到达 酒店 车子 阿尔法 七座 超级 宽敞 行程 介绍 详细 用车 时间 超时 毫不在意 景点 游玩 介绍 异国他乡 朱师傅 确实 一家 四口 小确 朱师傅 老爸 老乡 他乡遇故知 非常感谢 京都 古风 奈良 温和 大阪 繁华,"[(10, 0.98142445)]",10
导游 小哥 换车 携程 给换 酒店 交税 导游 帮忙 协调 完美 解决问题,"[(5, 0.9285439)]",5
感觉 私家 感觉 像是 包车 接机 送机 游玩 景点 景区 关门 预约 饭店 休息 携程 耽误 出行 时间 服务,"[(12, 0.95356256)]",12
总体 感觉 不错 假日酒店 房间 实在 太小 行李箱 走路 困难,"[(5, 0.91556597)]",5
不错 安排 行程 房间 确实 福冈 名古屋 太小 回程 青岛 经停 航班 建议 飞行 时间 青岛 小时 分钟 不取 托运 行李 出关 安检 实在 麻烦 特别 名古屋 机场 免税店 化妆品 青岛 办理 托运 成都 名古屋 托运 行李 青岛 二次 托运 一趟 二次 托运 行李 麻烦,"[(2, 0.97980857)]",2
携程 旅行 奇差 一辈子 再选 携程 评价 屏蔽掉 投诉 回国 起诉 旅行社 详细 一辈子 旅行 携程 给选 送机 司机 态度 拖鞋 开车 草菅人命 无视 日本 携程 大使馆 赚钱 剩下 倒霉 上午 机场 济州 航空 韩国 转机 航班 日本 韩国 韩国 青岛 携程 告诉 韩国 签证 韩国 青岛 延迟 韩国 签证 航空公司 禁止 日本 韩国 全家 滞留 日本 机场 两个 六十岁 老人 一个三岁 孩子 崩溃 希望 感受 太难受 上午 点钟 机场 打电话 沟通 携程 转接 不通 两个 小时 打通 解决 四个 小时 告诉 解决不了 周末 上班 不上 济州 航空 客服 携程 没关系 济州 航空 自由 机票 酒店 接送 包车 告诉 航班 只管 航班 携程 摸摸 良心 两个 六十岁 老人 一个三岁 孩子 机场 机场 过夜,"[(7, 0.9918504)]",7
自由 行程 交通 酒店 交通 房型 提前 二个月 预定 出发 一周 价格 几千元 致电 携程 客服 告知 航空公司 原因 携程 办法 回复 是否是 专业 供应商 应有 态度 无语,"[(7, 0.9679683)]",7
携程网 沟通 酒店 早餐 早餐 希望 专属 客服 指导,"[(1, 0.90712506)]",1
行程 血霉 第一家 酒店 携程 预定 预定 预定 预定 鬼才 国际 长途 携程 半天 付现 幸亏 酒店 房间 携程 客户 下次 内部人员 携程 员工 出去玩 不用 携程 酒店 讽刺,"[(7, 0.9690293)]",7
房型 好像 意外 升级 房型 现场 入住 酒店 房间 情况 升级 美国 船舶 酒店 那间 人房 面积 很大 机票 定座 曲折 携程 客服 耐心 解决 携程 服务 真的 很棒 需求 真的 竭尽全力 解决问题 全日空 客服 中国区 服务 冲绳 亲子 最佳 旅行 东京 感觉 有点累 总体 日本 行程 满意 全家 旅行 开心,"[(3, 0.9821363)]",3
出行 期间 台风 航班 取消 携程 应急 措施 满意,"[(4, 0.3995533), (7, 0.5147155)]",7
回来 东航 飞机 飞机 晚点 几个 小时 机场 工作人员 不行 速度慢 本来 航班 搞成 红眼 航班,"[(8, 0.94536585)]",8
日本 第一天 手机 车上 导游 半夜 公里 手机 取回 第二天 一早 送到 手上 耽误 行程 感动,"[(6, 0.94536257)]",6
行程 安排 导游 师傅 热情 负责 提供 建议 整体 体验,"[(3, 0.91557914)]",3
闫导 开车 稳当 准时 准点 客人 解释 五星 好评,"[(10, 0.9071192)]",10
行程 舒适 出门 两组 家庭 一辆车 天气 微凉 不热 景点,"[(1, 0.91555595)]",1
导游 安排 行程 时间 性格 朋友 遇到困难 麻烦 想尽 一切办法 解决,"[(9, 0.92260337)]",9
不错 酒店 离东 大门 新罗 免税店 车程 分钟 酒店 号线 大部分 消费 场所 工作人员 中文 不用 担心 语言不通 两天 跟团 导游 热情 中文 交流,"[(2, 0.9628446)]",2
韩国 导游 超级 交流 障碍 行程 购物 时间 有点累 吃饭,"[(1, 0.91557163)]",1
第一次 出国游 选择 韩国 失望 旅行 导游 购物 中餐 晚餐 自理 景点 行程 大门 过年 关门 干嘛 行程 旅游 公司 考量 情况 规划 行程 滑雪 行程 含糊其辞 当天 滑雪 消费 租用 衣服 眼镜 自动扶梯 收费 缆车 手套 购买 韩元 人民币 行程 坑人 希望 韩国 同胞 参考,"[(6, 0.980238)]",6
第一次 携程 订购 旅游 挺不错 导游 领队 满意 告诉 好吃 酒店 首尔 中心 酒店 离明 步行 即可 房间 很小 干净 国内 酒店 人性化 地方 房间 信号 满意 携程 上定 信号 四天 一晃眼 建议 时间 五日游 下次 选择 携程,"[(5, 0.9761832)]",5
时间 支配 头尾 两天 解决 接送 头尾 两天 行程 血拼,"[(6, 0.9155668)]",6
不错 时间 匆忙 多日 旅游 携程 希望 回馈 忠实 客户,"[(3, 0.91555)]",3
默认 酒店 房间 很大 干净 号线 地铁 分钟 团队 大巴 第一天 大巴 团队 行程 涂鸦 世界 南山 不错 天气 不错 本来 安排 免税店 目的 四天 真心 韩文 详细 攻略 建议 选择 真的 迷路 司机 入住 酒店 酒店 名片 导航 不到 累觉 开通 全球通 设备 全程无 团餐 自行 攻略 回程 上航 飞机 机尾 三排 位子 一路上 遇强 气流 超抖 补充 一句 领队 导游 作用 态度 蛮好,"[(5, 0.98592484)]",5
上海 出发 首尔 日半 自助游 携程 领队 工作 负责 协助 办理 韩国 入境手续 首尔 导游 王韩正 带领 愉快 玩耍 王导 工作 超级 负责 首尔 地铁 手册 游客 地方 加注 告诉 购物 哪家 小吃 地道 机场 办理 退税 行李 托运 旅行 愉快 买到 喜欢 东西,"[(12, 0.97935975)]",12
飞机 住宿 舒服 行程 团对游 导游 领队 唯一 满意 地方 逗留 总体 比较满意,"[(2, 0.49544507), (4, 0.44331995)]",2
选择 线路 携程 做出 单方面 成团 声明 携程 补偿 优惠 感谢 表扬 丁彩红 客服 调整 线路 事情 电话 十几次 不好意思 耐心 携程 国际 路线 人数 希望 携程 航空公司 包机 协议 预留 机位 线路 浪费 线路 自由 活动 导游 热情好客 韩国 素质 唯一 满意 一点 订机票 同行 客人 安排 坐在 回来 团里 吵架 携程 安排 调节 协调 安排 不成问题 携程 事先 安排 一点 满意 机舱 头尾 靠窗 起码 坐在 苛刻 携程 改进,"[(7, 0.9870949)]",7
韩国 自助游 导游 金准 金帅 参加 团队 游中 热心 负责 导游 私事 公事 耐心 解决 回国 住宿 酒店 干净 交通 行程 安排 希望 下次 韩国 遇上 金帅 导游,"[(7, 0.9679645)]",7
第一次 尝试 自助 成功 行程 景点 正好 要去 带队 领队 认真负责 浦东 机场 行李 提取 结束 分开 表扬,"[(6, 0.9511156)]",6
天空 酒店 位于 大门 首次 棒子 找到 地铁站 上海 领队 李小姐 敬业 对此 行程 满意度,"[(1, 0.9419493)]",1
韩国 导游 特别 热情 会带 好吃 告知 促销 物品 信息 李导 细心 有事 短信 微信 通知,"[(4, 0.9453662)]",4
领队 导游 服务 亲切 暴雨 原因 尔塔 美术馆 四天 首尔 天气 宜人 小雨 影响 节奏,"[(3, 0.9419371)]",3
导游 领队 年轻 缺乏经验 热心 行程 安排,"[(2, 0.8839024)]",2
行程 不错 不急 不慢 适合 小孩 年纪 飞机 酒店 不错 导游 热心 小事 帮忙 愉快 旅行 携程 期待 下次 旅行,"[(3, 0.95576996)]",3
领队 导游 导游 酒店 名片 地址 检查 打车 酒店 司机 不到 车费 心寒 希望 改进,"[(2, 0.9419406)]",2
行程 第一天 中午 领队 提前 签字 确认 发现 只能 吃哑巴亏 第二天 一早 免税店 代购,"[(6, 0.93808365)]",6
首尔 四日 自助游 目前为止 经历 愉快 旅行 携程 安排 旅行 不列 第一天 预订 机场 集合 十点 导游 携程 牌子 坐上 东航 飞机 下午 三点 半左右 到达 首尔 导游 出关 行李 出口 首尔 美女 导游 外面 等候 热心 中文 不错 车上 导游 介绍 四天 行程 安排 还给 介绍 韩国 化妆品 护肤品 研究 微信 一路上 导游 说话 微笑 感觉 超好 赞赞 宾馆 超级 干净 安静 酒店 早餐 起床 很早 样子 旅行 起早摸黑 几天 导游 安排 提前 商量 出行 方式 方法 地铁 地铁 友爱 强制 消费 地方 脸色 微笑 服务 超好 回来 协助 办理 托运 行李 退税 真的 超级 首尔 导游 朋友 感谢 携程,"[(3, 0.9908929)]",3
签证 告知 时间 出行 前一天 晚上 插曲 导游 酒店 整体 游玩 不错,"[(3, 0.9285594)]",3
要说 行程 满意 餐食 不包 早餐 酒店 解决 酒店 早餐 不错 国内 星级 酒店 早餐 领队 导游 热心 比较满意,"[(2, 0.95356345)]",2
韩国 导游 负责 行程 带来 欢乐 旅馆 房间 太小 整体 感觉 不错 旅行,"[(5, 0.611065), (7, 0.32769525)]",5
时间 安排 航班 飞机 一点 飞机 首尔 免税店 晚上 七点 半小时 时间 用餐 期间 免税店 地方 用餐 原本 产品 可到 行程 产品 行程,"[(4, 0.961305)]",4
第一 原因 修订 出行 时间 只能 单再 下单 辛苦 订单 人员 行程 自助 景点 逛到 时间 尽兴 领队 业务 略有 生疏 机场 报关 先是 排到 韩国 入关 签证 办理 方式 一并 办理 回程 当天 出发 时间 变更 领队 通知 房间 导致 时间 早饭 回程 飞机 领队 韩妆品 队友 帮忙 回忆 旅行 感谢 团队,"[(2, 0.9827985)]",2
韩国 领队 亲切 热情 第一次 韩国 旅客 提供 很大 下次 韩国 携程,"[(3, 0.92856675)]",3
选择 韩国 首尔 日半 自助游 领导 杨杨 导游 服务 有求必应 细心 改成 尔塔 小雨 喜欢 景点 满意 酒店 打的 价格 接受 要买 东西 买到 不懂 问下 领队 导游 帮忙 行程 开心,"[(10, 0.9709753)]",10
来回 机场 团队 两天 自由 活动 很好 安排 随团 领队 携程,"[(5, 0.45908737), (8, 0.4694771)]",8
领队 韩国 金天 导游 韩国 导游 热情 幽默 最佳 西边 酒店 酒店 不错 干净 房间 地铁 站路,"[(2, 0.46278268), (7, 0.48955634)]",7
两次 参加 携程 韩国 旅游 上次 自由 两次 安排 同一个 酒店 最佳 西方 尼亚加拉 酒店 离明 新罗 偏远 东西 拿不动 酒店 增加 开销,"[(2, 0.9612966)]",2
第一次 携程 导游 热情 行程 满意 天数,"[(2, 0.88390887)]",2
领队 地陪 姐姐 自助 太短 第一天 飞机 晚点 没了 下次 旅游 携程,"[(6, 0.9285595)]",6
酒店 不错 环境 窗户 推开 一条 早上 空气 酒店 早餐 环境 设施 很大 宽敞 酒店 舒服 江西 离明 一点 后台 工作人员 仔细 错误 手机号码 导游 韩国 导游 不到 核对 发现 号码 提交 订单 手机号 注册 携程 号码 一车 韩国 地导 幽默 介绍 详细 安排 一点 不合理 自由 活动 那天 正好 星期六 大门 休市 郁闷 稍微 时间,"[(2, 0.9837032)]",2
服务态度 行程 酒店 打车 满意,"[(0, 0.011905565), (1, 0.5579248), (2, 0.29920828), (3, 0.011905579), (4, 0.011905558), (5, 0.011905571), (6, 0.01190559), (7, 0.011905592), (8, 0.011905573), (9, 0.011905564), (10, 0.011905562), (11, 0.011905558), (12, 0.011905554), (13, 0.011905579)]",1
上海 韩国 导游 韩国 导游 开车 感动,"[(3, 0.8839119)]",3
韩国 韩国 不咋地 韩国 到位 导游 领队 不错 好多 东西 香港 便宜,"[(12, 0.92856044)]",12
承诺 服务 兑现 遗憾 客服 发给 行程 导游 安排 行程 浪费 半天 时间 自助 行程 被打乱 两天 费用 只用 小时 不到,"[(1, 0.9577853)]",1
行程 时间 自助 攻略 透透 四天 时间 真的 韩国 导游 真的 很好 负责 携程 导游 只能 因人而异,"[(0, 0.4811727), (5, 0.47119668)]",0
导游 仔细 介绍 韩国 信息 谢谢 中国 韩国 导游 下次 期盼,"[(7, 0.9225962)]",7
太棒了 韩国 导游 态度 超好 中国 领队 下次 韩国,"[(3, 0.5055472), (12, 0.4087171)]",3
领队 杨姐 敬业 负责 韩国 导游 推荐 美食 化妆品 用车 酒店 住宿 不错 唯一 韩国 只能 每人 托运 行李箱 超过 购物 小小的,"[(5, 0.43730164), (10, 0.5254226)]",10
韩国 之游 携程 想像 携程 导游 专业 敬业 下次 出游 选择 携程,"[(7, 0.9285398)]",7
韩国 购物 便宜 天气 太冷 行程 安排 领队 导游 很棒 酒店 房间 提供 自助 早餐 比较简单,"[(2, 0.33170247), (6, 0.61786836)]",6
首次 韩国 首尔 游客 自助游 一种 很好 选择 导游 客人 需求 调整 行程 参加 携程 旅游,"[(2, 0.56132), (3, 0.38824645)]",2
女儿 第一次 携程 旅游 真的 不错 领队 导游 携程 订购,"[(5, 0.9155792)]",5
行程 路线 时间 安排 领队 导游 热情 和蔼 真心 希望 下次 出游 同一个 领队,"[(3, 0.9380839)]",3
领队 导游 行程 安排 不错 酒店 酒店 三部 电梯 一部 这部 电梯 固定 一层楼 分钟 客人 只好 楼梯,"[(2, 0.95110905)]",2
韩国游 没玩够 钞票 期待 下次,"[(0, 0.011910205), (1, 0.011910237), (2, 0.011910245), (3, 0.011910226), (4, 0.011910213), (5, 0.011910242), (6, 0.01191023), (7, 0.011910223), (8, 0.0119102225), (9, 0.011910208), (10, 0.011910197), (11, 0.011910231), (12, 0.84516704), (13, 0.011910237)]",12
韩国 导游 印象 深刻 很棒 行程 变得 有意思 去年 巴厘岛 导游 不负责任 扫兴 导游 素质,"[(12, 0.9419454)]",12
领队 韩国 导游 本次 旅行 满意 所选 酒店设施 陈旧 不是太好,"[(9, 0.9155681)]",9
行程 预定 确认 航班 时间 想着 早去 晚回 下午 韩国 下午 机场 浪费 行程 景点 没去 酒店 出团 天才 哪家 市中心 安排 用餐 一整天 安排 就餐 时间 第一天 晚上 全队 回到 酒店 吃饭 用餐 时间 挤占 购物 游玩 时间 美其名曰 赠送 文化 购物 购物 景点 新罗 莫名其妙 仁寺洞 扔下 去逛 导游 干嘛 说好 青瓦台 清溪 北村 景点 光化 车上 过时,"[(13, 0.98477197)]",13
酒店设施 陈旧 床铺 整理 干净 导游 知识 领队 购物 地方 场所 同类产品 价格 偏高 官庄 购买 人参 价格 离谱 行程 败笔,"[(8, 0.95777595)]",8
首尔 首都 酒店 交通 导游 飞机 时间 早点 晚点 自由 吃饭 自行解决 离住 地方 不远 好吃,"[(3, 0.9453526)]",3
自助游 行程 领队 导游 负责 很好 协调 行程 安排 告知 自由 出行 客户 交通 购物 参观 事情 太累 两天 自由 时间 安排 喜欢 地方 赶时间 服务 满意 旅游 下次 携程 预订 希望 成团 出签 酒店 安排 时间 上能 提早 告知,"[(3, 0.97734636)]",3
时间 第一天 韩国 下午 上车 机场 时间 介绍 页面 上写,"[(12, 0.9155612)]",12
四天 行程 导游 领队 服务 酒店 下次 携程 行程,"[(3, 0.90714055)]",3
行程 安排 住宿 干净 无线网络 地方 稍偏,"[(9, 0.88391304)]",9
携程 旅游 安排 规范 服务 人员 韩国 首尔 城市 干净 值得,"[(7, 0.92259115)]",7
拉米尔 酒店 确实 不太好 房间 被子 奇怪 味道 有没有 厕所 自动 熄掉,"[(5, 0.16596855), (6, 0.7680659)]",6
相对来说 蛮好 自由度 航班 原因 变相 减少 时间,"[(4, 0.89679945)]",4
北海道 令人感动 携程 安排 地陪 导游 愉快 行程,"[(3, 0.89680344)]",3
导游 耐心 行程 再多 景点 亲子 项目,"[(1, 0.88390845)]",1
北海道 行程 安排 地导 陈小姐 服务态度 满意 要说 不足之处 酒店 房间 太小 总体 满意,"[(2, 0.93808156)]",2
三次 出游 日本 满意 一家 酒店 中文 服务生 门口 服务生 帮忙 行李 服务生 负责 带到 酒店 房间 解释 方法 行李 放进 房间 出门 服务 真的 周到,"[(0, 0.96560216)]",0
行程 安排 领队 责任心 建议 希望 房间 随机 没错 夫妻 房间 希望 年龄 相差太多 起夜 频率 早起 半夜里 打呼 声音 巨响 耳塞 顶用 帮买 嘴贴 鼻贴 影响 睡眠 导致 白天 游玩 状态 身心 疲惫,"[(11, 0.9734595)]",11
李导 一位 优秀 导游 行程 安排 无可挑剔 几天 好评,"[(8, 0.90711796)]",8
我們 第一次 跟团 旅遊 沒有 經驗 上当受骗 衝著 携程 口啤 奉賢區 南橋 解放 中路 門店 顧姓 工人 作人員 為了 業績 谎話 顾客 讲话 内容 斷章 取義 顧客 我們 經濟 時間 安排 很大 損失 我們 失望 携程 公司 這樣 工作 人員 趕到 憤怒 遺憾 並且 中止 這次 旅遊 因為 已付 定金 退錢 只能 心态 勉強 出行 旅行 遇見 一位 業務 精通 服務 熱情 周到 李仲皓 导游 我們 忘却 愉快 進行 愉快 旅遊 我們 改变 携程 看法 計划 下次 旅遊 繼續 携程 希望 遇见 李仲皓 爱心 实实在在 善良 导游,"[(3, 0.98944056)]",3
团游 肯定 团游 脾气 温和 事无巨细,"[(0, 0.86728704), (1, 0.010208675), (2, 0.010208695), (3, 0.010208677), (4, 0.010208689), (5, 0.010208689), (6, 0.010208723), (7, 0.010208693), (8, 0.010208683), (9, 0.010208664), (10, 0.010208688), (11, 0.010208674), (12, 0.010208697), (13, 0.010208687)]",0
旅游 爸妈 行程 满意 带团 领队 徐翊 工作 认真负责 表示感谢,"[(2, 0.3462977), (5, 0.5757529)]",5
行程 时间 满意 升级 行程 驾驶员 耐心 特别 感谢,"[(2, 0.9071353)]",2
行程 导游 用餐 满意 希望 参加 携程 碰到 导游 陈力力,"[(3, 0.9155688)]",3
李仲皓 不错 日本 收获 带给 谢谢 一份 美好 回忆 携程 客服 专业 千方百计 阻挠 出行 国内 加钱 拼房 不死心 出去玩 国外 咨询 日本 建议 就让 付钱 付钱 付钱 好像 得不到 专业 咨询 提前 付钱 到时候 签证 方方面面 搞不定 退款 麻烦 客服 付钱 行程 特别 签证 签证 专员 签证 东西 搞好 成功 真的 崩溃 银行 两个 小时 怎么弄 资产 证明 客服 冻结资产 客服 流水 负责 付钱 几个 小时 签证 专员 打电话 通电话 足足 一周 记得 担保 证明 材料 弄完 打电话 签证 专员 担保 经理 说不 就别 随意,"[(7, 0.22778593), (9, 0.7623567)]",9
携程 日本 团游 出团 短信 邮件 提醒 领队 阿亮 提前 星期 还给 打电话 提醒 注意事项 工作 认真负责 日本 境内 填写 入境 卡片 车上 风趣 幽默 调节 气氛 失明 阿亮,"[(6, 0.29233116), (7, 0.67907614)]",7
陪游 行程 日本 导游 不错 幽默 细心 进关 出关 行程 貌似 领队 多余 东京 入住 酒店 车站 马路 对面 购物 几趟 购物 回来 地方 几趟 酒店 打车 酒店 日元 酒店 房间 很小 设施 满意 大阪 酒店 离心 两站 温泉 酒店 房间 入住 酒店 预订 介绍 所列 酒店 几个 备选 酒店 本次 行程 酒店 真心 不怎么样 携程 失望,"[(5, 0.22146022), (7, 0.7637554)]",7
导游 领队 辛苦 大阪 住宿 差中之差 绝无仅有 团队 游里 穿插 自助游 地铁站 便捷 酒店 犄角 旮旯 车站 走路 地铁站 可想而知 大阪 自助游 东西 回来 罗森 有个 居民 超市 市中心 偏远 中国 绑定 酒店 爱知 酒店 团里 头发 呕了 酒店 洗澡 忽冷忽热 特别 温泉 很小 简陋 温泉 酒店 海景房 拿来 团餐 难吃 情愿 全家 买点 面包 东京 酒店 购物 这块 永远 中国 绑定 景点 航司 导游 卖力 辛苦 胡说八道 携程 老客户 真的 生气 建议 别报,"[(5, 0.98761344)]",5
携程 自营 产品 总体 体验 不错 大阪 房间 两天 行程 领队 导游 导游 实在 姑娘 日本 打拼 历史 人文 富士山 那天 行程 堵车 用车 超时 日本 司机 过意不去 带队 领队 微信 从头到尾 系统 发短信 国际 长途 发短信 打电话 还好 日本 自力更生 影响 行程 富士山 运气 很好 上到 五合目 东京 路上 堵车 晚上 台场 也别 风味 一头 一尾 两天 自由 行程 关键因素 总体 行程 满意 酒店 大阪 那家 咋样 地铁站 房间 行李箱 打不开 第二家 温泉 酒店 房间 大带 阳台 东京 两国 高层 房间 大阪 大些 行李箱 景观 东京 早餐 几顿 团餐 不错 一顿 升级 料理 温泉 酒店 顿定 以往 团吃 中餐,"[(7, 0.99080026)]",7
五天 行程 结束 台风 回家 波折 总体 满意 行程 领队 周园园 导游 舒鑫 园园 妹妹 实在 我家 小朋友 半夜 发烧 打扰 半夜 退烧 第二天 舒鑫 导游 安排 小朋友 医院 看病 异国他乡 语言不通 心急如焚 感动 舒鑫 导游 推掉 事情 小朋友 医院 实在 导游 五星 好评,"[(7, 0.9793524)]",7
出游 感受 携程 豪华团 紧张 行程 紧凑 出行 第一,"[(3, 0.464276), (13, 0.44998327)]",3
领队 周园园 工作 尽职尽责 行程 安排 妥当 偶遇 台风 取消 航班 突发 情况 经验 这方面 应急 预案 携程 旅客 服务 单位 航空公司 沟通 解决 滞留 旅客 遗憾 售后 客服 旅客 大使馆 电话 航空公司 这方面 希望 改善 原本 包含 送机 服务 旅客 自费 解决 一点 保留意见 导游 舒鑫 日本 文化 历史 讲解 细致,"[(3, 0.9824735)]",3
导游 认真负责 服务 周到 司机 巧遇 唯一 满意 后续 台风 延住 酒店 价格 网上 定价 接近 一倍 希望 改进 消费者 体验 不好 希望 重视,"[(5, 0.9628421)]",5
本次 日本 行程 安排 领队 周园园 认真负责 工作 细致 态度 值得 表扬 收尾 完美 更换 导游 认真负责 台风 影响 航班 旅客 机场 过夜 领队 努力 准时 办理 值机,"[(2, 0.2161736), (5, 0.7542613)]",5
本次 行程 遇上 台风 旅行社 真让人 收费 附加 产品 收取 办理 理赔 证明 网址 自行处理 提交 资料 旅客 信息 提交 后续 服务 跟上 本来 滞留 两天 心情 不爽 一夜 凌晨 排队 回国 自行 办理 烦心 行程,"[(3, 0.97489154)]",3
路线 行程 第三 第四天 一塌糊涂 第三天 结束 行程 小时 大巴 爱知县 乡下 旅馆 号称 温泉 酒店 温泉 我家 浴缸 大小 第四天 酒店 开车 小时 富士山 吃饭 小时 富士山 五合目 放风 分钟 集合 办法 风景点 集合 小时 车上 台场 银座 百货 东西 银座 点钟 早上 集合 一整天 百货公司 真的 感冒 上海 百货公司 多着呢 携程 回扣 地儿 吃饭 集合 酒店 等于 一整天 早出晚归 小时 分钟 游玩 小时 百货公司 全车 富士山 儿会 小时 巴士 介绍 出入 第三天 晚上 三个 小时 京都 爱知县 乡下 第二天 小时 富士山,"[(10, 0.98894376)]",10
领队 导游 负责 行程 安排 紧凑 无聊 关西 关东 尽兴,"[(6, 0.91556406)]",6
难忘 行程 爸妈 妹妹 三家 失望 行程 有动 有静 安排 得当 领队 忻导 刘导 负责 耐心 热心 追回 粗心 丢失 国外 东西 负责 服务态度 无形中 增添 携程 团队 信任 谢谢,"[(7, 0.9700219)]",7
六天 五夜 行程 安排 比较满意 领队 小徐 导游 大鹏 态度 团队餐 特色 住宿 宾馆 满意 第四天 天公 上五 合目 富士山 个影 完美,"[(9, 0.95961857)]",9
领队 夏导 白导 讲解 认真仔细 行程 计划 执行 好评 建议 东京 酒店 房间 狭窄 餐厅 排队 等待 东京 住宿 更换 一家 房间 大些 酒店,"[(2, 0.96284306)]",2
行程 安排 领队 导游 日本 耐心 旅游 体验,"[(8, 0.89682156)]",8
领队 热情 导游 工作 第一次 携程 团队 不错,"[(3, 0.89682174)]",3
天气 晴天 富士山 奈良 小鹿 温泉 满意,"[(0, 0.6329462), (2, 0.25987333)]",0
领队 王亮 热心 出发 星期 微信 电话 出行 状况 出行 当天 提前 帮忙 办好 值机 行程 主动 热情,"[(2, 0.95111775)]",2
领队 李仲皓 游客 态度 关心 游客 责任心 好评,"[(12, 0.8967967)]",12
