内容,主题概率,主题类型
好几年 西山 朋友 西山 一圈 交通 坐地铁 便捷 闭开 拥挤 车流量 坐地铁 很快 号线 总程 多分钟 终点站 西山 角下 公园 特色 体验 座车 西山 龙门 南门 游玩 体验 成年人 门票 修好 游玩 没意思 直上 石头 上爬 一步 爬行 时刻 注意安全 石头山 上风 时不时 呼吸 困难 刺激 一眼 望去 山顶 村庄 繁华 喧嚣 城市 滇池 太阳 下山 一道 阳光 留给 昆明 依旧 漂亮 推荐 理由 有山有水 美景 历史文物 游上,"[(2, 0.98854566)]",2
四号线 开通 西山 频率 变高 交通 每次 感觉 西山 行人 大巴 一条 说实话 危险 还好 西山 修行 专用道 不久以后 爬山 西山 脚底 茶马 花街 各种各样 好吃 非常适合 完山 大吃一顿 满满的 幸福 推荐 前往,"[(0, 0.13310593), (2, 0.851324)]",2
昆明 西山 等于 不到 昆明 不到 龙门 白跑一趟 西山 说法 自然 逛逛 网上 门票 包含 景区 公交 缆车 景区 景色 失望 精华 龙门 堵满 游客 拥挤 混乱 抢拍 一张 照片 撤退 后悔 后悔,"[(1, 0.66762644), (2, 0.31630182)]",1
周末 爬山 好去处 山顶 缆车 俯瞰 滇池 景色 缆车 民族村 逛逛,"[(0, 0.022623882), (1, 0.5526401), (2, 0.40266353), (3, 0.022072533)]",1
滇池 西山 旅游观光 索道 法国 意大利 生产 世界 先进 索道 设备 索道 全长 高差 乘坐 滇池 西山 旅游观光 索道 犹如 步入 一条 奇妙 观景 长廊 脚下 五百里 滇池 奔来 眼底 烟波浩渺 头上 浮云 漫漫 伸手 可摘 游玩 景点 昆明 西山 乘坐 索道 分钟 之内 游客 民族村 索道 跨越 滇池 水面 直达 国家级 景区 西山 国家级 森林公园,"[(2, 0.24919061), (3, 0.7415184)]",3
交通 不远 高速 出行 高速 特色 体验 特色 体验 图片 民族服装 拍照 推荐 理由 昆明 西山 风景区 转转 白来 开车 出行 停车场 外面 揽客 骗子 停车 第一个 小时 三块 小时 一块 大巴 通票 两个 人才 缆车 上山 一路 真心 推荐 景区 记不住 不好意思,"[(1, 0.98169094)]",1
昆明 象征 高原 明珠 曾几何时 昆明 云南 骄傲 常年 污染 伤痕累累 近几年 加大 治理 效果 希望 越来越,"[(0, 0.014979121), (1, 0.014215306), (2, 0.95673364), (3, 0.01407195)]",2
西山 公园 俯瞰 昆明 景色 美不胜收 景区 怪石嶙峋 无比 美丽,"[(0, 0.02541151), (1, 0.9259148), (2, 0.025066037), (3, 0.023607627)]",1
西山 大区 龙门 景区 门票 索道 观光车 大巴 费用 要价 游客 中心 卖票 阿姨 第一次 游客 没什么 耐心 几句 不耐烦 收钱 最麻溜 山上 原图 灰不溜秋 没什么 美感 留下 深刻印象 景点,"[(0, 0.6734181), (3, 0.30930176)]",0
风景优美 山水 清秀 景色 壮观 值得 游览,"[(0, 0.034523327), (1, 0.034770753), (2, 0.898264), (3, 0.032441903)]",2
龙门 俯瞰 浩瀚 滇池 欣赏 道教 古迹 历时 开凿 石窟 岩壁 珍贵 天气 西山 龙门 风景 地铁 直达 套票 大巴 半山 缆车 龙门 旅游团 缆车 效率 半个 小时 一路 下山 龙门 景区 很小 石窟 看点 半个 小时 下山 大巴 很久 总体 性价比,"[(1, 0.19457494), (2, 0.2315692), (3, 0.56766397)]",3
不想 爬山 风景 推荐 路线 海埂 缆车 龙门 景区 门口 走路 游览 龙门 缆车 回到 龙门 景区 门口 缆车 回到 海埂 海埂 大坝 海鸥,"[(0, 0.010427382), (1, 0.5873682), (2, 0.010536012), (3, 0.39166838)]",1
西山 玉兰花 三五 好友 踏青 交通 地铁 乘坐 号线 到达 西山 公园 下车 花街 自驾 停车场 停车 特色 体验 华亭寺 上香 玉兰花 樱花 参观 徐霞客 纪念馆 推荐 理由 昆明 氧吧 周末 呼吸 新鲜空气 人行 栈道 有一 施工 修好,"[(0, 0.45798942), (2, 0.52829045)]",2
公交车 滇池 西山 景区 索道 全景 索道 一路上 西山 好像 没什么 风景 有个 龙门 门票 随意 等于 索道 玩玩 意义,"[(0, 0.012768054), (1, 0.01296574), (2, 0.64871037), (3, 0.3255559)]",2
暴晒 不爽 之外 两个 缆车 靠着 美丽 西山 漂亮 春天 花朵 左边 美的 滇池 真个 阳光灿烂 忍不住 开心 唱歌 感谢 失败 拥有 无比 快乐 激动 时光 谢谢你们,"[(1, 0.9716439)]",1
昆明 标志性 景点 特别 适合 饭后 散步 顺便 喂喂 海鸥 白天 防晒 大坝 遮阴 大坝 北边 最南端 索道 上山 俯瞰 昆明 全景 索道 往返 分钟 索道 上西 山顶 购买 门票 感觉 特别 划算,"[(0, 0.5909857), (1, 0.39301622)]",0
山脚下 探秘 国产 原型 飞机 风景 不错 空气 走走 逛逛 放松 心情 适合 姐妹 拍照 轰炸机 普通人 可望而不可即 滇池 一架 国产 原型 飞机 罕见 国产 轰炸机 滇池 停放 现状 飞机 雄踞 杂草 昆明 山脚下 滇池 边上 一架 原型 飞机 已停 很多年 昆明 彩云 温泉 度假村 有限公司 筹建处 公司 大门 空旷 地块 杂草丛生 飞机 尾部 高大 水塔 飞机 映衬 显得 高不可攀 远观 漆水 灰暗 飞机 依然 雄姿 不减 机头 面朝 碧海 连天 滇池 忠诚 卫士 守望 滇池 飞机 停放 两个 结实 水泥 飞机 阻止 雄鹰 一飞冲天 飞机 旁边 杂草 长时间 无人 修剪 疯长,"[(2, 0.99165833)]",2
西山 地方 看一看 凉亭 视野 开阔 很高 山崖 远处 滇池 景色 优美 沿途 下山 梯子 陡峭 舒适 运动鞋 景区 内部 大巴车 索道 东西 会比 外面 要贵 建议 爬山 买点 食物 女孩子 防晒 半途 索道 整体 挺不错 适合 情侣 适合 家人 散心,"[(1, 0.8354584), (2, 0.151671)]",1
女朋友 昆明 西山 公园 着手 去往 向往 加油 加油 特别 坐地铁 公园 门口 热情 介绍 介绍 一套 观光车 大巴 缆车 门票 包含 反正 不错 风景 美食 不错 特别 看一看 美丽 风景 一品 人生 喜欢 走走 动动 梦想 旅游 建议 运动 运动,"[(2, 0.98109955)]",2
交通 选择 坐地铁 号线 到达 公交 地铁 自驾 半山腰 滇池 风景 山脚下 选择 坐地铁 坐坐 索道 特色 体验 喜欢 日落 喜欢 日出 民宿 农家乐 草莓 喜欢 照片 还好,"[(1, 0.6679372), (2, 0.31334984)]",1
云南 滇池 打卡 景点 高原 断层 陷落 水面 海拔 多米 面积 平方米 滇池 大观楼 西山 海埂 西园 曹溪寺 西北 筇竹 名山 胜景 大观楼 南临 滇池 建于 清代 楼前 门柱 乾隆 所撰 字长 联而 闻名于世,"[(1, 0.4828405), (2, 0.50198805)]",2
时隔 六年 西山 喜欢 西山 缆车 观景 体验 套票 走路 山上 步道 感觉 挺滑 换上 舒适 地方 坡度 周末 爬山 风景 视野 开阔 心情,"[(0, 0.47269166), (1, 0.011001003), (2, 0.5056352), (3, 0.010672162)]",2
票价 西山 免费 龙门 景区 门票 龙门 景区 索道 单边 龙门 景区 电瓶车 单边 下山 西山 地铁站 龙门 景区 门口 单边 昆明 休闲 徒步 好去处 西山 地铁站 直达 时间 山脚下 上山 龙门 景区 入口处 小时 公里 时间 建议 坐车到 景区 入口处 两个 寺庙 一段 古道 走走看看 没什么 看点 龙门 景区 小时 游览 西山 悬崖 龙门 寺庙 值得一看 龙门 俯瞰 昆明 市区 滇池 视频 挖出 一条 古人 智慧 悬崖 边上 侧身 相过 石林 西山 龙门 值得一看,"[(0, 0.3409737), (2, 0.15893729), (3, 0.49655384)]",3
开车 山脚下 家人 一路 走上 好几个 寺庙 朝拜 了下 一路上 风景 不错 远眺 滇池 城区 美景 尽收眼底 路边 大巴车 车速 中午 山上 农家乐 下山 轻松 整体 不错 体验 锻炼 老骨头,"[(2, 0.9745696)]",2
司机 师傅 推荐 总体 很棒 索道 俯瞰 滇池 水面 波光粼粼 很漂亮 半山 流连忘返 景色 醉人 道教 寺庙 山上 烧香 祈福 规矩 麻烦 缆车 建议 打卡 观光,"[(1, 0.970157), (2, 0.010173952)]",1
团子 周末 多云 坐地铁 三号 终点站 西山 公园 西山 公园 踏春 些许 萧条 夏天 那种 阴凉 湿润 呼吸 氧气 感觉 华亭寺 花是 很漂亮 您好 春天,"[(0, 0.96819746), (1, 0.010864633), (2, 0.010664653), (3, 0.010273227)]",0
昆明 好多年 西山 西山 风景 美的 上山 下山 运动 一趟 蛮累 开心 一句 快乐 周末 休息 好友 不错 体验 建议 推荐 情侣 西山 听说 西山 分手,"[(2, 0.9707147)]",2
春节 期间 打卡 昆明市 西山 公园 天气 不错 打卡 游客 坐车 开车 山脚 茶花 山上 风景 不错 茶花 之南 小吃 采购 食物 登山 山脚 登顶 山顶 小时 原途 风景 不错 山顶 滇池 风景,"[(2, 0.97641003)]",2
购买 短信 二维码 链接 显示 验证码 已过期 验票,"[(0, 0.28710598), (1, 0.029509962), (2, 0.0287697), (3, 0.6546144)]",3
久闻 西山 睡美人 大名 周末 朋友 爬山 天公 那天 天气 阳光明媚 徐徐 微风 山里 空气清新 风景 真的 周末 散心 放松 好去处 惊喜 爬上去 龙门 石壁 缝隙 盛开 小花 安静 盛开 散发 香气 随风 温柔 摇曳 真的 美好,"[(2, 0.89863354), (3, 0.08734136)]",2
交通 公共交通 来到 西山 脚下 来到 步行 三个 小时 时间 乘坐 大巴车 一种 适合 特色 体验 适合 游玩 茶马 古道 东西 溜达 风景 西山 龙门 景区 景色 漂亮,"[(0, 0.5880408), (1, 0.39323187)]",0
选择 缆车 不错,"[(0, 0.06419146), (1, 0.8056722), (2, 0.065069534), (3, 0.065066785)]",1
滇池 真的 昆明 生命 流动 很大 那种 不到 边际 湖面 心旷神怡 赶上 鸟儿 季节 蓝天白云 遇上 多云 天气 雾气 环绕 西山 像是 仙气 弥漫 搭配 美景 缆车 特别之处 横跨 池面 来到 山上 选择 缆车 上山 设计 心肺 功能 不太好 有点累 石窟 类型 艺术 厉害 下山 有意思 感觉 逛逛 昆明 生活 健康 娱乐 选择,"[(0, 0.23733017), (1, 0.7527305)]",1
交通 地铁 三号 直达 西山 最快 时间 交通工具 开车 山脚 建议 周末 绿色 出行 停车 怀疑 人生 特色 体验 扫码 茶马 花街 推荐 烤肉串 猪肝 泼面 豆花 米线 饵块 小时候 味道 早点 豆粉 推荐 理由 日出 建议 提前 订好 住处 环境 不错 早上 温度 体会 高处不胜 性价比 龙门 门票 单人 团购 套票 锻炼身体 建议 爬上去,"[(2, 0.98553705)]",2
西山 游玩 乘坐 大客车 字顶 龙门石窟 观看 滇池 全景 买票 看一看 全景 去过 没上去 下山 大巴 走路 下山 走路 下山 费劲 上山 平时 休息 锻炼 锻炼身体 放松 心情 推荐 昆明 一大 特色 风景区 西山 睡美人 不到 导航,"[(0, 0.07973272), (1, 0.20843767), (2, 0.7046998)]",2
昆明 滇池 国家级 风景 名胜区 西山 景区 景区 缆车 滇池 舒适 风景秀丽 豁然开朗 季节 海鸥 到来 去一 美不胜收 交通 自驾 公交 地铁 情侣 西山 真的 魔咒,"[(0, 0.49986607), (2, 0.48026314)]",0
昆明 这么久 想到 西山 地方 城市 最先 商场 超市 想到 昆明 带进 山水 之中 西山 感受 昆明 清爽 安宁 山上 栈道 路上 春暖花开 西山 日出,"[(0, 0.010144858), (1, 0.01011168), (2, 0.969884)]",2
初春 柳如烟 相约 踏春 湖畔 牧童 遥指 只见 人头 烦扰 随风 逍遥,"[(0, 0.020195484), (1, 0.019627146), (2, 0.12425789), (3, 0.8359195)]",3
一路 狂奔 堵车 景色 迷人 恐龙 现实 灭绝 过活 恐龙 过活 恐龙 孩子 广阔 想象 空间 沙滩 捞鱼 大人 小孩 喜欢 摇摇 森林 大人 小孩 摇摆 精灵 走廊 感觉 不怎么样 一小 石头路 荡秋千 沙滩 游戏 孩子 不想 家家 美中不足 排队 排到 小时 对着 时间 两分钟 一脚,"[(1, 0.98319274)]",1
海埂 大坝 索道 西山 公园 索道 两次 第一次 全封闭式 第二次 敞开式 登高望远 电池 真的 太漂亮 没来 朋友 看着 美多 龙门 山路 下山 楼梯 陡峭 鞋子 走路,"[(1, 0.97096586)]",1
昆明 正好 赶上 疫情 村子 久留 景点 少之又少 滇池 没投 江鸥 遗憾 滇池 风景区 路过 出发 忽略 下次 上山 缆车 比较简单 露天 那种 真冷 山上 大山 俯瞰 滇池 全景,"[(1, 0.9735185)]",1
景色 优美 套餐 大巴 缆车 电瓶车 超值 路上 下山 越来越 花钱 赶紧,"[(0, 0.020273933), (1, 0.021325259), (2, 0.020396527), (3, 0.9380043)]",3
西山 龙门 昆明 地标 要来 徐霞客 不想 坐地铁 三号 首站 终点站 小时 山脚 山顶 步行 小时 时间 充足 慢慢来 体验 新鲜 空气 值得 体验 山顶 风景,"[(2, 0.9706513)]",2
交通 坐地铁 直达 山脚下 是从 北面 每人 门票 大年初一 预期 小时 下山 感觉 腰酸背痛 风景 云南 全景 寺庙 道馆 祈福 没错,"[(0, 0.011823856), (1, 0.10278798), (2, 0.8733799), (3, 0.012008279)]",2
新年 登高 祈福 幸福快乐 整年 很多年 没来 龙门 仿佛 穿越 小时候 感觉 文化 典故 重游 旧地 新解 每一处 历史 人文 印迹 公布 喜欢 秘密 地点 三清 往上 小路 老君殿 方向 南极 仙翁 沿路 小潭洞 旁边 吴道子 老君 灵气 难得一见 文物,"[(2, 0.98046786)]",2
缆车 西山 爬上去 缆车 山顶 累死 山顶 俯瞰 昆明 神清气爽,"[(0, 0.023934426), (1, 0.927692), (2, 0.024633717), (3, 0.023739897)]",1
昆明 提到 西山 西山 位于 西山区 坐落 滇池 山上 昆明 全景 龙门 一种 凌绝顶 一览 众山 感觉 一路 往上走 花园 龙门 索道 观光车 体验 楼梯 陡峭 大山 巍峨,"[(1, 0.6235297), (2, 0.35819986)]",1
身心 放松 西山 灵感 西山 有氧 运动 西山 红尘 滚滚 忘记 初衷 西山 信仰 西山 风轻 佛光 钟声 缭绕 俯瞰 滇池 西山 美的 温暖 放松 包容 佛系 西山 心灵 港湾,"[(2, 0.9751754)]",2
朋友 开车 呈贡 真的 是从 滇池 滇池 开车 湖东路 方便快捷 坐地铁 号线 终点站 西山 公园 建议 体力 小伙伴 选择 爬山 坐车 那段 选择 缆车 缆车 滇池 美景 尽收眼底 朋友 两个 小时 沿途 风景 空气 更好 建议 山路 环路 路途 大叔 昆明 冰棍 小时候 味道 添加剂,"[(0, 0.050728388), (1, 0.9373087)]",1
上次 公司 西山 公园 风景 特别 滇池 抽点 时间 风景 带上 家人 朋友 享受 享受 享受 风景 一点 上到 西山 亭子 安静 享受 昆明 最佳 旅游景点,"[(2, 0.97056186)]",2
去年 公司 团建 组织 景区 一条 美食街 大巴车 景区 分口 农家乐 吃饭 吃完饭 选择 缆车 缆车 真池 走路 台阶 稍微 有点累 适合 锻炼身体,"[(0, 0.010906943), (1, 0.9669805), (2, 0.0111041665), (3, 0.011008333)]",1
昆明 旅游 滇池 等于 去过 滇池 那句话 没劲 肯定 遗憾 海鸥 飞来 季节 面上 好多好多 海鸥 自带 切片 面包 海鸥 真的 太饱 海鸥 湖面 散落 面包 好不容易 海鸥 很疼 缆车 龙门 龙门 步行 下山 阶梯 真的 真的 防滑 平底鞋 差点,"[(0, 0.74407965), (2, 0.24297567)]",0
昆明 四大 风景区 西山 风景区 海拔 大部分 游客 选择 了坐 缆车 上山 时间 充足 徒步 登山 运动 走走 逛逛 全程 小时 山上 参观 地方 导游 功能 耳麦 讲解 详细,"[(1, 0.78456455), (2, 0.19778384)]",1
很棒 体验 交通 地铁 三号 西山 公园 记得 山脚 山顶 十几公里 选择 坐车 走上 享受 爬山 过程 山脚下 著名 茶马 花街 集结 小吃店 价格 山后 小吃 过瘾,"[(2, 0.971343)]",2
一路 打车 景区 大巴 游览车 一路 攀爬 到达 龙门 山顶 过程 曲折 山顶 美景 一切都是 值得 龙门 山顶 修建 一道 石门 特色 山顶 滇池 美景 实在 不虚此行,"[(1, 0.9707357)]",1
自驾 来到 昆明 老公 西山 不错 五个 来到 西山 大巴车 缆车 路上 妇女 拦路 说能 省钱 正规 事实证明 大巴车 缆车 电瓶车 值得 美景 很棒 感觉 级别 说话,"[(2, 0.9714587)]",2
周末 爬山 锻炼身体 地铁 直达 特别 山下 小吃 一条街 东西 不贵 时间 合适 美味 小吃 爬山 山里 空气 清爽 无比 地方 少不了 寺庙 梅花 怒放 季节 爬山 过程 变得,"[(1, 0.49495474), (2, 0.48680007)]",1
交通 交通 公交 地铁 直达 送到 山脚下 无需 费力 特色 体验 公司 团建 组织 西山 山下 爬上去 一路上 说说笑笑 山顶 风景 俯看 滇池 昆明城 真的 壮观 高大 建筑 蚂蚁 大小 真真 美不胜收 索道 下山 再睹 一路 风景 流连忘返 推荐 理由 山上 风景 周边 绿植 赏心悦目 空气 清晰 拍照 风景 壁画 强烈推荐,"[(2, 0.9844392)]",2
妙妙 商户 名称 滇池 国家 风景区 地址 坐地铁 山脚下 环境 当天 天气 缆车 远处 风景 心情 愉悦 门票 几块钱 联程 算下来 划算 店铺 评价 五星 好评 山下 小吃街 优先 推荐 小小 建议 几个 厕所 观点 沦为 接受 反驳,"[(1, 0.97859436)]",1
交通 便利 地铁 直达 风景如画 峰峦起伏 林木 苍翠 百鸟争鸣 景色 秀丽 森林公园 茂密 森林 植被 常年 郁郁葱葱 华亭寺 太华寺 三清 古刹 殿宇 楼阁 掩映 茂林修竹 深处 环游 滇池 海埂 大坝 海鸥 值得 推荐,"[(0, 0.885545), (2, 0.09877588)]",0
地铁 西山 与日俱增 茶马 花街 好吃 拥挤 早点 早点 提前 登山 一口气 华亭寺 修整 太华寺 来回 公里 沿途 滇池 美景 尽收眼底 周末 徒步 好去处,"[(0, 0.7407543), (1, 0.010604636), (2, 0.23799053), (3, 0.010650553)]",0
推荐 理由 滇池 称为 昆明湖 淡水湖 小伙伴 乘坐 公交车 海埂 公园 选择 乘坐 地铁 换乘 公交车 前往 海埂 公园 游览 十元 门票费 价格 便宜 海埂 公园 旁边 滇池 风景优美 门票 游客 朋友 免费 游览 时机 大片 红嘴鸥 空中 飞来飞去 这时候 小伙伴 购买 面包 面包屑 抛向 空中 手里 甚者 一大块 面包 咬住 朝向 天空 海鸥 头顶 飞过 嘴上 面包 机会 海鸥 近距离 接触 旁边 店里 自行车 这条 路上 沿路 骑行 欣赏 滇池 风景 值得 体验,"[(0, 0.70883465), (1, 0.28387794)]",0
几次 建议 早上 感觉 早上 空气 混浊 下午 空气质量 适合 爬山 锻炼身体 节假日 景区,"[(0, 0.017658738), (1, 0.5442081), (2, 0.4205559), (3, 0.017577238)]",1
山顶 风景 锻炼 缆车 门票 太贵 就行了 推荐 朋友,"[(0, 0.02570619), (1, 0.9222606), (2, 0.026379513), (3, 0.025653772)]",1
昆明 旅游 滇池 打卡 避开 旅游团 特意 出发 公交 分钟 临近 景区 堵车 小时 目的地 海鸥 滇池 海鸥 矜持 风景 不错 沿途 表演 逛逛 挺不错,"[(0, 0.010161734), (1, 0.010212029), (2, 0.83769304), (3, 0.14193319)]",2
西山 坐落 滇池 西岸 又称 碧鸡山 元代 滇南 八景 明代 云南 四大 名山 滇池 海鸥 西山 游玩 坐地铁 西山 公园 游览 花街 不吃 东西 忽略 没什么 吸引 乘坐 大巴 索道 龙门 步行 下山 电瓶车 索道 售票处 实际上 走路 估计 分钟 不用 电瓶车 电瓶车 分钟 索道 滇池 公园 滇池 公园 海埂 大坝 海鸥 优势 不用 走上 山路 西山 索道 滇池 风景 缺点 下午 海鸥 海鸥 吃饱 飞来 投食,"[(1, 0.1415407), (2, 0.8504111)]",2
特色 体验 超级 刺激 索道 索道 大大的 滇池 真的 壮观 最最 喜欢 索道 记忆 最深 推荐 尝试 门票 包含 上山 汽车票 索道 观光 车票 划算 景区 小吃 防晒 防晒 下山 滇池 自行车 围着 滇池 骑车 玻璃 栈道 拍照 门票 好像 忘记 感谢 昆明 带给 美好 回忆 推荐,"[(1, 0.4158202), (2, 0.5732688)]",2
昆明 西山 风景区 峰峦起伏 林木 苍翠 百鸟争鸣 景色 秀丽 森林公园 景区 售票处 亲切 小姐姐 免费 讲解 线路 打算 一圈 西山 缆车 滇池 小姐姐 告诉 买票 接下去 放松 心情 旅程 缆车 上山 防晒 耗时 分钟 怕怕 美景 担忧 抛到 九霄云外 抵达 目的地 路牌 一路 路过 景点 相当于 下山 分钟 到达 出口 乘坐 缆车 直达 滇池 人均 消费 西山 风景区 票价 一共 元去 滇池 缆车 单独,"[(0, 0.09292489), (2, 0.4404413), (3, 0.46240902)]",3
地址 交通 号线 地铁 西山 公园 门票 大巴 观光车 往返 票价 观光 索道 观光 索道 下时 电瓶车 徒步走 龙门 景区 大门 中途 路过 佛教 寺庙 华亭寺 参拜 庙里 泥塑 雕刻 看着 精美 寺庙 往前走 不算 寺庙 时间 单程 分钟 沿途 公路 没什么 风景 建议 大巴车 前往 沿途 景点 停车 龙门 景区 先买 门票 索道 索道 时间 分钟 滇池 风景 龙门 一小 山坡 山顶 道教 寺庙 山景 全程 龙门 半小时 景区 块钱 电瓶车 不到 分钟 景区 龙门 出口 大巴 下山 大巴 开到 茶马 花街 几百米 小吃街 回转 一圈 发现 几百米 公交 海埂 大坝 西山 公园 旅程 结束,"[(2, 0.59041584), (3, 0.40404642)]",2
打车 前往 西山 风景区 游客 中心 赶上 缆车 检修 只能 选择 大巴 电瓶车 龙门 山脚下 台阶 步行 龙门 兴趣不大 走走 不用 龙门 省去 电瓶车 费用 路程 锻炼,"[(0, 0.09549045), (1, 0.4806374), (3, 0.41435733)]",1
第一天 云南昆明 第一站 西山 龙门 旁边 滇池 逛一逛 可惜 西伯利亚 海鸥 月末 旅游 真的 辛苦 放松 寻找 快乐 想去 地方 尽情 年轻 热情 云南 昆明 大理 丽江 香格里拉 一条线 西双版纳 回到 昆明 西双版纳 一条线,"[(1, 0.7439209), (2, 0.24051556)]",1
昆明 安排 西山 景区 滇池 提前 网上 订好 套票 节省时间 山脚 缆车 景区 入口 景区 大巴 一段 龙门 景区 精华 缆车 高者 慎入 喜欢 更好 亲近 山林 沿途 名人 提字 四个 三千 风月 形容 风光 不错 龙门 景区 爬山 两三 小时,"[(2, 0.19358084), (3, 0.79346806)]",3
缆车 停运 只能 徒步走,"[(0, 0.050684597), (1, 0.055752188), (2, 0.05112514), (3, 0.8424381)]",3
早上 昆明 北边 来到 西边 东边 升起 太阳 多动症 患者 西山 风景 不错 空气 大巴车 大巴车 汽车尾气 上山 不想 大巴车 上山 以内 风景区 门票 建议 旅游 大巴 上山 不算 龙门 来回 公里 走路 龙门 运动量 合适 龙门 俯瞰 滇池 壮观 两年 滇池 治理 不错 汽车尾气 缘故 只给 四颗星 西山 算是 云南 传统 森林公园 云南 地方 长短 特色 景观 差别,"[(2, 0.9867113)]",2
先来 不错 游玩 体验 山下 验票 口罩 绿码 验票 后坐 大巴 景区 地方 缆车 缆车 真不错 速度 高度 接受 小孩 好玩 时间 欣赏 滇池 推荐,"[(1, 0.9700114), (2, 0.010022901), (3, 0.010091131)]",1
彩云 之南 索道 看着 雾蒙蒙 滇池 想着 心事 下山 庙里 济南 坐飞机 差点 出事 旁边 大叔 拜拜 管用 天气 景色 美好 昆明 市民 徒步 上山 无奈 赶时间 只能 索道 小车,"[(0, 0.69366443), (1, 0.15255028), (2, 0.14508058)]",0
西山 公园 俯瞰 滇池 海埂 公园 缆车 露天 缆车 龙门石窟 景区 全程 不用 爬山 旅游 风景 友好 滇池 远眺 看着 很美 滇池 绿色 天蓝 水蓝 龙门石窟 时间 走马观花 马虎 一点,"[(1, 0.85925066), (2, 0.12365455)]",1
说好 四季如春 依旧 零下 早上 天气 不太好 雾气 很大 毛毛雨 地面 湿滑 空气 门票 坐车到 龙门 景区 单独 爬山 门票 山下 一条 小吃街,"[(0, 0.010894924), (1, 0.1815014), (2, 0.7967166), (3, 0.010887143)]",2
交通 滇池 大坝 海鸥 缆车 到达 西山 大门 往返 缆车 门票 加电 频车 往返 楼梯 多分钟 上山 龙门 特色 体验 风景 真的 感叹 古人 厉害 设备 开凿 鬼斧神工 景点 缺点 一路 诱导 消费 平安 免费 照相 打印,"[(1, 0.9789144)]",1
疫情 在家 关了 很久 出国 控制 不错 放风 首站 选择 四季如春 云南昆明 感觉 昆明 为数不多 景点 滇池 海埂 大坝 天冷 海埂 大坝 成群 红嘴鸥 感觉 季节 大坝 不错 一路 向前 左转 另一番 景象 开阔 视野 一路 绿水 滇池 漫步 走过 驻足 岸边 饮料 放松 很好 选择,"[(1, 0.7433033), (2, 0.24547559)]",1
昆明市 风景区 电动车 一路上 樱花 点缀 路边 阳光 身上 发烫 滇池 海鸥 西山 缆车 二十多分钟 缆车 西山 景区 一趟 小时 门票 溜达 一小 票价 时间 充裕 溜达 一会,"[(2, 0.9721336)]",2
西山 算是 昆明 周边 漂亮 景区 昆明 城区 滇池 交通 海埂 海埂 缆车 半山腰 坐地铁 西山 山脚下 大巴 上山 西山 三个 小时 山顶 龙门 龙门 俯瞰 昆明 壮观,"[(2, 0.97231364)]",2
感觉 幸而 滇池 加持 西山 区域 欣赏 滇池 景致 包含 缆车 电瓶车 门票 全程 一两个 小时 足够 缆车 椅子 开放式 速度 缆车 拍照 东西 晒太阳 发呆 个人感觉 挺舒服 下雨 阴天 另当别论,"[(1, 0.90029407), (2, 0.0831231)]",1
海埂 公园 大巴车 索道 西山 大巴车 便宜 索道 索道 滇池 风景 西山 西山 门票 不贵 建议 西山 索道 索道 上到 往下走 景点 不累 好看 龙门 清朝 祭拜 地方 道教 古人 修出 地方 值得一看,"[(1, 0.9757996)]",1
景区 比较满意 团队 出游 缆车 团队 伙伴 爬上去 很远 很久 一千多 台阶 高点 俯视 滇池 广阔 极好 到达 龙门 终点 缆车 海埂 大坝 鸽子 花街 小吃 小吃 特别 实惠 不错 景点 值得,"[(1, 0.9760025)]",1
西山 又名 西山 风景区 昆明 知名 旅游景点 位于 昆明市 西郊 突兀 滇池 一座 体式 山脉 山上 群峰 起伏 线条 优美 角度 有如 躺卧 乘坐 往返 缆车 一览 滇池 美景 西山 滇池 山水 相依 来到 昆明 西山 滇池 一并 游览 滇池 位置 欣赏 西山 样貌 西山 角度 欣赏 多样 滇池,"[(2, 0.984026)]",2
自驾 西山 西边 旅游 环线 来到 西山 南门 南门 山上 游玩 路线 自上而下 来到 南门 路边 景区 人会 收费 南门 景区 介绍 套票 玩法 路线 南门 凌虚阁 龙门 索道 南门 一条线 套票 包含 门票 车票 选择 套票 昆明 依山傍水 本来 登高 滇池 巧遇 阴天 从远 望去 雾蒙蒙 遗憾 下次 时间,"[(2, 0.98413527)]",2
误打误撞 爬上去 套票 无奈 不虚此行 如果说 昆明 情侣 约会 圣地 首选 西山 龙门 索道 摩天轮 热气球 性价比 纵览 滇池 全景 分不清 海埂 大坝 建议 体力 不错 龙门 索道 门票 西山 本来 爬山 锻炼 锻炼 不错 坐下 索道 上山 建议 爬上去 下山 索道 一侧 面对 滇池 太阳 绝佳 拍照 角度 情侣 聊天 场所 索道 票价 滇池 太阳 很棒,"[(1, 0.9860523)]",1
西山 位于 昆明市 西郊 公里 华亭 太华山 罗汉山 峰峦 连绵 多公里 海拔 相传 古时 凤凰 停歇 见者 不识 呼为 碧鸡 形状 卧佛 卧佛 位于 昆明 西郊 公里 峰峦 滇池 西岸 碧鸡山 华亭 太华山 罗汉山 山峰 山脉 连绵 长达 多公里 海拔 相传 凤凰 栖息 称为 碧鸡山 美丽 少女 仰卧 滇池 青丝 卧佛 睡美人 大型 森林公园 众多 名胜古迹 风景 名胜区 华亭寺 太华寺 三清 龙门 聂耳 山麓 普贤 杨升庵 风景点,"[(2, 0.9888412)]",2
