title,production,URL,content,clearn_comment
Castello Banfi Centine Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+centine+tuscany+igp+italy/1/hong+kong,Very nice!  Great price at Costco. ,nice price costco
Castello Banfi Centine Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+centine+tuscany+igp+italy/1/hong+kong,"Bought at Costco on sale for 8.99.
Really really good!",bought costco sale
Castello Banfi Centine Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+centine+tuscany+igp+italy/1/hong+kong,Value for money,money
Castello Banfi Centine Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+centine+tuscany+igp+italy/1/hong+kong,medium to full bodied easy drinking. ,medium bodied easy drinking
Castello Banfi Centine Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+centine+tuscany+igp+italy/1/hong+kong,Outstanding QPR ,outstanding qpr
Castello Banfi Centine Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+centine+tuscany+igp+italy/1/hong+kong,Great value for a $12 bottle,bottle
Castello Banfi Centine Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+centine+tuscany+igp+italy/1/hong+kong,Really great value Tuscan ,tuscan
Castello Banfi Centine Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+centine+tuscany+igp+italy/1/hong+kong,"3.5 Maybe buy again <$10.00.  Nice aroma, flavorful, but hard tannins mask flavor.",buy nice aroma flavorful hard tannin mask flavor
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
See score for this and 1 more vintages with a ",score vintage
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Open and radiant in the glass offering notes of raspberries, currants, cherries, lemon peel and guaranà. Full bodied, rounded tannins and a really tasty, savoury finale. Drink now.                                    ",radiant glass offering note raspberry currant cherry lemon peel guaran bodied rounded tannin tasty savoury finale drink
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Made predominantly with Sangiovese, this has pretty aromas of wild berries and violet. Light-bodied and easygoing, the palate offers juicy strawberry, tart cherry and a hint of spice alongside pliant tannins. Drink now. Kerin O’Keefe                                    ",sangiovese pretty aroma wild berry violet lightbodied easygoing palate offer juicy strawberry tart cherry hint spice alongside pliant tannin drink kerin keefe
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Leuchtendes Rubinrot. In der Nase von mittlerem Ausdruck, zart nach Erdbeeren und Butterkeksen, im Nachklang nach roter Paprika und weißem Pfeffer. Am Gaumen kompakt, mit klarer Frucht und zart wahrnehmbarem Tannin, in Ansatz und Verlauf saftig.                                    ",leuchtendes rubinrot der nase von mittlerem ausdruck zart nach erdbeeren und butterkeksen nachklang nach roter paprika und wei em pfeffer gaumen kompakt mit klarer frucht und zart wahrnehmbarem tannin ansatz und verlauf saftig
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Open on the nose showing notes of strawberries, red plums and lemon rind blended with hints of white stone dust. Medium bodied, rounded tannins with no edges and a classic finale, a little austere, distended and harmonic. Drink now or hold.                                    ",nose note strawberry red plum lemon rind blended hint white stone dust medium bodied rounded tannin edge classic finale austere distended harmonic drink hold
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Wow! Sentori chiari e vivi di fragole, ciliegia, mandorle e succo di arancia. Corpo medio pieno, tannino soffice e poco estratto e finale caldo ed avvolgente. Bevi ora o invecchia.                                    ",wow sentori chiari vivi di fragole ciliegia mandorle succo di arancia corpo medio pieno tannino soffice poco estratto finale caldo avvolgente bevi os invecchia
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Leuchtend Rubin. In der Nase etwas verschlossen, zarte Waldfrüchte. Am Gaumen saftig mit leicht griffigem Tannin, mittlere Länge, im Nachhall weitmaschig.                                    ",leuchtend rubin der nase etwas verschlossen zarte waldfr chte gaumen saftig mit leicht griffigem tannin mittlere nge nachhall weitmaschig
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Leuchtendes Rubinrot mit funkelndem Kern. In der Nase nach reifen Himbeeren, getrockneten Tomaten und leichte Töne vom Rauch. Am Gaumen ausgewogen und fruchtsüß, schöne Balance, endet im Finale saftig und klar.                                    ",leuchtendes rubinrot mit funkelndem kern der nase nach reifen himbeeren getrockneten tomaten und leichte ne vom rauch gaumen ausgewogen und fruchts sch ne balance endet finale saftig und klar
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Juicy and easygoing, this simple red offers flavors suggesting ripe dark-skinned berry and hints of culinary spice. It's round and ready, with soft tannins. Drink soon. Kerin O’Keefe                                    ",juicy easygoing simple red offer flavor suggesting ripe darkskinned berry hint culinary spice round ready soft tannin drink kerin keefe
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Bright berry fruit and a thin, crisp finish characterize this easy-drinking Chianti Classico. It delivers bright aromas of violet, raspberry and forest bramble.                                    ",bright berry fruit thin crisp finish characterize easydrinking chianti classico delivers bright aroma violet raspberry forest bramble
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Made fromSangiovese andother red grapes, this pretty wine has a bright fragrance of red berries and a hint of violet. The straightforward palate offers sour cherry and hints of cinnamon spice. Simple but well made, it's thoroughly enjoyable and will work well with everyday fare, from pizza to barbecued meats.                                    ",fromsangiovese andother red grape pretty wine bright fragrance red berry hint violet straightforward palate offer sour cherry hint cinnamon spice simple enjoyable everyday fare pizza barbecued meat
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
This young wine has aromas of violet and forest floor, while the palate reveals ripe strawberry and cherry flavors. Forward, easygoing and approachable now, so enjoy soon.                                    ",wine aroma violet forest floor palate reveals ripe strawberry cherry flavor forward easygoing approachable enjoy
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
From the heart of Tuscany's best winemaking zone, this ruby-red wine delivers red fruit, cherry, almond skin and light spice. It's simple, fresh and clean.                                    ",heart tuscany winemaking zone rubyred wine delivers red fruit cherry almond skin light spice simple fresh clean
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Here is a very attractive Chianti Classico from Banfi (of Brunello di Montalcino fame) with a rich bouquet of cherry, wild berry and exotic spice. It is a delicate wine with background shadings of Spanish cedar and root beer that linger on the finish.                                    ",attractive chianti classico banfi brunello di montalcino fame rich bouquet cherry wild berry exotic spice delicate wine background shading spanish cedar root beer linger finish
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
(2006) Castello Banfi's 2003 is a blend of 90 per cent Sangiovese with 10 per cent of Canaiolo/Colorino. It spends a relatively short three months in Slavonian oak, but the initial impression on the nose is of spicy, cedary, tobacco and toast, though a fine, pure, cherry-fruited concentration begins to show throw. On the palate there's a slightly raw edge to this wine, but it has good fruit and a creamy ripeness in the mouth, with soft, generous tannin structure and just enough acidity to balance.                                    ",castello banfis blend cent sangiovese cent canaiolo colorino spends short month slavonian oak initial impression nose spicy cedary tobacco toast fine pure cherryfruited concentration throw palate raw edge wine fruit creamy ripeness mouth soft generous tannin structure acidity balance
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
A basic wine that's in proportion. The bouquet offers bacon, menthol and rubber along with nuances of espresso and modest complexity. Boysenberry and blackberry flavors carry notes of cinnamon and vanilla, while the feel is soft yet substantive. Not a thriller, but eminently drinkable.                                    ",basic wine proportion bouquet offer bacon menthol rubber nuance espresso modest complexity boysenberry blackberry flavor carry note cinnamon vanilla feel soft substantive thriller eminently drinkable
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
(2002) A lovely warmth of briarwood and tobacco on the nose over cherry fruit. Lots of crisp acidity on the palate, with keen-edged cherries and a light-bodied juiciness. Savoury, with elegant length, this is a modern but restrained style that is solid, but doesn't really excite.                                    ",lovely warmth briarwood tobacco nose cherry fruit lot crisp acidity palate keenedged cherry lightbodied juiciness savoury elegant length modern restrained style solid excite
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
(2001) Lots of creamy, ripe fruit here thats much more direct and lush, plenty of blackcurrant and black cherry, hints of chocolate and rich, sweet plum. Lovely drinking too, with graceful tannins and good fruit. Very easy to drink, but classy.                                    ",lot creamy ripe fruit direct lush plenty blackcurrant black cherry hint chocolate rich sweet plum lovely drinking graceful tannin fruit easy drink classy
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"
Frutti blu come mirtilli selvatici e ribes neri invadono la scena primaria. Cioccolato fondente, noci tostate e chicchi di caffè sono i protagonisti del profilo secondario. Al palato, corpo pieno, tannini da addomesticare ed un finale leggermente vuoto dal centro palato in poi. Meglio dal 2025.                                    ",frutti blu mirtilli selvatici ribes neri invadono la scena primaria cioccolato fondente noci tostate chicchi di caff sono protagonisti del profilo secondario al palato corpo pieno tannini da addomesticare finale leggermente vuoto dal centro palato poi meglio dal
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,"Fantastic! Complex, yet smooth.",fantastic complex smooth
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,annata 2017 godile,annata godile
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,Mild,mild
Castello Banfi Chianti Classico DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+docg+chianti+cls+tuscany+italy/1/hong+kong,I love this smooth Chianti.,love smooth chianti
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Bright ruby red. After candle wax, precious wood, rubbed blackberries and cassis on the nose, sealing wax, undergrowth. On the palate a slight wood overhang and tight earthy tannin, dark core and course, seems very extracted, n the finish then unfortunately some drying wood tannin.                                    ",bright ruby red candle wax precious wood rubbed blackberry cassis nose sealing wax undergrowth palate slight wood overhang tight earthy tannin dark core extracted finish drying wood tannin
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Open and decidedly intriguing in the primary profile alternating notes of raspberries, currants, wild myrtle, guaranà, withered linden blossom, lemon juice, pomegranate, white pepper and cut grass. Full bodied, well polymerized tannins and a finale that lengthens gracefully although a little slim. Better from 2025.                                    ",decidedly intriguing primary profile alternating note raspberry currant wild myrtle guaran withered linden blossom lemon juice pomegranate white pepper cut grass bodied polymerized tannin finale lengthens gracefully slim
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
See score for this and 6 more vintages with a ",score vintage
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Aromas of underbrush, toasted nut, violet and eucalyptus mingle with a whiff of tobacco. The tobacco note follows through to the full-bodied, velvety palate, along with prune, dried cherry and licorice. Taut, fine-grained tannins provide support. Drink 2024–2031. Kerin O’Keefe                                    ",aroma underbrush toasted nut violet eucalyptus mingle whiff tobacco tobacco note fullbodied velvety palate prune dried cherry licorice taut finegrained tannin provide support drink kerin keefe
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Dunkel leuchtendes Rubinrot. In der Nase satte Beerenfrucht nach Waldbeeren und Brombeeren, ein Hauch Blutorange, dunkles Leder, im Nachhall nach Unterholz und satter Würze. Öffnet sich am Gaumen mit sattem, kraftvollem Tannin, viel reife Waldbeerfrucht im Kern, noch jung, wird sehr gut reifen.                                    ",dunkel leuchtendes rubinrot der nase satte beerenfrucht nach waldbeeren und brombeeren ein hauch blutorange dunkles leder nachhall nach unterholz und satter rze ffnet sich gaumen mit sattem kraftvollem tannin viel reife waldbeerfrucht kern noch jung wird sehr gut reifen
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Extremely fascinating showing notes of calendula, gorse, linden blossom, camphor and cut cedar. There's more in the background with the alternation between walnut husks, green tea leaves and rosemary which in a subtle yet essential way give a mediterranean imprint to the matrix. Medium to full bodied, tannins rigid at the moment which show tension and a grumpy character and a tight finale of impressive length. A wine projected to age over time, it will need a long time to truly come out with all of its expressitivity. Better from 2025.                                    ",extremely fascinating note calendula gorse linden blossom camphor cut cedar background alternation walnut husk green tea leaf rosemary subtle essential mediterranean imprint matrix medium bodied tannin rigid moment tension grumpy character tight finale impressive length wine projected age time time expressitivity
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Aromas of underbrush, leather and tobacco form the nose along with whiffs of oak-driven spice. Full bodied and linear, the palate features dried cherry, roasted coffee bean, spearmint and licorice alongside tightly knit, close-grained tannins that clench the finish. Kerin O’Keefe                                    ",aroma underbrush leather tobacco form nose whiff oakdriven spice bodied linear palate feature dried cherry roasted coffee bean spearmint licorice alongside tightly knit closegrained tannin clench finish kerin keefe
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Dark ruby with garnet. On the nose rich cherries, wild berry jam, a breath of bitter chocolate, noble wood. On the palate amazingly fresh, with clear fruit, stretches out with a great fan, also tense, with drive, coherent in itself, long finish.                                    ",dark ruby garnet nose rich cherry wild berry jam breath bitter chocolate noble wood palate amazingly fresh fruit stretch fan tense drive coherent finish
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Solid and centred offering scents of wet geraniums, hot asphalt, crushed leaves, cut ginger and dog rose. Impressive secondary factors in the background give notes of crushed oranges, white pepper and juniper berries. Medium to full bodied, slightly rigid tannins at the moment which will distend over time and a tight, vibrant finale that lasts forever is its main weapon. Better from 2022.                                    ",solid centred offering scent wet geranium hot asphalt crushed leaf cut ginger dog rose impressive secondary factor background note crushed orange white pepper juniper berry medium bodied rigid tannin moment distend time tight vibrant finale last forever main weapon
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Amarene, nocciola e noci tritate in questa Riserva 2013. Corpo pieno, tannino morbido e finale semplice. Bevi ora.                                    ",amarene nocciola noci tritate questa riserva corpo pieno tannino morbido finale semplice bevi os
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Klare Frucht-Veilchenaromatik; kompakter Bau mit rassigen Tanninen, hat Kraft und Länge bis ins dezent vom Holz unterstützte Finale. Macht Spass.                                    ",klare fruchtveilchenaromatik kompakter bau mit rassigen tanninen hat kraft und nge bi in dezent vom holz unterst tzte finale macht spa
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Aromas of pipe tobacco, ripe plum, underbrush and a whiff of new leather lead the way on this firmly structured red. The full-bodied palate shows raspberry compote, tart cranberry, star anise, sage and espresso alongside tight close-grained tannins that give the finish grip. Drink 2021–2030. Kerin O’Keefe                                    ",aroma pipe tobacco ripe plum underbrush whiff leather lead firmly structured red fullbodied palate raspberry compote tart cranberry star anise sage espresso alongside tight closegrained tannin finish grip drink kerin keefe
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Tiefdunkles Rubinrot. Dunkelbeerige Nase nach satter Cassis und reifen Holunderbeeren, dann Kaffeesatz und malzige Aromen. Am Gaumen satt und dunkelbeerig, öffnet sich auf weitmaschigem Tannin, trocknend, im Finale harsch.                                    ",tiefdunkles rubinrot dunkelbeerige nase nach satter cassis und reifen holunderbeeren dann kaffeesatz und malzige aromen gaumen satt und dunkelbeerig ffnet sich auf weitmaschigem tannin trocknend finale harsch
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Underbrush, pipe tobacco, leather, scorched earth and dark culinary-spice aromas meld together in this full-bodied red. The savory, structured palate delivers baked plum, juicy black cherry, vanilla and star anise framed in fine-grained tannins. Drink 2020–2032.                                    ",underbrush pipe tobacco leather scorched earth dark culinaryspice aroma meld fullbodied red savory structured palate delivers baked plum juicy black cherry vanilla star anise framed finegrained tannin drink
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Aromas suggesting ripe plum, exotic spice, blue flower and a whiff of pipe tobacco take shape in the glass. The full-bodied palate doles out ripe black cherry, raspberry, vanilla and a hint of star anise while velvety tannins give it a polished feel. An espresso note signals the close. Drink 2018–2026.                                    ",aroma suggesting ripe plum exotic spice blue flower whiff pipe tobacco shape glass fullbodied palate dole ripe black cherry raspberry vanilla hint star anise velvety tannin polished feel espresso note signal close drink
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Frisches Beerenbouquet, auch feine kräuterwürzige Noten, spürbare Sandelholznoten; im Mund kompakt, kernig, Tannine und die Säure sind balanciert, frisches Fruchtfinale. Für Freunde des modernen Brunello-Stils.                                    ",frisch beerenbouquet auch feine kr uterw rzige noten sp rbare sandelholznoten mund kompakt kernig tannine und die ure sind balanciert frisch fruchtfinale freunde de modernen brunellostils
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Dark garnet with bricking. Captivating nose of mild spices, dried vegetal, tobacco and a touch of coffee. Velvety, concentrated, profound and powerful palate with magnificent aromas recalling the nose. Faint firmness still yet very harmonious. A superlative wine.                                    ",dark garnet bricking captivating nose mild spice dried vegetal tobacco touch coffee velvety concentrated profound powerful palate magnificent aroma recalling nose faint firmness harmonious superlative wine
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
The nose is still a bit shy but eventually reveals underbrush, ripe plum and whiff of dark spice. The firmly structured palate delivers mature black cherry, clove, licorice and a hint of tobacco framed in densely packed, fine-grained tannins that need to unwind. Drink 2020–2030.                                    ",nose bit shy eventually reveals underbrush ripe plum whiff dark spice firmly structured palate delivers mature black cherry clove licorice hint tobacco framed densely packed finegrained tannin unwind drink
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
The nose is fine, elegant and aromatic. It reveals notes of blackberry and cherry liqueur associated with fine notes of mocha, sweet spices and slight notes of tobacco. The palate is fruity, mineral and offers elegance, tension and a beautiful dense, fleshy and silky matter. In the mouth this wine expresses notes of blackberry, cherry cream and slight notes of black cherry associated with touches of licorice and dark chocolate. Tannins are fine, slightly dry and quite present. Good length and persistence. A nice wine!                                    ",nose fine elegant aromatic reveals note blackberry cherry liqueur fine note mocha sweet spice slight note tobacco palate fruity mineral offer elegance tension beautiful dense fleshy silky matter mouth wine express note blackberry cherry cream slight note black cherry touch licorice dark chocolate tannin fine dry length persistence nice wine
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Garnet just starting to change colour. Mature nose of morello cherry, mocha, mild spices, herbs and subtle exotic wood. Soft attack, delicious, silky, robust palate generously releasing aroma. Firm finish. Splendid. Still an adolescent wine.                                    ",garnet starting change colour mature nose morello cherry mocha mild spice herb subtle exotic wood soft attack delicious silky robust palate generously releasing aroma firm finish splendid adolescent wine
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
This firmly structured wine opens with toasted aromas, baked plum, fennel and a licorice note. The palate offers dried cherry, fig, roasted coffee bean and anisette alongside bracing tannins. Drink through 2020.                                    ",firmly structured wine toasted aroma baked plum fennel licorice note palate offer dried cherry fig roasted coffee bean anisette alongside bracing tannin drink
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Schwarzkirscharomatik, Noten von Nougat und Tabak, das Holz noch präsent. Stoffige Textur, satt und dicht, besitzt viel Fülle und Rasse und frisches Tannin, endet fruchtbetont auf Noten von Waldbeerconfit und Lakritze. Rassiger moderner Wein mit komplexer Struktur.                                    ",schwarzkirscharomatik noten von nougat und tabak da holz noch pr stoffige textur satt und dicht besitzt viel lle und rasse und frisch tannin endet fruchtbetont auf noten von waldbeerconfit und lakritze rassiger moderner wein mit komplexer struktur
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
This structured wine opens with aromas that recall underbrush, blue flower, mature black plums, balsam and a whiff of leather. The palate delivers black cherry sweetened with vanilla, toasted oak, espresso and chocolate alongside bracing tannins. Drink 2015–2020.                                    ",structured wine aroma recall underbrush blue flower mature black plum balsam whiff leather palate delivers black cherry sweetened vanilla toasted oak espresso chocolate alongside bracing tannin drink
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Riserva Poggio alle Mura really delivers the goods with a dark garnet appearance and huge aromatic intensity that comes forth as dried fruit, cassis, prune, cola, ginger, cedar and licorice. The wine shows complexity and balance with endnotes of sweet spice and dark berry. This is a rich, plush and velvety Brunello that will be ready to drink in just a few brief years.                                    ",riserva poggio alle mura delivers dark garnet appearance huge aromatic intensity dried fruit cassis prune cola ginger cedar licorice wine complexity balance endnotes sweet spice dark berry rich plush velvety brunello ready drink
Castello Banfi Poggio alle Mura Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"Excelente vino, excelente añada!!! ",excelente vino excelente ada
Castello Banfi 'Cum Laude' Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+conn+laudes+st+antimo+tuscany+italy/1/hong+kong,"
Succoso e ben dinamico nel profilo sensoriale alterna note di ciliegie, buccia di limone, fiori di acacia e petali di rosa. Corpo medio, tannini soffici di grana fine ed un finale integro e deciso che chiede di tronare al calice. Ottima espressione made in Montalcino. Bevi ora.                                    ",succoso ben dinamico nel profilo sensoriale alterna note di ciliegie buccia di limone fiori di acacia petali di rosa corpo medio tannini soffici di grana fine finale integro deciso che chiede di tronare al calice ottima espressione montalcino bevi os
Castello Banfi 'Cum Laude' Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+conn+laudes+st+antimo+tuscany+italy/1/hong+kong,"
Aromas of black-skinned berry, sandalwood and mocha shape the nose on this medium-bodied red. A blend of Sangiovese, Cabernet Sauvignon, Merlot and Syrah, the savory palate offers dried black cherry, tobacco and espresso alongside polished tannins. Kerin O’Keefe                                    ",aroma blackskinned berry sandalwood mocha shape nose mediumbodied red blend sangiovese cabernet sauvignon merlot syrah savory palate offer dried black cherry tobacco espresso alongside polished tannin kerin keefe
Castello Banfi 'Cum Laude' Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+conn+laudes+st+antimo+tuscany+italy/1/hong+kong,"
Bright ruby red. Shows on the nose beautiful nuances of red berry, caramel sweets in the background. On the palate fine cassis, shows nice spice, compact tannin, balanced.                                    ",bright ruby red nose beautiful nuance red berry caramel sweet background palate fine cassis nice spice compact tannin balanced
