内容,主题概率,主题类型
"
本人于2021年4月在天津打了新冠疫苗的腺体疫苗第一针（康希诺生物），现在已经快满一年了，需要再打加强针。   
  但是由于天津也有疫情，沧州也有疫情，不能随意乘车，而且也不再在天津工作！所以想在本地河间打新冠疫苗加强针！  可是询问了多处加强针注射点都只有灭活疫苗的加强针，并没有腺体疫苗加强针，医护人员说也不能混打！
在沧州河间市本地宝上也无法预约上这个针，请问康希诺腺体疫苗加强针什么时间才有？
去哪里预约？什么时候能打？我前面打的康希诺也快满一年了，满一年能不能混打其他的？","[(2, 0.970377)]",2
我第一针新冠疫苗是康希诺，现在找不到哪打康希诺加强针，询问疫苗注射的医生说不能混打其他疫苗加强针。我想知道康希诺是否需要打加强针?需要的话打几次加强?哪里能打?,"[(0, 0.018627858), (1, 0.9425175), (2, 0.01999872), (3, 0.018855896)]",1
"尊敬的张市长，您好。
小孩快3周9个多月了，住在田家庵区，新冠疫苗第一针2月16日已打，期间小宝宝由于感冒咳嗽一直未接种第二针。现在由于疫情停止接种新冠疫苗了，小宝宝第一针和第二针接种最长间隔8周快到了。咨询市卫健委平台，电话里很认真的回复了我，由于我在田区洞山街道居住，让我关注“田家庵发布”联系田区卫健委，建议21—56天打完。之后我联系田区卫健委，让我具体在联系市卫健委，因为没有接到可以注射的通知。
对这样的情况，能否特殊对待安排解决下？
疫情期间，给我们生产生活带来了很大影响，但同时也看到在这座充满爱和温暖的城市里，医护人员、志愿者、党员们奔赴一线，逆行前行。期待疫情早日结束，淮南加油！","[(1, 0.97456825)]",1
本人新冠疫苗第三针未接种，却显示在路南区女织寨镇卫生院已接种，我与女织寨镇卫生院、镇政府、路南区防控办、市防控办联系并未给回复解决，导致我的宫颈癌疫苗不能按时接种，锁针本人并不知情，望领导给予帮助，希望早日解锁,"[(0, 0.9645341), (1, 0.012088757), (2, 0.012041181), (3, 0.011335924)]",0
本人由于工作原因需要去马来西亚，马来西亚入境需要填写新冠疫苗接种批次号，但是江苏省内接种的疫苗具体批次号我们个人无法在网上查询到，打电话给接种医院也打不通，事出紧急，实在没有办法了，希望相关部门的领导能够帮忙查询一下。此外，我想提一个建议，别的省份通过健康码之类的小程序查询疫苗接种信息都能查到批次号，江苏省是否也可以将批次号上传到疫苗接种信息上，有时候跨省接种疫苗也需要出示批次号，这样也更方便人民群众。谢谢。,"[(0, 0.7635948), (2, 0.21921691)]",0
我们6月初接到通知会在小区里接种第三针加强剂，当时去接种时是在废旧仓库，环境很差。从六月初接种后到现在已经40多天过去了，但今天在支付宝上还是查不到有关第三针的任何记录。群众现在很恐慌，到底接种的第三针加强剂是真是假。去年在疫苗指定地点接种的第一针和第二针都是一个礼拜都在支付宝查到了接种记录。现在啥凭证也没有，也查不到。,"[(3, 0.97100663)]",3
我婆婆已接种完三针新冠疫苗，均在哈市依兰县接种，但龙江健康码查不到任何接种信息，一同接种疫苗的我公公健康码信息均可查到，不知是什么原因，应该去哪个部门做更正？,"[(0, 0.01425534), (1, 0.0144442925), (2, 0.014439059), (3, 0.9568613)]",3
尊敬的张市长您好，我是包头市东河区的居民，最近国家下发政策在新冠疫苗加强针的选择上居民可以自主选择普通加强针和序贯加强两种不同方式的接种，我自己想接种序贯加强，我在东河区政府官方公众号“今日东河”上看到了各个街道卫生服务中心可服务范围和联系电话，而且在公告中让接种疫苗的市民接种前提前打电话咨询。我给家附近的几个街道社区卫生服务中心打电话始终无人接听，包括：财神庙街道，回民街道，南圪洞街道。给和平路街道、河东街道打电话工作人员表示没有序贯加强，不了解此情况。自己很想尽快接种第三针，但是在接种过程中却发现了一些街道的卫生服务中心服务意识差，相关精神没有了解掌握的情况。烦请张市长可以协调，告诉我哪里可以打序贯加强针。,"[(2, 0.9744815)]",2
深圳市南山区、福田区、罗湖区，龙华区等地，出现多数新冠疫情确诊病例，目前深圳市内共计有数十个中、高风险地区，请问7月23日的广东省事业单位考试还能如期进行吗？是否会延期推迟？,"[(0, 0.014390636), (1, 0.014479361), (2, 0.014559459), (3, 0.95657057)]",3
自己亲属（70岁以上老年人）未曾接种过新冠疫苗，近期去接种疫苗被告知已三针全过程完成接种（已在国家政务服务平台查询接种纪录确认系统显示已完成接种），其身份证件并未遗失，想问清楚疫苗接种流程中哪个环节出了问题导致不需要本人在场且无需有效身份证件就可以多次上报已接种数据。请协助查询并告知详细接种信息及接种点。,"[(1, 0.97455674)]",1
领导，你好，我就是一个普通的老百姓，让我遇到一个非常让人气愤的事，请领导给百姓做主，撑腰。我家老人身患脑血栓，因为身体原因没注射过新冠疫苗，但是听医护人员说可以注射，前天我们十分费劲的把老人领到注射点儿，但是显示我们已经三针已经注射完成，但是老人真的没有注射过，为什么会有注射记录啊？请领导为我们讨个说法，谢谢,"[(1, 0.9715368)]",1
领导好！请问，目前对新冠疫情的密接及次密接人员的认定标准是什么呢？认定为密接、次密接是否有时间规定（比如外省有相关条文：密接的定义为：疑似病例和确诊病例症状出现前2天开始，或无症状感染者标本采样前 2 天开始，与其有近距离接触但未采取有效防护的人员。次密接的判定原则参照密接。）我市是否也有相应的相关政策?期待您回复。,"[(2, 0.97462964)]",2
国内很多城市已经启动了新冠疫苗的序贯接种工作。我本人符合已经发布的序贯接种条件，我想序贯接种康希诺疫苗，但北京市康希诺的接种点很少，仅有的几个经咨询目前也不开展序贯接种。请问北京市何时启动开展序贯接种工作？,"[(0, 0.015243347), (1, 0.015453861), (2, 0.9536974), (3, 0.01560534)]",2
我妈妈在苏州打了新冠疫苗打了两针，现在去打第三针，医院非要要疫苗批号，到处查也查不到，工作人员只说要，也不给帮忙查，也不给打，他也不会查就让自己想办法查，现在怎么都查不到，这样第三针就不打了？,"[(0, 0.018877601), (1, 0.018467624), (2, 0.94367677), (3, 0.018977992)]",2
市长：你好！我于4月13日从广州天河区（低风险地区）来邕出差，很配合咱们来邕的防疫政策，精准防控，不放松防疫，不过度防疫。目前在集中隔离点，我只是希望能执行最新4月10日的桂新冠防指办文件，文件中二（二）1.天河区、越秀区返桂来桂人员（在没有调整有中高风险地区之前）。（1）抵桂不足14天的。统一进行7天集中隔离医学观察（纳入管理后每天做1次核酸检测）+7天居家健康监测（第2、4、、7天各进行1次核酸监测）。来邕后每天核酸检测都是阴性。望领导给予支持。万分感谢。,"[(0, 0.97428834)]",0
 进入5月份很多地方3至17岁儿童完成新冠疫苗第二针接种即将满5个月，请问孩子们需要第三针加强免疫吗？如果需要，是用灭活疫苗还是其他疫苗序贯免疫？如果接种，如何组织？是参照前两针执行吗？请给出明确指示。谢谢！,"[(0, 0.011669088), (1, 0.011810693), (2, 0.96491265), (3, 0.011607556)]",2
双鸭山市松江大厦核酸检测不承认全国通用码，硬性只认可龙江健康码对市民检测出行造成巨大不便,"[(0, 0.01535563), (1, 0.015146299), (2, 0.954003), (3, 0.015495051)]",2
省委书记你好，我是滨州市的农民，现在我们这里因为疫情，城市封闭，村村封闭。这本是好事，但要保障人民群众的基本生活物资供应才行。现在，超市关门，市场关闭，我们的米面蔬菜等基本生活物资都快没了。希望政府重视，防疫也要防止偏激过度,"[(0, 0.97319025)]",0
您好，领导，本人2021年在尚义县石井乡工作的时候在石井乡卫生院接种了2次新冠疫苗，2022年1月份因本人工作调动，第三针新冠疫苗未在河北省接种，但本人在河北健康码和国务院疫苗接种库内均能查出已接种第三针新冠疫苗，请领导帮忙核实下，本人未接种第三针新冠疫苗怎么会显示已接种。,"[(0, 0.013002377), (1, 0.01295827), (2, 0.16319366), (3, 0.8108457)]",3
最近全国多地新增本土病例，疫情防控形势严峻复杂，为此国家相关部门启动了新冠疫苗序贯加强免疫。我半年前接种了2次科兴疫苗，现在希望可以接种智飞龙科马的重组蛋白疫苗或康希诺的腺病毒载体疫苗进行序贯加强免疫。但经过咨询部分疫苗接种点，均称并未得到相关通知。请问北京市是否已启动序贯加强免疫，哪里可以接种。如果尚未启动，请问何时启动。谢谢！,"[(1, 0.9746104)]",1
领导您好，百忙之中打扰你，因为本人遇到了现在没法解决的问题，想您求助。我于2021年6月，在济南市中心医院建筑新村办事处临时接种点，接种了第二针新冠疫苗，时间约为5:00左右，此后一直到22年1月8日，都没有显示接种记录，我打过12345，打过历下区疾控电话，历下疾控说并没有我的记录，我也不清楚怎么回事，希望领导协助，帮忙解决这个问题，原始记录哪里可以查，如果是人工操作，误删也是有可能的。目前加强针已打，但是显示为第2针次。下面1张照片，是我同事的疫苗截图，我们时间相差不超过2天。希望领导尽快帮我查下原始记录，证明我已经打过第二针。,"[(2, 0.9746399)]",2
"
开平区税钢卫生私自锁定新冠疫苗第2针，在本人不知情的情况下，导致第2针疫苗接种不上，沟通1个月诊所不理会，请求帮助。
卫生所全称是：唐山市开平区税务庄街道办事处唐钢第一第二社区卫生服务站","[(0, 0.9699963), (2, 0.010041834), (3, 0.010010089)]",0
西安市一般前天晚上短信通知第二天核酸检测时间为早6点到12点，鄠邑区东城花园的核酸一般10点就结束了，早上出去办个事回来就做不了了，经常导致漏做，给小区居民造成不便，问下这个是什么原因,"[(0, 0.9633369), (1, 0.012379547), (2, 0.0120497355), (3, 0.012233821)]",0
书记您好:我昨天下午接到通知说我于3月15日在DR6551航班上为次密接触者，接照时间要求应该7+7管理，这应从接触开始算，可我这边防控中心说从昨开始还要酒店隔离， 麻烦您帮解答一下，谢谢！,"[(0, 0.96056384), (1, 0.013059106), (2, 0.013108984), (3, 0.01326807)]",0
"背景：第一、二针是在徐州接种的，现在人在西安，想在西安打加强针，问题：接种时需要疫苗的批次，但是在网上无法查询到疫苗批次，当时打完疫苗的纸质档已遗失，西安这边打不了加强针
期望：能否支持网上查询批次号","[(0, 0.017557595), (1, 0.017191114), (2, 0.94803435), (3, 0.01721693)]",2
当前工厂都要求48小时核酸报告才能进入厂区，就要三天两检。但医院只采用单管检测，需要33元。为什么不可以开展混检?这样只要8元，极大的降低的我们的检测费用，,"[(0, 0.9483453), (1, 0.017165761), (2, 0.017515088), (3, 0.01697388)]",0
新冠疫苗第三针在唐山市路北区河北路街道办事处社区卫生服务中心显示被打，多次与河北路街道办事处和河北路社区卫生服务中心工作人员沟通解决此事未果，对方均表示解决不了，投诉到唐山市12345也未果，询问河北省卫健委，答复是找所属社区医院解决问题， 至今没有解决问题，现投诉无门，想求助领导如何解决此事，谢谢。,"[(2, 0.97360307)]",2
"市长您好
    我，实名帮助一个朋友。叫东*，他在北京市丰台区做保安工作。但是，一直无法接种新冠疫苗，无法做核酸检测。希望可以在丰台区六里桥附近，接种新冠疫苗。谢谢
","[(0, 0.9507165), (1, 0.01622044), (2, 0.01685363), (3, 0.016209425)]",0
近期，沈阳众信供热有限公司供暖质量非常差劲，白天最高温度只有17℃，晚上更冷。在新冠肆虐的寒冬，家里老人和孩子确实受不了，诚挚期盼政府领导能够重视，让供热环境好起来，保障大家度过新冠下的冬天，翘首企盼。,"[(0, 0.97317016)]",0
尊敬的领导，您好，我是重庆大学城读书即将参加2022年专升本考试的学生，由于重庆市的新冠就目前的形式暂时相对稳定，经过医疗人员政府和相关机构以及市民的共同努力下，新冠得到有效的控制，而在这即将到来的专升本考试，将会有三万多人的参考，这三万多人不仅仅只有重庆市民还会加入其他省份的学生，春季本是多重疾病的高发阶段，加上新冠也本是空气等多种方式传播，在人口相对聚集的场所会更加严重，因此在这刚刚痊愈的新冠形式下我认为对目前专升本考试时间的规定未风险太大，经过2020的新冠斗争已给我们深刻教训，由此我建议2022年专升本考试时间可以适当延长调整，在整个形式完全稳定的情况下再进行开展，以确保每一位学生的安全，市民的安全，社会的安全乃至重庆市的安全。我代表参考学生向您以诚挚的感谢，感谢您能在百忙之中阅读此信息，若有言语粗鄙不雅之处还请原宥！,"[(2, 0.9745034)]",2
我是天津市宝坻区居民，现居住在宝坻城区自购房内，工作也在宝坻城区，由于第一针新冠疫苗是在户籍所在地的乡镇医院接种，咨询过户籍地医院新冠疫苗接种处后表示可以直接在城区就近接种点接种，到了城区接种点后工作人员以第一针在户籍处接种为由拒绝为我接种新冠疫苗，为何在天津市宝坻区本地城区有房，已经在城区定居很长时间了，还要舟车劳顿专程请假的回户籍地接种疫苗？,"[(0, 0.97480214)]",0
建议陕西一码通新增灰码政策：1.灰码持有者不得出入公共场合，不得乘坐公交，地铁，大巴等市内交通工具；2.外省回来人员三日内需做两天核酸呈阴性才可变为绿码；3.本省常住居民需得定时（五天一次或者一周两次）主动做核酸才能保持绿码，否则也变灰码。,"[(0, 0.97494525)]",0
爱人是城南中心小学教师，4月3号疫情开始时就按照要求向社区报备，并居家隔离（住在市区）。我一直跟我爱人生活在一起，我本人也按照要求居家隔离，想请问，我这种情况可以出去做志愿者或者上班吗？,"[(0, 0.017641993), (1, 0.017912365), (2, 0.017675137), (3, 0.94677055)]",3
请问在曾经到访过中风险地区（停留2-3小时），未到过管控区和风控区，核酸检测阴性的人员是否需要集中隔离，如需集中隔离，需要隔离多长时间？,"[(0, 0.014007069), (1, 0.95861685), (2, 0.013840491), (3, 0.013535576)]",1
近期途径南京市，在下高铁后通过人工通道，南京却采用接触式测量体温的方式，而且未在检测一员后进行消毒就检测后一名旅客。目前新冠疫情还在防控过程中，这种人流密度极大的场所，还应该加强管理，避免新冠疫情扩张。谢谢您！,"[(0, 0.9686856), (1, 0.010577042), (2, 0.010517793), (3, 0.010219505)]",0
请问当前从北京返回内乡的新冠防疫政策如何？,"[(0, 0.037333027), (1, 0.037584044), (2, 0.88840127), (3, 0.03668168)]",2
"书记您好，百忙之中打扰您，只因本人遇到了自己无法解决的难题，向您求助。

我于2021年9月1日，在济南市兴旺家园门口流动车上，接种了第二针新冠疫苗，时间约为午后1:38-1:45之间。此后，一直到2022年3月15日，都查询不到自己的接种记录。

一是健康码上不显示第二针接种记录，二是我去医保大健康集团查询省内数据库，也未找到自己的接种记录。由此，推断出大致是负责接种医务人员，没有上传我的接种记录。

如今半年过去了，一是接种记录一直未显示，二是我去打加强针，被告知查不到第二针的记录，不能打。此事给我的生活和工作造成了极大困扰，希望能帮忙解决这个问题。

下附2张照片，是我与一同打第二针朋友的健康码截图，她的有记录，我的没有。希望尽快找到负责给我注射的医务人员，证明我打过了第二针，可以打加强针。
","[(2, 0.9745902)]",2
我市非职业合唱的参与主体是老年人，在室内（很多还在地下室）几十名老人从四面八方赶来连续几个小时不戴口罩、大口喘气、大声歌唱，极易发生呼吸系统传染病。建议在新冠疫情复杂严峻时期市、区防疫部门提出明确要求，禁止这类高危行为的发生。老年人文化活动本意在于促进老年人群身心健康，但这类并非国计民生的活动却可能造成危及老人健康与生命安全的严重后果。希望政府明确要求这些大中型合唱团体的主管单位或部门、文化馆、街道市民活动中心、社区文化活动室及饭店、宾馆等提供老年合唱场地的单位，严格约束这些行为，且疫情下暂不举办市、区、街道等各级成规模的合唱节、合唱比赛等活动，切实保护我市老年市民的健康，当好老年防疫的守护神。,"[(1, 0.9745682)]",1
沣东绿地新里城尔雅公馆2000年开始交付，2021年已全部交付。从开始交付至今不使用门禁。大门，单元门均不使用门禁，小区任何人可以随意进出，这几年新冠疫情始终没有消失，这种情形给小区三千多户业主的身心健康造成极大的伤害！为了抵御新冠疫情、为了业主们的身心健康和人身财产安全，请书记敦促解决为盼！谢谢！,"[(3, 0.97292936)]",3
"      请问核酸检测结果何时才能做到“秒出”？因为这样可以完全禁止阳性病例出现社会面的活动轨迹。如果不能，那可否考虑对机场、火车站、高铁站等所有入长关口的来长人员，采取“核酸检测”和“新冠抗原检测”相结合的方式？如此也可以杜绝新冠确诊病例有社会面的活动轨迹。
      还请领导抽空解答，谢谢！","[(0, 0.010449916), (1, 0.010457257), (2, 0.9688667), (3, 0.0102261165)]",2
"领导你好 本人在2022年2月8日打了第三针的新冠疫苗
辽事通码小程序查新冠疫苗接种记录查不到第三针
麻烦领导帮我核实一下
时间是2月8日打完的
地点是辽中浦东街道接种门诊
医院座机电话打不通 一时间不知道该找谁了","[(0, 0.010865498), (1, 0.010878001), (2, 0.011121738), (3, 0.9671348)]",3
领导你好，新冠疫苗没有接种过，查询却显示已接种过了。,"[(0, 0.043983214), (1, 0.043442775), (2, 0.86882675), (3, 0.0437472)]",2
请问现在于洪广场还可以打新冠疫苗第三针吗,"[(0, 0.04410414), (1, 0.052411843), (2, 0.8602144), (3, 0.04326965)]",2
陇南市西和县何坝镇安峪村，自来水从去年改造工程竣工后，隔三差五停水十几天已是常态，村民饮水困难。停水时间没人通知，反应停水问题无人过问，正值新冠疫情防控期间，村民到处拉水饮用，村民流动不利于对防控新冠疫情防控。望领导百忙之中抽出时间予以关注,"[(2, 0.9723339)]",2
"领导好：
             我是居住在成都双流的市民，突然发现我的天府健康通信息有剑阁县演圣镇卫生院的新冠疫苗接种记录，实际我是在成都接种的疫苗，演圣镇卫生院的接种记录是错误的，并且演圣镇错误的接种记录导致我在成都无法接种新冠疫苗第三针。请帮忙处理，谢谢！","[(0, 0.0125303455), (1, 0.012425158), (2, 0.012936094), (3, 0.9621084)]",3
阳泉事业编考试能不能线上考试。减轻新冠疫情发生可能性。,"[(0, 0.032768555), (1, 0.031888515), (2, 0.0321848), (3, 0.9031581)]",3
"孩子已经接种完两针新冠疫苗半年多，发现辽事通没有记录显示。
","[(0, 0.91861504), (1, 0.025957854), (2, 0.027743334), (3, 0.027683739)]",0
我系龙街汤村村民。由于知识城发展需要汤村村民积极全力支持，现汤村三旧改造拆迁完毕，在汤村建立了65周岁以上老人的安置中心，本人妈妈也在其中，所以也经常探望，在探望过程中得知汤村村老人安置中心差不多200人包括自己妈妈连第一针新冠病疫苗都未接种，据我现场看到的汤村村老人安置中心有一半以上老人行走靠拐杖，还有几位老人属于卧床无法行走的情况。我岳母是新龙镇人，现新龙镇也有老人安置中心，该镇可以上门到老人安置中心为老人接种新冠疫苗。希望本村也能上门给汤村村老人安置中心安排新冠疫苗接种。谢谢！,"[(0, 0.97504854)]",0
我代表唐山市路南区惠民园社区的一些居民向您反映，因为各自的原因疫苗第三针没有打，在本人不知情的情况下，被惠民道社区卫生服务中心于2022年7月14日全部登记已打。要求惠民道社区卫生服务中心，恢复我们合法的权利。,"[(0, 0.0146933915), (1, 0.60676426), (2, 0.36473587), (3, 0.013806494)]",1
你好，我之前打的康希诺疫苗，已经过去了一年整了，现在要打加强针在哪里能打，之前的疫苗接种证丢了，查不到批号，咨询了北京生物疫苗那边的工作人员，说是没有批号打不了，这个怎么办,"[(0, 0.018519837), (1, 0.018346423), (2, 0.94437045), (3, 0.01876326)]",2
建立核酸全免费的机制.多定点随时可做，愿检尽检，全民7天必须一次核酸，否则限制公共场所通行，特殊群体实现每天一次，或者两天一次的加密核酸,"[(0, 0.020609368), (1, 0.020049153), (2, 0.020200947), (3, 0.9391405)]",3
"逸仙路288弄3号楼从3月8日就开始隔离了，12号检测发现了无症状患者，现在要从14号再开始新一轮14天隔离，这每发现一个加14天是第一次听说，请问是哪里的政策，大家都按规定隔离无接触为什么还要加时。无尽无休止的隔离谁能承受。如果要加也希望按国家的7天政策，楼里有病人要复查去不了，有小公司的停业，有宠物被扔在楼道外面……种种不便，希望有一个准确清晰的政策，减少不必要的损失。希望意见能真正传达到领导的耳边。
","[(2, 0.97492486)]",2
你好，我之前第一针和第二针都是在广东接种的疫苗，接种的是深圳康泰的疫苗，请问绵阳可以接种到深圳康泰的第三针疫苗吗？在哪里可以接种？,"[(0, 0.023798618), (1, 0.9264612), (2, 0.025485838), (3, 0.02425434)]",1
"1、建议加强农村核酸检测的严谨性做到避免交叉感染(农村有很多的核酸检测人紧挨着人而且在空气不流通的环境进行核酸检测)
2、建议加强对外来人员的管理
3、望采纳意见","[(0, 0.01746698), (1, 0.017357998), (2, 0.94805247), (3, 0.017122582)]",2
你好，我是蓉西阳光小区居民，请问附近哪里可以接种新冠疫苗第三针？,"[(0, 0.029526211), (1, 0.029103955), (2, 0.91161036), (3, 0.029759469)]",2
"穿金路与波罗街交叉路口每天都有很多农民工聚集找活。大约有60多个人，就站在道路两边。
1、疫情期间，大量的人员聚集，严重违反了国家的防疫要求。一旦出现阳性新冠患者，大量的人员聚集会导致新冠病毒快速传播。
2、严重影响道路通行。
3、安全隐患大，如果出现路怒症司机可能会造成重大的伤亡事件。
请相关领导重视该问题。","[(0, 0.9721145)]",0
我居住在太湖路，接种完新冠疫苗第二针，多久可以接种第三针？,"[(0, 0.8992349), (1, 0.03258594), (2, 0.03508621), (3, 0.033092983)]",0
您好领导，我想咨询一下寒亭区卫生部门2岁小孩今年能否接种新冠疫苗？,"[(0, 0.03703253), (1, 0.037545644), (2, 0.8886551), (3, 0.036766693)]",2
三针新冠疫苗都打了 但是健康码一直是银边 应该是镶金边,"[(0, 0.04277303), (1, 0.86768687), (2, 0.04484391), (3, 0.044696167)]",1
我的孩子7岁，在幼儿园打了两针新冠疫苗，辽事通不显示，查询不到,"[(0, 0.030349245), (1, 0.028520115), (2, 0.9119788), (3, 0.029151855)]",2
咨询一下，大概什么时候安排中小学生接种第三针新冠疫苗？,"[(0, 0.03337865), (1, 0.033436317), (2, 0.8993101), (3, 0.033874888)]",2
请问成都市是否就新冠疫情是否对中小企业有没有房租减免的政策呢？,"[(0, 0.033710696), (1, 0.032440186), (2, 0.60952556), (3, 0.32432356)]",2
我的第三针新冠疫苗被锁定了，无法进行接种。个人身份信息详见备注区。,"[(0, 0.92040634), (1, 0.02595802), (2, 0.027261766), (3, 0.026373846)]",0
"建议以社区为单位建立新冠卫生站，专门隔离收治新冠病人。配备基础药物和医疗设备。
重症者由社区卫生站判断后，是否按照封闭流程转运至医院治疗。","[(0, 0.0120016765), (1, 0.9642283), (2, 0.011991032), (3, 0.011779034)]",1
尊敬的领导您好！本人于2022/12/9通过南京洲*人力资源有限公司进入南京栖霞诺唯赞医疗厂从事日结工作，后因在厂内感染新冠且症状较重无奈辞职就医。（工期12/9-12/16均有考勤记录）本人近一周向负责人索要拖欠的前三天工资和住宿押金，负责人刚开始还统计因感染新冠离职的员工并承诺12/28前结清工资，但后期并未兑现承诺，再次询问就开始各种踢皮球和已读不回。该公司拖欠工资一行为损害了劳动者基本权益，所以特向领导请求帮助。,"[(2, 0.97503006)]",2
长春应在医药用地范围内建设特效药产业园：专门生产让全世界疑难杂症的治愈或缓解痛苦的特效药，不仅含新冠特效药也不止于只治新冠的药。要充分利用国家医学中心落位长春天然优势，尽快研发出一批特效药物，依托吉大医学部的科研优势。在此六城联动之际，打好总体上升趋势的配合战。,"[(0, 0.97544414)]",0
"通州区永顺南街113号院11号楼有住户在家违法养鸡养鸭，新冠疫情期间增加了疾病控制的风险。
据国家《城市市容和环境卫生管理条例》以及《北京市市容环境和卫生条例》相关规定，属违法行为。
因邻居有老人居住，况且现在河南已出现禽流感疫情，北京市新冠疫情正在发生期间，该行为严重危害了公共卫生安全，恳请有关部门调查核实，并阻止违法行为发生。","[(3, 0.97412026)]",3
根据江北区8月21日发布的《关于开展健康码和新冠病毒疫苗接种记录“两码”联查的通告》居民小区和超市按照谁办（管理）谁负责的原则，全面实行健康码和新冠疫苗接种记录“二码”联查。然而江北区郭家沱街道山涧水岸小区门口和永辉超市并没有安排专人核查两码（健康码和疫苗接种记录），允许让顾客直接进入超市，公然违反防疫规定，希望相关部门予以查处。,"[(2, 0.9745304)]",2
请问苏州卫生院什么时候可以开放给孩子打疫苗，孩子疫苗满月本来就应该要打啦，现在拖到46跳了，至今孩子建档都没建成，请问新冠是病，孩子就不是未来了吗，难道现在是新冠是病，其他的都不是病吗，非要出问题了，才解决吗，吴中区越溪卫生院我们跑两趟了，都回绝打疫苗的事情，说疫情，那孩子疫苗就不能开通绿色通道嘛 ,"[(0, 0.011820259), (1, 0.011602781), (2, 0.96484405), (3, 0.011732952)]",2
"领导你好 本人在周一打了第三针的新冠疫苗
辽事通码小程序查新冠疫苗接种记录查不到第三针没更新
会不会是信息给我填错了或者漏传了 麻烦领导帮我核实一下
时间是2月28日下午2点左右打完的
地点是和平区 浑河湾社区卫生服务中心
医院座机电话打不通 一时间不知道该找谁了","[(3, 0.9740307)]",3
你好 我是河源村村民 我想请问一下金龙镇卫生院现在每天都能打新冠疫苗吗？,"[(0, 0.028886387), (1, 0.028614206), (2, 0.9140232), (3, 0.028476214)]",2
省长好！当前山东菏泽疫情严峻，为保证同学生命安全，希望适当延期开学，巩固新冠疫情防控结果。,"[(0, 0.022542832), (1, 0.7375472), (2, 0.022732345), (3, 0.2171776)]",1
您好领导，本人头两针新冠疫苗在环翠区接种的，请问经区哪里可以接种第三针？是否可以留个电话？,"[(0, 0.02548197), (1, 0.025407158), (2, 0.92339367), (3, 0.025717273)]",2
高新区大源北二街48号院是一个安置小区，人口多，且人流量大，作为新冠确诊小区，但是核酸检测却十分混乱，每天除了高风险栋数有人上门核酸，其他栋数的人都需要每天下楼核酸，但是社区工作人员的组织非常差劲，每天核酸就把所有人都喊下去，所有人都挤在一起排队，既然是已经有确诊病例，难道做核酸不应该是分批次一个单元一个单元的下去做，减少接触的风险吗，也可以减少排队的时间。把所有人叫下去做核酸，至少排队一小时，就导致在外暴露的风险增加，希望社区工作人员好好协调组织，减少不必要的麻烦。,"[(1, 0.8091264), (3, 0.1735022)]",1
广州天河区黄村东星幼儿园附近拆建噪音严重扰民，目前感染新冠居家休养，吵得根本没办法休息。,"[(0, 0.017674908), (1, 0.94770956), (2, 0.017325044), (3, 0.01729048)]",1
位于广州市花都区狮岭镇旗岭河滨西路新民市场周边摆卖家禽情况十分猖獗，以至于环境十分恶臭，细菌大量滋生，极其容易传播禽流感，共同抗疫，并不是单单新冠更要以新冠为惊醒杜绝其他疾病传播，在禁止摆卖家禽的牌子高声叫卖，屠宰场地引来大量苍蝇，十分恶臭，路过一阵阵恶臭十分刺鼻，节假日或者双休日在河滨西路新民市场旁摆卖，有时候就在公测与垃圾池道路摆卖，望市长能亲自恨捉给予坚决取缔，切断一切疾病传播的途径，还一个干净整洁的生活环境，,"[(2, 0.97436816)]",2
北京丰台区西马场南里二区9号楼底商，渝***饭馆，公然违反北京市为抗击新冠疫情禁止5月1日到4日禁止堂食（在饭馆封闭环境下就餐的规定）的规定。早点时段可以进店堂食，人员聚集非常危险。如因此违法行为导致周围小区封闭后果会非常严重。附近居民肯请有关部门快速从严查处，消除隐患，从而赢得全面抗击新冠疫情的胜利。（可查看其监控或去现场早9点前）,"[(2, 0.9747826)]",2
本人在竞陆电子上班，三月份因家中有事请假回家办理，在假期期间恰好遇的家乡疫情，不让外出，直到25号疫情有所缓解，加上公司也有让回来上班的意思，27就回到昆山，根据昆山疫情政策，居家隔离三天，29号完成隔离后我咨询了昆山防疫中心和社区，按时做核酸检测可以上班，公司不让，直到今天工资条下来一看，只发228.5元，吗找领导询问，给我的答复是只能从10号给我在补疫情补贴，1-10号算事假，这复合国家的政策,"[(3, 0.9741441)]",3
现在疫情这么严峻，小站镇菊香园小区七号楼旁边早市的空地上，晚上七点多天天有跳广场舞的，不仅疫情聚集，还特别扰民，希望相关部门管理管理,"[(0, 0.960636), (1, 0.013378709), (2, 0.013034974), (3, 0.012950281)]",0
4月15日疫情形势严峻之下，南山路29号西印小区后院设置核酸检测点，做完核酸检测无人消杀清理场地，4月16日早上小区大门敞开，外来人员随意进出，物业无人问津。,"[(0, 0.0113083245), (1, 0.9658336), (2, 0.011448982), (3, 0.011409087)]",1
关于疫情补助领取条件 怎么证明有税务登记 去哪办理咨询,"[(0, 0.91077566), (1, 0.029839873), (2, 0.030575996), (3, 0.028808441)]",0
幼儿园疫情期间不能去学校，是不是应该退学费？,"[(0, 0.06486097), (1, 0.06402647), (2, 0.06458373), (3, 0.8065288)]",3
