页面网址,标题,作者,作者链接,作者ID,发布时间,正文,回应,赞,收藏,转发,发布地点,评论名称,评论ID链接,评论ID,楼主标识,评论文本,评论时间,评论点赞数,引用原文,引用ID,fenci
https://www.douban.com/group/topic/302606838/,妈妈，我说我爱你，但你从不说我也爱你,我和小狗金丝熊,https://www.douban.com/people/253215702/,253215702,2024-03-03 01:56:13,妈，为什么总是在我说我爱你的时候，否认我对你的爱呢？为什么总是用其他的话来伤害我？为什么在我说出我需要你回答我也爱你时，说这样太虚伪呢？我也爱你，这四个字，说出来很难吗？妈，我爱你，可我不敢确定你是不爱我的。,2,0,0,0,江苏,momo,https://www.douban.com/people/259369053/,259369053,,我爱你宝贝,2024-03-03 13:40:26 湖北,1.0,,,否认 伤害 说出 回答 虚伪
https://www.douban.com/group/topic/302274617/,妈妈。,梦之触手主义者,https://www.douban.com/people/182626706/,182626706,2024-02-25 00:19:54,妈，为什么不理我，为什么听不到我，为什么看不见我。我在哭，一直在哭，没有眼泪地哭和有眼泪的哭。我做不到了，我真的已经到极限了。我活得好痛苦啊，妈。学校的事我真的已经很努力了，可是我还是没有办法和其他人一样，我好难过。但最难过的还是在家里。妈，为什么你要故意说那些让我很痛苦的话呢？妈，我知道你很累，可是妈，我真的好想有人能陪在我身边。为什么你会说，你待在我身边就会觉得很害怕呢。妈，你记错了。我不是在这个班被同学这样欺负的，那件事已经过去很多年了。虽然我在现在的班里也是个可有可无的存在。妈。你不要爱我了。妈，我希望你能过好自己的人生。我想，你幸福的人生里不应该有我存在，所以妈，不要爱我了。—2/29 编辑妈，你好像很忙。不如说你一直很忙。工作之外还要照顾孩子，特别是还要照顾我这样的人。感觉好后悔，最开始自己就不应该在你的肚子里。之前你说让我不要对你抱有希望了，我很痛苦。除了你之外我再也没有第二个母亲了，如果不对你抱有希望，我又该怎么做呢？即使你说的话总是刺伤我，我也只能再爬起来告诉你我会受伤，下次不可以这样做了。但是你还是会做出一样的事，然后让我原谅你，然后再伤害我，然后又。同样的循环不停地持续着，像是在莫比乌斯环上拼命地奔跑。我该怎么原谅你，妈，如果你明天还会再伤害我。但是我没有办法恨你。就像你说的一样，你也是第一次做妈。我知道，人会犯错，更何况你童年的不幸也给你带来了影响呢。所以我没有办法狠下心，说我再也不会原谅你。我不想成为伤害你的人，妈。之前爸说，让我不要再叫你妈了，让你也不要再把我当做女儿。他说他已经无能为力了。我知道爸他也累了，你也累了。虽然我也很累，但是我听到这些话的时候还是哭了。我没有办法离开你，妈。即使我已经快要死掉了也没有办法放弃你。也许所有的母女都是这样，一边相爱，一边互相蚕食，直到我们死去。简直像衔尾蛇一样不讲道理。可是你永远都是我的妈，妈。即使我不想再作为你的孩子诞生在这个世界上，我还是被你生出来的人。妈，你为什么能抛下我？难道从一开始就只有我没有办法从这场扮演母女的过家游戏里面抽身吗？为什么你不能像其他的母亲一样爱我，假装的也好，只要你愿意，能不能爱我？能不能看见我？能不能听见我在哭？能不要在这样对我了。如果做不到的话，妈，希望你一切都好。,5,0,0,0,上海,艾玛伍兹,https://www.douban.com/people/275552309/,275552309,,宝贝，你从过去那些可怕的事情里挺过来已经很勇敢了。,2024-02-26 19:31:39 吉林,,,,不理 不到 看不见 眼泪 眼泪 不到 极限 痛苦 学校 努力 办法 难过 难过 痛苦 害怕 记错 同学 欺负 希望 人生 幸福 人生 编辑 好像 照顾 孩子 照顾 感觉 后悔 肚子 希望 痛苦 母亲 希望 刺伤 只能 告诉 我会 受伤 做出 伤害 像是 环上 拼命 奔跑 伤害 办法 人会 犯错 不幸 带来 办法 不想 伤害 当做 女儿 听到 办法 离开 死掉 办法 放弃 母女 相爱 蚕食 死去 衔尾 不想 孩子 诞生 世界 抛下 办法 扮演 母女 过家 游戏 抽身 母亲 假装 听见 不到 希望
https://www.douban.com/group/topic/302544036/,妈妈，我好想考研,唯爱XXL,https://www.douban.com/people/183693935/,183693935,2024-03-01 19:29:02,虽然我可能考不上但是我好想试，你能不能支持我，只需要做到言语支持和鼓励就好了。哥考不上可是我说不定能考上，能不能把目光和鼓励放我身上。让我试吧，妈,3,1,0,0,江西,唯爱XXL,https://www.douban.com/people/183693935/,183693935,楼主,如果妈妈肚子只出来我一个就好了,2024-03-01 19:30:22 江西,1.0,,,考不上 支持 支持 鼓励 考不上 考上 目光 鼓励
https://www.douban.com/group/topic/302448465/,妈妈，我想和你聊一聊,草莓炒栗子,https://www.douban.com/people/227207157/,227207157,2024-02-28 21:35:51,妈，我终于到了自己梦寐以求的十八岁了，可我好像也没有那么开心，在我们相遇的十几年来，我有好多话想对你说，可是我没有说出口，可能是因为你工作忙，我俩相处时间少，但我也深刻地知道，是我们的心都没有敞开，都那么封闭自我，害怕面对彼此。现在，我想踏出第一步，把我内心深藏已久的话说给你听。爸的离开是家庭的重创，在你看来，我不懂事只顾自己，可你从爸去世后一直没和我聊过爸的事，不在乎我的悲痛和思念，明我们这时候应该互相支持携手面对啊，可是你只是去和你的朋友聊，而你所有的朋友都和我说要承担家庭的责任，要照顾关心你，他们好像都忘了，我也是逝者的至亲，他们说的每一句话都压在我的心，我想和你说我承担不起，可是你对他们说的也很乐见其成，我也就没敢说出口，这几天每天晚上我都梦到我们一家其乐融地出去玩，其实这种场景很少，有一次梦里我们还养了狗，是阿拉斯加，我拽不动，是爸牵的，每次醒来我都会意识到爸已经去世了，我好难过，妈，那时候我多么想你在我身边安慰我，哪怕只是抱我一下，我知道这只是我的幻想，从我记事起你从来没抱过我，哪怕上次我在你面前崩溃大哭你也只是坐在原地，妈，我有时候真的怀疑，你真的像你和其他亲戚朋友说的那样爱我吗。妈，你为什么总是对我言而无信呢，或者说你为什么总是对自己做不到的事情做出承诺。在我确诊双相住院期间，明我们都说好了，回家就养狗还有筹备我留学的事，可是因为爸突然患病又迅速离世，这一切都不作数了，我问了你好多次，虽然每次你的态度总是回避，但都说是支持我的，可是最后在我调研好，和中介扯皮了好久终于确定下来，入学考试也通过了的时候，你跟我说家里没钱不能出国，既然如此，你一开始为什么要答应我。妈，我真的好难接受，我接受不了表姐表妹为什么她们什么都不用做，轻松就能得到我想要的，她们的前途有父母探路。妈，你不知道，和中介沟通真的好累，不断的言语，还要筛选信息，每一步都是我自己去做的，我还得和你沟通说明，因为你没接触过这个，可最后还是被你否决，还要被你说去留学等下我们都要被亲戚骂，我不明白你说这句话是什么意思，也不明白在你看来我的前途就这么低贱吗。但是表姐表妹她们连雅思考试都是靠妈去寻找机构，而我却要靠自学，就因为机构要几万块钱，妈，我没有和你说自学的时候真的好痛苦，对抗自己的自制力，还有自己学了很久却没有一点进步的绝望，你只是和朋友炫耀我英语很好都是自己学的。除了这个，还有养狗的事，表妹只是提了自己想养狗的想法，选好品种，她妈就能立刻给她养一只，哪怕她只是三分钟热度养了一周就丢给她妈养，可是你不知道这是我好久的心愿，我做了无数心理建设，问了自己无数次到底能不能对狗负责，可是这有什么用呢，你不也还是没给我养。妈，我好累啊,3,0,0,0,广东,草莓炒栗子,https://www.douban.com/people/227207157/,227207157,楼主,谢谢你妈妈,2024-03-01 03:20:54 广东,,[该条回复已被删除],豆友260785545,好像 开心 相遇 时间 敞开 封闭 害怕 面对 踏出 内心 离开 家庭 重创 没和 聊过 悲痛 思念 携手 面对 朋友 朋友 承担 家庭 责任 照顾 关心 好像 逝者 至亲 承担 乐见 梦到 乐融 出去玩 场景 还养 不动 醒来 意识 难过 安慰 幻想 记事 崩溃 大哭 坐在 原地 怀疑 亲戚朋友 爱我吗 不到 事情 做出 承诺 确诊 双相 住院 说好 回家 筹备 留学 患病 离世 态度 回避 支持 扯皮 入学考试 出国 答应 接受 接受 表姐 表妹 不用 轻松 想要 前途 父母 探路 沟通 筛选 信息 沟通 接触 否决 留学 亲戚 前途 低贱 表姐 表妹 寻找 机构 自学 机构 自学 痛苦 对抗 绝望 朋友 炫耀 表妹 想养 想法 品种 热度 妈养 心愿 心理 负责 没给 好累
https://www.douban.com/group/topic/301128685/,是不是我够笨所以做不好事情,浩瀚星辰🍊,https://www.douban.com/people/227374174/,227374174,2024-01-28 05:50:27,妈，你知道有些人天生就该考名校吗？她们是闪发光的天才，一道我绞尽脑汁都写不出来的数学题她们动脑子就能想出来。不是我没有动脑子，我动了，动了千百万次，但还是解不出哪道数学题。数学题是一类特指，它代表了我无论怎么努力都拿不到好结果的人生的各种课题。我开始怀疑是不是我够笨所以解不出。又有人告诉我只是我还没找到正确的方法。可是我找了无数次，无数次都找不到正确解。我甚至对失败都麻木了。因为失败了太多次，也伤心了太多次。心已经冰冷了，呵，不就是和上次一样惨不忍睹的成绩吗？呵，一点都没感觉了好吧。,20,71,35,6,江西,psycho,https://www.douban.com/people/psycho962464/,psycho962464,,"亲爱的，这才多大点事，妈妈不会因为你考低分就不爱你，考低分这既不代表输赢，也不代表笨，
数学的答案可能只有一种但是你人生的答案可以有很多种，这都不是你的错，想不受伤害真的很难，但是人生的课题也不是只有数学这一种，
你记得在妈妈这里你永远都是最棒的，宝贝先松弛点快乐起来，考的差也不影响妈妈爱你。",2024-01-28 12:52:20 陕西,115.0,,,天生 名校 发光 天才 数学题 动脑子 动脑子 解不出 数学题 数学题 特指 代表 努力 不到 人生 课题 怀疑 够笨 解不出 告诉 找到 正确 方法 不到 正确 失败 失败 伤心 成绩 感觉
https://www.douban.com/group/topic/301684633/,妈妈，求求你抱抱我,妘天下,https://www.douban.com/people/275729296/,275729296,2024-02-11 14:19:33,妈，我不知道该怎么办了，我真的不知道该怎么办，面临即将到来的一模，我感觉我什么都不会，但我仍然控制不住整天玩手机，越焦虑就越刷手机，每次想着明天再复习吧，看到一大堆书我就更焦虑，我好多事情都没有做，而我的成绩又在哐往下掉，我考不上大学了妈，数学只有二三十分的我真的考不上大学了，我好蠢我好笨啊，我知道你不喜欢我哭，可是我控制不住自己，对不起妈，以前我老幻想着某天会开窍的，然后成绩就坐火箭飞上去了，可是我真的就是这么蠢，我做不到，数学我再怎么样努力我都拉不到90分。妈，你抱我，你的女儿真的好没用，救我吧，妈。,27,9,3,1,广东,妘天下,https://www.douban.com/people/275729296/,275729296,楼主,妈妈，我的焦虑又开始发作了，脑袋好晕，眼泪止不住地掉，救救我妈妈,2024-02-11 14:41:45 广东,,,,面临 感觉 控制 不住 手机 焦虑 手机 想着 复习 焦虑 事情 成绩 往下掉 考不上 大学 数学 考不上 大学 好蠢 好笨 喜欢 控制 不住 幻想 开窍 成绩 火箭 飞上去 不到 数学 努力 不到 女儿 没用
https://www.douban.com/group/topic/301845632/,💕,dhxuhcbd,https://www.douban.com/people/167573456/,167573456,2024-02-15 23:15:46,谢大家，祝大家生活愉快😘,13,20,8,0,四川,西直门三太子,https://www.douban.com/people/253187030/,253187030,,抱抱你，我在你这个年纪 甚至更大的时候也是十分孤独，没有什么朋友，但是这不完全怪你，遇到的人也十分重要，未来的日子，希望你可以大胆的尝试与人交往，慧眼识人，时间会把正确的人留在你身边，你也一定会遇到 志同道合的好朋友,2024-02-15 23:20:32 海南,13.0,,,愉快
https://www.douban.com/group/topic/302249835/,妈妈，我要怎么照顾自己…,这里很安静,https://www.douban.com/people/z121533/,z121533,2024-02-24 16:18:53,我没有常识…我不知道要怎么样跟人礼貌的说话 也不知道要怎么督促自己 更不知道要怎么把握跟朋友的边界感。朋友说我需要一个妈。好叫人伤心…妈教我,6,1,0,0,上海,半松,https://www.douban.com/people/199944558/,199944558,,"宝宝，你是个可爱的小宝，妈妈真的觉得你是全世界最可爱的小宝。是发生什么事情了吗？因为妈妈一直觉得宝宝是个善良可爱招人稀罕的宝贝。
妈妈觉得礼貌就是认真倾听、语气和善、说话时眼神不要乱飘就好啦。认真倾听可以试着听的时候用语气词回应对方和适当重复对方的话；语气的话可以模仿那些让宝宝觉得听起来舒服的语气；眼神的话集中在眼睛和鼻子的三角区附近就好。宝宝可以多多尝试一下呢，这很简单的，小宝一定可以做到的，妈妈相信你。
和朋友的边界的话，因为每个人的边界是不一样的，妈咪给不了宝宝很多建议，宝宝不如问问朋友希望怎样被对待，或者拿不准的时候问问“我可以……吗？”。宝宝也可以选择你们双方边界范围差不多的人做朋友，也许这样相处起来会很容易更舒服～祝宝宝交多多的好朋友！妈妈爱你宝贝❤️",2024-02-24 20:51:10 吉林,3.0,,,常识 礼貌 说话 督促 把握 朋友 边界 朋友 伤心 妈教
https://www.douban.com/group/topic/302270415/,妈妈我想死,忽闻鲨鱼,https://www.douban.com/people/211077652/,211077652,2024-02-24 23:03:32,我们家庭氛围颓的，但你是最有劲头的那一个，希望我以后死了你也能继续保持,2,0,0,0,辽宁,豆友260785545,https://www.douban.com/people/260785545/,260785545,,别,2024-02-25 19:36:04 北京,,,,家庭 氛围 劲头 希望
https://www.douban.com/group/topic/302321533/,妈妈，下辈子我还要做您的女儿,momo,https://www.douban.com/people/206808173/,206808173,2024-02-26 02:41:04,下辈子我们还做母女，但是要换掉爸,1,1,0,0,河南,贰,https://www.douban.com/people/218959673/,218959673,,一样的想法，就我和我妈俩人，不要我爸和我弟这两个男的,2024-02-26 12:58:07 北京,1.0,,,母女 换掉
https://www.douban.com/group/topic/302308376/,对不起 妈妈 我会努力成长的,momo,https://www.douban.com/people/237794529/,237794529,2024-02-25 20:47:02,有时候我很讨厌你 我总是觉得你没有别人的妈好 没有别人的妈靠谱 没有别人的妈温柔但是我更多时候心疼你 心疼你和爸两个人照顾这一个大家庭 心疼你总是为我们操心 一个人忙活半生却还没有过上真正为自己着想的幸福日子前阵子你摔到手的时候 我很震惊 我以为是小伤 没有过多关注你 但其实很内疚 我不敢想象那个时候你有多疼 我觉得我还是没学会怎么关心你妈 我会努力成长的 你和爸 还有我所有的家人 一定要健康 幸福的日子会到来的 我们一起做普通的幸福的一家人,2,0,0,0,广东,SummerAndSoda,https://www.douban.com/people/190058045/,190058045,,"“谢谢宝贝愿意和我说你的真实想法，尽管对于妈妈来讲，可能接受起来有点困难，但还是谢谢你愿意和我说这些。
我手上的伤已经慢慢好起来了，你不用过多担心，这告诉我们都要照顾好自己的身体，如果你很内疚的话，那妈妈更希望你能记着爱你的人也会心疼你的伤口。
我一直都知道自己不是一个很好的妈妈，也许我可以重新去学习怎么做一个好的妈妈，我相信这应该不算晚，到时候也让你来做我的评委，请你一个要客观公正地评价我的成长和进步。
幸福并不是人生的终点，它只是生活的一部分，也许我们现在是很辛苦，但我们也能在当下的时光里感受到幸福，比如说我和你一起出去玩的时候，我看到你笑的时候，仿佛我回到了和你一样的年纪，穿越时间，感受着和你同样的快乐，生命会影响生命，谢谢你在我身边，不管是物理的距离还是心里的距离。
其实我从前也不会关心人，也许这点你也感受到了，我们怎么那么像呢？如果你没有提到这个，妈妈都没有意识到，我想起在我小时候受委屈难过的时候，要说一些什么好呢？这样吧，下次我们想要关心的时候，先告诉对方：我需要关心，再看看你或者我会做出什么样的反应吧！
我很好奇，你到时候会说些什么或者做些什么呢？
我盼望着，我们家会更好，但女儿啊，我还是不想你太辛苦了。跑得太久，腿会累的，跑得太快，妈妈也跟不上你，但看着你的背影，我都会高兴，我高兴你的背影和你眼前的夕阳一样美。
记得早饭要慢一点吃
爱你的妈妈
”",2024-02-25 23:00:38 湖北,1.0,,,讨厌 妈靠谱 温柔 心疼 心疼 照顾 心疼 操心 忙活 半生 着想 幸福 日子 阵子 震惊 关注 内疚 想象 学会 关心 我会 努力 成长 家人 健康 幸福 日子 幸福 一家人
https://www.douban.com/group/topic/302321861/,妈妈我和这个世界格格不入,momo,https://www.douban.com/people/143499112/,143499112,2024-02-26 03:29:43,妈，我总是觉得自己像只风筝飘在空中，细的线乎远乎近，就快要断了。妈，我理解不了他们话里的潜台词，和别人相处的时候我只想逃。,0,0,0,0,俄罗斯,,,,,,,,,,风筝 理解 潜台词
https://www.douban.com/group/topic/302321123/,对不起妈妈，我知道你和爸爸很辛苦了，可我还是很贪心想要更多。,cinnamon girl,https://www.douban.com/people/230096346/,230096346,2024-02-26 02:00:23,对不起妈，我是辜负了你的期望的。你从小那么严厉得管我可我却没成才，你从小教我要养成的好习惯我也一个没养成。高中去了全省最好的学校，大学却上得平庸至极，你对我说“你都成笑话了啊”是啊，我现在还不敢见亲戚，因为我怕她们问起我的大学，怕她们嘲笑我，更怕她们嘲笑你。妈你总说我是你的骄傲，小时候我们家徒四壁，你和我爸辛苦这么多年才挣来了一套房和一辆二手车。这么多年总有亲戚看不起我们，但提起我总会夸我，说我“学习好、听你的话”。我知道小时候的我真的是你的骄傲。可是长大了的我什么都不是。妈，我知道你们很辛苦，知道你们很累，知道你们每分钱都不容易。对你们有额外的要求都会让我不好意思。可是我对你们不好意思提要求的同时却又羡慕着其他人的父母。就像我的朋友的妈一直给她买尺码合适、每件要一两百的内衣，我却一直穿着紧绷的运动内衣，而且因为胖加🐻大尺码一直不合适，你却从没管过我这些。今年寒假我才花自己的钱给自己买了第一件尺码合适的内衣。妈，我想要你能理解我，想要你能注意到我的敏感，想要你能更多得支持我。我是个情绪超级敏感、超级多疑、又超级阴晴不定的小孩，可是你却粗线条不在意这些。我知道你很累了，我任何情绪上对你的要求对你来说都是额外的负担。即使和你说了你也不会理解我的，你觉得我是无理取闹，是不懂事是不知道心疼你们。久而久之我越来越沉默，越来越无法表达自己。就像今天我忍不住在你面前突然哭了，你问我怎么了，我却什么都说不出也什么都不敢说。妈，你总爱和我许诺一些事却从不兑现。你总爱和我说要带我去哪里玩，我高一的时候咱家为了省钱和别人合租，你说下学期就可以给我单租一件房子(原定的是我高三你才可以让我单住)…好多事你从没兑现过，我有一次忍不住问你了，当时我们又吵架了，你张牙舞爪得骂我，说我“上了这么好的高中别的没学会就学会攀比了、就学会和父母提要求了”。可是妈，你都知道你做不到的，为什么当初又要和我说那些美好的空事呢?你觉得我不应该记住那些话，也不应该像你提出要求让你许诺。妈我还有好多话想悄对你说。今天我先睡了。,0,1,0,0,黑龙江,,,,,,,,,,辜负 期望 严厉 得管 成才 养成 习惯 养成 全省 学校 大学 上得 平庸 至极 笑话 亲戚 问起 大学 嘲笑 嘲笑 骄傲 小时候 辛苦 挣来 套房 二手车 亲戚 看不起 提起 总会 学习 小时候 骄傲 辛苦 分钱 不好意思 不好意思 羡慕 父母 朋友 尺码 合适 内衣 穿着 内衣 胖加 尺码 合适 寒假 尺码 合适 内衣 想要 理解 想要 敏感 想要 支持 情绪 敏感 小孩 粗线条 情绪 负担 理解 心疼 沉默 表达 忍不住 说不出 总爱 兑现 总爱 带我去 省钱 合租 下学期 房子 兑现 忍不住 吵架 学会 学会 攀比 学会 父母 不到 美好 空事 记住 提出
https://www.douban.com/group/topic/302231599/,妈妈，我也可以成为你的依靠,江湖momo,https://www.douban.com/people/k666666a/,k666666a,2024-02-24 05:35:23,妈我知道你很爱我，您比任何人都要爱我，但我希望您能再爱我一点，像爱弟那样爱我。我们小时候的生活并不好过，父亲生病家暴，家里没有安生日子，挨打的大部分都是妈您，还有小部分的我（我当时很羡慕被稳安置在家暴爸心里一处可以给予父爱的角落），妈您经常说想要自杀，我很心疼您，但因为我的自私，小的我只能重复说着妈忍就好。那时候我以为我们是靠在一起取暖的世界上关系最好的母女。小时候，班级里总是讨论重男轻女的话题，同学们肆无忌惮的讨论着姐弟的搭配就是重男轻女，我不敢与同学们讨论，毕竟两个姐一个弟的搭配更像是重男轻女的正确诠释。我当时问您，妈我们家重男轻女吗？您说生弟是为了保护你们两个姐妹。可是妈，弟这么瘦弱，吃完饭碗都不能洗，连双小的袜子也洗不了，我觉得他并不能保护我们俩。但是您的话对于小的我而言就是最正确的。长大以后，爸突然像是变了一个人。对弟严厉了许多，许多小的事情都要加以指责。对待我们姐妹俩开始像个真正的意义的父亲，尤其是我。宠溺的温柔的，像是戴了个面具夸张又虚假。或许是我没有接受这种父爱的经验，我很难受。小时候，爸他用梳子缠绕我的头发用力摔打我的痛感仿佛还没消失，他却好像全然遗忘了，只留下一个小的女孩在我的心底默哭泣。或许是长大的结果，妈你也变得不太一样。您有了一个口头禅，叫“我们儿子。”您说什么仿佛都要加上这个，连分享我的小故事，也要加这个口头禅，好像不加这个故事就会变得索然无味。好在妈您还是一如既往地爱我，这样的变化并没有让我特别伤心。“妈非常爱我”，去年我生了一场病后，我就加深了这种想法。当我在床上被病痛折磨时，妈你整夜地不睡，轻的揉着我的肚子，轻的安慰我。当我被病痛折磨，出现一些恶心的东西时她也会什么都不说，温柔的为我擦拭这一切。我想这世上就没有另一个人能这么爱我。妈你的爱是温柔的，有时又好像会消失。有一天，我编造了一场与弟相关的小故事，逗了您，不知道从何开始，妈你便只对弟的事情能够展开笑颜。听完我的故事你当时便笑开了花，温柔地说，以后我就靠儿子生活了，你们两个女儿我是不会指望的。你温柔地说出了这句话，丝毫没有认为这样会伤害我。我脸上笑容未变，跟着话头问了一句，为什么啊。你说你们俩一看就没良心，唉你弟走了就没有关心我的人了，我的好心情也全没有了。现在日子是稍微好过了一点，当时真的是没有你爸的话，我真的会去自杀。妈你知道么？你当时真的好像是一个在江湖成名已久的杀手，熟练又不以为然地刀割着我的心脏，我的血肉。我甚至分辨不出你是故意的还是只是暂时的真情流露。你就只是带着微笑慢地说着。原来当年痛苦于爸的家暴的只有我，沉溺于母亲最是爱我的骗局的也只有我。可是妈，我真的分不清了。我好想你帮我揉我的心脏，摸我的发顶，这比去年生病时还要痛。妈，你能不能再多爱我一点，再多了我就不会要了。,1,0,0,0,西藏,Halcyon,https://www.douban.com/people/215912289/,215912289,,宝贝，原来你一直承受着这样的煎熬，妈妈都不知道，这些年来辛苦你了。妈妈的记性不好，忘记了很多事情，幸好你还记得，好女儿，谢谢你替妈妈保管那些回忆。我当然爱你，宝贝，我多想像从前那样紧紧地、小心地将这个小女孩抱在怀里，那时候我们多么亲密！可是妈妈忘记的事情太多，连这样重要的事都记不清了，还对你们说了那么多伤人的话，对不起，妈妈不是你们的好妈妈。尽管如此，我内心深处依然期待着你的幸福，下次妈妈再让你受伤的时候，一定要提醒妈妈好吗？把你的悲伤、你的愤怒、你的渴望都大声说出来吧，妈妈不需要你的保护，可你需要。,2024-02-25 22:04:45 湖南,3.0,,,希望 爱弟 小时候 父亲 生病 家暴 安生 日子 挨打 羡慕 安置 家暴 给予 父爱 角落 想要 自杀 心疼 自私 只能 取暖 世界 关系 母女 小时候 班级 讨论 重男轻女 话题 同学 讨论 姐弟 搭配 重男轻女 同学 讨论 搭配 像是 重男轻女 正确 诠释 重男轻女 生弟 保护 姐妹 瘦弱 袜子 保护 正确 像是 严厉 事情 指责 姐妹俩 意义 父亲 宠溺 温柔 像是 面具 夸张 虚假 接受 父爱 经验 难受 小时候 梳子 缠绕 头发 用力 摔打 痛感 消失 好像 遗忘 留下 女孩 哭泣 变得 口头禅 儿子 分享 故事 口头禅 好像 故事 变得 伤心 加深 想法 床上 病痛 折磨 不睡 肚子 安慰 病痛 折磨 恶心 温柔 擦拭 人能 温柔 好像 消失 编造 相关 故事 事情 展开 笑颜 故事 温柔 儿子 女儿 指望 温柔 说出 伤害 笑容 跟着 话头 关心 心情 日子 自杀 好像 成名 杀手 熟练 刀割 心脏 血肉 分辨 不出 痛苦 家暴 母亲 骗局 心脏 发顶 生病
https://www.douban.com/group/topic/302239325/,妈妈，其实我不开心。,密涅瓦的猫头鹰,https://www.douban.com/people/166809014/,166809014,2024-02-24 12:13:18,妈，其实我不开心。每次电话我都装得活泼开朗，告诉你我很适应这个陌生的国家。妈，其实同意我出国念书你也下了很大的勇气，我知道你最终松口的原因是，你觉得到了国外我的病就能好。但妈，我知道我永远不会好起来。我为我被抑郁绑架的人生感到痛苦，但是我不想让你也痛苦。妈，我拼尽全力可能只是活着，但我不想让你知道。,2,0,0,0,英国,半松,https://www.douban.com/people/199944558/,199944558,,"宝宝，妈妈抱抱好不好？活着是一件难事，妈妈知道宝宝已经很努力很努力了。有的人赢了才是胜利，而有的人活下去站起来就是胜利了。我的宝宝一年又一年长大，一次又一次胜利，每个情绪的极点你都选择留下了，没有让妈妈和世界失去你，你真的好棒好厉害，妈妈觉得你简直像个英雄！真为你骄傲！而且宝宝还愿意走出来，还出国留学了，这很需要勇气，太勇敢了宝贝！
然后妈妈还想跟你说，好不起来也没关系，如果真的没办法快乐也没关系，快乐是收获不是目标。妈妈觉得，可能是命运安排我的宝宝成为一个永恒的斗士，我们只需要学着和坏情绪相处，然后更好地生活下去。妈妈只想你吃多一点，睡好一点，身体健康，平稳地生活，偶尔做一些让自己快乐或者感觉有价值的事，这些能做到任何一点就很好啦。妈妈爱你，答应妈妈今后也要一场一场赢下去，要活下去，好不好？难过的时候，遇到困难的时候，记得妈妈爱你，很多妈妈都很爱你❤️",2024-02-24 21:05:51 吉林,2.0,,,开心 电话 告诉 陌生 国家 出国 念书 很大 勇气 原因 抑郁 绑架 人生 不想 痛苦 活着 不想
https://www.douban.com/group/topic/302197582/,妈妈，求求你抱抱我,momo,https://www.douban.com/people/186739532/,186739532,2024-02-23 14:27:35,妈，求你，抱我！我真的好害怕，小的时候你为什么对我那么凶，现在我一点小事就害怕。看到领导我害怕，看到老师我害怕，做不好我害怕，只要自己没满意就害怕。我害怕啊，妈。尽管小的时候你凶我，我还是爱你的，我想让你认可我，求你抱我吧。,5,0,1,0,河南,人长久,https://www.douban.com/people/196668032/,196668032,,宝宝，妈妈承认自己有很大的局限性，妈妈自己也是很胆小很容易害怕的人。甚至妈妈没什么文化，没办法给你的生活提供指导。妈妈能做的只有抱抱你。(づ￣ ³￣)づ,2024-02-23 15:31:12 河南,,,,害怕 小事 害怕 领导 害怕 老师 害怕 害怕 满意 害怕 害怕 认可
https://www.douban.com/group/topic/301751154/,妈妈，我现在很不开心,小朋友,https://www.douban.com/people/272782106/,272782106,2024-02-13 15:15:27,对不起妈，我隐瞒了我20多年喜欢女生的秘密我不是没尝试过让自己喜欢男生但是我失败了，心理上过不去最后让你看到我日记，才揭穿这个秘密我之前就知道你和爸无法接受，所以一直不敢说自从去年三十被你们说到顶不住跑了出来之后直到现在都没见过你们了妈你拉黑了我那么久，你会不会想我真的很想你和爸的妈你知道吗？去年我遇到一个女孩子我真的以为会和她在一起很久的我在她身上付出了很多时间精力金钱结果她不断伤害我，然后离开我现在每天晚上基本都是哭累睡着的很想抱着妈，什么话也不说不问就想妈抱着我拍我妈你知道我心中的痛吗我知道这条路很难走，我有预料到受伤，我不后悔但是没有你和爸的谅解，我真的很孤独对不起妈，之前我一直都很听话的，请原谅我的这次自私,39,145,51,36,广东,玛玛西塔的小姨,https://www.douban.com/people/230396841/,230396841,,女儿，很抱歉。妈妈被这个男权社会规训后只能要求你是个异性恋，其实爱不分性别，有爱即可活。不要在乎妈妈把你拉黑，去勇敢的追爱吧。妈妈和爸爸原谅你了，妈妈只希望你能够幸福，妈妈和爸爸的时代局限性没办法一时接受你的性取向。但是妈妈是认真的希望你能够过得快乐。在你爱上的那个女孩身上去学会看待这个世界，我们擦干眼泪拉着你的手去爱下一个人 好吗?,2024-02-13 20:15:50 浙江,305.0,,,隐瞒 喜欢 女生 秘密 喜欢 男生 失败 心理 日记 揭穿 秘密 接受 顶不住 没见 女孩子 很久 付出 时间 精力 金钱 伤害 离开 睡着 条路 受伤 后悔 谅解 孤独 听话 请原谅 自私
https://www.douban.com/group/topic/301978349/,妈妈，还有一个小时就是我的生日,黑怕少女李京泽,https://www.douban.com/people/219390077/,219390077,2024-02-18 23:02:24,我的生日愿望就是妈永远幸福的开心的平和的直到世界终末（.如果可以我想和你死在同一天）,9,2,0,0,辽宁,雪月,https://www.douban.com/people/anatato/,anatato,,宝贝生日快乐，谢谢宝贝，妈妈的愿望是希望你快乐健康、自由自在。,2024-02-19 09:50:35 湖北,1.0,,,愿望 幸福 开心 平和 世界 终末
