commentId,userNick,userMember,replyInfo,commentKeywordList,commentTagInfo,publishStatus,usefulCount,replyCount,score,images,scores,content,recommendItems,publishTypeTag,childrenTag,ipLocatedName,search-area,sight-name,sight-id,sight-address,分词,情感分值,emotion_type,聚类结果
175022599,_WeCh****58749,黄金贵宾,,[],[],6,0,0,5,https://dimg04.c-ctrip.com/images/0EQ4e12000aprmlgpA062_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-5.0,太高了，挺好,,2023-02-26 发布点评,,河北,长宁区,上海中心大厦,1827363,浦东新区陆家嘴银城中路501号,太高,0.2269,负面,1
174697174,M33****173,黄金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,运气不好碰上大雾,,2023-01-25 发布点评,,福建,长宁区,上海中心大厦,1827363,浦东新区陆家嘴银城中路501号,运气 不好 碰上 大雾,0.2174,负面,1
174800674,110****805,黄金贵宾,,[],[],6,0,0,3,https://dimg04.c-ctrip.com/images/0EQ4p12000akk8jwf4CF5_W_640_10000.jpg?proc=autoorient,景色-4.0;趣味-3.0;性价比-4.0,儿子说这是最不好玩的一个景点，两个人花300乘了个来回电梯。,,2023-02-03 发布点评,,上海,长宁区,上海中心大厦,1827363,浦东新区陆家嘴银城中路501号,儿子 不好玩 景点 两个 人花 来回 电梯,0.2446,负面,4
175238859,皮蛋是皮蛋,钻石贵宾,,[],[],6,0,0,3,,景色-5.0;趣味-3.0;性价比-3.0,顶层的硬件设施有点失望，周围是塑料花装饰，有点不敢相信，风景是没得说，希望能改善内部硬件设施的装修,['上海之巅观光厅'],2023-03-20 发布点评,,上海,长宁区,上海中心大厦,1827363,浦东新区陆家嘴银城中路501号,顶层 硬件 设施 失望 塑料 装饰 不敢相信 风景 没得说 希望 改善 内部 硬件 设施 装修,0.0379,负面,1
175066890,二元一次方程,铂金贵宾,,[],[],6,0,0,3,https://dimg04.c-ctrip.com/images/0EQ7112000aqbikvv5BA6_W_640_10000.jpg?proc=autoorient,景色-3.0;趣味-3.0;性价比-2.0,玻璃好脏，外面景色再好也看不清,,2023-03-02 发布点评,,上海,长宁区,上海中心大厦,1827363,浦东新区陆家嘴银城中路501号,玻璃 好脏 外面 景色 看不清,0.0154,负面,1
172309468,黑桃K先生,铂金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,黄浦江干流段长82.5公里。干流上段自米市渡至闸港长28.5公里为东西向，河身较顺直，河面宽在300米左右。水位在3.5米时的过水断面为3540～4100平方米，河底标高为-8.0～-20.0米，以松江毛竹港口附近最深。,,2022-08-24 发布点评,,黑龙江,长宁区,黄浦江,1815443,黄浦区,黄浦江 干流 段长 公里 干流 上段 自米 市渡 港长 公里 东西向 河身 顺直 河面 米左右 水位 过水 断面 平方米 河底 标高 松江 毛竹 港口 最深,0.1269,负面,1
175141023,320****655,钻石贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,性价比略低，设备在维修！,,2023-03-10 发布点评,,浙江,长宁区,EPSON teamLab 无界美术馆,5638362,上海市黄浦区花园港路100号C-2单元teamLab无界美术馆,性价比 略低 设备 维修,0.2772,负面,4
174484987,e42****97,,,[],[],6,0,0,4,,景色-4.0;趣味-4.0;性价比-1.0,票太贵太贵太贵太贵太贵太贵太贵太贵太贵太贵太贵太贵太贵,,2023-01-03 发布点评,,上海,长宁区,EPSON teamLab 无界美术馆,5638362,上海市黄浦区花园港路100号C-2单元teamLab无界美术馆,太贵 太贵 太贵 太贵 太贵 太贵 太贵 太贵 太贵 太贵 太贵 太贵 太贵,0.0023,负面,1
167824628,雪3飞who,黄金贵宾,,[],[],6,6,0,5,https://dimg02.c-ctrip.com/images/0107112000916fomb66D4_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0101212000916fx218FAD_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/0106y12000916eikoE287_W_640_10000.jpg?proc=autoorient;https://dimg03.c-ctrip.com/images/0105212000916fb312C93_W_640_10000.jpg?proc=autoorient;https://dimg08.c-ctrip.com/images/0102q12000916h9898DE0_W_640_10000.jpg?proc=autoorient;https://dimg02.c-ctrip.com/images/0102k12000916gy23511D_W_640_10000.jpg?proc=autoorient;https://dimg03.c-ctrip.com/images/0103k12000916fb9j517B_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/0102k12000916fjaw0551_W_640_10000.jpg?proc=autoorient;https://dimg02.c-ctrip.com/images/0103x12000916f69xB6B9_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-4.0,在东京的teamlab排一个多小时的队伍只能限时拍2分钟的“呼应灯森林”，在上海展馆完全不限时，随便拍个够😌。如果你还没有去过，那么拖上姐妹淘一起去拍拍拍📸吧～,,2021-10-01 发布点评,,,长宁区,EPSON teamLab 无界美术馆,5638362,上海市黄浦区花园港路100号C-2单元teamLab无界美术馆,东京 一个多 小时 队伍 只能 限时 分钟 呼应 森林 上海 展馆 限时 随便 拍个 去过 拖上 姐妹 拍拍,0.049,负面,2
174505800,雅典的辛弃疾,钻石贵宾,,[],[],6,0,0,3,,景色-4.0;趣味-4.0;性价比-2.0,没有人，里面有些恐怖，孩子不敢待，早早就出去了,,2023-01-05 发布点评,,上海,长宁区,EPSON teamLab 无界美术馆,5638362,上海市黄浦区花园港路100号C-2单元teamLab无界美术馆,恐怖 孩子 早早,0.2078,负面,1
169721389,南漂北泊,,,[],[],6,0,0,4,https://dimg04.c-ctrip.com/images/03030120009cj8pb51407_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/03015120009cj739c075B_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0302u120009cj5ta8BC18_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0300o120009cj6uohA6CA_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0301l120009cj7748F0EB_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/03040120009cj7gmi4001_W_640_10000.jpg?proc=autoorient,景色-4.0;趣味-4.0;性价比-4.0,客观地说，投影显示的图像分辨率太低，二十年前算高显示技术，现在落后了。剩下创意有新意。灯光秀也是大型灯具超市的缩影，不值,,2022-03-02 发布点评,,,长宁区,EPSON teamLab 无界美术馆,5638362,上海市黄浦区花园港路100号C-2单元teamLab无界美术馆,客观 地说 投影 显示 图像 分辨率 太低 二十年 前算 显示 技术 落后 剩下 创意 新意 灯光 大型 灯具 超市 缩影 不值,0.002,负面,1
171562593,小银珠1234,黄金贵宾,,[],[],6,0,0,5,https://dimg01.c-ctrip.com/images/0306j120009o179dyC546_W_640_10000.jpg?proc=autoorient;https://dimg06.c-ctrip.com/images/03040120009o17v961180_W_640_10000.jpg?proc=autoorient;https://dimg08.c-ctrip.com/images/0304k120009o14ktl0AAE_W_640_10000.jpg?proc=autoorient;https://dimg02.c-ctrip.com/images/03019120009o17vf8D806_W_640_10000.jpg?proc=autoorient;https://dimg08.c-ctrip.com/images/0303l120009o161wu3D75_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/03031120009o13yie4C4C_W_640_10000.jpg?proc=autoorient;https://dimg07.c-ctrip.com/images/0300h120009o13btm2D66_W_640_10000.jpg?proc=autoorient;https://dimg05.c-ctrip.com/images/03028120009o16gvq6E81_W_640_10000.jpg?proc=autoorient;https://dimg07.c-ctrip.com/images/0306d120009o14yoz1BC4_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-4.0,价格偏贵，其他都可,,2022-07-15 发布点评,,,长宁区,EPSON teamLab 无界美术馆,5638362,上海市黄浦区花园港路100号C-2单元teamLab无界美术馆,价格 偏贵,0.2057,负面,1
174461881,_U4****9693,铂金贵宾,,[],[],6,0,0,1,https://dimg05.c-ctrip.com/images/0EQ5612000ad3uwg71665_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0EQ3412000ad3vvuh1E80_W_640_10000.jpg?proc=autoorient,景色-1.0;趣味-1.0;性价比-1.0,大无语事件 年终盘点才发现800多的门票 人都没进去就给扣钱了 订单完成 八月去的时候十个月小朋友也要求24小时核酸 到了现场都没让进去 结果还不退票 你可以直接抢票的 为什么要做美术馆？携程也是店大欺客 这种霸王条款就给消费者暗搓搓签约 消费者协会已投诉 维护自己的权利什么时候都不晚！！！,,2023-01-02 发布点评,,上海,长宁区,EPSON teamLab 无界美术馆,5638362,上海市黄浦区花园港路100号C-2单元teamLab无界美术馆,大无语 事件 年终 盘点 发现 门票 扣钱 订单 八月 十个月 小朋友 小时 核酸 现场 退票 抢票 美术馆 携程 店大欺客 霸王 条款 消费者 暗搓 签约 消费者 协会 投诉 维护 权利 不晚,0.0018,负面,0
172908038,210****301,黄金贵宾,,[],[],6,0,0,1,,景色-1.0;趣味-1.0;性价比-1.0,去的很晚，没什么人，但是体验一点也不好。因为没什么人，灯光很昏暗，有很多镜子、鬼畜阴间的音乐让你失去方向感，整个感觉像是做了一个阴间的梦。还有一些兔子、抬轿子的老鼠、奇怪的人在走路、在敲敲打打，鬼畜得很。重点是票价很贵，性价比很低。,,2022-10-01 发布点评,,上海,长宁区,EPSON teamLab 无界美术馆,5638362,上海市黄浦区花园港路100号C-2单元teamLab无界美术馆,没什么 体验 一点 不好 没什么 灯光 昏暗 镜子 鬼畜 阴间 音乐 方向感 感觉 像是 阴间 兔子 抬轿子 老鼠 奇怪 走路 敲敲打打 鬼畜 重点 票价 性价比,0.0092,负面,0
174958179,晴天娃娃给予她幸福,钻石贵宾,,[],[],6,0,0,4,,景色-4.0;趣味-4.0;性价比-3.0,除了里面的食物，尤其是门口一排餐馆，那个巴蜀酸辣粉特难吃，全上海最难吃！还要25元，绝对差评！欢乐谷的食物和食物价格很坑，反正以后一般不会在里面吃东西，不好吃。洗手间有热水，这点很好。总体性价比，2月份价格还是可以的。,,2023-02-20 发布点评,,上海,长宁区,上海欢乐谷,65957,上海市松江区佘山镇林湖路888号,食物 门口 一排 餐馆 巴蜀 酸辣粉 难吃 上海 难吃 差评 欢乐谷 食物 食物 价格 很坑 反正 东西 好吃 洗手间 热水 总体 性价比 月份 价格,0.0155,负面,2
174943837,三朵神,黄金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,虽然不太大 但是各种游乐项目也都有,,2023-02-18 发布点评,,上海,长宁区,上海欢乐谷,65957,上海市松江区佘山镇林湖路888号,不太大 游乐 项目,0.2238,负面,0
174687182,阳恬,钻石贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,有点吓人，我是不敢玩什么项目，,,2023-01-25 发布点评,,上海,长宁区,上海欢乐谷,65957,上海市松江区佘山镇林湖路888号,吓人 项目,0.1887,负面,0
175231634,205****618,黄金贵宾,,[],[],6,0,0,3,https://dimg04.c-ctrip.com/images/0EQ1312000asfsulu5A7D_W_640_10000.jpg?proc=autoorient,景色-4.0;趣味-4.0;性价比-3.0,总体还行，有两件事情让这次旅行不太愉快：1.有个项目排队两个小时另外付钱免排队，老老实实排队，发现别人抗议这种不合理制度，只要吵架就可以不付钱不排队直接进去2.有个项目小朋友上去了，结果机器坏了，尝试几次机器开不起来，结果人还下不来了，心惊胆战的不知道过了多久人们才救下来，这个还是感谢一下现在的工作人员，很冷的天气一直在抢修。,['新上海滩风云'],2023-03-19 发布点评,,上海,长宁区,上海欢乐谷,65957,上海市松江区佘山镇林湖路888号,总体 两件 事情 旅行 不太 愉快 有个 项目 排队 两个 小时 付钱 排队 排队 发现 抗议 不合理 制度 吵架 付钱 排队 有个 项目 小朋友 机器 尝试 几次 机器 下不来 心惊胆战 多久 救下来 感谢 工作人员 天气 抢修,0.1083,负面,0
174884012,xinyekeqing,,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,人民广场通常被市民视为各自兴趣练习和展示的场所。人民大道南边部分曾是年轻小伙子们踢球和运动的场地。20世纪70年代末80年代初期，这里还是象棋擂台赛的比赛场，各路高手常聚于此，见招拆招，棋盘上见胜负。,,2023-02-11 发布点评,,上海,长宁区,人民广场,107864,黄浦区人民大道120号,人民广场 市民 视为 兴趣 展示 场所 大道 南边 年轻 小伙子 踢球 运动 场地 世纪 年代 年代 初期 象棋 擂台赛 比赛场 各路 高手 常聚 见招拆招 棋盘 上见 胜负,0.156,负面,1
175195710,yangjingxu,钻石贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,地理位置很好，🅿️车还可以停在附近的地库，非常方便！地理位置很好，🅿️车还可以停在附近的地库，非常方便！,,2023-03-16 发布点评,,法国,长宁区,人民广场,107864,黄浦区人民大道120号,地理位置 地库 地理位置 地库,0.1917,负面,3
174228421,酒里乾坤大,钻石贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,只剩下牌坊还在路口矗立了，沿街商铺都拆了,,2022-12-19 发布点评,,上海,长宁区,上海老街,18318,上海市黄浦区方浜中路249号,剩下 牌坊 路口 矗立 沿街 商铺,0.1209,负面,0
174242537,被遗忘的烟灰200,,,[],[],6,1,1,4,,景色-4.0;趣味-4.0;性价比-4.0,都是商店，稍微看看就好了。没有我感兴趣的东西,,2022-12-20 发布点评,,上海,长宁区,上海老街,18318,上海市黄浦区方浜中路249号,商店 稍微 感兴趣 东西,0.3403,负面,0
172494759,yychao,黄金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,唯一还留下一些老上海印迹的地方,,2022-09-03 发布点评,,江西,长宁区,上海老街,18318,上海市黄浦区方浜中路249号,唯一 留下 上海 印迹 地方,0.3403,负面,2
171220902,好景致,黄金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,上海的老街道、老建筑已经不多了，随着时代的发展，很多旧的东西都被拆掉，留下的来的都是有重要意义的地方，看着这些时代的痕迹，让人觉得变化太大了。,,2022-06-25 发布点评,,,长宁区,上海老街,18318,上海市黄浦区方浜中路249号,上海 街道 建筑 不多 时代 发展 东西 拆掉 留下 意义 地方 看着 时代 痕迹 变化 太大,0.1096,负面,2
168279088,hua****4483,铂金贵宾,,[],[],6,0,0,5,https://dimg07.c-ctrip.com/images/010471200093uytds2A0C_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0102p1200093v2j2jF4B3_W_640_10000.jpg?proc=autoorient;https://dimg06.c-ctrip.com/images/010591200093v36oi49FA_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-5.0,上海老街感觉这里要拆迁的节奏的哦(´-ω-`)，没有什么人的哦😊，店铺都关门了哦(´-ω-`)，不过很有问道的哦哦(´-ω-`),,2021-11-06 发布点评,,,长宁区,上海老街,18318,上海市黄浦区方浜中路249号,上海 老街 感觉 拆迁 节奏 店铺 关门 问道,0.2365,负面,2
174821606,张晶晶爸,黄金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,人间四月芳菲尽，山寺桃花始盛开。长恨春归无觅处，不知转入此中来，不知转入此中来，不知转入此中来，不知转入此中来，不知转入此中来，不知转入此中来，不知转入此中来，不知转入此中来,,2023-02-05 发布点评,,上海,长宁区,迪士尼朋友见面处,64673287,上海市-浦东新区-川沙镇黄赵路310号上海迪士尼乐园米奇大街内,人间 四月 芳菲尽 山寺 桃花 盛开 长恨 春归 不知 转入 此中来 不知 转入 此中来 不知 转入 此中来 不知 转入 此中来 不知 转入 此中来 不知 转入 此中来 不知 转入 此中来 不知 转入 此中来,0.0031,负面,1
174907432,陈冲  559345,黄金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,我的确是个很喜欢的人和人之间最大限度地减少伤害我了。我们都会有这么样东西不可利用的价值判断和决定是否有回报？我是一个样的人的生活状态下,,2023-02-14 发布点评,,江苏,长宁区,迪士尼朋友见面处,64673287,上海市-浦东新区-川沙镇黄赵路310号上海迪士尼乐园米奇大街内,喜欢 之间 限度 减少 伤害 东西 利用 价值 判断 回报 一个样 生活 状态,0.2287,负面,1
173199687,不一样的人zxy,,,[],[],6,0,0,5,https://dimg03.c-ctrip.com/images/0104l12000a34rfom89A2_W_640_10000.jpg?proc=autoorient;https://dimg07.c-ctrip.com/images/0100b12000a34qggxAA61_W_640_10000.jpg?proc=autoorient;https://dimg02.c-ctrip.com/images/0102y12000a34saoo377E_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-5.0,"薰衣草花期时间大家去之前一定要留意下。我冲了花去的，没想到7月底已经过了花期无花可看了。听说一周前刚被割掉,我这运气~难怪我看到点评7/4-5还有人发圈，这几天没有了。那我来更新一下，以免跟我一样的过来白跑。",,2022-10-19 发布点评,5岁宝宝,广东,长宁区,上海薰衣草公园,1964249,上海市浦东新区上海国际旅游度假区申迪东路399弄187号香草园,薰衣草 花期 时间 留意 我冲 没想到 月底 花期 无花 听说 一周 前刚 割掉 运气 点评 发圈 几天 更新 白跑,0.2525,负面,1
174093797,M41****10,黄金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,熏衣草的花期一般是5-11月，而7-8月份是熏衣草开得最好的时节，建议7-8月份去熏衣专草庄园看熏衣草。,['上海薰衣草公园南园-东2门'],2022-12-11 发布点评,18岁宝宝,江苏,长宁区,上海薰衣草公园,1964249,上海市浦东新区上海国际旅游度假区申迪东路399弄187号香草园,熏衣草 花期 月份 熏衣草 时节 建议 月份 熏衣 专草 庄园 熏衣草,0.2005,负面,1
175231984,小琼琼同学,铂金贵宾,,[],[],6,0,0,5,https://dimg04.c-ctrip.com/images/0EQ6w12000asfzvbdE6AF_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0EQ1s12000asfx2oyC00C_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-5.0,整体面积很大，可以玩一整天，里面有餐厅，好实惠的餐厅啊，逛起来里面买水点不多。娱乐设施排队人很多，体验不好，不好玩，太幼稚了，不适合大朋友玩。,,2023-03-19 发布点评,,上海,长宁区,上海共青森林公园,738,上海市杨浦区军工路2000号,整体 面积 很大 一整天 餐厅 实惠 餐厅 逛起来 买水点 娱乐 设施 排队 体验 不好 不好玩 幼稚 适合 朋友,0.3469,负面,1
174827789,在路上1991,黄金贵宾,,[],[],6,0,0,5,,景色-4.0;趣味-4.0;性价比-5.0,停车位真的很难找，各个门都兜了一圈，都停满了！最后绕到东门，停在路边，有爷叔专门收钱，8块每小时,,2023-02-05 发布点评,,上海,长宁区,上海共青森林公园,738,上海市杨浦区军工路2000号,停车位 真的 很难 一圈 停满 东门 路边 有爷 收钱 小时,0.0364,负面,1
174878647,205****389,铂金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,年前最后一天去的，所以人很少，可以放开了骑自行车，拍照也不受影响,,2023-02-11 发布点评,,上海,长宁区,上海共青森林公园,738,上海市杨浦区军工路2000号,年前 放开 自行车 拍照 不受 影响,0.2636,负面,1
172006011,高方苏市,,,[],[],6,0,0,5,https://dimg04.c-ctrip.com/images/0103h120009skm6jlB631_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0100x120009sklovxCBF6_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/01061120009skkscx5F63_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0105s120009skl056792F_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0102y120009skq0jdF3DF_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-5.0,早就听说田子坊是年轻人的网红打卡地，原以为小里弄只是个充斥商业的步行街，其实这儿也隐藏着浓厚的人间烟火，上世纪残留的破旧洋楼前，地地道道老上海人操着流利的老上海腔和游客们计较着三毛两角的利，我欠欠的找了把都磨了浆的凳子，像听相声一样看着热闹，这确实与头天儿武康路的建筑截然不同，此时的我像极了一个愣头青傻乎乎的闯进了某个沪上老百姓的生活，真的是惬意的很。,,2022-08-08 发布点评,,山东,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,早就 听说 田子坊 年轻人 网红 打卡 原以为 里弄 充斥 商业 步行街 隐藏 浓厚 人间烟火 世纪 残留 破旧 洋楼 地地道道 上海 人操 流利 上海 游客 计较 三毛 两角 凳子 听相声 看着 热闹 确实 头天 儿武 康路 建筑 截然不同 愣头青 傻乎乎 闯进 老百姓 生活 真的 惬意,0.2114,负面,2
169659795,系统错误提示,,,[],[],6,0,0,5,https://dimg07.c-ctrip.com/images/0102p120009c6jp5zBA8A_W_640_10000.jpg?proc=autoorient;https://dimg02.c-ctrip.com/images/01073120009c6ik8kAD18_W_640_10000.jpg?proc=autoorient;https://dimg06.c-ctrip.com/images/01022120009c6i34m5C41_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/0105j120009c6l0uf4CF5_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0100w120009c6i9t7E3AF_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/01056120009c6gngb8ABA_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0104p120009c6jew03D5B_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/01044120009c6loaj418E_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0102j120009c6k0bnD5D0_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-5.0,🥃喝酒我尽力了但拍照是认真的！碧空净无由，了却心头愁。芸芸个中事，且盼归田悠。碧空净无由，了却心头愁。芸芸个中事，且盼归田悠。,,2022-02-25 发布点评,,,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,喝酒 尽力 拍照 碧空 净无由 心头 芸芸 中事 盼归 田悠 碧空 净无由 心头 芸芸 中事 盼归 田悠,0.0832,负面,1
165998002,zixunshi99,黄金贵宾,,[],[],6,2,0,5,https://dimg04.c-ctrip.com/images/01012120008hm2yen4D32_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0104l120008hm2cypB023_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0104i120008hm5uqsBC0F_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-5.0,完全免门票的景点，但是里面如果吃东西肯定还是需要钱的，哈哈 吃东西的价格稍微比外面要贵一些，在老式的弄堂里面走走逛逛也是别有趣味,,2021-03-19 发布点评,,,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,门票 景点 东西 肯定 东西 价格 稍微 外面 要贵 老式 弄堂 走走 逛逛 趣味,0.1809,负面,4
87153203,bm****04,铂金贵宾,,[],[],6,27,0,4,https://dimg06.c-ctrip.com/images/100c0800000030teg529A_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/100e0800000030tcp7EBB_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/100n0800000030tdyC0A8_W_640_10000.jpg?proc=autoorient,景色-4.0;趣味-4.0;性价比-4.0,田子坊是继新天地后打造的第二个老上海风情的商业区，位于泰康路，有南北两个出入口，毗邻日月光广场，离瑞金医院也不远。 原先这里只是打浦桥地区的一个马路集市，后来政府进行特色改造，把一楼都改建为商铺，酒吧餐馆，人声鼎沸油烟肆意，楼上住户有意见了，现在很多楼上也干脆租出去了变成酒吧餐馆了，街道比较狭窄，风格嘛感觉越来越像厦门的曾厝垵了，商业化和西洋化太严重，除了建筑本身其他基本没有老上海弄堂的味道。,,2016-09-09 发布点评,,,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,田子坊 新天地 打造 第二个 上海 风情 商业区 位于 泰康路 南北 两个 出入口 毗邻 月光 广场 瑞金医院 不远 原先 打浦桥 地区 马路 集市 政府 特色 改造 一楼 改建 商铺 酒吧 餐馆 人声鼎沸 油烟 肆意 楼上住户 意见 楼上 干脆 租出去 酒吧 餐馆 街道 狭窄 风格 感觉 越来越 厦门 商业化 西洋 化太 建筑 上海 弄堂 味道,0.1356,负面,2
174976392,鸠屎,黄金贵宾,,[],[],6,0,0,1,,景色-3.0;趣味-1.0;性价比-2.0,原以为像广州的永庆坊一样，人潮汹涌。但我六点多没到七点去到，那些店铺基本都已经关门了，不知道是公务员性质朝九晚六还是疫情倒闭。反正就是没什么好看，照我都没拍，浪费时间和精力,,2023-02-21 发布点评,,上海,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,原以为 广州 永庆 人潮 汹涌 六点 没到 七点 店铺 关门 公务员 性质 朝九晚 疫情 倒闭 反正 没什么 好看 浪费时间 精力,0.0033,负面,1
168074291,淡泊宁静静,铂金贵宾,,[],[],6,0,0,4,https://dimg02.c-ctrip.com/images/0102d1200092v36gj498C_W_640_10000.jpg?proc=autoorient;https://dimg03.c-ctrip.com/images/0100n1200092v3m8r2495_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/010511200092v2g0w787B_W_640_10000.jpg?proc=autoorient;https://dimg02.c-ctrip.com/images/0106p1200092v3vsjD3B1_W_640_10000.jpg?proc=autoorient;https://dimg08.c-ctrip.com/images/0106k1200092v1uku2296_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/0105a1200092v4o467B0A_W_640_10000.jpg?proc=autoorient;https://dimg07.c-ctrip.com/images/0103n1200092v3z5f67EF_W_640_10000.jpg?proc=autoorient,景色-4.0;趣味-3.0;性价比-3.0,田子坊是以上海弄堂房为特色的旅游打卡地。     这里地处市中心，地铁，公交都挺方便。      疫情以来 这里人气大降，游客少很多，店家歇业更多！,,2021-10-22 发布点评,,,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,田子坊 上海 弄堂 房为 特色 旅游 打卡 地处 市中心 地铁 公交 疫情 人气 大降 游客 店家 歇业,0.3081,负面,1
169684941,lllllori,钻石贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,老建筑，老弄堂，很多楼都可以算是有点危险了，木质楼梯嘎吱嘎吱发响，但不能翻新,,2022-02-27 发布点评,,,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,建筑 弄堂 算是 危险 木质 楼梯 嘎吱 嘎吱 发响 翻新,0.0393,负面,0
170616648,杜娆,黄金贵宾,,[],[],6,1,0,5,,景色-5.0;趣味-5.0;性价比-5.0,唉，不知道他为什么这么出名，反正我觉得挺闹的,,2022-05-12 发布点评,,,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,出名 反正 挺闹,0.3347,负面,1
170956821,快剑小宝,,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,地理位置很好，🅿️车还可以停在附近的地库，非常方便！,,2022-06-06 发布点评,,,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,地理位置 地库,0.3187,负面,3
170980963,酒里乾坤大,钻石贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,感觉好像都是外地游客嘛，好奇本地人会来吗？,,2022-06-08 发布点评,,,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,感觉 好像 外地 游客 好奇 本地人 会来,0.2297,负面,0
170508604,山元町周培公,,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,在地铁打浦路站头对面 小饰品店很多,,2022-05-04 发布点评,,,长宁区,田子坊,64755,上海市黄浦区泰康路210弄,地铁 浦路 站头 对面 饰品店,0.284,负面,1
