Unnamed: 0,content,综合评分,type,情感type,主题概率,主题类型
2055.0,选车 认可 款车 外观 价位 颜值 远远 感觉 霸气 角度看 觉着 完美 犀利 辨识 第一 视觉 很棒 一款 油电 动系统 日常 代步 省油 城区 采用 模式 充电 动车 优势 隔音 这块 确实 差点 火候 特别 高速 噪会 音乐 没什么 感觉 算是 座椅 记忆 功能 有时候  紧凑型 车型 看着 高高的 个头 想象 乘坐  不小 前排 宽敞 后排 坐满 显得   放下 三四个 行李箱 轻松 空间 宽敞 舒服,5.0,1.0,pos,"[(0, 0.56312245), (1, 0.43687752)]",0
2056.0,比亚迪 吹牛 买车 销售 省钱 提车 时间 总共 行驶 平时 用车 上下班 中秋节 一趟 老家 几天 来回 不到 提车 加满 才用 情况 纯电 车机 能耗 申请 充电 充电 可想而知 开车 费用 提车 从没 我会 一台 国产车 三个 多月 订完 两个 算了 车型 差点 好像 傲气 资格  女司机 一枚 车小 身高 紧凑型 家用 轿车 小孩 想着 后座 宽敞 小孩 车上 时间  玩累 驾驶 电动 调节 视野  开车 舒服 特意 网上 腰垫 头枕 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.98653907), (1, 0.013460987)]",0
2057.0,地方 用车 成本 燃油 便宜 没什么 经济负担 上下班 路程 不远 玩儿 高速 用油 小家 日常 首部 各项 配置 足够 一键 启动 钥匙 全景 影像 电动 尾门 钥匙 功能 远程 启动 功能 种颜色 氛围 需求 调节 常用 高级 配置 性价比 地方 第二排 乘坐  行驶 路面 平整 靠背 细碎 震动 乘坐 感觉 前排 舒服  合适 家用车 底盘 驾驶 视野 开阔 车长 车内  宽阔 皮质 座椅 一点 一种 沙发 感觉 后排 横向 纵向 宽度 不错 靠背 可调 四肢 伸展  空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.98381066), (1, 0.016189314)]",0
2058.0,宽敞 氛围 舒服 这辆 车子 操控 称心 开车 过程 动力 充足 视野 外观 无可挑剔 汽车 各个方面 越来越 出色 驾驶 优秀 性能 折服 造型 确实 不错 喜欢 地方 车子 媳妇 后排 乘坐  算是 绰绰有余 选择  用作 上下班 代步 接送 小孩子 自驾游 东西  设计 日常 出行 一家人 绰绰有余 车子 车身 长度 后背 黄金 挺大   足够 一家人 自驾游 所带 东西 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.025021642), (1, 0.9749784)]",1
2059.0,车子 配置 选择 座椅 用料 感觉 不错 坐上去 舒服 外观 大气 朋友 造型 拉风 车子 节省 能入 证明 确实 颜值 好像 特别 硬件 动力 性能 家用 正好 辅助 功能 内心     稳稳当当 整体 感受 超级 坐进 车内 感觉  朋友 坐在 后排 二郎腿 肚子 舒服 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.6347357), (1, 0.36526436)]",0
2060.0,两点 第一 颜值  外观 颜值 开到 大马路 回头率 超高 动力 比亚迪 发动机 采用 刀片 电池 超级 混动 动力 十足 车门 关上 新车 气味 通通 散散    真的 宽敞 前排 后排  宽裕 排座位 适合 露营 垫子 夏天 夜晚 天空 星星 月亮 体验 一把 浪漫 后排 地面 纯平 后排 乘客 乘坐  空间 宽敞 舒服,5.0,1.0,pos,"[(0, 0.9551313), (1, 0.0448687)]",0
2061.0,当初 买车 纠结 车型 燃油 车型 合资 品牌 燃油 平时 上下班 代步 出远门 时间 家人 游玩 店里 销售 人员 推荐 建议 综合 用车 情景 个油 混合 享受 电车 扶持 政策 兼备 燃油 特性 续航 顾虑 用车 三个 电耗 油耗 表显 油耗 升油 油车 百公里 至少 一点 惊喜 销售 顾问 介绍 怀疑 直到现在 三个 多月 一共 只加 两箱 汽油 大半 不信 不行 新能源 牌照 市区 限行 不限号 这一下 万左右 购置税 费用 划算 配置 不算 座椅 通风 加热 手机 无线 充电 远程 遥控 驾驶 中控 联网 大屏 车上 刷抖 看电视 工作 休闲 两不误 同等 配置 算得 关键 驾驶 质感 真的 不错 换挡 一块儿 一款 变速箱 换挡 顿挫 行驶 平顺 平稳 一点 燃油 车比 合资 品牌 变速箱 换挡 感觉 真的 驾驶 简单 操心 事情 眼前 目视 前方 方向盘 动车 机油 燃油 特性 续航 远程 顾虑 新能源 车型 特质 后期 用车 成本 总体 比较满意 几个 用车 经历 地方 几处 简单 内饰 一种 配色 灰色 座椅 皮质 说实话 确实 好看 属实 耐脏 座椅 面上 接触 地方 深色 裤子 时间 留下 黑色 污渍 影响 美观 确实 注重 泡沫 清洗剂 时不时 喷一 擦一擦 时间 懒得 打理 换成 深色 内饰 至少 不起眼 车机 确实 实用 智能 刷抖 看电视 安卓 系统 开发 后期 肯定 卡顿 现象 几个 两次 车机 卡住 不动 情况 科技化 善后处理 跟上来 十年 八年 好好 车机 中控 完美   第一 感觉  大视野 宽阔 内部 确实 不错  很大   搭配 备胎 理解  下边 工具 占用 地方  挤压  平整 放置 件物品 晃动 行车 意见建议 完善 更好 整体 用车 情况 比较满意  驾驶舱 内部 不错 前排 后排  五个 前排 座椅 调节 后排 至少 两拳 距离 空间 宽敞 舒服,4.88,1.0,pos,"[(0, 0.99664253)]",0
2062.0,车子 不错 品质 放心 朋友 推荐 车子 信赖感 表现 确实 不错 几点 确实 比较满意 试驾 感觉 还行  地方 或者说 舒服 地方 整体 细节 瑕疵 车子 不可避免  日常  表现 地方 确实 充沛 感觉 地方 东西 归置 出远门 感觉 件物品 储纳 车子  家庭 需求 就行了 充裕 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.5301774), (1, 0.46982256)]",0
2063.0,外观 车身 线条 立体感 侧身 腰线 显得 修长 有型  适合 家庭 状况 舒适性 没得 光泽度 时尚 精致 配置 不错 舒服 认可 这辆 过滤 震荡 很好 不错 选择 确实 找不出 理由 挺不错 档次 面子  车子 内部 设计 最起码 我家 载物 能力 水平 平时 出行 满载 坐到 车里 开车 驾驶 不用 过分 挪动 开车 喜欢 类型 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.031318538), (1, 0.96868145)]",1
2065.0,内饰 做工 还行 随手 摸到 地方 阅读 触摸 两档 光照强度 遮阳板 打开 化妆镜 化妆镜 打开 化妆 贴心 前后排 水杯 接口 前排 通风 加热 电动 座椅 调节 后排 座椅 角度 手动 调节 驾乘  头部  充足 后排  舒适  备胎 后排 可放 纯平 拓展 扶手箱 内部  不小 下方 储物  驾储 物盒 主驾 卡片 不小 车机 感受 机上 额外 软件 流畅 你好 小迪 车机 卓大 安卓 软件 大屏 适配 欠缺 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.018970657), (1, 0.98102933)]",1
2067.0,地方 操控性 驾照 三四年 开车 机会 屈指可数 朋友 练练手 再也 没开 试驾 感觉 轻松 上手 十来 分钟 轻车熟路 要说 地方   平时 开着车 市区 送货 有时候 东西 勉强 这车 动力 特别 强劲 平时 送货 满载 起步 加速 延迟  款车 座位  挺大 两排 座位 宽敞 身高 坐在 位置 轻松 活动 自如 腿部 感到 压抑  容量 平时 送货 东西 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.98138195), (1, 0.01861804)]",0
2068.0,外观 第一印象 时尚 年轻 整台 车子 吸睛 大灯 气势 运动 独有 稳重 动力 起步 不算 踩油门 推背 感觉 有一 车子 内饰 符合 标准 说不上 风格 设计 喜欢 冲着 出色 将就一下 买车 打折 礼品 打折   感觉 够用 身高 一米 七九 坐在 驾驶 头部 一拳 距离 后排 轻松 三个 成年人 感觉  后备 高度 宽度 深度 很大 不用 担心 出门  东西 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.02289758), (1, 0.9771024)]",1
2069.0,外观 造型 开车 上路 感觉 真的 一道 绝佳 风景线 设计 时尚 大气 性价比 不错 保值 静音 效果 差强人意 隔音 降噪 能力 提升 完善 那样的话 舒适感 更好  设计 不错 乘坐 宽敞  尺寸 大小 合适 平时 大件 行李箱 轻松 后排 感觉 特别 宽敞 小孩 坐在 自由 活动 感觉 狭窄 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.18467595), (1, 0.81532407)]",1
2070.0,这车 点有 颜值 大气 符合 审美 车头 车尾 记忆 这车 动力 充沛 起步 很快 高速 超车 效果 缺点 款车 没什么 特别 地方  布局 特别 完美 后排  满载 压抑 内饰 配置 常用 做工 粗糙 细节  驾驶  后备 级别 车中 不算 出色  利用率 坐在 后排 头部 压抑 储物格 设计 常用 杂乱 东西 收进去 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.0160789), (1, 0.98392105)]",1
2072.0,车子 品牌 信赖 混动 车子 技术 品牌 选择 注重 车子  不错 家里 老人 孩子 车子 足够 装载 能力 好比 车子 后座 特别 宽敞 丝毫 不怵 满载 出行 说走就走 旅行  件物品 这款 车子 想到 轮毂 好看 喜好 时日 估计 接受 内饰  通风 店里 了除 有个 十天 不到 样子 消散  车子  一家人 认可 乘坐 一点 压力 身高 超过 后排  感受 车内 手扶 隐藏 暗格 设计 人性化 随手 东西 放好  能力 件物品 出行 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.43616563), (1, 0.56383437)]",1
2073.0,时尚 精致 配置 不错 操控 性能 完美 驾驶 特别 舒适 秉持 初心 品牌 颜值 喜欢 总体 省油 便利性 车子 整体 做工 用料 不错 设计 奢华 舒服 真的 车型 能比 一辆车 相当于 私人  内饰 高档 特别 浮夸 那种 高速度 信心 堵车 闹心 爸妈 欣赏 乘坐  很大  车内  利用率 雨伞 背包 后排 大宝 连滚带爬 折腾 日常 塞满 特别  局促 足够 储物  表现 不错 整体 感 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.031398684), (1, 0.9686013)]",1
2074.0,颜值 秒杀 关键 依然 车子 颜值 真的 好看 减震 效果 挺不错 符合 大众 审美观 感觉 带给 感受 舒适 上班 一种 享受 我车 宽敞 灵敏 平稳 方向盘 转向 精准 面子 总体 毛病  减震 效果 认可 操控性 车子 设计 性能 表现 不错   够用 自然而然 在意  对得起 尺寸 定位 孩子 衣服 几箱 矿泉水 够用  设计 体贴 反正 平常 驾驶 坐在 前排 头顶  两拳 距离 空置 状态 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.015258859), (1, 0.98474115)]",1
2075.0,比亚迪 动车 绿牌 混动 不限号 价格 合适 便宜 第二点 特别 喜欢 自驾游 比亚迪 放电 功能 发电机 设备 带动 平时 户外 烧烤 后续 改装车 行李箱 侧边 天幕 帐篷 买完 到货 时间 接受 内饰  确实 接受   表现 很棒 内部 一台 七座 比亚迪 七座 布局 第三排  鸡肋 没什么 影响 第二排  原本  做成 五座 布局 乘坐 感受 七座 舒服 空间 宽敞 舒服,5.0,1.0,pos,"[(0, 0.97980744), (1, 0.020192502)]",0
2076.0,外观 特别 大气 耐看 驾驶 稳重 提速 用油 用电 不用 东西 油耗 大部分 上下班 代步 踩油门 不用 担心 花费 有时候 出差 不用 担心 充电 车内  家里 乘坐 说好 后排 按了 儿童 一段时间 一点  减震 特别 下雨天 坑坑洼洼 车内  还好  驾车 感受 坐在 车内 一点 感觉  充足 坐车 视线 方向盘 舒服 皮质 包裹 紧扎 质量 不用 担心 中控 大屏 得心应手 简易 唱歌 看抖 车内  很大 不论是 前排 后排 坐车 压抑 很好 一点 排放 平地 人脚 舒适 乘坐   很大 不论是 前排 后排 坐车 压抑 很好 一点 排放 平地 人脚 舒适 空间 宽敞 舒服,4.88,1.0,pos,"[(0, 0.96673673), (1, 0.03326327)]",0
2077.0,比亚迪 新能源 款车 真的 车子 油耗 表现 那种 超级 省油 省油 极致 款车 原因 油价 情况 车子 省油 真的 特别 烦恼 话说回来 省油 比亚迪 新能源 款车 真的 超级 要说 车子 价格 定价 真的 优惠 力度 很大 说实话 真的 车子 动力 表现 稍微 一点 跟不上 真的 没得说的 自然而然   特别 够用 特别 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.9799319), (1, 0.020068094)]",0
2078.0, 宽敞 续航 预期 平时 驾驶 风格 激烈 类型 市区 续航 日常 出行 里程 焦虑 高速 动力 衰减 大脚 动力 爆发 再就是 屏幕 尺寸 太小 内饰 看着 新鲜感 新车 提车 五月份 每次 拉开 车门 闻到 皮革 座椅 胶水   全景 天窗 视野 明亮 开阔 平时 老婆 孩子  够用 前次 朋友 出去玩 这车 坐满   空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.97891164), (1, 0.021088377)]",0
2079.0,比亚迪 上个月 提回来 一个多月 时间 地方 操控 流畅 动系统 加速 顺滑 那种 一顿 一顿 感觉 绿牌 受限 干扰 犹如 城里 出行 拿到 通行证 无拘无束 感觉 节能 燃油 情况 油耗 真的 节省 油价 心疼 车子 提回来 一个多月 时间 想起 当初 那种 煎熬 仿佛 发生 昨天 订车 提车 整整 时间 等待 日子 确实 漫长 新车 提回来  活性炭 竹炭 通风  时间  比亚迪  是款 家用 代步 够用  储物  还行 平常 东西 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.98789215), (1, 0.012107813)]",0
2080.0,吸引 地方 车子 外观 女生 买车 看重 颜值 这辆 吸引 地方 颜值 外观 特别 大气 一线 看着 特别 好看 车身 线条 内饰 风格 设计 挺不错 简洁 大方 外观 搭配 协调 喜欢 感觉 车身 稳定性 好像 特别 减速带 车身  感会 车身 起伏 较大   够用   特别 家里 一家 三口 一点 车子 坐得 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.15444674), (1, 0.8455533)]",1
2081.0,舒服 座椅 包裹 不错 亮眼 感觉 俗气 舒服 座椅 包裹 不错 亮眼 感觉 俗气 喜欢 别致 一点 综合 实力 强劲 隔音 车身 车漆 光泽感 整体 时尚 极具 特色 操控 真的 没得 配置 合适 活动 宽广  坐上去 宽敞 感 坐在 感到 舒服 感觉 到位 距离 车顶 一段距离 顶头 抵膝 小东西 最起码 我家 个子 感觉 特别  空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.017783139), (1, 0.9822169)]",1
2082.0,拥有 辆车 好看 感谢 爸爸妈妈 漂亮 送给 上下班 路途 遮风挡雨 伙伴 这辆 车车 很久 好好 爱惜 一种 琢磨不透 感觉 感觉 地方 灵敏 拿到 驾照 原因 操控  上次 几个 朋友 确实 圈圈 侧面 印证  不小 朋友 情理之中 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.97765714), (1, 0.022342866)]",0
2083.0,无论是 乘坐  装载  很好 兼顾 平常 足够 自驾游  容积 挺大 动力 不用 担心 试驾 感觉 动力 表现 出色 当初 这辆 车子 实际上 没什么 优惠 力度 舒服 外形 看过 几辆车 颜值 好看 保守 那种 视觉 冲击  比较满意  宽敞 舒适 乘坐 后排  很大 孩子 儿童座椅 放进去 宽敞  设计 不错 出门 东西  空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.07258683), (1, 0.9274132)]",1
2084.0,说实话 这辆 外观 很漂亮 一种 很大 感觉 车漆 很亮 车头 很大 这辆 感觉 面子 内饰 做工 用料 不错 新车 坐在 车里 刺鼻  细节 到位 用料 扎实 这辆 车子 外观  优秀 这辆 车子 价格 优惠 地方 操控 笨重 方向盘 灵活 转向 感激 厚重感   总体 宽敞 驾驶 位置  绰绰有余 前排 储物  人性化  开口 很大 放下 东西 大件 行李 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.022161484), (1, 0.97783846)]",1
2085.0,车子 动系统 技术 我省 开车 费用 确实 出行 变得 无忧 车型 不小 省油 开车 自由 车子 肯定 开车 综合 车子 小排量 轿车 那省 可不是 一星半点 颜值 帅气 足够 辨识 出门 毛病 真的 车上 好比 仪表盘 好看 看多 习惯 审美 众口难调 店里 现车 耐心 试驾 非他莫属 一个多月 真的 煎熬   不错 车子 真的 适合 家用 商务 办公 开开 后排 位置 宽大 很好 满载  个头 拘谨 车子 设计 储物 格子 收纳 小东西  满满的 出行 安全感 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.98415685), (1, 0.015843151)]",0
2086.0,认可 这辆 车子 品质 性价比 一种 亲切 感觉 车海中 一眼 效果 车身 外观 心动  绰绰有余 一点  情况 动力 响应 足够 操控 难度 想象 朋友 宽敞 动力 反馈 半点 失误 方向 感觉 数据 显示 不错  取放 物品 实用  宽敞 不费力气 紧凑 感觉 家用 最合适 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.041094672), (1, 0.95890534)]",1
2087.0,承认 比亚迪 新能源 优点 外观 设计 很大 适合 场合 车内  宽敞 全家人 舒服 出行 动力 表现 强悍 款车 油耗 经济 一款 车型 车子 设计 帅气 车上 配置 动力 车漆 偏软  当初 这款 上下班  用车 这车  确实 全家人 坐在 车内 压力 后排 高度 腿部 富裕 高个子 乘坐 压力 平时 不到  每次 老婆 超市 购物 放下 东西 自驾游 应对 轻松 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.9764576), (1, 0.023542395)]",0
2088.0,款车 地方 外表 低调 眼前一亮 感觉 实力 不容忽视 款车 性能 电动机 发动机 加持 综合 性能 变得 电动 情况 马力 驱动 这辆 紧凑型 绰绰有余 高速 超车 毫不费力 选择 这款 电动 燃油 电动 续航 平时 上下班 两天 时间 冬天 耗电量  毫米 长度 这款 修长 坐在 车内 宽敞 特别 腿部  座椅 舒适 姿势 坐在 后排 依然 不到 两拳 空余 横向  成都 三个 偏胖 舒服 姿势 适合 长时间 乘坐 款车 储物  空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.9756798), (1, 0.024320152)]",0
2089.0,款车 驾驶 行驶 过程 顺畅 值得 肯定 发动机 电动机 协调 配合 动力 切换 顺畅 车子 速度 公里 新能源 发动机 介入 动力 输出 过程 悄无声息 行驶 平顺 很好 保证 车子 隔音 效果 车子 速度 感觉 风躁 相比 燃油 这款 动车 情况 静谧 地方  驱动 电池 设置 底盘 位置 后备 影响 并不大 后备 尺寸 内部 异常 凸起 储物  平整度 不错 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.78045946), (1, 0.21954058)]",0
2090.0,设计  方向盘 一点 沉重 认可 颜值 外观 个性 新车 不负 期待 台车 整体 表现 每次 这辆 包裹 舒适度 不错 级别 车型 之中 算是 优秀 水平 储物 设计 整体 质感 出众 没什么 地方 影响 舒适性  一家人 身材 中等  特别 外出 回老家 父母 东西 装得  坐在 感到 难受 感觉 包小包  装下 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.020713484), (1, 0.9792865)]",1
2091.0,比亚迪 车型 驱动 油耗 满油 满电 行驶 享受 用车 成本 里程 焦虑 完美 前大灯 设计 没得说 配有 大灯 自动 开启 大灯 延迟 关闭 功能 得益于 大灯 延迟 关闭 功能 下车 车子 照亮 路面 一会儿 自动 关闭 大灯 功能 实用性 不错  冬季 续航 新能源 通病  一家子 足够   高度 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.9787761), (1, 0.021223921)]",0
2092.0,颜值 喜欢 性价比 这车 价格 真的 整辆 车子 熠熠生辉 储物  充足 整体 气派 外观 值得 综合性 真的 很棒 隔音 安静 出行 喜欢 这辆 车子 气场 在我看来 年轻人 被动 时尚 外表 吸引 优惠 这辆 物超所值 地方  乘坐 拉货 出行 压力 日常 出行 一家人 绰绰有余 杂物 家用 最合适 坐在 头部 感觉 压抑 日常 需求 出去玩 多一点 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.019968962), (1, 0.9800311)]",1
2093.0,一款 电式 混合 动力 车型 款车 优点 经济 省油 地方 当初 比亚迪 比亚迪 混动 技术 成熟 款车 失望 用车 成本 燃油 相比 确实 能省 一半 费用 平时 用车 随心所欲 地方 不用 担心 续航 要说 车内 乘坐  无可挑剔 级别 车中 轴距 车型 不多见 款车  缺陷 中控 储物格   尺寸 款车 越级 水平 级别 车中 毫米 轴距 确实 少见 出色 轴距 款车 前后排  富裕 后排 地板 凸起 大个子 很好 乘坐 体验 轻松 翘起 二郎腿 车内 储物  中控 储物 格用 设计 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.9287047), (1, 0.071295254)]",0
2094.0,感觉 坐在 感觉 舒适 车子 降噪 能力 坐在 噪音 小时 公里 速度 区间 车子 动力 输出 阶段 坐在 车内 感觉 车辆 比拟 安静 车子 转为 发动机 介入 动力 环节 车内 噪声 特别 驾驶 过程 震动 车子 滤振 效果 特别 完美 驾驶 过程 感觉 整体 动力 输出  车内 储物 格子 储物 设计 用到 坐在 驾驶 身体 放松 束缚 感 座椅 调节  延伸 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.16971125), (1, 0.83028877)]",1
2095.0,新能源 设计 个性化 调节 功能 制动 踏板 标准 舒适 两种 模式 供选择 转向 助力 系统 配置 舒适 运动 两个 档位 调节 层次 驾驶 多元化 驾驶 体验 前排 座椅 调整 合适 位置 感觉 车子 后排 驾乘  程度 车内 储物  感觉 储物 格子 深度 特别 理想  全景 天窗 开合 尺寸 很大 保证 车内 采光 车内 感 车内 一排  比例 很好 坐在 前排 后排  充足 全家 自驾游 旅途 惬意 驾乘  够用 储物  空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.8830302), (1, 0.116969794)]",0
2096.0,买车 开过 燃油 相比之下 这款 混动 动力 输出 更具 优势 保证 充足 动力 前提 车子 动力 响应 速率 动力 输出 持续性 很大 突破 款车 动力 感觉 内饰 亮堂 内饰 浅色 地方 内饰 清理 整洁 这方面 严苛 感觉 浅色 不用 面积 起到 点缀 效果  坐在 驾驶 位置 头部 车顶 一拳  腿部 剩余  新能源  表现 出色 车子 后排  膝盖 前排 座椅 间距 两拳 整体  利用率 很高 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.021480707), (1, 0.9785193)]",1
2097.0,款车 适合 表现 出色 外观 大气 饱满 车头 冲击力 车尾 贯穿 尾灯 性能 路况 不用 担心 油耗 本来 混动 车型 省油 一辆 比亚迪 地方 电动 足以 应对 续航 里程 尺寸 乘坐  宽敞 理想 程度 中控 储物格 原因  一辆 紧凑型 这车 尺寸 全家人 身材 均匀 坐在 后排 二郎腿  设计 时间 劳累  宽敞 较大 行李箱 外出 旅行 储物  中控 储物格 大些 合适 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.33112583), (1, 0.66887414)]",1
2098.0,外表 一款 年轻人 打造 外观设计 饱满 大气 很强 冲击力 家族 车头 感觉 车子 强势 侧面 透露 浓浓的 运动 气息 车尾 设计 饱满 地方 吸睛 设计 真的 年轻人 拒绝 款车  没什么 意见  装载  唯一 开口 设计  款车 尺寸 级别 车中 佼佼者  自然 坐在 驾驶 头部  宽敞 腿部 压力 开车 视线 个子 坐在 后排 舒服 全家人 坐在 车内 局促 长途旅行 依然 很好 体验 宽敞  自驾游  开口 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.01552728), (1, 0.98447275)]",1
2099.0,汽车 这款 性能 车上 发动机 电动机 两种 马力 充足 电动机 马力 模式 燃油 带给 激情 日常 用车 需求 外出 自驾游 人生 款车 款车 表现 确实 技术 实力 没什么 唯一 中控台 储物格 设计 东西  乘坐 款车 称赞 款车  选择 款车 定位 紧凑型 毫米 轴距 接近 中型  深度 控制 乘坐  储物  表现 较为理想 中控台 储物格 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.915716), (1, 0.084284015)]",0
2100.0,未来 远方 段时间 驾驶 感觉 整体 性价比 蛮高  宽敞 动力 十足 特有 自信 特有 精神 一种 驾驶 欲望  宽阔 乘坐 舒适 按键 舒服 阳关 直射 特别 鲜艳 盲区 放心 预算 之内 回头率 超高 综合 外观 相中 配置 不算 特别 适合 家用 代步 款车 比较满意 感觉 舒服 系统 真的 安心  家用 正好  深度 宽度  容纳  不小 儿童 推车 孩子 备用 东西 统统 放到 里边 取放 物品  对得起 尺寸 定位   郊游 活动 驾驶 宽敞 两三个 行李箱 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.05806588), (1, 0.94193417)]",1
2101.0,代步车 合适 性价比 真的 驾驶 体验 家里人 乘坐 体验 极好 台车 魅力 成功 征服 回老家 回头率 车型 外观 符合 审美 年轻 形象 增加 创意 亮点 用车 感受 各个方面 符合 油耗 控是 时尚 大气   前排 后排 很棒 精心设计  容量 杂物 日常 必需品 车上 储物格 数量 款车  喜欢 类型 一辆 车子 足矣 装下 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.016836904), (1, 0.9831631)]",1
2102.0,款车  做工 真的 很棒 认可 这辆 柔软度 包裹 极佳 透气 确实 体验 喜欢 追求 动力 地方 外观 动力 整体 造型 流线 灵动 车身 线条 特别 流畅 油耗 一点 设计 一点 完美 接触 那一刻 迷倒  一点 糟糕 高速 想象 更好 应对 情况  车子 舒服 放不下 行李   不错 后排  更好 压抑感 装卸 东西 很得劲  绰绰有余 衡量   宽敞 好多 物品 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.014939283), (1, 0.9850607)]",1
2103.0,兼顾 日常生活 用车 场景  拘束 压抑 感觉 一种 年轻 活力 系统 功能 设计 人性化 吸引 眼球 回头率 内在 性能 出色 这辆 车子 依然 不减 车子 媳妇 个人感觉 优秀 地方 特别 外观设计 感觉 亮眼 内部 配置 够用 品牌 服务 历史 评价 很高 操控 出众 过弯 稳定度 设计 不错    整体  表现  小东西 后排 一点 翘起 二郎腿   接受  够用 储物  影响 乘坐  空间 宽敞 舒服,4.14,1.0,pos,"[(0, 0.024358831), (1, 0.9756412)]",1
2104.0, 坐椅 坐垫 靠背 地台 全平 隔音 效果 不错 油耗 动力 智能 高效 驾驶 刹车踏板 脚感 奇怪 稍微 一点  第一印象 无论是 最早 标准 紧凑型 体型 全球 首款 宽体 车型 大小  更胜一筹 坐在 主驾 位置 行驶 车辆 抠唆 舒展 不错 空间 宽敞 舒服,4.71,1.0,pos,"[(0, 0.97340894), (1, 0.026591072)]",0
2105.0,价格 感觉 一辆 上档次 幸运 这辆 车子 外观 感觉 坐在 车子 舒坦 长脸 座椅 柔软 段时间 驾驶 感觉 确实 感觉 踏实 车子 优势 轻重 指向 到位 划算 整体 表现 确实 不错 符合 品质 颜值 上要 胜出 配置 够用 开车 带来 舒适 感觉 全方位 一家 出行 感觉  主驾 后排 两侧 个人感觉 乘坐  储物  充足 孩子 后排 玩儿 开心  放不下 行李 前排    郊游 活动 感觉 舒服 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.45073813), (1, 0.54926187)]",1
2106.0,电式 混合 新能源 汽车 配置 国际 影响 国内 油价 飙升 燃油 车主 压力 新能源 发展 方向 担心 续航 百难 之中 选择 比亚迪 电式 混合 新能源 汽车 车子 噪音 稍微 方向 听到 噪音 座椅 角度 有待 调节 感觉 后视镜 盲区 稍微 发生 比较严重 交通事故 钥匙 工作 现象  整体  设计 比亚迪 新能源 车身 尺寸 庞大 设计师 内部  安排  打开 车门 一种 开阔 感觉 内饰 门板 做工 很大 提升 看不出 粗糙 感觉 内饰 门板  物品 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.9785263), (1, 0.021473683)]",0
2107.0,喜欢 外观 设计 汽车 外表 选车 品牌 外观 地方 比亚迪 新能源 车型 整体 设计 风格 运动 车漆 高级 整体 设计 风格 比较满意 说实话 车子 外面 大部分  预留 前排  储物  实在 老家 农村 每次 回家 东西  一种 放不下 感觉  前排 后排  不错 车子 大型 整体 尺寸 设计师 设计 过分 追求 座椅  忽略  设计  储物  稍微 基础 提升 更好 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.050786354), (1, 0.9492137)]",1
2108.0,车辆 后续 费用 混动 新能源 汽车 电能 楼下 有快 充电 公里 不到 毛钱 之下 以往 燃油 经济 实惠 实在 事情 出远门 燃油 车子 整体 内饰 设计 整洁 车子 配备 座椅 记忆 功能 台车 妻子 每次 开车 座椅 真的  比亚迪  比亚迪 相比  差距 普通家庭 前排 座椅 宽大 舒服 后排 腿部  空前 释放  存储 容量 庞大 空间 宽敞 舒服,4.86,1.0,pos,"[(0, 0.98476386), (1, 0.015236114)]",0
