景点名称,评星,评论文本,fenci,label,score
只有河南·戏剧幻城,3.5,1.交通有通行公交车，也可以打车，进出口都在一个地方，可以把行李寄存在出口（下车先经过的是出口，设计很好，少走几步路）2.只玩了一天，行程很紧，所以只看了一个大剧场幻城剧场，总体评价 还行，布景很不错，幻城剧场的剧情一般，主要是舞台设计，其他两个大剧场没看，不做评价；小剧场推荐天子驾六，老院子（为数不多人声出演，其他都是录音对口型）3.如果只有一天，必须要算好时间，大剧场时间固定，能买上票就有座位，不必担心，但还是建议提前半小时去排队找个好座位；小剧场就比较麻烦了，虽然每场都是二十多分钟，但是并不是每场都能排的上，往往过去以后发现队伍满了，比较火的剧场像红庙学校，前一场刚进去下一场就排队才能等上，要一个多小时才能看上一个小剧场，这比大剧场还要麻烦，所以最好两天时间，轻轻松松，哪个人少看哪个。（当然也有土豪攻略，能买  通道，2 千块免排队还有专座，可用 3 人）4.小程序很好用，能看节目单和排队情况（每天的演出时间不一样），还能导航，非常好用,不错 固定 麻烦 麻烦,positive,0.6956819891929626
只有河南·戏剧幻城,5.0,作为一名河南人，总要来一次“只有河南”吧！地点在郑州旁边的中牟县，交通非常方便，停车也方便，就是人太多了。景点好大，拍照的地方也很多，高粱地、各种建筑，各种剧情剧照……个人认为主剧推荐火车站那场，其次是李家村，追剧转场、排队，各种剧太多了，没有一个好体力真的不适合来这里，好在提前做了攻略，用了两天时间专门游玩。为了方便游玩，我们定了附近的民宿，事实证明既经济实惠又方便游玩。虽然人多，但景区组织还是不错的，井井有条，总之，逛过的感受是景点大，剧多，演员多，玩的多。,不错,positive,0.973812997341156
只有河南·戏剧幻城,5.0,到达郑州后的第一个选择就是去只有河南戏剧幻城，因为只有一天的时间，所以很多小剧都没来得及刷，但是刷过的剧真的很好看，整个剧场的装修和外景都非常漂亮很出片，演员小哥哥小姐姐都很好看👀。特别表扬剧场的工作人员都很热情会积极主动询问解答，最关键是卫生间的卫生，是我目前去过的景点最干净的，任何角落的卫生都很干净,漂亮 卫生 干净 卫生 干净,positive,0.8992319703102112
只有河南·戏剧幻城,4.5,交通方便，攻略齐全，入门高粱地适合拍照，各个剧场的剧目安排很用心，情节感人，也很有怀旧感。等候时候还有工作人员的表演。位置标识再明确一些就更好了，能够节省各剧场之间穿插时间。周末的话，一天时间确实紧张，不能所有剧都刷完，平日应该差不多。,确实 紧张,positive,0.8018960952758789
只有河南·戏剧幻城,4.5,去了只有河南，打车从郑州出发 四个人60多 买的两天票，来回住在郑州，也不算麻烦，很震撼，确实感觉一个主剧场就能值回票价，麦浪餐厅里面也都是品牌，可以放心吃，不会踩雷，比较郁闷的是，花了6元钱买了一个无糖可乐。,麻烦 确实 郁闷 可乐,negative,0.7710610032081604
只有河南·戏剧幻城,5.0,只有河南·戏剧幻城太魔幻了，高大的城墙，敞开的大门，宽大的内部结构连接了3个大型室内封闭剧场，和18个小剧场。走在其中，如同迷宫一样，据说演员就有近千名，看完全部剧目总时长近700分钟，大概需要二三天。剧场以沉浸式戏剧艺术为手法，以独特的戏剧“幻城”为载体，观众与演员均入戏中。,高大 宽大 独特,positive,0.9464008808135986
只有河南·戏剧幻城,5.0,交通：直接从高铁站打车过去，大概40分钟左右！可以直接寄存行李，非常方便！整个景区管理非常好，可以用小程序查看当天的节目和时间。看的大剧是幻城！效果非常好，但是剧情差了点。下次去看另外两个剧。小剧场倒是惊喜很多！整体非常推荐！,惊喜,positive,0.9455206394195557
只有河南·戏剧幻城,5.0,朋友推荐的，感觉还不错，地方特别大，有很多剧场可以观看，不太合适太小的小朋友来体验，总体还是不错的，就是小朋友有些表演可能看不太懂，适合小学阶段的学生来打卡体验，太小的孩子不适合，就是个转悠一下，总体推荐给大家,不错 合适 不错,positive,0.9689976572990417
只有河南·戏剧幻城,5.0,戏剧落幕人回归处后劲儿太大了走不出来一点单曲循环只有河南一万遍文字是苍白的你还是去看看吧主剧场选的是火车站剧场满脑子都是只要你要只要我有真的要被哭死老院子也强推唯一一个现场原声的一开始觉得是一群老年人唱戏没什么意思后来发现是我草率了 一句走吧走吧我们好着嘞也是泪奔曹操的麦田苏轼的河南也是推荐的最无聊的就是下沉岁月不知道要表达什么感觉有点浪费时间时间紧张完全可以不去总之值得来 值得所有人来,无聊 紧张,negative,0.6420032382011414
只有河南·戏剧幻城,5.0,交通:是机场打车过来 行李大小寄存都很方便 不错推荐理由:剧场特别多 刷上一整天完全没有任何问题 里面吃的喝的应有尽有 也不累人:排队什么的 常态 尤其是一些特别红的剧场 错峰是别想了 比较佛 能看多少是多少 刷不完哈哈哈哈,不错,positive,0.973812997341156
只有河南·戏剧幻城,5.0,特意从广州飞来体验了一下两天的戏剧。有露天有室内，有大型场景机关，有剧情有超多演员。声光电效果极好，这个门票价格总体来说超值了！！！不算缺点的点：个别剧情背景原因涉及一点点豫剧，是真的听不懂。个别小剧像老院子，用的是河南当地话，要不是在河南呆了四年可能我大部分听不懂了。不过这种还是很少的，好像就这一个严重点，其他都是普通话，不影响体验。然后大部分剧目在结尾很喜欢进行主题升华，略有一些沉重和煽情。在这种大氛围下，红庙学校和李家村茶铺这种轻松搞笑剧目显得尤为可贵了，可以理解为什么排队的人那么多了！！！！真的很棒，希望明年能有机会去廊坊体验只有红楼,沉重 轻松 可贵 很棒,positive,0.7140806317329407
只有河南·戏剧幻城,3.5,建筑比戏剧好看，是个拍照的好地方。红庙学校是个幽默的互动为主的剧场，放松，回到学生时代。幻城，舞美强于内容，导演在选择上主观意识过强。火车站那幕大剧，这命题作文无论从创作者以怎样的视角去阐述，都有些过了。天子六驾这种反而更戏剧。,幽默,positive,0.940588116645813
只有河南·戏剧幻城,4.5,首先。时间真的很紧，排队的人是真的多。工作日两日票，没刷完剧。感觉主剧最推荐李家村那场，其次火车站那场，幻城完全看不进去，给我看睡着了小剧场推荐那个红庙小学，很欢乐，还有苏轼的河南不错，还有一个忘了叫啥，里面大爷大妈演的，不是配音现场收音的那个也不错。,欢乐 不错 不错,positive,0.9691970348358154
只有河南·戏剧幻城,4.5,交通：从郑州开车，一个小时左右。停车场很大。体验：一直逃避体验河南的苦难且沉重的历史，只有河南的戏剧盲盒的形式给了我一个机会。很喜欢天子驾六历史和现代，文明与传承的对比；很喜欢机车𠂆的年代变迁；但最终还是被李家村、火车站主剧中的牺牲所震撼和打动。：地坑院的河南美食汇聚了各地的特色，是看剧之外的亮点。,很大 苦难 沉重,positive,0.6760545372962952
只有河南·戏剧幻城,5.0,从白天到黑夜，从大剧到小剧，从拍拍到吃吃。有搞笑有感动，有遗憾有圆满，有回忆有期盼。可沉浸可隔望，可聆听可触摸，可对话可穿越。我不是河南人，但喜欢这种创意，这个形式，这份认真。希望能保持初心，我还会再来。,遗憾 圆满,positive,0.883277177810669
只有河南·戏剧幻城,4.5,两天刷完“只有河南”还可以三刷郑州中牟的“只有河南”景区着实心好几年，今年才来玩，两天时间一天拍照另一天刷剧，景区里大部分剧已刷完～～～重要的是认识长寿弟弟，开心的不得了，大家拿好攻略速速上车。景区内三大主剧：幻剧之城、李家村、火车站；进景区后尽快找到电子屏扫码看主剧，推荐看李家村、火车站，这两部剧从剧情来讲火车站是李家村的前剧，时间安排可以先看火车站后看李家村。我是前一天看了李家村，后一天看了火车站。剩余时间穿插看小剧场的剧，推荐以下剧：曹操的麦田：讲述官渡之战苏轼的河南：喜欢长寿候车大厅：多种人的人生李家村茶铺：星级推荐，互动性强老库房：剧情前后反差大，最后5分钟人可嗨起来景区里的餐厅有麦浪餐厅，各档口都有，基本以预制菜为主如果想吃正宗河南的好吃的还是在郑州市内转转。景区里的那个华夫饼“生生不息”15元两串，不好吃，只拿来拍照了⋯划重点：景区里的光芒 非常值得打卡，一杯黄河水、限定河南的土吐司非常好吃，还买了麦苗汁，非常清新的味道，而且也适合打卡拍照，超级推荐！,清新,positive,0.9008312225341797
只有河南·戏剧幻城,5.0,绝了，河南人民真的很有想象力从早上10点逛到晚上7点，真的很吸引我，不是因为剧太多了没看完，多少要加个大剧很值得一来演员的表演很到位，场景布置也好，特别是火车站，跟着转场真的很震撼也是第一次这么近距离看话剧，很棒，以后还想再来,很棒,negative,0.5915628671646118
只有河南·戏剧幻城,5.0,非常好，非常值得一看，一天很难全看完。三个大演出都看了，又看了三四个小演出，制作精良，表演投入，专业敬业。也是只有河南，很好听很应景的一首歌。河南人确实值得自豪,精良 确实,positive,0.8753955960273743
只有河南·戏剧幻城,5.0,体验非常整个剧场的确是大制作，唯一遗憾的是只注重看剧没来得及在园区慢慢走慢慢欣赏。三大剧场推荐：如果只看一个剧场的话强推幻城剧场！！！看这一场感觉都值回票价了。虽然最后也流入煽情，但相比火车站和李家村剧场让人感觉更为震撼。李家村和火车站看完的确很感动，让人流泪，但是自我感觉煽情部分太多，靠演员的情绪输出，最后莫名其妙又回到了夸河南夸河南人…,遗憾,positive,0.6313450336456299
只有河南·戏剧幻城,5.0,都给我进来！！！！！只有河南·戏剧幻城：一场震撼心灵的文化盛宴 只有河南·戏剧幻城，真的是一个太值得一去的地方，每一个角落都散发着独特的魅力，让人流连忘返。以下是我对它的一些赞美之词： 一、场景与建筑 一踏入这片土地，就仿佛踏入了一个神秘而壮观的梦幻王国。这里的建筑堪称一绝，巨大的夯土墙承载着岁月的沧桑，每一块土都像是在诉说着古老河南的故事。当阳光洒在土墙上，光影斑驳，那种古朴而雄浑的气势扑面而来，让人瞬间感受到历史的厚重。 园区内的场景设计丰富多样，从古代的市井街巷到现代的麦田景观，从神秘的地下空间到辽阔的天空之城，每一处都精心打造，细节之处尽显巧思。比如那仿古建筑，飞檐斗拱、雕梁画栋，真实地还原了古代河南的风貌，漫步其中，仿佛穿越时空，回到了那个繁华的古代王朝。而那大片的麦田，随着微风轻轻摇曳，金黄的麦浪与蓝天白云相映成趣，构成了一幅绝美的田园画卷，让久居城市的我们感受到了大自然的宁静与美好。 二、戏剧内容 这里的戏剧简直是一场又一场的灵魂洗礼。各种剧目丰富多彩，涵盖了历史、文化、民俗、情感等各个方面，每一部都像是一颗璀璨的明珠。 历史剧让我们深入了解河南在华夏文明发展历程中的重要地位。通过精彩的表演和震撼的舞台效果，我们看到了古老的王朝兴衰、英雄豪杰的传奇故事，仿佛那些历史人物就站在我们面前，生动地演绎着他们的一生。 文化剧则将河南丰富的文化遗产展现得淋漓尽致。无论是古老的豫剧、少林武术，还是传统的民间手工艺，都在剧中得到了完美的呈现。演员们精湛的技艺和对文化的深刻理解，让我们对河南文化有了全新的认识和深深的敬意。 情感剧更是触动人心。那些关于亲情、爱情、友情的故事，跨越了时空的限制，让我们在欢笑与泪水中感受到人性的美好。剧中人物的喜怒哀乐就像一面镜子，反射出我们自己内心深处的情感，引发了强烈的共鸣。 而且，戏剧的表现形式非常新颖独特。不同的剧目运用了各种创新的舞台技术，如沉浸式的场景、多媒体的融合、独特的灯光音效等，让观众仿佛置身于戏剧之中，成为故事的一部分，这种体验是在其他地方很难感受到的。 三、文化内涵 只有河南·戏剧幻城所承载的文化内涵之深厚，令人惊叹。它不仅仅是一个娱乐场所，更是一座传承和弘扬河南文化的殿堂。 在这里，我们可以看到河南作为华夏文明发祥地之一的悠久历史，从古老的炎黄传说到灿烂的唐宋文化，每一个历史阶段都有其独特的印记。园区通过各种戏剧、展览、讲解等方式，将这些文化元素生动地展现出来，让我们对河南的历史文化有了更全面、更深入的了解。 同时，它也展现了河南人民的智慧、勤劳和坚韧。无论是古代的农耕文明，还是现代的科技创新，河南人民在历史长河中留下了无数的辉煌成就。这些内容在园区的各个角落都有所体现，让我们对这片土地和这片土地上的人民肃然起敬。 四、服务与体验 整个园区的服务也非常周到。工作人员热情友好，无论是在引导游客、解答疑问还是维护秩序方面，都做得非常出色。园区内的餐饮、休息设施等也一应俱全，设计合理，为游客提供了舒适便捷的体验。 此外，园区的游览路线设计得很巧妙，不同的剧目和场景分布在各个区域，游客可以根据自己的时间和兴趣自由选择，既不会感到过于拥挤，也不会错过精彩的内容。而且，各种配套设施的细节也处理得很好，比如休息区的座椅设计、指示牌的清晰程度等，都体现了对游客的关怀。 总之，只有河南·戏剧幻城是一个集文化、艺术、娱乐于一体的绝佳之地。它用独特的方式将河南的历史、文化、民俗等元素展现得淋漓尽致，给每一位游客带来了一次难忘的心灵之旅。无论是对历史文化感兴趣的学者，还是寻求娱乐休闲的普通游客，这里都能满足你的需求。强烈推荐大家来体验！,独特 神秘 壮观 古朴 厚重 神秘 辽阔 繁华 美好 完美 精湛 美好 新颖 独特 独特 深厚 悠久 灿烂 独特 勤劳 坚韧 友好 舒适 便捷 巧妙 配套 清晰 独特,positive,0.9947539567947388
只有河南·戏剧幻城,4.5,慕名已久的演出，专门从成都前往。总体还是很不错，感官如下：1.园内整体管理不错。相比较很对多的旅游项目，我真的觉得很不错，没有乱七八糟的商业和花里胡哨的装饰，让人沉下心来看演出。2.用餐区很良心。本来想着高价在园内吃饭。没有想到价格并不贵。最重要是好吃，不是预制菜。3.演出水准总体在线。主剧场看了李家村，很催泪。小剧场看了五个。我觉得小剧场的演出水准稍稍弱一些。。。应该不是王潮歌的水平，估计最后做了审核而已。总体还行，价格也不贵。但是我觉得离惊艳还不到。有些细节有待加强。比如园内音乐一直放主题曲，有点审美疲劳。。再比如剧目的台词风格太趋于一致，新鲜感不够。但是这个票价可以了。,不错 不错 不错 良心 不贵 不贵 惊艳,positive,0.9847041368484497
只有河南·戏剧幻城,4.0,剧一般，逻辑漏洞很多；城很好，设计了很多细节，每个小剧场也都很有特点，可惜一天天地光顾着跑来跑去赶场看剧了，没什么时间打卡拍照；舞美非常棒，层次特别丰富，如果剧本再好一点就完美了,完美,positive,0.8473214507102966
只有河南·戏剧幻城,5.0,：和男票住在了景区附近，早上十点到的人就挺多啦，刷剧的还是推荐大家早早去。推荐理由：戏剧都特别好看，而且吃的也挺好不是很贵又很干净，强烈推荐奉茶那个紫苏什么的饮料～摊个鸡蛋不翻也特别好吃，苏轼的河南，曹操的麦田必看！,很贵 干净,positive,0.7848081588745117
只有河南·戏剧幻城,0.5,曹操的麦田出口字写的太大，进口找不着，带着老人孩子找到进口的时候已经不让进了，保洁人员的误导，工作人员能不能培训的到位一点！对只有河南的印象真的被你们的误导一下子印象变得很糟糟糕！不会再来了，剧目安排的时间有冲突，印象真的大打折扣！,太大 保洁 糟糕,negative,0.9653239250183105
只有河南·戏剧幻城,5.0,非常不错的体验～听起来门票有点贵，但其实那个多戏剧，核算下来是很值得的，每一个单独拿出去都很好的～整体园区艺术性很高，故事性也都很～整体以河南大饥荒的故事为线索 河南人的精神为中心围绕的展开，主打的是沉浸式 体验的戏剧，这里应该是国内首次尝试,不错 很好,positive,0.9784088134765625
只有河南·戏剧幻城,4.5,国庆期间去的，人非常多，但整体体验还算不错两年前就想去玩，各种时间不合适，终于在今年国庆，下定决心去，想看看王潮歌如何把河南这片热土与戏剧表演结合。入园那一大片高粱地和高筑的黄土墙里面把我们带到了另一片天地，土地和生命一时间有了更为具象的表达，对于看惯了高楼大厦，车水马龙，格子间的牛马而言，这种开阔，让人舒畅也更加震撼。进去就是各种戏剧舞台，有户外的也有室内的，具体可以看他们的公众号里的介绍以及表演的排期。如果想看完所有的表演，建议在这里两天，可以比较从容的安排时间。剧场本身也是一个大型艺术装置，每个空间有自己的风格，拍照还是很容易出片的。,不错 合适 舒畅,positive,0.9716830849647522
只有河南·戏剧幻城,3.5,感觉布置得挺有特色的，拍照打卡的地方很多，随便一拍都挺好看的。我们先去了第一楼尝了尝汤包，味道确实不错，价格也挺亲民的。接着逛了一些文创店，东西挺有创意，买了一些小玩意儿当纪念品。最期待的就是晚上的表演了，确实没让人失望，灯光效果和演员表现都很棒，看得挺过瘾的。唯一美中不足的是，因为是假期去的，人特别多，干什么都要排队，等的时间有点长。下次如果再来，打算避开高峰期，应该会更舒服些。,确实 不错 确实 很棒,positive,0.7710937857627869
只有河南·戏剧幻城,4.5,交通：位置还是比较偏，从市中心打车要一段时间，周围还是挺多游玩的地方。场地比较大，周末人很多，排队时长比较长，都要提前排队，尤其是一些比较热门的剧场。园区很大气的布局，比较容易出片。里面吃饭很方便，大学生都可以打折。演员都很敬业，美中不足的是大多是配音。,很大,positive,0.8950263857841492
只有河南·戏剧幻城,5.0,除了周末节假日人比较多，真的是非常非常适合打卡的地方了，秋天的幻城是最美的季节。,最美,positive,0.993362545967102
只有河南·戏剧幻城,5.0,"真的有被狠狠震撼到！“一部河南史，半部中国史“去了“只有河南""我才真正理解这句话，他像是一个巨大的盲盒，他把整个河南都放了进去，饱含风霜的城墙下是一部沉甸甸的历史。只有河南戏剧幻城位于河南郑州市，是中国首座全景式沉浸式戏剧主题公园。一进园区，首先映入眼帘的是一望无际的麦田，穿过高大厚重的夯土墻大门，就看到一个巨大的黄土柱，上面刻着“您从何处来？您为什么而来”的字样。四周的土墙上还刻着河南各个乡镇的名称，整个幻城像个迷宫，更像个盲盒，因为你永远不知道你下一个进入的空间是什么样的。",高大 厚重,positive,0.8917227387428284
只有河南·戏剧幻城,5.0,里面很多拍照好看的地方，还是需要点抓拍技术的：建议有时间的早点去，可以多看一些小剧场，关注微信公众号，里面会有演出时间的导览，李家村剧场不错的，覆斗书院也好看，还有天子驾六也很有意义感觉有小朋友的一定要来这里把剧场都看一遍，是文化和精神文明的传承缩写，有意思又让人感动,不错,positive,0.973812997341156
只有河南·戏剧幻城,4.5,布景真的蛮漂亮的，很适合打卡拍照。周末人挺多的，很多剧都得提前排队，一天看不了太多剧。部分剧是录音不是演员现场说的台词，有的剧笑点不到。推荐三个历史剧，苏轼的河南、曹操的麦田、天子驾六遗址坑，演员专业，剧情编排高级感强。晚上可以考虑登高跟“只有河南”合影，不用在近处排队沦为背景板,漂亮,positive,0.9806607961654663
只有河南·戏剧幻城,4.0,比又见平遥好看。我们约的火车站剧场，互动不如又见平遥，但是本子好太多了......好歹最后让女的上台了（本次不谈女性意识崛起相关）槽点无非是♀是传宗接代巴拉巴拉这样的，但是在过去这个也确实没毛病......嘻嘻。总之主题真的不错，粮食！！！！！一万个同意节约粮食珍惜粮食！好日子没过上几十年大家务必珍惜眼前啊啊啊啊我们还没有完全脱贫。扣分点：小剧场太难排，一天看不完建议两天票。我们工作日去的，人甚至不多都排不上（指一场结束后下场衔接不合理）可想而知节假日那排队更为人山人海了吧。吃饭相关：河南特色基本囊括，不错。价格虽然翻倍但是最起码味道在线。而且有格局允许自带，这点很奶思。我们吃的灌汤包十五分钟现做的，吃的时候还奇怪咋都带走....慢悠悠吃完发现哦都去排小剧场了哈哈哈哈怪不得地方很大很出片，小程序地图很方便！玻璃壶不错但是饮品极其一般相当一般还沉（但，好看且出片）,平遥 平遥 确实 不错 珍惜 珍惜 不错 很大 不错,positive,0.9875730872154236
只有河南·戏剧幻城,5.0,带着妈妈在只有河南戏剧幻城沉浸式看了2天剧，院内一共21座剧场，每天从开园看到闭园，也没全部看完。推荐剧目：主剧场来说3部主剧都不错，火车站、李家村、幻城。小剧场推荐：天子驾六遗址坑(因在洛阳看了这个博物馆感触很深）、候车大厅、苏轼的河南、李家村茶铺。候车大厅、火车站、李家村是一个系列故事，建议按这个顺序看，火车站看到泪奔，感受到河南人的善良与坚韧。李家村茶铺是喜剧，上来掌柜就说这个剧的目的是让大家快乐，最后还被她贴了小红花，真是超开心。最后一部主剧看的是幻城，最后一幕是所有跟河南有关名人穿越与你告别，刚看完博物馆真是超震撼。旅程的最后来这里真是不错的决定，给旅行做了次升华。,不错 善良 坚韧 快乐 不错,positive,0.9763669371604919
只有河南·戏剧幻城,4.0,曾梦想仗剑走天涯因太瘦取消原计划🤷🏼‍♂️-----🥐------🥯------🥐------王潮歌的戏剧幻城果然很 王潮歌之前对河南的声音有点大但这一趟旅行下来🏃🏻 郑州开封洛阳许昌遇见的每个河南人真的都超级超级友善和真诚只有河南 算是我在郑州市内唯二两个比较喜欢的景区之一占地很大 很震撼不做功课的话 有点懵一天下来 其实看不了几场演出 还是建议留足两天时间。会比较充裕走之前还 吃到了种草久的 河南的土 喝到了黄河水 吃货一本满足哈哈哈哈,友善 真诚 很大 充裕,positive,0.8944264054298401
只有河南·戏剧幻城,4.5,两日票还是有2、3个剧目没看成，看了只有红楼后一直想看看只有系列的只有河南。没想到很火爆，许多小剧场因人数的限制没看成很遗憾。个人觉得只有红楼梦围绕红楼展开，学生和成人都很适合观看，剧情抓人，演员演技略高于只有河南。只有河南大多剧目多了份沉重和历史底蕴，不适合带着年龄小的孩子观看。推荐剧目：曹操的麦田、苏轼的河南、李家村、天子驾六遗址坑。,火爆 遗憾 沉重,positive,0.642286479473114
只有河南·戏剧幻城,5.0,和父母来郑州旅游，必不能错过的就是只有河南。需要出市区几十公里，停车场位置充足且免费。里面有很多的场景，非常适合爱拍照的人。主剧场比较不错，小剧场有些可看性还可以，如果想刷剧的话，最好提前做一些攻略。里面餐厅比较丰富，价格不算太贵，妥妥玩一整天都玩不完的感觉,充足 不错 妥妥,positive,0.9811738729476929
只有河南·戏剧幻城,5.0,一定要去啊，吃，玩，拍，看，都很不错，整个景区处处都弥漫着舒服，人性化，设计感，好看,不错 舒服,positive,0.9447188973426819
只有河南·戏剧幻城,5.0,两天除了红庙学校和老院子，其他所有全看了，三大剧场各有千秋，如果单日票且不喜悲剧，可以不看火车头剧场。幻城剧场气势磅礴，置景算是顶级，演技没有，主要看总体效果，但总体是黑色调，如果疲乏容易犯困，李家村剧场类似只有红楼的真亦假，是游走似的，走四个场景。火车头剧场类似只有红楼的读者剧场，第一个是环形游走，后面有个站立大剧场。其他看过的小剧场，个人比较推荐苏轼的河南，曹操的麦田，是纯拼演技的。,疲乏,positive,0.7545045018196106
只有河南·戏剧幻城,5.0,很棒的体验！完全沉浸式的剧场，作为河南人了解河南的文化很自豪,很棒,negative,0.5915628671646118
只有河南·戏剧幻城,4.0,很大，舞美不错，场地很多，都看的话得一天,很大 不错,positive,0.9425361156463623
只有河南·戏剧幻城,5.0,幻城升降的亭台楼阁想说，门口高粱地的“禾下乘凉梦”想说，中国60年火车提速也想说，李家村剧场大雪纷飞去荒原也想说，一群60岁的老人向我们摆手“你们去过好日子吧”也想说。回来路上坐错火车想说，吃到了好吃的酱香饼也想说，遇到恩施上班的武汉小哥哥一起坐在看完灯光秀也想说，还想说第一天景区没什么人阴天21℃，还有还有，声光电和巧妙的舞台设计，连贯又独立的剧情铺陈，每个演员都让人忍不住想起立致敬。真好，回头看过1942看过苦难，现在真的好。有一幕剧情问我们想不想回到过去——我不想，我觉得现在很好、非常好、真真好，特特好、个顶个的好，请让现在多停留吧，超想珍惜超想珍藏，谢谢老天。,巧妙 苦难 珍惜,positive,0.9363155364990234
只有河南·戏剧幻城,4.0,票价290其实不算便宜了里面其实只有看剧，大剧三选一，小剧随便你看里面像迷宫，经常走到死胡同，希望可以有更明显的指示小剧排队半个小时，看剧半个小时，你必须站着排队，如果你不去排队，那你就看不到了。希望看剧的，可以考虑去看看，如果不喜欢看剧的话，290绝对是不值得的。不管离郑州还是开封，都有半个小时车程,便宜,positive,0.8267334699630737
只有河南·戏剧幻城,5.0,我觉得这个只有河南 让我非常触景生情 而且里面的小哥哥小姐姐表演的很好 叔叔阿姨也是演技派,很好,positive,0.9799560308456421
只有河南·戏剧幻城,4.5,第二次来了看的《李家村》大剧这个剧场进门就很有意思，按照排队顺序，日常后被分配到各个不同的小剧场，所以要和同行人站一起不要中间隔人，不过小剧场只有八分钟就会转移到大剧场汇合啦，看大概到30分钟又会转移阵地，是站立式看的最后转移坐定式结束（如图）整体形势感比较强，我感觉比较折腾，因为人比较多走起来很麻烦。剧情内存还可以的，因为我第一次看的是《幻城》那个是一个很大的室内剧场，不用变换位置直到看完，而且布景蛮震撼的！我还是很喜欢的。,麻烦 很大,positive,0.7585365772247314
只有河南·戏剧幻城,4.5,人挤人的国庆节，里面很大很震撼，值得一去,很大,positive,0.8950263857841492
只有河南·戏剧幻城,4.5,两天一夜，打卡“只有河南”过足了舞台剧的瘾。除了周边住宿的选择不多，整体是很满足的，吃的也很丰富，价格也不贵，文创店也好多家。是刷剧还是休闲，每个人都有自己的理解，如果能买张年票，把这里当做一个休闲的地方，应该是很惬意的。,不贵 惬意,positive,0.9446110725402832
只有河南·戏剧幻城,5.0,太震撼了！个人认为是是来郑州必打卡景点！虽然只去了一下午，看了四五场剧候车大厅、火车站、天子驾六遗址坑、第七机车车辆厂礼堂都可，水准都很在线，看得呜呜哭，也能很好的了解到河南的文化特色，比如42年大饥荒河南捐了最多的粮食，再比如重要的地理位置：全国唯一米字格火车轨道在河南。最后，羡慕河南人有《只有河南》！,很好 最多,positive,0.9132248759269714
只有河南·戏剧幻城,5.0,下飞机打车直奔只有河南，行李寄存，约拍摄影师超级棒。第二天刷剧1大剧6个小剧。虽有遗憾，可以在来……,遗憾,positive,0.6313450336456299
只有河南·戏剧幻城,5.0,挺震撼的，这种全家娱乐看剧感受文化魅力的形式第一次见到。孩子太小不太适合过来，坐不住还影响其他人的观看效果。游览导图里有提示孩子不适合的项目这点很赞。推荐剧场，苏轼的河南，感叹苏轼被贬但仍乐观无奈，第七机车，环城。李家村我还以为我会哭的一塌糊涂我泪点低，然而没有，演员信念感很强，就是换场几次走动丢失了代入感。最后的灯光秀是清明上河图和千里江山图，做的模拟画中场景，从多维角度复刻了画中所见。这个非常好。,乐观 复刻,positive,0.9510767459869385
只有河南·戏剧幻城,5.0,只有河南～剧场很好看～不错～下次来朋友了在来,不错,positive,0.973812997341156
只有河南·戏剧幻城,5.0,心目中国内同行1，不论是剧本、演员，还是设施、服务，都做到了一流水平，并且保留了较高的艺术水准，没有过度的商业化和尴尬的强行上价值。建议外省外地游客选择主剧时选幻剧，会让你对泱泱历史有了更深刻和更真实的理解，如果是本土游客，可以选火车站或李家村，可能更有当地记忆和文化。演员们每次出演都饱含激情，谢幕后还会一直挥手送别观众，用心对待每一位初到的人。城内处场景设计也很值得打卡，唯一想说的是：至少准备完整的一天时间，因为你真的可以在一座小城里从早待到晚而毫无厌倦之意。,较高 尴尬 完整,negative,0.5283293128013611
只有河南·戏剧幻城,4.5,王潮歌导演在河南郑州中牟县打造的占地 622 亩的“只有河南”戏剧幻城文化主题公园，里面有大大小小剧场 21 个，一站式可以沉浸观赏总时长 700 分钟的剧目，是一个通过戏剧，全景化展现河南的过往与当下的实景演出。这次淡季去郑州，专门打车去中牟县看演出，没想到这么火爆。我们购买的是单日票，由于没有经验，只看了一部大剧《李家村》，和《曹操的麦田》、《苏轼在河南》等经典小剧。《李家村》剧情特别适合当下年轻人观看，描写 1942 年饥荒年代的河南，粮食大省河南，普通的农民吃不上馍，饿的差点把小麦种子都吃了。场面悲壮，让人落泪。看过这部剧的人，一定会爱惜粮食，珍惜粮食来之不易。最喜欢的剧目是《曹操的麦田》，描写的是“官渡之战”、“割发代首”的历史典故。故事情节生动，扮演曹操的演员演，把曹操奸佞、睿智的多面性表演的是栩栩如生。大大小小的剧，每一部都很精彩，可以说是实景演出的天花板级别。王潮歌导演的实景演出，与其他演出有所不同，演出形式不是单一地坐在剧场看剧，而是灵活运用演出场地，观众需要转换观看场地，跟随演员转场，现场感拉满。有时候，演员就在你身边演出。当然，声光电各种辅助工具也是运用的极好，让观众有一种身临其境之感。《只有河南》有单日票和双日票之分，建议有时间的订双日票，没有时间的订单日票，体验一下，感触会不一样。,火爆 悲壮 珍惜 睿智,positive,0.8735063076019287
只有河南·戏剧幻城,5.0,这地方美绝了，环境好，文化内涵丰富 地方很大一天都转不完，来了一次还想来第二次，满分推荐,很大,positive,0.8950263857841492
