商品id,评论内容,评论者,评分,评论时间,评价距离购买天数,用户ip属地,评论商品,评论回复数,用户点赞数,形容词,text_rank,text_rank_value
10450576565,因为有长QT间期综合征，医生推荐我买这个，有不舒服就贴上，机子比想象中小，用起来挺方便的～,戚***肥,5,2023-07-22 14:14:53,2,浙江,,1,0,长 舒服 方便,,[]
10450576565,收到产品，方便使用，是家庭健康检测的好助手！,j***z,5,2023-06-09 10:37:36,4,北京,,1,0,健康,,[]
10450576565,给爸爸用的，老人家使用起来也很方便,z***5,5,2023-10-15 16:04:55,52,广东,,1,0,方便,,[]
10450576565,非常好，希望在好朋友的帮助下，孩子可以早日康复！,j***8,5,2023-07-07 21:04:41,1,广东,,1,0,好 好,,[]
10450576565,非常实用,j***L,5,2023-06-08 19:45:26,24,吉林,,1,0,,,[]
10450576565,使用方便，适合12小时或者24小时动态心电监测。,西***9,5,2023-06-28 22:19:30,10,重庆,,1,0,,,[]
10450576565,选择这款仪器的原因是它是一款&ldquo;动态心电仪&rdquo;，市面上很多都是&ldquo;静态&rdquo;的。由于我爸最近突然发房颤，老是去医院测24小时很不方便，便在网上货比多家选择了这款。产品非常小巧，贴在身上毫无感觉，丝毫不影响日常活动。手机软件看实时心电图很方便，还可以采集&ldquo;24小时心电监测&rdquo;，一键上传就可以申请报告，报告也很专业，跟医院的差不多，可以保存在手机，也可以打印出来拿去医院给医生看。仪器使用了十多天下来感觉很方便，操作简单，监测也准确，而且这家店客服挺负责的，特别是售后技术支持，有问必答，让客户售后无忧。自从用了这个仪器后，也治好了我爸的&ldquo;心病&rdquo;，每次心脏有点不舒服以为发房颤，害怕得不得了，用了这个仪器后才知道其实他发的是早搏，偶尔房颤，他不再那么紧张害怕了，因为一测就知道是什么，很安心的感觉。他现在平时很喜欢戴这个仪器，他说像附身符带着安心。胆小的老头哈哈哈。。。,w***6,5,2021-03-30 12:10:55,19,,,1,1,突然 老 方便 方便 方便 简单 准确 舒服 紧张 胆小,,[]
10450576565,全家都用了才来评价的，产品挺好的，对我们这样心率失常的患者很有帮助，解决了在家日常检测的烦恼，希望产品再研发的精细些，比如报告能自动生成诊断结论，为产品点赞,j***D,5,2020-06-01 16:19:25,12,,,1,3,好 失常 烦恼 精细,,[]
10450576565,跟医院检查结果差别比较大，没法参考,j***u,3,2017-10-10 06:07:25,31,,,3,0,大,,[]
10450576565,顺丰快递，非常给力，早上发货，下午就收到了。心电仪质量很好，还赠送了心电电极，可以直接使用，非常感谢商家！,j***n,5,2017-03-07 17:55:13,1,,,1,2,直接,,[]
10450576565,物流快，质量好，很不错。客服售前售后服务态度不错👍,j***9,5,2023-03-04 17:58:23,3,,,1,1,快 好 不错 不错,,[]
10450576565,很快收到了，立即试用测量心电图，30秒出结果，动态心电图同样是比较专业化的，检测结果传了给主治医生，同样这是他建议我买的。,j***r,5,2022-08-26 11:48:16,6,,,1,2,,,[]
10450576565,医院推荐购买的心电图机，操作很简单，小小的盒子也佩戴方便，客服也很耐心，不懂的去问都一一解答,黎***z,5,2023-04-24 16:32:18,24,广东,,1,0,简单 方便 耐心 不懂,,"[{'word': '懂', 'weight': 1.0}]"
10450576565,测量心电图非常方便，上手很快，APP分析非常直观，非常好用。,j***9,5,2023-02-15 09:56:48,7,,,1,0,方便 好,,[]
10450576565,非常小巧的设计，数据也准确，心率不齐可以实时记录,j***2,5,2023-02-11 15:38:24,1,,,1,0,准确,,[]
10450576565,麻雀虽小，五脏俱全，小巧玲珑的经典突击功能非常强大，测量分析准确到位。,y***0,5,2023-02-11 07:28:37,5,,,1,0,强大 准确,,[]
10450576565,很不错的心电图机。轻便小巧，使用方便。,p***我,5,2023-02-06 15:17:18,9,,,1,0,不错 轻便,,[]
10450576565,非常好用，检测结果非常全面，特别满意。,时***富,5,2023-02-03 16:15:48,29,,,1,0,好,,[]
10450576565,这个产品是医生推荐给我的，店家也很用心交我怎么操作，😊😊非常棒,j***G,5,2022-07-16 10:56:25,2,,,1,0,,,[]
10450576565,机器非常小巧，携带方便，非常适合居家使用，静态，动态都能看到，还能生成报告，解决了经常跑医院的烦恼,1***p,5,2021-10-16 07:09:26,23,,,1,0,烦恼,,[]
10450576565,对不起评价晚了，用了快一个月了，非常不错，简单实用，给老人用都不用操心不会用。,k***d,5,2021-08-18 20:27:57,35,,,1,0,快 不错 简单,,[]
10450576565,机器到了就开始用，非常不错，准确找到问题给用户提供了一个随时诊断依据，相当实用,j***F,5,2021-07-01 18:39:52,23,,,1,0,不错 准确,,[]
10450576565,居家自我监测的好设备，商家服务态度相当好，且热情耐心指导，购买后放心使用,j***O,5,2021-04-01 09:46:41,2,,,1,1,好 好 耐心,,[]
10450576565,机器小巧，携带方便，操作简单，买回来就用了，非常方便，还可以出报告。是医生推荐我买的，用了以后就可以随时看到心电图，很安心。,d***5,5,2021-01-29 16:53:30,24,,,1,1,简单 方便,,[]
10450576565,非常便携，非常小巧功能不错，抗干扰能力也可以简单的分析功能，参考价值一般一次性贴片还不错，后期可以自己购买充电和数据是同一个接口推荐有需要的朋友,老***说,5,2021-06-05 18:11:38,23,,,1,0,不错 简单 一般 不错,,[]
10450576565,给老人买的，一开始不太会用，客服用心，主动联系，耐心指导。非常好，小巧，实用，可以量化数据，减轻老人的焦虑。非常好的一次购物体验。,j***a,5,2021-05-27 17:09:55,9,,,2,0,耐心 好 焦虑 好,,[]
10450576565,操作简单，没有想象中那么复杂，使用上感觉比医院的还方便些，没有那么多线在身上，报告也能看懂，可以随时连接手机做短时间的检查，秒出结果。动态心电图使用也很方便，充满电可以用很长时间。很不错的一款心电图机，商家服务态度也很好，值得推荐！,h***C,5,2021-05-17 14:55:57,4,,,1,0,简单 复杂 方便 方便 充满 不错 好,,[]
10450576565,非常好用，动态心电图上传后可以拿去直接打印，和医院出的报告一样,u***w,5,2021-05-07 15:33:39,8,,,1,0,好 直接,,[]
10450576565,电极片太差了，贴在身上起水泡，能把皮一起撕下来，医生基本不看，也不认，也就能测个大概的心室率吧，很鸡肋的产品，不太建议购买,z***7,1,2022-05-01 15:44:03,62,,,1,0,差,,[]
10450576565,经常心悸，多次做心电图都未有发现，动态心电门图需要预约，非常麻烦，最后买了这个才发现因为早搏。使用方便，机子小巧，夏天戴了上班都看不出来。,j***k,5,2020-08-22 16:56:04,24,,,1,2,麻烦,麻烦,"[{'word': '麻烦', 'weight': 1.0}]"
10450576565,"好朋友心电图机用着很方便，很实用。客服人员也非常好,有问必答。",j***o,5,2020-12-31 20:13:21,24,,,1,1,好 方便 好,,[]
10450576565,买回来用了一点时间，还不错，操作很方便，很小巧，戴起来不会不舒服，用的过程中没有出现操作困难的情况。贴片是一次性的，很卫生，物流也超级快，发顺丰快递，很快就到。客服也非常好，超级有耐心。总之购物体验很好。,熏***芳,5,2020-10-16 10:40:12,17,,,1,1,不错 方便 舒服 困难 很 卫生 快 丰 好 耐心 好,困难 卫生,"[{'word': '困难', 'weight': 0.5}, {'word': '卫生', 'weight': 0.5}]"
10450576565,这款心电仪很适用，检测结果和医院里的结果一样，分析的很具体，很实用，我喜欢！,p***3,5,2020-06-20 22:04:23,9,,,1,1,很 具体,,[]
10450576565,很好用，小巧玲珑，使用方便，还是挺准的。,j***t,5,2020-04-23 15:24:56,21,,,1,2,,,[]
10450576565,不错。很小巧，充一次电能用好多天，功能也很多，我很喜欢。,f***8,5,2020-05-23 23:56:05,23,,,1,1,不错,,[]
10450576565,很小巧，先试用了一下，客服很好，有问必答，态度很好，动态还需试试再评。,j***2,5,2020-02-08 12:56:21,12,,,0,1,好 好,,[]
10450576565,物流很快，只能开取票，还没有用。,A***l,5,2019-09-12 16:44:50,3,,,0,1,,,[]
10450576565,非常好用，出乎意料的小巧！还有赠品，太好了。,七***月,5,2017-12-16 19:33:26,3,,,1,1,好,,[]
10450576565,体积很小，很轻佩戴方便加买了胸带，方便携带。,b***t,5,2018-11-07 01:22:09,8,,,2,0,很小 轻 方便 方便,,[]
10450576565,特别小巧   给朋友买的  说不错  用着很方便  也挺准的,j***4,5,2018-04-20 08:03:20,10,,,1,0,不错 方便,,[]
10450576565,物美价廉，自己就是医生，给父母买的，父亲80多岁了，父母也是内科医生，老人收到货，自己安装，咨询客服有视频说明，使用方便，手机下载APP即可在手机看到心电图。结果就有显示，方便准确，图形清晰，蓝牙插在电脑，心电图机也插在电脑上，安装软件注册后，非常清晰看到自己的心电图，小巧方便多了，老人自己就可监测心率，动态心电图也可以做，不用图纸，可储存也可上传诊断。老人家（内科医生）非常满意！谢谢游医生！好朋友心电图值得拥有。朋友听说也要了链接呢。老人家还说用了随时有问题打客服电话，非常耐心，感谢好朋友。有这样优质的后期服务，让我们用的放心满意，大赞！,j***a,5,2018-03-22 19:57:11,11,,,2,0,方便 准确 清晰 清晰 方便 好 耐心 好,,[]
10450576565,终于收到我需要的宝贝了，爸爸心脏检测神器，东西很好，问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意,j***f,5,2023-03-22 22:01:23,22,广东,,1,0,好 认真,,[]
10450576565,非常好 很实用 会推荐给家人朋友,j***3,5,2022-09-12 22:14:11,21,,,1,1,好,,[]
10450576565,非常好用，监测心电，保护健康,c***1,5,2022-08-11 14:45:54,16,,,1,1,好 健康,,[]
10450576565,非常真准，客户态度也好,刘***霞,5,2023-01-13 12:19:12,5,,,1,0,,,[]
10450576565,整体质量都不错，这次购物非常满意。,j***o,5,2023-01-13 11:18:36,2,,,1,0,不错,,[]
10450576565,产品很好，使用方便，第一次使用看着说明书很简单就能学会，自动生成报告一目了然。,水***1,5,2022-10-05 20:11:47,7,,,1,0,好 简单,,[]
10450576565,很好，性价比很高,j***S,5,2022-07-08 08:19:49,17,,,1,0,好 高,,[]
10450576565,很快，符合需求，分量适用发票更快点就更好了,u***9,5,2022-06-01 16:41:52,6,,,1,0,,,[]
10450576565,东西实在是不好用，测得不准，婴儿贴的难受 一点也不舒服 体验极差 强烈建议不能入！！！,j***u,1,2022-08-01 11:22:20,17,,,3,2,舒服,,[]
10450576565,很好，非常好用，操作简单，还能出报告,u***w,5,2021-09-01 19:59:23,40,,,1,0,好 好 简单,,[]
10450576565,很好,d***6,5,2021-06-18 18:18:27,22,,,1,0,好,,[]
10450576565,东西很好很实用，客服讲解耐心，到位，值得推荐！,k***u,5,2021-04-26 11:16:46,6,,,1,0,耐心,,[]
10450576565,在家就可以测，非常方便，可以提供一个参考后再决定是否去医院。好评,j***e,5,2021-04-26 10:32:55,32,,,1,0,方便,,[]
10450576565,已应用一段时间，总体觉得很好用，对患者有帮助。检测结果传给主刀医生，得到他的肯定。希望进一步完善细节，拓展功能。,j***y,5,2021-01-16 10:47:04,7,,,1,0,,,[]
10450576565,随时可以监测，很好用，准时基本同医院一样，小巧玲珑，出街也不容易发现，推荐购买。,陈***霞,5,2020-12-08 19:38:47,47,,,1,0,容易,,[]
10450576565,很方便，不错，口腔科简单的术前查体就可以,w***6,5,2020-12-03 11:45:51,3,,,1,0,方便 不错 简单,,[]
10450576565,非常好用。,d***0,5,2020-12-01 19:36:54,11,,,1,0,好,,[]
10450576565,非常好，使用方便。,j***p,5,2020-10-31 17:23:01,5,,,1,0,好,,[]
10450576565,物品很精致，一家人都测试过了，满意的购物经历，赞！,j***e,5,2020-10-17 21:20:31,9,,,1,0,精致,,[]
10450576565,很好用，推荐同事又买了一台,j***0,5,2020-08-27 16:18:01,31,,,1,0,,,[]
10450576565,在京东上面买东西非常令人放心！包装完好，货品良好。快递满意。该商品携带及使用方便，可以随时记录心跳情况。,u***f,5,2020-06-04 15:53:38,20,,,1,0,完好 良好,,[]
10450576565,使用方便，服务态度很好！,u***j,5,2020-03-28 15:12:27,4,,,1,0,好,,[]
10450576565,质量不错，单导联的用于看心律失常足够了，我父亲有房颤，买这个非常好用，在家里放心,L***6,5,2017-08-04 19:41:54,5,,,1,1,不错,,[]
10450576565,非常好，佩戴舒服，结果很准,j***t,5,2019-06-04 09:18:14,18,,,1,0,好 舒服,,[]
10450576565,小巧，方便，实用！父母表示很喜欢！,i***p,5,2019-03-25 21:39:01,5,,,1,0,方便,,[]
10450576565,很棒棒，操作不是很麻烦，支持的软件也挺多的，刚收到就带上了期待动态检测的结果,j***L,5,2018-12-12 14:44:27,2,,,1,0,麻烦,麻烦,"[{'word': '麻烦', 'weight': 1.0}]"
10450576565,好东西，使用起来很方便，很简单，操作也简单，服用很多，很人性化，希望售后也一样好，。,j***c,5,2018-12-03 05:07:32,6,,,1,0,好 方便 简单 简单 好,,[]
10450576565,很满意，好好好好好好好好好好。,汉***祯,5,2018-09-20 12:00:11,3,,,1,0,,,[]
10450576565,不错，跟专业仪器对照，检测还是准确的，佩戴方便很多,j***3,5,2018-09-07 19:05:07,44,,,1,0,不错 准确 方便,,[]
10450576565,需要明白人帮忙安装指导。用几次后感觉很方便。,q***g,5,2017-12-01 08:28:05,20,,,1,0,方便,,[]
10450576565,很好用，使用方便,h***1,5,2017-05-16 14:16:06,13,,,1,0,,,[]
10450576565,东西非常小巧，续航久，连续戴了三天也没显示电量不足。开机很快，打开就能测，精度也很高，只是要注意静电影响。送了一对可以重复使用的贴和盒子，方便随身携带测量。官网上支持机器免费分析，可以说是非常人性化了。美中不足是ios的app适配不是很好，但是机器内存大，附带了多功能插头传到电脑也很方便。,H***n,5,2021-04-16 14:45:01,39,,,1,1,久 连续 不足 高 方便 好 大 方便,,[]
10450576565,东西还可以，用来临时测量心律不齐方便点，省得往医院跑，要是再配两个手上夹子就更方便静态监测了,j***4,5,2021-08-17 15:08:14,6,,,1,0,方便 方便,,[]
10450576565,挺好的，就是贴片不够用，就送了几个用完得重新买,j***O,5,2021-01-05 14:23:50,40,,,1,1,好 重新,,[]
10450576565,这是第二次购买了，前面一个给了父母用，现在自己备一个，测早博。,l***h,5,2021-05-24 20:43:26,13,,,1,0,早,,[]
10450576565,机器小巧佩戴方便，随时可以监控，动态监控24小时出结果。,u***g,5,2019-05-31 20:18:08,21,,,1,1,方便,,[]
10450576565,方便实用，有了这个随时监控安心不少。,w***i,5,2019-01-12 13:16:14,4,,,2,0,方便,,[]
10450576565,非常小巧，方便佩带。如果单是看心律，单导联足够，多导联太多线，对单纯临测心伴没有必要。可以用手机实时临测心电信号，也可以把长时间心电信号导进电脑看。但电脑不能实时看心电信号，明明有蓝牙适配器，电脑也显示蓝牙己连接，但软件却说没有蓝牙适配器，不知要什么蓝牙适配器才能工作。不过用手机也是很方便的。app上有几个软件可用，也挺方便的，但只能在线使用，线下不能用。没有网的话就只能看看波形了，没有线下软件可用。没有网基本上就是摆设了。总体来说吧，东西是好东西，不错的。,j***m,5,2020-04-19 00:00:17,10,,,1,1,方便 单纯 方便 方便 好 不错,,[]
10450576565,医院大夫推荐购买的，用了一段时间还真是挺好的。,p***D,5,2023-04-10 12:06:42,49,美国,,1,0,好,,[]
10450576565,孩子有点窦性心率 医生推荐购买的。机器非常小巧精致，用起来也很方便。就是只能用安卓手机导数据，有丢丢麻烦呀～,B***G,5,2023-02-02 13:39:22,33,,,2,0,精致 方便 麻烦,麻烦,"[{'word': '麻烦', 'weight': 1.0}]"
10450576565,好朋友单杀联动态心电记录仪使用方便。,j***0,5,2022-12-29 14:10:28,4,,,1,0,好,,[]
10450576565,好东西，值得拥有！赞！,j***a,5,2022-07-25 10:38:33,2,,,1,0,好,,[]
10450576565,小巧方便，拿到手上才知道有多小，戴身上没感觉，不影响生活，该测的都能测，查看数据也比较方便，也有快速ecg的电极片组件。,g***4,5,2021-11-06 21:58:29,34,,,1,0,方便 小 方便,,[]
10450576565,比较好用，以后不用上医院跑了，自己在家方便测量好评！,扬***C,5,2021-08-19 12:45:10,10,,,1,0,好 方便,,[]
10450576565,静态和动态心电图都做了，操作简单方便好用，还有免费医生看图诊断。,h***8,5,2020-11-27 10:40:36,7,,,1,1,简单 方便 好,,[]
10450576565,之前医院用过，所以自己买一个来定期监测。还不错，有帮忙分析情况,j***v,5,2020-10-11 22:12:58,42,,,1,1,不错,,[]
10450576565,一年前买的八导联的，用起来很好，就是平时想简单测一下心电图时觉得线太多。所以买了单导联的，比Apple Watch的ECG要准（Apple Watch胳膊上有汗就不准），关键是使用起来方便啊，就俩夹子，一夹就能快速测量。再加上定期用八导联的做个24h动态心电图，两者配合起来完美！,开***蛙,5,2020-09-25 18:29:57,58,,,1,1,好 简单 方便 完美,,[]
10450576565,仪器比较小巧，操作比较简单，测试了一次，具体效果用后再评！,梦***j,5,2020-05-05 20:00:23,19,,,1,0,具体,,[]
10450576565,很小巧 佩戴无痕  买了两个 可以给家人用 但是木有送电极片啊😔打算再买个胸带  还没有挖掘出它更多的功能,j***e,5,2019-06-15 17:20:31,8,,,1,1,,,[]
10450576565,设备使用方便，容易操作。比起去医院方便多了，不用排队挂号，随时可以使用，电脑上网出报告。,j***o,5,2019-06-04 06:15:17,17,,,1,0,容易 方便,,[]
10450576565,用了感觉挺不错,j***9,5,2018-11-24 23:57:32,38,,,2,0,,,[]
10450576565,朋友推荐了买的，给老人用监测心率情况,z***n,5,2018-07-04 18:50:13,55,,,1,0,,,[]
10450576565,感谢快递小哥，商品早就收到了，还没使用，包装完好无损，谢谢！,j***D,5,2023-03-29 21:55:49,64,天津,,1,0,,,[]
10450576565,比较好，操作简单，又可以自动分析。,j***n,5,2023-02-11 18:14:14,2,,,1,0,好 简单,,[]
10450576565,给妈妈买的，妈妈心脏不好，配带方便，随时检测心率。俩人都放心。,j***6,5,2023-01-06 09:07:01,13,,,1,0,方便,,[]
10450576565,父亲做康复治疗用，医生推荐的品牌，不错,j***u,5,2022-10-26 10:17:49,1,,,1,0,不错,,[]
10450576565,质量优良，是医院医生推荐的，是值得购买的好产品！。。。。。。,v***A,5,2022-07-25 19:23:14,3,,,1,0,好,,[]
10450576565,这款机器小巧 使用方便 一次充电也能使用蛮久,j***r,5,2022-07-25 15:17:46,10,,,1,0,久,,[]
10450576565,好,犯***盖,5,2022-02-26 17:04:02,5,,,1,0,好,,[]
10450576565,还是不错的，轻便，效果如何还在使用。这个也是医生推荐的，应该还是不错的。,G***r,5,2021-07-28 12:24:40,11,,,1,0,不错 轻便 不错,,[]
10450576565,买给老妈的，老妈还没用过，应该还不错吧,u***z,5,2021-03-26 15:44:04,38,,,1,1,不错,,[]
10450576565,挺好用的 数据比较可靠 就是贴片的牌子是不是能换好一点的 毕竟长时间测试的机器 配用超过24小时 可能发痒的贴片不合适,t***l,5,2020-12-13 20:02:58,32,,,1,0,挺好用 好 合适,,[]
10450576565,可以，好用又小巧，不占地方，带上也几乎看不到。操作也挺简单的。,南***炎,5,2020-11-11 10:02:15,5,,,1,0,简单,,[]
10450576565,第二次购买，品牌质量不错，发货及时包装结实，客服人员解答耐心，赞,小***淘,5,2020-10-04 08:05:28,6,,,1,0,不错 耐心,,[]
10450576565,仪器试用情况比较满意，操作方便，30秒心电图和24小时动态都使用了，比较准确。售后客服也要给个赞，响应迅速，解答问题有效，电极片和发票漏发立即补发顺丰快递。希价格和VIP再优惠点。,小***艾,5,2020-09-14 10:30:50,6,,,1,0,方便 准确 迅速 有效,,[]
10450576565,方便 好用,j***1,5,2020-09-05 08:49:49,23,,,1,0,方便 好,,[]
10450576565,自己随时监测挺方便的，还能出报告作为参考,j***h,5,2020-07-27 08:27:12,46,,,1,0,方便,,[]
10450576565,心律不齐的本人表示非常好用，单联就可以满足日常所需。就是优惠券没有了，还要给父母买个。,左***工,5,2020-07-24 05:10:05,8,,,1,0,好,,[]
10450576565,这个用起来很方便，质量也不错，用手机査看实时心动态一清二楚，可上传诊断。但连接电脑操作相当麻烦，不象査U盘内资料那么简单，偿试过几次都无法查获主机内的资料。电脑已装蓝牙软件，点数据库无数据出现。继续摸索中,勿***明,5,2018-09-08 14:38:29,9,,,2,1,方便 不错 麻烦 简单,麻烦,"[{'word': '麻烦', 'weight': 1.0}]"
10450576565,一开始遇到点问题，后来顺利解决了，客服回复也比较及时,u***g,5,2019-05-31 20:22:23,25,,,1,0,顺利,,[]
10450576565,测试了几次，还是比较不错的。,非***度,5,2019-05-24 10:15:09,20,,,0,0,不错,,[]
10450576565,这机已经是第二部了，第一部使用不小心损坏了。为什么不换其他品牌的呢，因为用开觉得方便准确。,勿***明,5,2019-05-20 10:59:33,13,,,1,0,方便 准确,,[]
10450576565,好用，准，方便，小巧,C***宏,5,2018-10-27 10:36:14,15,,,1,0,好 方便,,[]
10450576565,袖珍，测量准确，使用方便，app需要不断升级提高！,金***6,5,2018-09-30 18:51:19,4,,,2,0,准确,,[]
10450576565,轻巧灵便，适合随身携带,不***s,5,2018-08-30 22:44:40,14,,,1,0,轻巧 灵便,,[]
10450576565,小巧，便携,兔***s,5,2018-07-08 11:04:50,37,,,1,0,,,[]
10450576565,高科技的小玩意，做工精细，给你点赞,冬***3,5,2018-06-07 15:52:00,4,,,1,0,精细,,[]
10450576565,买给婆婆的，操作简单，用着方便！,j***v,5,2018-04-01 09:14:25,10,,,1,0,简单 方便,,[]
10450576565,这个是买给外公的，去实体店看过了需要1400多，京东995还有优惠，相当优惠了，希望外公身体健康！,黑***嘎,5,2017-12-08 13:18:35,3,,,1,0,,,[]
10450576565,挺好的，物流也快，不错。,地***莫,5,2017-10-26 15:39:25,44,,,1,0,好 快 不错,,[]
10450576565,测试心电图比较方便，可以传到网上。有初步评测的结果。,u***1,5,2017-10-06 19:13:49,20,,,1,0,方便,,[]
10450576565,挺好的,蓝***9,5,2017-09-22 01:52:37,8,,,1,0,好,,[]
10450576565,轻巧，不错,胡***章,5,2017-08-11 14:50:18,31,,,1,0,轻巧 不错,,[]
10450576565,用着感觉还不错,j***a,5,2017-04-02 20:58:29,40,,,1,0,不错,,[]
10450576565,小巧美观，专业医生看了图可以解读,丑***扬,5,2017-01-07 09:57:38,4,,,1,0,,,[]
10450576565,比到医院背火头方便多了！,雨***8,5,2016-12-30 14:40:35,4,,,1,0,方便,,[]
10450576565,好,z***8,5,2023-05-07 10:02:10,3,山西,,1,0,好,,[]
10450576565,准字号的医用设备，应该信得过，试了一下，手机能显示检测报告，令人放心，只是医院用的是7~8条电极线，这个是一条线2个电极，效果会一样吗？继续用以获使用经验。,l***u,5,2021-01-27 20:06:50,1,,,1,1,,,[]
10450576565,还没用,j***g,5,2023-04-12 07:11:09,15,四川,,1,0,,,[]
10450576565,还在用,j***m,5,2023-02-17 18:51:14,2,,,1,0,,,[]
10450576565,还没用上，介绍简单易懂,风***g,4,2021-09-02 18:34:25,19,,,1,0,简单,,[]
10450576565,病了，用它检测一下,街***跑,5,2021-08-29 09:02:37,36,,,1,0,,,[]
10450576565,还没用，用完再评价,c***l,5,2021-08-08 16:09:35,65,,,1,0,,,[]
10450576565,自己买了一个，又给家人买了一个，有用在使用上对老年人友好度不是很高似乎还没体系化，还在创业阶段,左***工,5,2020-08-20 09:51:01,17,,,1,0,友好度 高,,[]
10450576565,太好了，遗憾我发现的晚了，如果早几年发现这个产品这样棒，对于自己疾病的治疗会更主动。,q***3,5,2019-01-08 09:57:10,7,,,1,1,遗憾 早,,[]
10450576565,还可以吧，就是掉电有点快啊,u***4,5,2018-06-08 16:13:50,7,,,1,0,快,,[]
10450576565,还没怎么用，希望能起到作用！,魏***波,5,2018-03-11 22:48:09,44,,,1,0,,,[]
10450576565,还没使用，不知道怎么样的,L***四,5,2018-01-04 22:27:19,5,,,1,0,,,[]
10450576565,买了,l***e,5,2018-01-04 09:12:06,22,,,0,0,,,[]
10450576565,需要购买的小伙伴请注意！！！贴片会对皮肤造成严重损伤！！并且会留下永久疤痕！出现问题后和客服反映，却被告知需要自己去医院购买其他贴片，而不肯给我们更换店铺内其他贴片。总之购买需谨慎吧,j***p,1,2021-07-15 21:07:31,28,,,2,1,严重,,[]
10450576565,导联线太短了，不知能否免费更换一根。,j***p,5,2020-04-30 12:07:33,10,,,1,0,,,[]
10450576565,商品使用体验极差，安装App必须一定要先安装应用宝，App安装后不必要的位置权限也强制许可，手机App功能极少，无法查看统计24小时动态心电图，电脑软件使用很不方便，必须注册用户才允许你分析心电图，分析心电图的功能也只能分析十秒钟的波形。分析的统计结果连最低心率，最高心率都没有。一千块钱一点也不值得！还不如用一百多块华为的手环！,z***0,1,2019-06-29 11:37:15,2,,,4,4,方便 最低 最高,,[]
10450576565,用做检查心率不齐，没有一点问题，就是动态心电的分析，需要等一个工作日，对于真正有问题的病人来说，真的太长了，至少应给软件先进行大概分析出来，或按照急诊收取一些费用也是可以接受的，后面再给详细报告，这样不会耽误病情哦！希望商家尽快完善售后服务哦！,a***8,4,2019-02-18 12:38:02,6,,,2,1,长 详细,,[]
10450576565,很小，戴起来很方便。电极贴片不够粘，贴上去容易掉,全***范,4,2018-03-04 12:02:14,5,,,2,1,很小 方便 容易,,[]
10450576565,嘚嘚嘚了。好贵,j***9,5,2017-08-05 13:15:09,20,,,0,0,好 贵,,[]
10450576565,感觉测的比实际偏高，使用还算方便，发货太慢了。,Z***9,4,2017-05-09 12:37:36,31,,,1,0,高 方便 太慢,,[]
10450576565,去年做过室上速手术，心率一直偏快，怀疑自己有早搏。医院的24h动态心电图预约需要提前一星期，买来随时可以自己测，数据对比了下跟医院的是相符的。自己是测早搏，对比了下单通道感觉足够了，APP功能挺齐全，以后可以自己随时监测心率，挺方便的。,東***夢,5,2021-04-13 23:07:53,31,,,1,0,方便,,[]
10450576565,已经够买了一个八导联心电图，效果非常好，1个月后有购买了这个单导联心电图，为了佩戴舒适。根据监测结果，调整用药的时间和用量，1个月前每日3万7千次室早，现在基本消失了。卖家服务很好，回到提问及时，耐心。,j***e,5,2018-04-30 20:26:25,2,,,8,4,舒适 好 耐心,,[]
10450576565,设备比想象中的小，使用也很方便，客服回复的速度 也很快很详细必须赞一个。出结果也很快，用微信发给朋友帮我看结果，朋友说这设备不错让我把链接发给他了，他介绍给他病人。ps：朋友是本地某医院心血管内科的医生。    总的来说，有了这设备以后会方便很多，先不去谈每次去医院检查的时间和费用。关键有时候去医院也难查出来，费时又费力。有了这个在家随时可以检查，而且家人都可以用，也不影响小孩上学。,鄂***弛,5,2017-12-15 21:56:11,3,,,3,0,方便 详细 不错 方便 难,,[]
10450576565,物流很快，客服很耐心指导使用，机器小巧玲珑，很实用，操作也很方便简单，免去了跑医院做心电图和24小动态，出结果也快，唯一一个不足就是USB接口连手机上传时，机器和手机接触位置有点紧了，也可以能是我手机套也有一点影响，但不会影响正常使用 很好，还有用很多使用贴，很满意，分析结果也很详细，会推荐给朋友,1***m,5,2023-05-24 08:41:11,27,广东,,1,0,耐心 方便 简单 快 不足 紧 好 详细,,[]
10450576565,非常好，宝贝很高大上，质量很好，看上去就给人一种高级感，价格也合适，这次网购很愉快，大赞👍是正品，和实体店一样，价格还优惠，果断转粉,最***王,5,2023-03-19 17:43:27,23,河北,,1,0,好 高大 好 合适 愉快,,[]
10450576565,很满意👍，做工很好，物流快，客服很棒，点赞,s***g,5,2023-02-13 21:47:43,27,,,1,0,好 快 很棒,,[]
10450576565,心电仪收到立即使用，产品性能很好，测量的心电图很准确标准。,j***e,5,2023-01-31 20:16:56,8,,,1,0,好 准确,,[]
10450576565,第二次购买了，心律不齐发作时间短，每次发作到医院查心电图又没了，有了好朋友便携式心电仪，可随时监控心脏，适时记录心电图，作为医生诊断参考，非常方便，好评！,老***b,5,2022-07-16 13:34:40,2,,,1,0,短 好 适时 方便,,[]
10450576565,一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，果断好评！宝贝已收到，是我想要的，手感很好，质量也挺好，有问题客服也很快就解决了，态度非常好，一定好评！店家发货非常快，服务态度很好，应该是正品，一次很愉快的购物,j***s,5,2022-04-22 13:10:16,11,,,1,0,很好 好 好 好 好 快 好 愉快,,[]
