,content,emotion_scroe
1614,现在官方天天发各种阴谋论洗脑，就不许网友自发脑补几个阴谋论了?,0.46903623801790384
1615,对呀，对他来说就是经历了一场网暴,0.3075806116149421
1616,所以这消息到底是谁传出来的是谁在造谣，是嫉妒他的人？他得罪的人？还是被逆袭的那个第二名？,-0.08502382104792716
1617,回复@茴香豆的四种写法QAQ:营销号也是要花钱才给你发的 最好找出后面花钱的那些人,-0.49526385358659475
1618,回复@郭达爱耍酷:还深得体会？你怕是公务员考试都没参加过吧公务员面试都是从外省不同系统调面试官过来，到考场再抽签当哪个考场考官，考生也是现场抽签去哪个考场，如果考生的背景强大到让外省随机抽点的官员都给他作弊，这种人还需要参加公务员考试,0.4988596102660243
1619,回复@·打扰宇宙·:真的，带节奏带的飞起,0.42853131048760107
1620,回复@我也不会白吃你的:哈哈哈没事 我知道的,0.3358805774183382
1621,回复@王鹏鹏哟:啊天！对不起我不是说你，我说另一个来着。对不起对不起，非常抱歉,-0.4982554016619065
1622,回复@我也不会白吃你的:你回错人了吧？,-0.034996175746190405
1623,回复@我是思聪的经纪人:这和造谣有什么区别,-0.052965102026636623
1624,没错,-0.11002645868291927
1625,回复@郭达爱耍酷:你是活在哪个年代的人，还公务员深有体会，现在这些考试都是公平公开公正，哪有那么多阴谋论的,0.46648280264731246
1627,那种造势的营销号真的,-0.03819342924319513
1628,要是我，绝对告到底，死磕到底,-0.46438558420318143
1629,为什么不能治他们啊，好气,-0.0110386197675858
1630,回复@茴香豆的四种写法QAQ:没准是托人的没考上，故意找营销号往出爆,-0.49073228639165833
1632,回复 @郭达爱耍酷:你看不懂人话还是怎么的 后面那一串“上来就阴谋论……”那些话你是看不见？那些合理质疑的有人骂吗？自己就对号入座觉得别人是在骂自己了是吧,-0.39422520042282794
1633,回复@郭达爱耍酷:可是，无论是公务员还是考验复试都是全程录像的啊，一旦有问题是可以查录像的，为什么会觉得阴谋论呢？,-0.2814028053651786
1634,回复@郭达爱耍酷:所有就可以捏造别人的身份背景？,-0.23112180890436318
1635,回复@郭达爱耍酷:一口一个造谣怎么就是敲键盘了？难道没有造谣吗？造谣他是处长的儿子这不是造谣吗？,-0.3573036950953089
1636,回复@我是思聪的经纪人:在你说出这句话的时候你也成了造谣者,-0.192702142466467
1637,法不责众，人太多了,-0.16335431936394706
1638,造谣者肯定是390的亲朋，凡事都有因果,0.17876473859200193
1639,那些营销号,-0.1687635317089039
1640,严查严惩不贷,-0.02623278180780919
1641,哈哈网友个个还真把自己当招生办了,-0.28328679396255996
1642,今天气得不行（不是因为这事。看到你这条我笑出了声，谢谢你～,-0.4669780535507191
1643,配上你的id和头像，很绝哈哈哈哈哈哈哈哈哈哈,0.49374533245684316
1644,网友：不按我想的来，假的,-0.26160464014317353
1645,建议操心的网友都先去考个研究生再来指手画脚,0.31561718317155574
1646,喂！你很拽啊？,-0.18315668392341977
1647,网友：比我强？no！,-0.14423428869850763
1648,网友：天王老子来了我也不会错,0.3791002262215487
1649,微博网友：47分英语怎么可能发6分sci，都是水，还不知道是不是挂名就微博这平均学历还指望他们能理解超出自己层次范围外的事,-0.4854317558734579
1650,网友:不行 我说他有背景就是有背景 他怎么可能逆袭呢,-0.054535591992035726
1651,舆论监督权做的非常到位了，既然这个结果是有可能发生的也是能理解的，那就是导师的选择，请尊重导师吧。如果有一天你们做了导师，想选哪个就选哪个啊。,0.4954272470097997
1652,还自以为是的以为干了什么天大的事。,-0.440084773060025
1653,颜色革命的沃土,0.4039928797375367
1654,这条评论牛了哈哈哈哈笑死我了,0.19481981813976545
1655,哈哈哈哈,0.3684210526315791
1656,吃不到葡萄就说葡萄酸，咋地，谁让我没吃到,0.3512196164596383
1657,那些个闲出屁的网友真的是没事干了,-0.3732327096062683
1658,这个评论和你的头像ID绝配,-0.46522018871044524
1659,哈哈哈哈哈哈哈,0.47513492730040985
1660,还有人质疑人家英文分数低，拜托国家线都让人家过了你质疑有什么用啊，有本事就自己划国家线把人家踢出去啊,-0.45046097010500785
1661,网友各个都牛的很呢,0.17712221476423573
1662,网友个个都是复试官,0.18455701641026
1663,to那些网友：你算老几，管好你自己,-0.2783288606589027
1664,拽老师要退出文坛我第一个不同意,0.42956034480502114
1665,笑死，酸鸡再酸录取的也不是他们人家就是被协和录了气不气,-0.14733113123679709
1666,@優子家的小娅,0.026232781807808303
1667,哈哈哈哈哈哈哈哈哈哈哈,0.49572698659298664
1668,哈哈哈哈哈哈哈哈哈,0.49572698659298664
1669,网友：不，我才是专家，我才是招生办的，你们说了不算,-0.4517371642026691
1670,官方？上海疫情官方？,-0.20025665314731544
1671,你的头像和id高配,-0.15483736315922414
1672,网友真的是闲出屁来,-0.06139671930390356
1673,回复@甲方200:那就好说如果你有一天拟录取了被人举报也别哭呀,-0.4378681584291222
1674,回复@甲方200:眼睛不好脑子也不好喜欢臆想，真是惨,-0.446353303267205
1675,回复@不招不招:你怎么知道不是凭关系呢？,-0.07782632180005933
1676,回复@玛丽天天好心情啊:你就直接埋了吧,0.3666666666666666
1677,回复@甲方200:凭实力逆袭也是事实啊，你管得着吗,0.3343987489667952
1678,回复@甲方200:建议你看眼科。,-0.09863612585925075
1679,回复@甲方200:啊，哪里没造谣？说人家有关系不是造谣，说老师是他爸不是造谣，说人家论文不是自己写的不是造谣监督权是造谣权？有权监督等于有权造谣？,-0.4920432878864729
1680,回复@欧气满满小羊洋:哪里污蔑了？,-0.2499999999999999
1681,回复@一盛念一:哪里造谣了？,0.3144354749327404
1682,回复@甲方200:监督是监督，造谣是造谣,-0.49495799147147235
1683,回复@甲方200:监督归监督，污蔑人家父亲和家庭，这个怎么说？,-0.49071450847953313
1684,回复@玛丽天天好心情啊:官方好像也没说不是吧,-0.42056189565429525
1685,回复@菜菜要秃头啦:买个馒头都有税怎么才能姓呢？,-0.44769026774309395
1686,雀氏,0.3780844279994069
1687,是啊，还有人在说：面试，你们懂的你懂个屁，考研复试面试的老师一般会有三个！我倒是想看看有多少人能手眼通天，知道面试官的名字还能全都收买！没文化的一帮人尽瞎编！,0.49691982636569176
1688,回复@甲方200:不纳，也刑,0.14293358183572813
1689,回复@甲方200:我相信你按我说的这么做，会变得更靠谱，以前的人生路囫囵吞枣就不去说了，以后你要成熟，我不是说你年龄成熟，我要你的心智成熟在余下的人生里少走弯路少犯错，做一个办事靠谱的人懂？,0.4999964105133089
1690,回复@甲方200:监督不是是说。臆想别人爹是处长还振振有词,-0.4990517826207975
1691,哈哈哈,0.3684210526315791
1692,回复@甲方200:哦那你报警吧。反正我对这个结果很满意。,-0.4488890079018387
1693,回复@甲方200:但是仅限好学校，好学校的导师完全不关心成绩，全部看面试时聊的怎么样，有没有科研能力老师一问就问出来了。差一点的学校比较难招到综合能力强的学生，所以成绩的比重大一点,0.4999999993874784
1694,回复@甲方200:不是，普通工科博士。我很了解最后导师面试选学生的标准，初始成绩真的是占太小一部分了，就是用来第一波刷人的,0.4995794393817863
1695,回复@Tracer_lkk:但凡你了解一点也不好跟我杠，这里面水有多深经历过的都懂,0.23363357543851715
1696,回复@妮可kkiki:微博人均哈佛博士呀，你是不是还差一点？,0.37740621550090026
1697,回复@甲方200:不懂可以多看看，而不是在无知状态下开炮。复试逆袭又不是什么新鲜事…但凡多了解一下也不会随便诋毁别人吧。,-0.13449694332274342
1698,回复@甲方200:而且别说国内这样，北美和欧洲教授的权利更大，尤其是理工科。你来读研读博，是教授给你出经费和工资，全权由教授做决定招生也不奇怪哦，不然呢，要什么都不懂的外行人来决定么,0.4921565816898007
1699,回复@妮可kkiki:导师的权力太大了，完全没有必要选择有能力的人，不如选择利益更大的。,0.49013808917074386
1700,回复@甲方200:不用跟我杠，我对象就是北美的大学博导，他每年招生标准是什么我太清楚了。来申请的（进入复试的）成绩都不会差，考试能力都差不多，在教授位置上的科研人员关心的不是成绩差异了，我没有故意怼你，只是陈述这个事实,0.49914576323188875
1701,回复@甲方200:我直接申请博士的，要求更高。我很清楚的知道研究生和博士的选拔首要标准根本就不是考试成绩，你还在很典型唯成绩论的学生思维。导师不单需要会做题的人，而是需要有解决实际问题和成熟的科研能力的人。在成绩都达标的情况下，导师在面试中考察的是你是否具有实际科研的经验和能力，压根不关心你的成绩,0.4999999999984215
1702,回复@妮可kkiki:选拔机制就不合理，学校权力太大了，很多好学生考的再好直接复试就给你刷下来。但凡你参加过竞争激烈的有复试面试的考试你也不会在这跟我杠,0.4993607592997843
1703,回复@甲方200:你觉得不合理的人家国家机关就要去查？你的标准是衡量尺么？除非有实实在在的质疑，你懂么，我可以质疑领导，但我没证据我就是信口胡说。你觉得以权谋私你起码要有一定的依据吧，比如谁谋私，谋了什么，利益交换是什么。而且解释也出来了，你觉得哪一点不合理可以提出来啊，无端质疑真的就是单纯抬杠了,-0.49761897458510385
1704,回复@丶言言言言:初试绝对公平的考试实力差距太大，复试人为因素影响极大的考试逆袭让人质疑很正常吧。之前听公务员考试老师讲公务员考试遇到这种情况百分之百是被压分了,0.4995520367207982
1705,回复@妮可kkiki:问题是被以权谋私和声明都是一家说的，可信度高吗？是不是应该有更高层的监督？,-0.4879896182803183
1706,回复@甲方200:那你又是凭什么认定这不正常而质疑呢？,-0.165461016200658
1707,回复@甲方200:以权谋私的事情当然有，但是凡事要先有证据然后进行有力的查实。已经有两方学校的官方声明了，而且没有其他的旁证证明哪一方以权谋私，再说其他的那可就是造谣哦所以要不就等着实锤 要不就停止质疑祝福考生，你说呢？,0.022508065756487228
1708,回复@酒酒毋忧uu:我没有监督，我只是说这个事监督是合理的。铁汁。其他事情如果有人监督我同样觉得合理,-0.4997801931428618
1709,回复@妮可kkiki:学校权力太大容易以权谋私。而且但凡考过研究生的都应该知道里面水有多深,0.496035470910849
1710,回复@咸菜小王纸:这就是为什么发达国家都是私立校，公立校给在小的权力都极有可能以权谋私。,0.47222302452268483
1711,回复@丶言言言言:问题是什么才叫非正常呢？裁判运动员都是学校，是不是正常他自己说的算？是不是应该有教育部更权威的监督机制？,-0.2119692880298819
1712,回复@菜菜要秃头啦:看不上能不纳嘛？,-0.3162766036465584
1713,回复@甲方200:如果每一次逆袭都要搞一次热搜的话校方真的忙死了,-0.4632201904398725
1714,回复@甲方200:逆袭是事实，但不是非正常事件，凭什么造谣人家？,-0.20083385532832942
1715,回复@快乐肥宅吃面包:网友:把复试视频发出来让我评判一下,0.15064851568309867
1716,回复@甲方200:但是现在学校官方辟谣了吧，那还有什么可质疑的？无凭无据的质疑？有质疑就拿出证据，别空口乱叫唤,0.013124219347946386
1717,回复@甲方200:您纳了多少税啊别开口闭口纳税，国家还真看不上你那点钱,-0.49382389378483615
1718,回复@甲方200:你可能真是没懂 我们说造谣是网友不明真相情况下说他是凭关系搞进去的 对于331逆袭390这当然是事实 要是想质疑完全可以以其他方式向招生办提出 而不是在微博网暴,-0.3720191636830754
1719,回复@甲方200:331逆袭390确实是事实，但是说人家靠关系的难道不是造谣吗?你倒是很会偷换概念啊,0.3278202209303662
1720,回复@甲方200:生活中有那么多事需要你去监督你怎么不去监督别的啊，你单单在这里监督这件事只是因为你没有，你在酸而已，你嫉妒别人逆袭上岸，我说的应该没错吧,-0.4963001306125949
1721,回复@甲方200:说陈鑫爸爸是教务处处长，内涵他背景，这还不是造谣吗？,0.014254597183019024
1722,回复@甲方200:希望这样的监督多监督监督你🙏,-0.49951063788494254
1723,回复@甲方200:对呀是事实呀，那陈鑫上岸了也是事实呀协和官方也发了声明了呀陈鑫凭实力上岸有什么不对吗,-0.4861195409139867
1724,回复@甲方200:说他是教务处处长的儿子不是造谣？,-0.3537598434107414
1725,回复@甲方200:全国那么多考生，您要是不嫌累挨个审查也可以，您高兴就好。我相信北京协和医学院作为中国最好的医学院之一是不会允许以权谋私的，搭上一个导师的前途这值吗？难道你是在质疑协和招生办老师们的人品和专业能力？,0.47653491262221626
1726,回复@酒酒毋忧uu:331逆袭390这是事实啊，怎么造谣了？,0.37190397287808796
1727,回复@甲方200:监督权并不是乱造谣ok？,-0.45848938435511977
1728,回复@酒酒毋忧uu:问题是这是纳税人的钱办的学校，没有监督权吗？要是学生有关系，以权谋私呢？,-0.03454459589266379
1729,不错,0.36121323529411764
1730,回复@白喵黑喵都是喵:可以的,0.026232781807808303
1731,回复@霸王桃:我也是在某音快被气哭了,0.19457860555865403
1732,回复@元华叻:,0.026232781807808303
1733,奴性真强,-0.02623278180780919
1734,我决定把你这个回复截图作为表情包，可以吗,-0.34363308377787893
1735,回复@---VicK:笑死,-0.3716596733881238
1736,网友：你们就知道信官方 都是一群傻韭菜啦 哪里像我们 独立又清醒,0.3041493129102315
1738,很简洁,0.4544147970023087
1739,@济宁医学院 已经发声明了 不发大家还会一直说是靠关系的 一整个无语,0.0026398871571928773
1740,这不是为了辟谣嘛 太不容易了,0.015340551673185598
1741,唉，可怜多学子被网爆了，学校也是没办法，不然一直有人骂他走后门,-0.1792296588621547
1742,我说的是最开始发布谣言的人，不是指学校辟谣的文章，现在这么随便网暴人还不用付出代价，真的太离谱了,0.4692422565590797
1743,就差验人家dna了,-0.02623278180780919
1744,不然他一直被造谣，这个陈同学真的好难啊，考出来还被质疑,0.4891922399061259
1745,发完这些不够，有的网友还想看面试视频呢。,0.40651578866502236
1746,辟谣啊~之前都疯传是院子的儿子，贝勒爷，太子爷了,0.49935193509524933
1747,应该庆幸这位学子家庭背景不是特别好谁能想到有一天寒门学子这个头衔成为了保命招牌呢,0.4999338344846814
1748,是的，太无语了。被网友逼的。发了声明，大家还一口一个我的校长父亲。,0.3375227313447753
1749,这得问一开始造谣人家是高知子女的人。,0.48831209599076286
1750,因为被造谣了幸好这个陈同学真的父母是农民不是公务员有钱人，不然又得说人家考关系拿钱买的了,0.48040889694215516
1751,热搜看得我一脸懵逼，人家考研究生还要公布逆袭不行吗？公务员面试还有人反超十几分的，真是的，这个世界就是有人很厉害啊虽然这样比较不合适,0.494345919148784
1752,不然呢 为了澄清只能这样呐 一堆键盘喷人家靠关系…,-0.40703044880870076
1753,那咋办呀？辛辛苦苦考，口水吐沫星子淹死人,-0.13020021803026482
1754,没办法 因为开始有人造谣啊 应该把最开始造谣的人抓起来,0.15697199439248788
1755,正反都能被骂，谁给键盘侠们的权利？,0.21460285075349061
1756,因为有人怀疑是因为家庭条件才不录取的 所以解释一下,-0.45467975126938787
1757,真是就差把户口本摆上了太可怜了，本来是件开心得事,-0.49698587853267595
1758,协和医院御医们真的会正眼看一个二本的济宁医学院么？真的会给一个区区地方教务主任的孩子开后门么？网友们把这个教务主任的权利想的也太大了吧,0.4854011742565476
1759,不发就没有证据，没有证据怎么辟谣,0.1457433593150923
1760,有些网友还说爸妈务农不代表叔叔伯伯姑姑不是权贵，某些网友真的是哪管你吃几碗粉,0.05851028614153986
1761,不然酸鸡没考上研的网友觉得自己也被迫害了，要把协和炸了呢,0.49329640212694204
1762,这也没办法，纪委找上门来谁也吃不消,-0.4634066795206052
1763,不发没办法，心疼考生，哎,-0.418672394908553
1764,被逼的剖腹自证罢了,0.0746308593108036
1765,不发一群没考过研的说人家阴谋论，发了说侵犯隐私。唉 我算真的看清这网络环境了,0.19352360107169808
1766,不发不行了，喷子太多！应该是征求了本人的意见才发的,-0.49584989647587774
1767,左也不是，右也不是,-0.4572014293417016
1768,因为造谣的说人家是院长儿子，走后门，所以不得不发人家家庭情况辟谣,0.4891083654447831
1769,不发情况堵不住一些人的嘴啊。  家庭情况是考生本科学校发的,0.4748083036694438
1770,不说清楚不是有很多250又在那边阴谋论呗,-0.1611424108874171
1771,没办法啊，逆袭的被写小作文的搞了,-0.3192445357255683
1772,高高在上的网友,0.05091904038401107
1773,发了家庭情况有的人还不满意，甚至追着要DNA检测呢,-0.09985547337061895
1774,回复@也若罗:隔行如隔山，专业不同看不懂。还没上研究生的同学大概也看不懂。给谁看啊笑死了真就满地都是985呗,-0.11494564846189814
1775,回复@也若罗:广大网友还想做面试官，看看陈同学面试成绩到底能不能达到四十多分,0.4958701198555504
1776,回复@清风拂袖待人归:坑 打错了 可能,-0.38884351146818885
1777,回复@清风拂袖待人归:不要不服气 现在的努力 下一代也会沾光 没背景就靠自己 不要老怨天尤人 本来就没有绝对的公平 有背景的他的父辈肯定更努力,0.496570679944104
1778,哈哈，如果不发，到时候又公众有监督的权力，谁给你的权力不发？,-0.4610819532384869
1779,还不是被微博上某些网暴的人逼的，不发布造谣人家是院长公子，发布了又说没有权利公布人家家庭情况，啥都被你们说了呗？人家考生就活该被网暴不能澄清呗？,0.4940799485690167
1780,回复@嗷呜织梦兽:就是就是，合理怀疑，正常申诉就好，网暴别人干嘛,-0.38874459194432676
1781,回复@翻斗恶霸胡图图1号:哈哈哈哈哈哈哈哈哈哈哈哈,0.4992783121459906
1782,回复@也若罗:说的好像微博某些网友能看的懂，听的明白似的，真是可笑还要求看视频,0.1537438724139818
1783,回复@卡森夏:你脑子没坑吧？你要搞什么学术家天下吗？,-0.4877623885408585
1784,不公布就会一直被骂。你说该不该公布,-0.48411184407634833
1785,一般会经过考生家人同意才发的。,-0.11154221345832527
1786,公布了都有人不信有人各种阴阳怪气说什么逆袭的这个考生家里有背景不公布了他们不更翻天了,0.2495681203478174
1787,不发布就说是院长的儿子呢,0.11228720559626137
1788,问题是就算又背景又咋了 至少人家爹比你爹优秀 不要不服气对不对 不如再去多努努力 不一定是和别人比 有坑是在和别人爹pk 很正常,0.4893817791113352
1789,回复@菠萝岛民:发了声明还有一大堆人不信呢,-0.43250713917065586
1790,？不是网上全骂人家走后门院长之子给人无中生爹吗,-0.24187145482113426
1791,SCI论文。。导师心动这样的学生很正常吧,0.49302765185001773
1792,陈星是边考研边发论文的，人家是有目的清醒的,0.4851080818465012
1793,是的，而且面试都是临时抽老师去面试，最高分最低分都去掉了。十几个老师打分，我觉得二选一，不说所有，肯定大部分老师都倾向了331的同学，最后才会差这么多吧。390的同学抓紧调剂还能调个好学校,0.4999995659560078
1794,同意你我觉得是这样的，反方向说，有些同学很擅长做题但是在面试和语言表达、为人处事方面不擅长，老师都是招综合素质更好的，没人想给自己找麻烦,0.48613591430750036
1795,对啊，当时我们学校有个师弟初试第一，面试的时候一个老师都没看上，自己去找了其他科好几个导师也没要，最后被心内科的一个老师收了。。。,0.4990737150515979
1796,我要是导师我也更想要他啊本科sci一作，太厉害了,0.4151128779063584
1797,我感觉有些人完全是为了显示自己的正义感在乱喷 评论配图,-0.44281176314343673
1798,就是呀，相比于初试成绩，导师肯定更青睐发sci的啊,0.4834417252388449
1799,为什么那位390没有SCI论文,0.4336757436260489
1800,但我想知道第一名做了什么导致她初试只有70多 而且如果她考了400+她的复试成绩会不会更低,-0.12417911072780063
1801,考研初试和复试是为了通过成绩和面试筛选那些可能具有科研&quot;潜力&quot;的人，现在有一个已经具有很强科研能力的学生，那当然选他啊，因为分高确实不一定科研能力强,0.4999999612094468
1802,按你的说法是禁不起调查组审查的，评委即便有倾向性也必须按评分标准来打分，那篇sci是决定性的，科研能力拿了满分甚至加分,0.4066421531136267
1803,能发6分多sci的学生，面试肯定不会差的，因为他对科研有了了解，对实验技术和原理都能说出来，对文章格式投稿，修改，到接收啥都知道。这优势很明显的，面试就逆袭了很正常。,0.49917691267260744
1804,我！就是！当时被各位老师捞的！,0.4631428477768794
1805,本科就能发六分sci的学生导师都得抢着要,0.4900556824648886
1806,协和390，也是大神啊,-0.05232154149013324
1807,@bartender6772,0.026232781807808303
1808,过了线就不看初试成绩了,0.10831654660677137
1809,该他进，确实没办法,-0.40668067312037204
1810,就是啊，过线了就都有机会，各凭本事。不然设复试干嘛。每年400左右被刷的都不少啊,-0.31754818281881403
1811,我觉得给高分没毛病，可给另一位那么低就有点问题,-0.190230671723987
1812,本科，影响因子6.x的sci，一作，你问教授要哪位？,0.19599442368929287
1813,这才是问题的关键，2选1，老师心里有数,0.1283401026131198
1814,回复@花之芙芙精:我们文科也是，甚至没有组不组一说，但依然有些微妙的规律可循。每个方向每年就上岸四五个人，一看保研同一方向了三个，那实质就剩下一两个名额了。在这种情况下竞争和这个也很像，最后老师要不要人，要谁也是面试综合来评价的。一屋子黑压压十几个不同教育背景不同课题的教授看，这个放水并不容易。,0.4998798224773058
1815,回复@豊臣丑吉:可能我们招人比较多吧 也有一些人是复试通过之后才联系导师的 而且在正式选导之前还有很大变数 容易被导师放鸽子什么的可能还是专业或者人太多的问题吧 感觉我们这里老师不太会在还复试的时候就考虑好要谁 顶多给联系他的同学都回一个“祝复试顺利”更别说复试的时候想要就怎么样之类的了,0.4986799271116955
1816,回复@花之芙芙精:我赞同不该学历其歧视的点，不过我蛮好奇的...你有没有发现这个事实，其实他们招硕士生的人数是和导师人数密切相关的。还有一些学科喜欢事前联系老师，所以在打分的时候不止是资格决定，很多程度上老师们想要谁也是心里有底的。,0.49944765544286407
1817,回复@豊臣丑吉:私心确实谁都有 但不代表这就是合理的呀 不然为什么都在说要摒弃第一学历歧视 性别歧视这些呢 而且我觉得私心这种东西吧...不如拿到已经拿到了资格正式选导的环节 毕竟那时候才是选择你自己要带的学生和要跟的老师的环节不是？,0.495597499376237
1818,回复@花之芙芙精:而且他这个是医学学硕，本来也有很强的研究性指向，我认为这个好论文疯狂加分无可厚非，就像学硕研究生想拿奖学金就该写东西而不是卷那零点几的绩点差。游戏规则完全不一样了而已。,0.4919790665005177
1819,回复@花之芙芙精:啊程序这个问题，其实老师们确实是有个表的，只不过复试的相关属于机密文件不能往外透罢了。包括研究生评奖学金你也应该感受到了啊，绩点根本不算什么，文章三六九等最差的正规普刊见知网都是30分加分一篇能干掉一片人（我只说我们文科不好发的这种），和这个高影响力的sci论文加分本质上是一样的。,0.05018404017807965
1820,回复@花之芙芙精:想要男生这个我很难说，我身边暂时还好，没有出现过此等现象。不过出身好的学生，我自己是末流211本科，读研之后确实感受到了和身边本校同学or其他985之间的差距 ...我们学校还算公平，但摸着良心讲换我自己其实也很难摒除一点这种私心啊。。。,0.4999897635176844
1821,回复@豊臣丑吉:我说了结果是合理的 我能理解 但是这种程序我无法理解他的合理性 也难怪会引起争议,0.13129517119541367
1822,回复@花之芙芙精:我自己的导师后来也说，走到复试这一步大家的基础知识都是差不太多的（当然我们小语种专业如此，理工进实验室另说），一切回归同一起跑线，在基础之外的努力和表现是最终考核的重点。我们也是初复试5：5，复试的结果只能说明sci是超乎寻常的优秀，390的同学没有达到预期，所以这个结果是没有问题的。,0.49999867827531286
1823,回复@花之芙芙精:我的理解是因为种种方面的加成最终导致了导师最后选择了某一位，而不是一开始直接预设好哪一位。除非关系特别特别硬的情况下，基本都是导师在面试中对于想要的信息进行整合，最终选出和本人最符合的方向。,0.499871409692067
1824,回复@豊臣丑吉:所以才会感觉某些程度上的不公平 本质上就是导师想要谁就给谁高分不想要谁就给低分 结果决定成绩而不是成绩决定结果 这次是理由和较为结果合理掩盖了这一点 但是如果这个理由换成导师想要本科出身好的 想要男生之类的 是不是就明显一些了呢,0.364907764195856
1825,回复@花之芙芙精:其实打低分就是表明不想要你罢了，没有其他意思，初复试都是这样的（作为一个考研尝试过top2失败的人的体会,0.4889580834102142
1826,回复@爱旅行的海狸先生:很多高校复试占比五成以上，还有学校复试占比百分百，你想想为什么？,0.49982516434494995
1827,回复@花之芙芙精:其实这个程序没啥不合理，因为导师也是一个变相资本家，学生也是帮她做事儿的，他需要的不是分配，是能干。如果导师不可以选学生那学生凭什么可以选老师。学生给老师创收，老师择用的顺手的录取。咱就是说高校老师一般也不傻。你去问问80%高校👨🏻🏫都想要女生。男的不靠谱这句话我导一直说,0.4998684626139548
1828,回复@杏任桃桃乐:我理解老师一定想要330的 但我确实一直觉得这种结果决定成绩的做法不是很合理 今天老师想要科研能力强的 很合适 明天想要本科出身好的 后天想要男生 这种又该怎么说呢 这件事上我觉得是理由的合理掩盖了程序的不合理而已,0.4979760908137809
1829,回复@花之芙芙精:没有结果啊姐妹 他师妹说那么多话不如一篇sci来的直观啊。就这么说吧390的科研能力是未知数，但330的科研能力是板上钉钉。我是导师我也要330,0.4590115556771408
1830,回复@爱旅行的海狸先生:初试占比有一半啊但复试表现不优秀（相对而言）能怪谁呢要不是只招一个，这个390大概率进来了,-0.1996711590323712
1831,回复@花之芙芙精:可能就是紧张呗，不知所措，明明做了实实在在的科研，但是老师一问就说不出一二三四五来了。如果是这样确实老师会很不喜欢，读研期间会有很多文献汇报、研究汇报、大组会小组会、开题中期考核答辩都需要很强的表达能力，光做得好也是不行的,0.49997872430820667
1832,回复@爱旅行的海狸先生:考研本就是不平衡的，初试就是平衡的，是多少就多少。但复试只能各凭本事了，你不抓导师的心，硬塞他都瞧不上。这类学校考试靠应试进的少的很。,0.4995671659420352
1833,回复@爱旅行的海狸先生:你不能这样理解，要看学校来的，像清北复交和这类学校，他们的考核制度及指标与其他学校不一样。在这类学校里，过了线，不论高低，他们都是同一起跑线。而且最后是一个复试高，一个初试高，最后折算下来，陈同学多了杨零点几。最后的决定权在于导师。像这种只招一个人的没有底气就全凭赌。,0.499999999999581
1834,回复@有滴答滴答米:但是我觉得390的高分已经毫无意义了，在这种情况下，高分的意义在复试中体现得太少了，如果说初试是敲门砖，那么高分的意义在哪？我是不是可以理解成，我只要过线，其他的时间去搞科研就行。我没有说陈同学不好，很牛逼！但是我觉得现在考研的风向和老师的选择很难做到平衡了,0.49854092174831555
1835,回复@花之芙芙精:初试只是敲门砖啊，像北清复交和这类学校，只要你过线，不管你是考330还是390。在导师面前都是一样的。不一样的是你有什么特点可以吸引他。什么叫做可操作性，到一定程度，是你选导师了，而陈就属于这一类。另一类不仅要经过国家，学校，还有导师 。你过了学校线，导师不要你你考多少也白搭，只能调剂,0.4999999998451188
1836,回复@有滴答滴答米:你说得对 但是为什么初试成绩仍然要计算在总成绩中呢 说明基础理论仍然是所谓的“科研人才”需要的 而复试由于其主观性过强我认为应当将方便量化的部分进行量化 从而减少可操作性,0.4666767728587582
1837,回复@花之芙芙精:你拿分数来招科技人才和研究人才，注定吃力不讨好。那四百出头四百二三的被刷下来的不少，你怎么不为他们抱不平。研究本就不能为应试所困。所以在初试后还有复试。初试只是一块敲门砖，让你有资格进入下一轮考试。,-0.24508255967191195
1838,回复@花之芙芙精:考研不是高考，这是类比求职了。研究学类，你不拿出你的闪光点光凭应试在北清复交和本就有很大几率被翻盘。导师是因为他的现有的才能所以选择他，而不是因为他才选择他。,0.49993432920584246
1839,回复@花之芙芙精:没有假定那位同学不优秀，只是从面试顺序的角度分析他的复试成绩低的可能性。,0.49092754391217164
1840,回复@只想发财的Caicai:这样您不觉得最后总成绩直接取消初试占比更合理吗,-0.3714424908008367
1841,回复@花之芙芙精:但是别人录取的人发表了很多的sci和核心期刊，显而易见，导师更看重这个，毕竟导师就是想要找这种人。而且说实话，考研就是卷啊，不仅是分数，分数是敲门砖，进了复试就是各凭本事,0.49929556706936473
1842,回复@麦田的颜色不放弃:写错了 是复试,0.3199346225048141
1843,回复@有滴答滴答米:我知道 谁都知道导师会选哪个 我不是说6分不值得或者怎样 我是说这种结果决定分数而不是分数决定结果的判定标准有失偏颇 今天老师喜欢这个有科研能力的 没问题 明天老师喜欢那个本科出身好的 后天喜欢那个看起来吃苦耐劳的 也以同样的打分刷掉其他人 也没问题么,0.49909513618201107
1844,回复@花之芙芙精:你还是没搞清楚，在两人都符合的条件下，一个是已经有了实绩，拿了sci。另一个需要时间需要指导，可能需要一年两年甚至更久才能拿到。你是选择一个现成的还是一个未来不确定的。,-0.17915568063194143
1845,回复@花之芙芙精:初试70多不是她自己考的吗？不已经写清楚怎么从390折算成70多的了吗,0.398511576998938
